id,path,line,kind,attributes,disposition,rationale
K1000,/reference/reference-semantics/semantics/sort.k,51,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1001,/reference/reference-semantics/semantics/sort.k,53,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1002,/reference/reference-semantics/semantics/sort.k,54,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1003,/reference/reference-semantics/semantics/sort.k,55,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1004,/reference/reference-semantics/semantics/sort.k,57,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1005,/reference/reference-semantics/semantics/sort.k,58,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1006,/reference/reference-semantics/semantics/sort.k,59,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1007,/reference/reference-semantics/semantics/sort.k,61,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1008,/reference/reference-semantics/semantics/sort.k,63,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1009,/reference/reference-semantics/semantics/sort.k,65,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1010,/reference/reference-semantics/semantics/str.k,3,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1011,/reference/reference-semantics/semantics/str.k,4,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1012,/reference/reference-semantics/semantics/str.k,5,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1013,/reference/reference-semantics/semantics/str.k,8,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1014,/reference/reference-semantics/semantics/str.k,9,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1015,/reference/reference-semantics/semantics/str.k,13,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1016,/reference/reference-semantics/semantics/str.k,14,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1017,/reference/reference-semantics/semantics/str.k,15,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1018,/reference/reference-semantics/semantics/str.k,16,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1019,/reference/reference-semantics/semantics/str.k,17,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1020,/reference/reference-semantics/semantics/str.k,20,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1021,/reference/reference-semantics/semantics/str.k,21,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1022,/reference/reference-semantics/semantics/str.k,22,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1023,/reference/reference-semantics/semantics/str.k,24,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1024,/reference/reference-semantics/semantics/str.k,25,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1025,/reference/reference-semantics/semantics/str.k,26,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1026,/reference/reference-semantics/semantics/str.k,29,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1027,/reference/reference-semantics/semantics/str.k,30,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1028,/reference/reference-semantics/semantics/str.k,32,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1029,/reference/reference-semantics/semantics/str.k,33,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1030,/reference/reference-semantics/semantics/str.k,34,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1031,/reference/reference-semantics/semantics/str.k,35,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1032,/reference/reference-semantics/semantics/str.k,37,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1033,/reference/reference-semantics/semantics/str.k,38,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1034,/reference/reference-semantics/semantics/str.k,39,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1035,/reference/reference-semantics/semantics/str.k,40,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1036,/reference/reference-semantics/semantics/str.k,41,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1037,/reference/reference-semantics/semantics/str.k,48,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1038,/reference/reference-semantics/semantics/str.k,49,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1039,/reference/reference-semantics/semantics/str.k,50,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1040,/reference/reference-semantics/semantics/str.k,51,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1041,/reference/reference-semantics/semantics/str.k,52,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1042,/reference/reference-semantics/semantics/str.k,53,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1043,/reference/reference-semantics/semantics/str.k,54,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1044,/reference/reference-semantics/semantics/str.k,56,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1045,/reference/reference-semantics/semantics/str.k,57,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1046,/reference/reference-semantics/semantics/str.k,58,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1047,/reference/reference-semantics/semantics/str.k,59,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1048,/reference/reference-semantics/semantics/subscript.k,3,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1049,/reference/reference-semantics/semantics/subscript.k,4,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1050,/reference/reference-semantics/semantics/subscript.k,11,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1051,/reference/reference-semantics/semantics/subscript.k,12,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1052,/reference/reference-semantics/semantics/subscript.k,13,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1053,/reference/reference-semantics/semantics/subscript.k,14,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1054,/reference/reference-semantics/semantics/subscript.k,16,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1055,/reference/reference-semantics/semantics/subscript.k,17,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1056,/reference/reference-semantics/semantics/subscript.k,18,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1057,/reference/reference-semantics/semantics/subscript.k,19,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1058,/reference/reference-semantics/semantics/subscript.k,21,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1059,/reference/reference-semantics/semantics/subscript.k,22,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1060,/reference/reference-semantics/semantics/subscript.k,23,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1061,/reference/reference-semantics/semantics/subscript.k,27,context,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1062,/reference/reference-semantics/semantics/subscript.k,28,context,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1063,/reference/reference-semantics/semantics/subscript.k,31,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1064,/reference/reference-semantics/semantics/subscript.k,35,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1065,/reference/reference-semantics/semantics/subscript.k,37,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1066,/reference/reference-semantics/semantics/subscript.k,38,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1067,/reference/reference-semantics/semantics/subscript.k,39,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1068,/reference/reference-semantics/semantics/subscript.k,40,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1069,/reference/reference-semantics/semantics/subscript.k,44,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1070,/reference/reference-semantics/semantics/subscript.k,49,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1071,/reference/reference-semantics/semantics/subscript.k,50,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1072,/reference/reference-semantics/semantics/subscript.k,51,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1073,/reference/reference-semantics/semantics/subscript.k,52,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1074,/reference/reference-semantics/semantics/subscript.k,54,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1075,/reference/reference-semantics/semantics/subscript.k,55,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1076,/reference/reference-semantics/semantics/subscript.k,56,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1077,/reference/reference-semantics/semantics/subscript.k,58,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1078,/reference/reference-semantics/semantics/subscript.k,61,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1079,/reference/reference-semantics/semantics/subscript.k,63,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1080,/reference/reference-semantics/semantics/subscript.k,64,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1081,/reference/reference-semantics/semantics/subscript.k,66,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1082,/reference/reference-semantics/semantics/subscript.k,68,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1083,/reference/reference-semantics/semantics/subscript.k,72,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1084,/reference/reference-semantics/semantics/subscript.k,73,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1085,/reference/reference-semantics/semantics/subscript.k,74,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1086,/reference/reference-semantics/semantics/subscript.k,76,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1087,/reference/reference-semantics/semantics/subscript.k,77,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1088,/reference/reference-semantics/semantics/subscript.k,78,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1089,/reference/reference-semantics/semantics/subscript.k,79,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1090,/reference/reference-semantics/semantics/subscript.k,80,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1091,/reference/reference-semantics/semantics/subscript.k,81,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1092,/reference/reference-semantics/semantics/subscript.k,83,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1093,/reference/reference-semantics/semantics/subscript.k,84,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1094,/reference/reference-semantics/semantics/subscript.k,85,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1095,/reference/reference-semantics/semantics/subscript.k,86,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1096,/reference/reference-semantics/semantics/subscript.k,87,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1097,/reference/reference-semantics/semantics/subscript.k,88,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1098,/reference/reference-semantics/semantics/subscript.k,90,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1099,/reference/reference-semantics/semantics/subscript.k,91,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1100,/reference/reference-semantics/semantics/subscript.k,92,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1101,/reference/reference-semantics/semantics/subscript.k,93,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1102,/reference/reference-semantics/semantics/subscript.k,94,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1103,/reference/reference-semantics/semantics/subscript.k,96,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1104,/reference/reference-semantics/semantics/subscript.k,97,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1105,/reference/reference-semantics/semantics/subscript.k,98,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1106,/reference/reference-semantics/semantics/subscript.k,99,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1107,/reference/reference-semantics/semantics/subscript.k,100,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1108,/reference/reference-semantics/semantics/subscript.k,102,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1109,/reference/reference-semantics/semantics/subscript.k,103,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1110,/reference/reference-semantics/semantics/subscript.k,104,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1111,/reference/reference-semantics/semantics/subscript.k,105,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1112,/reference/reference-semantics/semantics/subscript.k,106,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1113,/reference/reference-semantics/semantics/subscript.k,109,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1114,/reference/reference-semantics/semantics/subscript.k,110,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1115,/reference/reference-semantics/semantics/subscript.k,112,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1116,/reference/reference-semantics/semantics/subscript.k,113,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1117,/reference/reference-semantics/semantics/subscript.k,114,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1118,/reference/reference-semantics/semantics/subscript.k,116,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1119,/reference/reference-semantics/semantics/subscript.k,117,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1120,/reference/reference-semantics/semantics/subscript.k,119,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1121,/reference/reference-semantics/semantics/subscript.k,120,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K1122,/reference/reference-semantics/semantics/subscript.k,121,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1123,/reference/reference-semantics/semantics/syntax.k,3,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1124,/reference/reference-semantics/semantics/syntax.k,4,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1125,/reference/reference-semantics/semantics/syntax.k,5,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1126,/reference/reference-semantics/semantics/syntax.k,6,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1127,/reference/reference-semantics/semantics/syntax.k,7,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1128,/reference/reference-semantics/semantics/syntax.k,9,syntax,"macro, strict, seqstrict",ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1129,/reference/reference-semantics/semantics/syntax.k,32,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1130,/reference/reference-semantics/semantics/syntax.k,33,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1131,/reference/reference-semantics/semantics/syntax.k,34,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1132,/reference/reference-semantics/semantics/syntax.k,35,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1133,/reference/reference-semantics/semantics/syntax.k,36,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1134,/reference/reference-semantics/semantics/syntax.k,37,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1135,/reference/reference-semantics/semantics/syntax.k,38,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1136,/reference/reference-semantics/semantics/syntax.k,39,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1137,/reference/reference-semantics/semantics/syntax.k,41,syntax,strict,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1138,/reference/reference-semantics/semantics/syntax.k,56,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1139,/reference/reference-semantics/semantics/syntax.k,57,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1140,/reference/reference-semantics/semantics/syntax.k,58,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1141,/reference/reference-semantics/semantics/syntax.k,59,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1142,/reference/reference-semantics/semantics/syntax.k,60,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1143,/reference/reference-semantics/semantics/syntax.k,61,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1144,/reference/reference-semantics/semantics/tuple.k,3,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1145,/reference/reference-semantics/semantics/tuple.k,4,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1146,/reference/reference-semantics/semantics/tuple.k,5,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1147,/reference/reference-semantics/semantics/tuple.k,6,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1148,/reference/reference-semantics/semantics/tuple.k,7,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K1149,/reference/reference-semantics/semantics/tuple.k,10,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1150,/reference/reference-semantics/semantics/tuple.k,11,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K1151,/reference/reference-semantics/semantics/tuple.k,14,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
