id	file	line	module	kind	class	attributes	total	functional	text
691	reference-semantics/semantics/methods.k	109	MPY-METHODS	rule	ordinary_rule		no	no	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
692	reference-semantics/semantics/methods.k	112	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isUpperC(Int) [function, total]
693	reference-semantics/semantics/methods.k	113	MPY-METHODS	rule	ordinary_rule		no	no	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
694	reference-semantics/semantics/methods.k	115	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isLowerC(Int) [function, total]
695	reference-semantics/semantics/methods.k	116	MPY-METHODS	rule	ordinary_rule		no	no	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
696	reference-semantics/semantics/methods.k	118	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isAlphaC(Int) [function, total]
697	reference-semantics/semantics/methods.k	119	MPY-METHODS	rule	ordinary_rule		no	no	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
698	reference-semantics/semantics/methods.k	121	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isDigitC(Int) [function, total]
699	reference-semantics/semantics/methods.k	122	MPY-METHODS	rule	ordinary_rule		no	no	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
700	reference-semantics/semantics/methods.k	124	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= hasUpper(IntSeq) [function, total]
701	reference-semantics/semantics/methods.k	125	MPY-METHODS	rule	ordinary_rule		no	no	rule hasUpper(.IntSeq) => false
702	reference-semantics/semantics/methods.k	126	MPY-METHODS	rule	ordinary_rule		no	no	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
703	reference-semantics/semantics/methods.k	128	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= hasLower(IntSeq) [function, total]
704	reference-semantics/semantics/methods.k	129	MPY-METHODS	rule	ordinary_rule		no	no	rule hasLower(.IntSeq) => false
705	reference-semantics/semantics/methods.k	130	MPY-METHODS	rule	ordinary_rule		no	no	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
706	reference-semantics/semantics/methods.k	132	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= allAlpha(IntSeq) [function, total]
707	reference-semantics/semantics/methods.k	133	MPY-METHODS	rule	ordinary_rule		no	no	rule allAlpha(.IntSeq) => true
708	reference-semantics/semantics/methods.k	134	MPY-METHODS	rule	ordinary_rule		no	no	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
709	reference-semantics/semantics/methods.k	136	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= allDigit(IntSeq) [function, total]
710	reference-semantics/semantics/methods.k	137	MPY-METHODS	rule	ordinary_rule		no	no	rule allDigit(.IntSeq) => true
711	reference-semantics/semantics/methods.k	138	MPY-METHODS	rule	ordinary_rule		no	no	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
712	reference-semantics/semantics/methods.k	140	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Int ::= lowerC(Int) [function, total]
713	reference-semantics/semantics/methods.k	142	MPY-METHODS	rule	ordinary_rule		no	no	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
714	reference-semantics/semantics/methods.k	143	MPY-METHODS	rule	ordinary_rule	owise	no	no	rule lowerC(C:Int) => C [owise]
715	reference-semantics/semantics/methods.k	145	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Int ::= upperC(Int) [function, total]
716	reference-semantics/semantics/methods.k	146	MPY-METHODS	rule	ordinary_rule		no	no	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
717	reference-semantics/semantics/methods.k	147	MPY-METHODS	rule	ordinary_rule	owise	no	no	rule upperC(C:Int) => C [owise]
718	reference-semantics/semantics/methods.k	149	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Int ::= swapC(Int) [function, total]
719	reference-semantics/semantics/methods.k	150	MPY-METHODS	rule	ordinary_rule		no	no	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
720	reference-semantics/semantics/methods.k	151	MPY-METHODS	rule	ordinary_rule		no	no	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
721	reference-semantics/semantics/methods.k	152	MPY-METHODS	rule	ordinary_rule	owise	no	no	rule swapC(C:Int) => C [owise]
722	reference-semantics/semantics/methods.k	154	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= mapLower(IntSeq) [function, total]
723	reference-semantics/semantics/methods.k	155	MPY-METHODS	rule	ordinary_rule		no	no	rule mapLower(.IntSeq) => .IntSeq
724	reference-semantics/semantics/methods.k	156	MPY-METHODS	rule	ordinary_rule		no	no	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
725	reference-semantics/semantics/methods.k	158	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
726	reference-semantics/semantics/methods.k	159	MPY-METHODS	rule	ordinary_rule		no	no	rule mapUpper(.IntSeq) => .IntSeq
727	reference-semantics/semantics/methods.k	160	MPY-METHODS	rule	ordinary_rule		no	no	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
728	reference-semantics/semantics/methods.k	162	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
729	reference-semantics/semantics/methods.k	163	MPY-METHODS	rule	ordinary_rule		no	no	rule mapSwap(.IntSeq) => .IntSeq
730	reference-semantics/semantics/methods.k	164	MPY-METHODS	rule	ordinary_rule		no	no	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
731	reference-semantics/semantics/methods.k	166	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
732	reference-semantics/semantics/methods.k	167	MPY-METHODS	rule	ordinary_rule		no	no	rule startsWith(.IntSeq, _:IntSeq) => true
733	reference-semantics/semantics/methods.k	168	MPY-METHODS	rule	ordinary_rule		no	no	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
734	reference-semantics/semantics/methods.k	169	MPY-METHODS	rule	ordinary_rule		no	no	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
735	reference-semantics/semantics/operators.k	10	MPY-OPERATORS	rule	ordinary_rule		no	no	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
736	reference-semantics/semantics/operators.k	12	MPY-OPERATORS	rule	ordinary_rule		no	no	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
737	reference-semantics/semantics/operators.k	15	MPY-OPERATORS	context	context		no	no	context Compare(HOLE, _)
738	reference-semantics/semantics/operators.k	16	MPY-OPERATORS	context	context		no	no	context Compare(_:Val, CmpOp(_, HOLE))
739	reference-semantics/semantics/operators.k	17	MPY-OPERATORS	rule	ordinary_rule	owise	no	no	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
740	reference-semantics/semantics/operators.k	19	MPY-OPERATORS	rule	ordinary_rule		no	no	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"
741	reference-semantics/semantics/operators.k	20	MPY-OPERATORS	rule	ordinary_rule		no	no	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref."
742	reference-semantics/semantics/operators.k	25	MPY-OPERATORS	rule	priority_rule	priority(40)	no	no	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
743	reference-semantics/semantics/operators.k	28	MPY-OPERATORS	rule	priority_rule	priority(40)	no	no	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
744	reference-semantics/semantics/operators.k	34	MPY-OPERATORS	rule	priority_rule	priority(40)	no	no	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
745	reference-semantics/semantics/operators.k	38	MPY-OPERATORS	rule	priority_rule	priority(40)	no	no	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
746	reference-semantics/semantics/operators.k	44	MPY-OPERATORS	rule	priority_rule	priority(40)	no	no	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
747	reference-semantics/semantics/range.k	9	MPY-RANGE	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= inRange(Int, Int, Int) [function, total]
748	reference-semantics/semantics/range.k	10	MPY-RANGE	rule	ordinary_rule		no	no	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
749	reference-semantics/semantics/range.k	12	MPY-RANGE	syntax	function_declaration	function	no	yes	syntax Int ::= rangeLen(Int, Int, Int) [function]
750	reference-semantics/semantics/range.k	13	MPY-RANGE	rule	ordinary_rule		no	no	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
751	reference-semantics/semantics/range.k	15	MPY-RANGE	rule	ordinary_rule		no	no	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
752	reference-semantics/semantics/range.k	17	MPY-RANGE	rule	ordinary_rule		no	no	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
753	reference-semantics/semantics/range.k	20	MPY-RANGE	rule	ordinary_rule		no	no	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
754	reference-semantics/semantics/range.k	23	MPY-RANGE	rule	ordinary_rule		no	no	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
755	reference-semantics/semantics/set.k	8	MPY-SET	syntax	syntax_declaration		no	no	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
756	reference-semantics/semantics/set.k	11	MPY-SET	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
757	reference-semantics/semantics/set.k	12	MPY-SET	rule	ordinary_rule		no	no	rule codeIn(_:Int, .IntSeq) => false
758	reference-semantics/semantics/set.k	13	MPY-SET	rule	ordinary_rule		no	no	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
759	reference-semantics/semantics/set.k	16	MPY-SET	syntax	function_declaration	function, total,function, total	yes	yes	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
760	reference-semantics/semantics/set.k	18	MPY-SET	rule	ordinary_rule		no	no	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	reference-semantics/semantics/set.k	19	MPY-SET	rule	ordinary_rule		no	no	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	reference-semantics/semantics/set.k	20	MPY-SET	rule	ordinary_rule		no	no	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	reference-semantics/semantics/set.k	22	MPY-SET	rule	ordinary_rule		no	no	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	reference-semantics/semantics/set.k	25	MPY-SET	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	reference-semantics/semantics/set.k	26	MPY-SET	rule	ordinary_rule		no	no	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
766	reference-semantics/semantics/set.k	27	MPY-SET	rule	ordinary_rule		no	no	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
767	reference-semantics/semantics/set.k	31	MPY-SET	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	reference-semantics/semantics/set.k	32	MPY-SET	rule	ordinary_rule		no	no	rule subsetCodes(.IntSeq, _:IntSeq) => true
769	reference-semantics/semantics/set.k	33	MPY-SET	rule	ordinary_rule		no	no	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	reference-semantics/semantics/set.k	35	MPY-SET	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	reference-semantics/semantics/set.k	36	MPY-SET	rule	ordinary_rule		no	no	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
772	reference-semantics/semantics/set.k	39	MPY-SET	rule	ordinary_rule		no	no	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	reference-semantics/semantics/sort.k	18	MPY-SORT	syntax	opaque_symbol_declaration	function, total, symbol(sortVS), no-evaluators	yes	yes	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	reference-semantics/semantics/sort.k	19	MPY-SORT	syntax	function_declaration	function	no	yes	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	reference-semantics/semantics/sort.k	20	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule sortVS(.ValSeq) => .ValSeq [concrete]
776	reference-semantics/semantics/sort.k	21	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	reference-semantics/semantics/sort.k	22	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
778	reference-semantics/semantics/sort.k	23	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	reference-semantics/semantics/sort.k	24	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
780	reference-semantics/semantics/sort.k	26	MPY-SORT	syntax	function_declaration	function	no	yes	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	reference-semantics/semantics/sort.k	27	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	reference-semantics/semantics/sort.k	28	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	reference-semantics/semantics/sort.k	29	MPY-SORT	rule	ordinary_rule	concrete	no	no	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	reference-semantics/semantics/sort.k	31	MPY-SORT	rule	ordinary_rule	concrete,owise	no	no	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
785	reference-semantics/semantics/sort.k	36	MPY-SORT	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
786	reference-semantics/semantics/sort.k	40	MPY-SORT	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
787	reference-semantics/semantics/sort.k	49	MPY-SORT	syntax	opaque_symbol_declaration	function, total, symbol(sortKeyVS), no-evaluators	yes	yes	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	reference-semantics/semantics/sort.k	51	MPY-SORT	syntax	function_declaration	function, total,function, total	yes	yes	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	reference-semantics/semantics/sort.k	53	MPY-SORT	rule	ordinary_rule		no	no	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	reference-semantics/semantics/sort.k	54	MPY-SORT	rule	ordinary_rule		no	no	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	reference-semantics/semantics/sort.k	55	MPY-SORT	rule	ordinary_rule		no	no	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	reference-semantics/semantics/sort.k	57	MPY-SORT	syntax	function_declaration	function, total	yes	yes	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	reference-semantics/semantics/sort.k	58	MPY-SORT	rule	ordinary_rule		no	no	rule condRev(S:ValSeq, false) => S
794	reference-semantics/semantics/sort.k	59	MPY-SORT	rule	ordinary_rule		no	no	rule condRev(S:ValSeq, true) => revVS(S)
795	reference-semantics/semantics/sort.k	61	MPY-SORT	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	reference-semantics/semantics/sort.k	63	MPY-SORT	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	reference-semantics/semantics/sort.k	65	MPY-SORT	rule	ordinary_rule	total	yes	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
798	reference-semantics/semantics/str.k	8	MPY-STR	rule	ordinary_rule		no	no	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
799	reference-semantics/semantics/str.k	9	MPY-STR	rule	ordinary_rule		no	no	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
800	reference-semantics/semantics/str.k	13	MPY-STR	syntax	function_declaration	function	no	yes	syntax IntSeq ::= strToCodes(String) [function]
801	reference-semantics/semantics/str.k	14	MPY-STR	rule	ordinary_rule		no	no	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	reference-semantics/semantics/str.k	15	MPY-STR	rule	ordinary_rule		no	no	"rule strToCodes("""") => .IntSeq"
803	reference-semantics/semantics/str.k	16	MPY-STR	rule	ordinary_rule		no	no	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="
804	reference-semantics/semantics/str.k	20	MPY-STR	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	reference-semantics/semantics/str.k	21	MPY-STR	rule	ordinary_rule		no	no	rule seqConcat(.IntSeq, T:IntSeq) => T
806	reference-semantics/semantics/str.k	22	MPY-STR	rule	ordinary_rule		no	no	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	reference-semantics/semantics/str.k	24	MPY-STR	rule	ordinary_rule		no	no	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	reference-semantics/semantics/str.k	25	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	reference-semantics/semantics/str.k	26	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
810	reference-semantics/semantics/str.k	29	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	reference-semantics/semantics/str.k	30	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	reference-semantics/semantics/str.k	32	MPY-STR	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	reference-semantics/semantics/str.k	33	MPY-STR	rule	ordinary_rule		no	no	rule strPrefix(.IntSeq, _:IntSeq) => true
814	reference-semantics/semantics/str.k	34	MPY-STR	rule	ordinary_rule		no	no	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	reference-semantics/semantics/str.k	35	MPY-STR	rule	ordinary_rule		no	no	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	reference-semantics/semantics/str.k	37	MPY-STR	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	reference-semantics/semantics/str.k	38	MPY-STR	rule	ordinary_rule		no	no	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	reference-semantics/semantics/str.k	39	MPY-STR	rule	ordinary_rule		no	no	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	reference-semantics/semantics/str.k	40	MPY-STR	rule	ordinary_rule		no	no	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
820	reference-semantics/semantics/str.k	48	MPY-STR	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	reference-semantics/semantics/str.k	49	MPY-STR	rule	ordinary_rule		no	no	rule strLt(.IntSeq, .IntSeq) => false
822	reference-semantics/semantics/str.k	50	MPY-STR	rule	ordinary_rule		no	no	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	reference-semantics/semantics/str.k	51	MPY-STR	rule	ordinary_rule		no	no	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	reference-semantics/semantics/str.k	52	MPY-STR	rule	ordinary_rule		no	no	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	reference-semantics/semantics/str.k	53	MPY-STR	rule	ordinary_rule		no	no	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	reference-semantics/semantics/str.k	54	MPY-STR	rule	ordinary_rule		no	no	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	reference-semantics/semantics/str.k	56	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	reference-semantics/semantics/str.k	57	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	reference-semantics/semantics/str.k	58	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	reference-semantics/semantics/str.k	59	MPY-STR	rule	ordinary_rule		no	no	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	reference-semantics/semantics/subscript.k	11	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	reference-semantics/semantics/subscript.k	12	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	reference-semantics/semantics/subscript.k	13	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	reference-semantics/semantics/subscript.k	16	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	reference-semantics/semantics/subscript.k	17	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	reference-semantics/semantics/subscript.k	18	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	reference-semantics/semantics/subscript.k	21	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= normIdx(Int, Int) [function, total]
