id	file	lines	kind	attributes	disposition	rationale
K0711	reference-semantics/semantics/methods.k	138-138	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0712	reference-semantics/semantics/methods.k	140-140	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0713	reference-semantics/semantics/methods.k	142-142	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0714	reference-semantics/semantics/methods.k	143-143	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0715	reference-semantics/semantics/methods.k	145-145	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0716	reference-semantics/semantics/methods.k	146-146	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0717	reference-semantics/semantics/methods.k	147-147	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0718	reference-semantics/semantics/methods.k	149-149	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0719	reference-semantics/semantics/methods.k	150-150	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0720	reference-semantics/semantics/methods.k	151-151	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0721	reference-semantics/semantics/methods.k	152-152	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0722	reference-semantics/semantics/methods.k	154-154	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0723	reference-semantics/semantics/methods.k	155-155	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0724	reference-semantics/semantics/methods.k	156-156	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0725	reference-semantics/semantics/methods.k	158-158	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0726	reference-semantics/semantics/methods.k	159-159	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0727	reference-semantics/semantics/methods.k	160-160	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0728	reference-semantics/semantics/methods.k	162-162	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0729	reference-semantics/semantics/methods.k	163-163	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0730	reference-semantics/semantics/methods.k	164-164	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0731	reference-semantics/semantics/methods.k	166-166	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0732	reference-semantics/semantics/methods.k	167-167	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0733	reference-semantics/semantics/methods.k	168-168	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0734	reference-semantics/semantics/methods.k	169-169	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0735	reference-semantics/semantics/operators.k	10-10	rule	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0736	reference-semantics/semantics/operators.k	12-12	rule	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0737	reference-semantics/semantics/operators.k	15-15	context	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0738	reference-semantics/semantics/operators.k	16-16	context	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0739	reference-semantics/semantics/operators.k	17-17	rule	owise	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0740	reference-semantics/semantics/operators.k	19-19	rule	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0741	reference-semantics/semantics/operators.k	20-20	rule	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0742	reference-semantics/semantics/operators.k	25-27	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0743	reference-semantics/semantics/operators.k	28-31	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0744	reference-semantics/semantics/operators.k	34-37	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0745	reference-semantics/semantics/operators.k	38-42	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0746	reference-semantics/semantics/operators.k	44-46	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0747	reference-semantics/semantics/range.k	9-9	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0748	reference-semantics/semantics/range.k	10-10	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0749	reference-semantics/semantics/range.k	12-12	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0750	reference-semantics/semantics/range.k	13-14	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0751	reference-semantics/semantics/range.k	15-16	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0752	reference-semantics/semantics/range.k	17-18	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0753	reference-semantics/semantics/range.k	20-22	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0754	reference-semantics/semantics/range.k	23-24	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0755	reference-semantics/semantics/set.k	8-8	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0756	reference-semantics/semantics/set.k	11-11	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0757	reference-semantics/semantics/set.k	12-12	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0758	reference-semantics/semantics/set.k	13-13	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0759	reference-semantics/semantics/set.k	16-17	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0760	reference-semantics/semantics/set.k	18-18	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0761	reference-semantics/semantics/set.k	19-19	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0762	reference-semantics/semantics/set.k	20-21	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0763	reference-semantics/semantics/set.k	22-23	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0764	reference-semantics/semantics/set.k	25-25	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0765	reference-semantics/semantics/set.k	26-26	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0766	reference-semantics/semantics/set.k	27-27	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0767	reference-semantics/semantics/set.k	31-31	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0768	reference-semantics/semantics/set.k	32-32	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0769	reference-semantics/semantics/set.k	33-33	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0770	reference-semantics/semantics/set.k	35-35	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0771	reference-semantics/semantics/set.k	36-36	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0772	reference-semantics/semantics/set.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0773	reference-semantics/semantics/sort.k	18-18	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0774	reference-semantics/semantics/sort.k	19-19	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0775	reference-semantics/semantics/sort.k	20-20	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0776	reference-semantics/semantics/sort.k	21-21	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0777	reference-semantics/semantics/sort.k	22-22	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0778	reference-semantics/semantics/sort.k	23-23	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0779	reference-semantics/semantics/sort.k	24-24	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0780	reference-semantics/semantics/sort.k	26-26	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0781	reference-semantics/semantics/sort.k	27-27	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0782	reference-semantics/semantics/sort.k	28-28	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0783	reference-semantics/semantics/sort.k	29-30	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0784	reference-semantics/semantics/sort.k	31-32	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0785	reference-semantics/semantics/sort.k	36-37	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0786	reference-semantics/semantics/sort.k	40-42	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0787	reference-semantics/semantics/sort.k	49-49	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_OPAQUE_BASELINE	Supplied-semantics opaque symbol (md5hexCodes or sortKeyVS); unreachable from solution.mpy and from both proof claims.
K0788	reference-semantics/semantics/sort.k	51-52	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0789	reference-semantics/semantics/sort.k	53-53	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0790	reference-semantics/semantics/sort.k	54-54	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0791	reference-semantics/semantics/sort.k	55-55	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0792	reference-semantics/semantics/sort.k	57-57	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0793	reference-semantics/semantics/sort.k	58-58	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0794	reference-semantics/semantics/sort.k	59-59	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0795	reference-semantics/semantics/sort.k	61-62	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0796	reference-semantics/semantics/sort.k	63-64	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0797	reference-semantics/semantics/sort.k	65-66	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0798	reference-semantics/semantics/str.k	8-8	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0799	reference-semantics/semantics/str.k	9-10	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0800	reference-semantics/semantics/str.k	13-13	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0801	reference-semantics/semantics/str.k	14-14	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0802	reference-semantics/semantics/str.k	15-15	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0803	reference-semantics/semantics/str.k	16-17	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0804	reference-semantics/semantics/str.k	20-20	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0805	reference-semantics/semantics/str.k	21-21	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0806	reference-semantics/semantics/str.k	22-22	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0807	reference-semantics/semantics/str.k	24-24	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0808	reference-semantics/semantics/str.k	25-25	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0809	reference-semantics/semantics/str.k	26-26	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0810	reference-semantics/semantics/str.k	29-29	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0811	reference-semantics/semantics/str.k	30-30	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0812	reference-semantics/semantics/str.k	32-32	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0813	reference-semantics/semantics/str.k	33-33	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0814	reference-semantics/semantics/str.k	34-34	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0815	reference-semantics/semantics/str.k	35-35	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0816	reference-semantics/semantics/str.k	37-37	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0817	reference-semantics/semantics/str.k	38-38	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0818	reference-semantics/semantics/str.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0819	reference-semantics/semantics/str.k	40-41	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0820	reference-semantics/semantics/str.k	48-48	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0821	reference-semantics/semantics/str.k	49-49	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0822	reference-semantics/semantics/str.k	50-50	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0823	reference-semantics/semantics/str.k	51-51	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0824	reference-semantics/semantics/str.k	52-52	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0825	reference-semantics/semantics/str.k	53-53	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0826	reference-semantics/semantics/str.k	54-54	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0827	reference-semantics/semantics/str.k	56-56	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0828	reference-semantics/semantics/str.k	57-57	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0829	reference-semantics/semantics/str.k	58-58	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0830	reference-semantics/semantics/str.k	59-59	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0831	reference-semantics/semantics/subscript.k	11-11	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0832	reference-semantics/semantics/subscript.k	12-12	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0833	reference-semantics/semantics/subscript.k	13-14	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0834	reference-semantics/semantics/subscript.k	16-16	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0835	reference-semantics/semantics/subscript.k	17-17	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0836	reference-semantics/semantics/subscript.k	18-19	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0837	reference-semantics/semantics/subscript.k	21-21	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0838	reference-semantics/semantics/subscript.k	22-22	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0839	reference-semantics/semantics/subscript.k	23-23	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0840	reference-semantics/semantics/subscript.k	27-27	context	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0841	reference-semantics/semantics/subscript.k	28-28	context	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0842	reference-semantics/semantics/subscript.k	31-33	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0843	reference-semantics/semantics/subscript.k	35-35	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0844	reference-semantics/semantics/subscript.k	37-37	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0845	reference-semantics/semantics/subscript.k	38-38	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0846	reference-semantics/semantics/subscript.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0847	reference-semantics/semantics/subscript.k	40-41	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0848	reference-semantics/semantics/subscript.k	44-47	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0849	reference-semantics/semantics/subscript.k	49-49	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
