id	file	line	kind	attributes	disposition	rationale	entry
923	reference-semantics/semantics/str.k	59	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
924	reference-semantics/semantics/str.k	60	endmodule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	endmodule
925	reference-semantics/semantics/subscript.k	3	module	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	module MPY-SUBSCRIPT
926	reference-semantics/semantics/subscript.k	4	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-CORE
927	reference-semantics/semantics/subscript.k	11	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
928	reference-semantics/semantics/subscript.k	12	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
929	reference-semantics/semantics/subscript.k	13	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
930	reference-semantics/semantics/subscript.k	16	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
931	reference-semantics/semantics/subscript.k	17	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
932	reference-semantics/semantics/subscript.k	18	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
933	reference-semantics/semantics/subscript.k	21	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= normIdx(Int, Int) [function, total]
934	reference-semantics/semantics/subscript.k	22	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
935	reference-semantics/semantics/subscript.k	23	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
936	reference-semantics/semantics/subscript.k	27	context	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	context Subscript(HOLE, _)
937	reference-semantics/semantics/subscript.k	28	context	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	context Subscript(_:Val, HOLE:Expr)
938	reference-semantics/semantics/subscript.k	31	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
939	reference-semantics/semantics/subscript.k	35	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
940	reference-semantics/semantics/subscript.k	37	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= applyIndex(Val, Int) [function]
941	reference-semantics/semantics/subscript.k	38	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
942	reference-semantics/semantics/subscript.k	39	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
943	reference-semantics/semantics/subscript.k	40	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
944	reference-semantics/semantics/subscript.k	44	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
945	reference-semantics/semantics/subscript.k	49	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax OptInt ::= "noB" | someB(Int)
946	reference-semantics/semantics/subscript.k	50	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #evalB(NoBound) => noB ... </k>
947	reference-semantics/semantics/subscript.k	51	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
948	reference-semantics/semantics/subscript.k	52	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> I:Int ~> #toSome => someB(I) ... </k>
949	reference-semantics/semantics/subscript.k	54	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
950	reference-semantics/semantics/subscript.k	55	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
951	reference-semantics/semantics/subscript.k	56	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
952	reference-semantics/semantics/subscript.k	58	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
953	reference-semantics/semantics/subscript.k	61	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
954	reference-semantics/semantics/subscript.k	63	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
955	reference-semantics/semantics/subscript.k	64	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
956	reference-semantics/semantics/subscript.k	66	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
957	reference-semantics/semantics/subscript.k	68	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
958	reference-semantics/semantics/subscript.k	72	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= slStep(OptInt) [function, total]
959	reference-semantics/semantics/subscript.k	73	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStep(noB) => 1
960	reference-semantics/semantics/subscript.k	74	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStep(someB(S:Int)) => S
961	reference-semantics/semantics/subscript.k	76	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
962	reference-semantics/semantics/subscript.k	77	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
963	reference-semantics/semantics/subscript.k	79	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
964	reference-semantics/semantics/subscript.k	81	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
965	reference-semantics/semantics/subscript.k	83	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
966	reference-semantics/semantics/subscript.k	84	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
967	reference-semantics/semantics/subscript.k	86	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
968	reference-semantics/semantics/subscript.k	88	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
969	reference-semantics/semantics/subscript.k	90	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
970	reference-semantics/semantics/subscript.k	91	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
971	reference-semantics/semantics/subscript.k	93	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
972	reference-semantics/semantics/subscript.k	96	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= clampLo(Int, Int) [function, total]
973	reference-semantics/semantics/subscript.k	97	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
974	reference-semantics/semantics/subscript.k	99	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
975	reference-semantics/semantics/subscript.k	102	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= clampHi(Int, Int, Int) [function, total]
976	reference-semantics/semantics/subscript.k	103	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
977	reference-semantics/semantics/subscript.k	105	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
978	reference-semantics/semantics/subscript.k	109	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
979	reference-semantics/semantics/subscript.k	110	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
980	reference-semantics/semantics/subscript.k	113	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
981	reference-semantics/semantics/subscript.k	116	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
982	reference-semantics/semantics/subscript.k	117	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
983	reference-semantics/semantics/subscript.k	120	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
984	reference-semantics/semantics/subscript.k	122	endmodule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	endmodule
985	reference-semantics/semantics/syntax.k	3	module	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	module MPY-SYNTAX
986	reference-semantics/semantics/syntax.k	4	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports INT-SYNTAX
987	reference-semantics/semantics/syntax.k	5	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports FLOAT-SYNTAX
988	reference-semantics/semantics/syntax.k	6	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports BOOL-SYNTAX
989	reference-semantics/semantics/syntax.k	7	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports STRING-SYNTAX
990	reference-semantics/semantics/syntax.k	9	syntax	macro, strict, seqstrict	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
991	reference-semantics/semantics/syntax.k	32	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
992	reference-semantics/semantics/syntax.k	33	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
993	reference-semantics/semantics/syntax.k	34	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Entries ::= List{Entry, ","}
994	reference-semantics/semantics/syntax.k	35	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
995	reference-semantics/semantics/syntax.k	36	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax CompFors ::= List{CompFor, ""}
996	reference-semantics/semantics/syntax.k	37	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Exprs ::= List{Expr, ","}
997	reference-semantics/semantics/syntax.k	38	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
998	reference-semantics/semantics/syntax.k	39	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Bound ::= Expr | "NoBound"
999	reference-semantics/semantics/syntax.k	41	syntax	strict	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
1000	reference-semantics/semantics/syntax.k	56	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Stmts ::= List{Stmt, ""}
1001	reference-semantics/semantics/syntax.k	57	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Params ::= "Params" "(" ParamNames ")"
1002	reference-semantics/semantics/syntax.k	58	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax CellVars ::= "CellVars" "(" ParamNames ")"
1003	reference-semantics/semantics/syntax.k	59	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
1004	reference-semantics/semantics/syntax.k	60	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax ParamNames ::= List{String, ","}
1005	reference-semantics/semantics/syntax.k	61	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax Module ::= "Module" "(" Stmts ")"
1006	reference-semantics/semantics/syntax.k	62	endmodule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	endmodule
1007	reference-semantics/semantics/tuple.k	3	module	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	module MPY-TUPLE
1008	reference-semantics/semantics/tuple.k	4	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-CORE
1009	reference-semantics/semantics/tuple.k	5	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-ITER
1010	reference-semantics/semantics/tuple.k	6	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-LIST
1011	reference-semantics/semantics/tuple.k	7	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-METHODS
1012	reference-semantics/semantics/tuple.k	10	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
1013	reference-semantics/semantics/tuple.k	11	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
1014	reference-semantics/semantics/tuple.k	14	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax ApplyK ::= "toTuple"
1015	reference-semantics/semantics/tuple.k	15	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
1016	reference-semantics/semantics/tuple.k	16	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
1017	reference-semantics/semantics/tuple.k	18	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
1018	reference-semantics/semantics/tuple.k	20	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
