id	source	line	kind	attributes	source_class	materiality	assessment	normalized_declaration
761	semantics/set.k	19	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	semantics/set.k	20	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	semantics/set.k	22	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	semantics/set.k	25	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	semantics/set.k	26	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
766	semantics/set.k	27	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
767	semantics/set.k	31	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	semantics/set.k	32	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule subsetCodes(.IntSeq, _:IntSeq) => true
769	semantics/set.k	33	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	semantics/set.k	35	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	semantics/set.k	36	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
772	semantics/set.k	39	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	semantics/sort.k	18	syntax	function;total;symbol(sortVS);no-evaluators	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	semantics/sort.k	19	syntax	function	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	semantics/sort.k	20	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule sortVS(.ValSeq) => .ValSeq [concrete]
776	semantics/sort.k	21	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	semantics/sort.k	22	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
778	semantics/sort.k	23	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	semantics/sort.k	24	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
780	semantics/sort.k	26	syntax	function	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	semantics/sort.k	27	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	semantics/sort.k	28	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	semantics/sort.k	29	rule	concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	semantics/sort.k	31	rule	concrete;owise	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
785	semantics/sort.k	36	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
786	semantics/sort.k	40	rule	priority(40);concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
787	semantics/sort.k	49	syntax	function;total;symbol(sortKeyVS);no-evaluators	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	semantics/sort.k	51	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	semantics/sort.k	53	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	semantics/sort.k	54	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	semantics/sort.k	55	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	semantics/sort.k	57	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	semantics/sort.k	58	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule condRev(S:ValSeq, false) => S
794	semantics/sort.k	59	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule condRev(S:ValSeq, true) => revVS(S)
795	semantics/sort.k	61	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	semantics/sort.k	63	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	semantics/sort.k	65	rule	total;concrete	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
798	semantics/str.k	8	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
799	semantics/str.k	9	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
800	semantics/str.k	13	syntax	function	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax IntSeq ::= strToCodes(String) [function]
801	semantics/str.k	14	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	semantics/str.k	15	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule strToCodes("""") => .IntSeq"
803	semantics/str.k	16	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="
804	semantics/str.k	20	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	semantics/str.k	21	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule seqConcat(.IntSeq, T:IntSeq) => T
806	semantics/str.k	22	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	semantics/str.k	24	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	semantics/str.k	25	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	semantics/str.k	26	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
810	semantics/str.k	29	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	semantics/str.k	30	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	semantics/str.k	32	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	semantics/str.k	33	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strPrefix(.IntSeq, _:IntSeq) => true
814	semantics/str.k	34	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	semantics/str.k	35	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	semantics/str.k	37	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	semantics/str.k	38	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	semantics/str.k	39	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	semantics/str.k	40	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
820	semantics/str.k	48	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	semantics/str.k	49	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(.IntSeq, .IntSeq) => false
822	semantics/str.k	50	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	semantics/str.k	51	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	semantics/str.k	52	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	semantics/str.k	53	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	semantics/str.k	54	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	semantics/str.k	56	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	semantics/str.k	57	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	semantics/str.k	58	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	semantics/str.k	59	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	semantics/subscript.k	11	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	semantics/subscript.k	12	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	semantics/subscript.k	13	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	semantics/subscript.k	16	syntax	function	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	semantics/subscript.k	17	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	semantics/subscript.k	18	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	semantics/subscript.k	21	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Int ::= normIdx(Int, Int) [function, total]
838	semantics/subscript.k	22	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	semantics/subscript.k	23	rule	strict	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
840	semantics/subscript.k	27	context		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	context Subscript(HOLE, _)
841	semantics/subscript.k	28	context		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
842	semantics/subscript.k	31	rule	priority(40)	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	semantics/subscript.k	35	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	semantics/subscript.k	37	syntax	function	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Val ::= applyIndex(Val, Int) [function]
845	semantics/subscript.k	38	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	semantics/subscript.k	39	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	semantics/subscript.k	40	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
848	semantics/subscript.k	44	syntax		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
849	semantics/subscript.k	49	syntax		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	"syntax OptInt ::= ""noB"" | someB(Int)"
850	semantics/subscript.k	50	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #evalB(NoBound) => noB ... </k>
851	semantics/subscript.k	51	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	semantics/subscript.k	52	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	semantics/subscript.k	54	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	semantics/subscript.k	55	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
