id,file,start_line,end_line,kind,attributes,disposition,review_basis,normalized_statement
913,semantics/sort.k,19,19,function syntax declaration,function,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","syntax ValSeq ::= insVS(Int, ValSeq) [function]"
914,semantics/sort.k,20,20,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.",rule sortVS(.ValSeq)                => .ValSeq          [concrete]
915,semantics/sort.k,21,21,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]"
916,semantics/sort.k,22,22,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]"
917,semantics/sort.k,23,23,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]"
918,semantics/sort.k,24,25,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]"
919,semantics/sort.k,26,26,function syntax declaration,function,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]"
920,semantics/sort.k,27,27,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]"
921,semantics/sort.k,28,28,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]"
922,semantics/sort.k,29,30,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]"
923,semantics/sort.k,31,35,concrete semantic/equational rule,concrete,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]"
924,semantics/sort.k,36,39,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
925,semantics/sort.k,40,48,priority semantic rule,priority,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
926,semantics/sort.k,49,50,opaque syntax/function declaration,function;total;symbol;no-evaluators,OFF_PATH_OPAQUE_FIXED_PRIMITIVE,Constructor is absent from every reachable submitted-program term.,"syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]"
927,semantics/sort.k,51,52,function syntax declaration,function;total,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]"
928,semantics/sort.k,53,53,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)"
929,semantics/sort.k,54,54,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule revVSAcc(.ValSeq, A:ValSeq) => A"
930,semantics/sort.k,55,56,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))"
931,semantics/sort.k,57,57,function syntax declaration,function;total,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]"
932,semantics/sort.k,58,58,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule condRev(S:ValSeq, false) => S"
933,semantics/sort.k,59,60,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule condRev(S:ValSeq, true)  => revVS(S)"
934,semantics/sort.k,61,62,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
935,semantics/sort.k,63,64,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
936,semantics/sort.k,65,71,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
937,semantics/sort.k,72,72,endmodule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,endmodule
938,semantics/str.k,3,3,module,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,module MPY-STR
939,semantics/str.k,4,4,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-CORE
940,semantics/str.k,5,7,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-ITER
941,semantics/str.k,8,8,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
942,semantics/str.k,9,12,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>"
943,semantics/str.k,13,13,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,syntax IntSeq ::= strToCodes(String) [function]
944,semantics/str.k,14,14,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945,semantics/str.k,15,15,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strToCodes("""") => .IntSeq"
946,semantics/str.k,16,19,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
947,semantics/str.k,20,20,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]"
948,semantics/str.k,21,21,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule seqConcat(.IntSeq, T:IntSeq)                => T"
949,semantics/str.k,22,23,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))"
950,semantics/str.k,24,24,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
951,semantics/str.k,25,25,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
952,semantics/str.k,26,28,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
953,semantics/str.k,29,29,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
954,semantics/str.k,30,31,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
955,semantics/str.k,32,32,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]"
956,semantics/str.k,33,33,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strPrefix(.IntSeq, _:IntSeq)               => true"
957,semantics/str.k,34,34,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false"
958,semantics/str.k,35,36,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)"
959,semantics/str.k,37,37,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]"
960,semantics/str.k,38,38,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)"
961,semantics/str.k,39,39,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)"
962,semantics/str.k,40,47,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))"
963,semantics/str.k,48,48,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]"
964,semantics/str.k,49,49,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(.IntSeq, .IntSeq)                => false"
965,semantics/str.k,50,50,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true"
966,semantics/str.k,51,51,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false"
967,semantics/str.k,52,52,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B"
968,semantics/str.k,53,53,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B"
969,semantics/str.k,54,55,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B"
970,semantics/str.k,56,56,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
971,semantics/str.k,57,57,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
972,semantics/str.k,58,58,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
973,semantics/str.k,59,59,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
974,semantics/str.k,60,60,endmodule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,endmodule
975,semantics/subscript.k,3,3,module,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,module MPY-SUBSCRIPT
976,semantics/subscript.k,4,10,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-CORE
977,semantics/subscript.k,11,11,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Val ::= valSeqAt(ValSeq, Int) [function, total]"
978,semantics/subscript.k,12,12,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V"
979,semantics/subscript.k,13,15,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0"
980,semantics/subscript.k,16,16,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= intSeqAt(IntSeq, Int) [function]"
981,semantics/subscript.k,17,17,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C"
982,semantics/subscript.k,18,20,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0"
983,semantics/subscript.k,21,21,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= normIdx(Int, Int) [function, total]"
984,semantics/subscript.k,22,22,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"
985,semantics/subscript.k,23,26,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0"
986,semantics/subscript.k,27,27,evaluation context,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"context Subscript(HOLE, _)"
987,semantics/subscript.k,28,30,evaluation context,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"context Subscript(_:Val, HOLE:Expr)"
988,semantics/subscript.k,31,34,priority semantic rule,priority,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
989,semantics/subscript.k,35,36,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>"
990,semantics/subscript.k,37,37,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Val ::= applyIndex(Val, Int) [function]"
991,semantics/subscript.k,38,38,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))"
992,semantics/subscript.k,39,39,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))"
993,semantics/subscript.k,40,43,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))"
994,semantics/subscript.k,44,48,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
995,semantics/subscript.k,49,49,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax OptInt ::= ""noB"" | someB(Int)"
996,semantics/subscript.k,50,50,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #evalB(NoBound)  => noB ... </k>
997,semantics/subscript.k,51,51,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
998,semantics/subscript.k,52,53,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> I:Int ~> #toSome => someB(I) ... </k>
999,semantics/subscript.k,54,54,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>"
1000,semantics/subscript.k,55,55,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>"
1001,semantics/subscript.k,56,57,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>"
1002,semantics/subscript.k,58,60,priority semantic rule,priority,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]"
1003,semantics/subscript.k,61,62,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>"
1004,semantics/subscript.k,63,63,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]"
1005,semantics/subscript.k,64,65,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
1006,semantics/subscript.k,66,67,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
1007,semantics/subscript.k,68,71,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))"
1008,semantics/subscript.k,72,72,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= slStep(OptInt) [function, total]"
1009,semantics/subscript.k,73,73,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule slStep(noB)          => 1
1010,semantics/subscript.k,74,75,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule slStep(someB(S:Int)) => S
1011,semantics/subscript.k,76,76,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= slStart(OptInt, OptInt, Int) [function]"
