files=30
entries=1148
kind_counts={'claim': 5, 'configuration': 1, 'context': 5, 'endmodule': 33, 'imports': 95, 'module': 33, 'requires': 29, 'rule': 714, 'syntax': 233}
disposition_counts={'DEFINITIONAL_EQUATION_REVIEWED_SOUND_ON_GUARDED_DOMAIN': 16, 'DERIVED_SORT_LEMMA_REVIEWED_SOUND': 1, 'FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM': 170, 'FIXED_DECLARATION_USED_AND_REVIEWED': 58, 'FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH': 4, 'FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH': 99, 'NO_INTENDED_PATH_MATCH;UNREACHED_CONTEXT': 1, 'NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED': 596, 'OPERATIONAL_BRIDGE_SEPARATE_CONNECTION_PROVED': 2, 'POSITIVE_REACHABILITY_CLAIM_REVIEWED': 5, 'PROOF_LOCAL_DECLARATION_REVIEWED': 6, 'PROOF_MODULE_WIRING_REVIEWED': 31, 'SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED': 159}
opaque_or_no_evaluators=22
total_declarations=113
functional_declarations=0
simplification_rules=1
priority_entries=47

ID	FILE	LINE	KIND	ATTRIBUTES	DISPOSITION	BLOCK_SHA256	NORMALIZED_SOURCE
I0856	semantics/methods.k	167	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	dbeb00be23163bcd332e69e7e49239785aff32853009c767dca991f2e63d1cdd	rule startsWith(.IntSeq, _:IntSeq)               => true
I0857	semantics/methods.k	168	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	bfee91049a10d612abc5fdc53390bae11089769d11307c6281a5e770a58a6cd4	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
I0858	semantics/methods.k	169	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f614c41450bd5899ae53d21e6f7aca1a64c4dfa256edb8804e6dacf3bef66c7f	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
I0859	semantics/methods.k	170	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0860	semantics/operators.k	6	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	45e2448ad0cc46cb22870ee06d94f85e37bb4b1d5cd0a61f153e870e11385a1e	module MPY-OPERATORS
I0861	semantics/operators.k	7	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	3f50aa9686f46b12bc0245cf0bb26236f25ed1b1ee14f4a29688bf26f127c3f8	imports MPY-CORE
I0862	semantics/operators.k	8	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	36245a6e2a01a1599117c25f3221a01e1fc71670ec4374de9943a3af463cad9f	imports MPY-ITER
I0863	semantics/operators.k	10	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e651fd726d8b03918292199c912834dbb2d14f9c706e3d7d9adda90cb27df7eb	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
I0864	semantics/operators.k	12	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f9ba9ee172c13bb44868221f9865391be724375ae3b731adb4c19c96ecfe9ee9	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
I0865	semantics/operators.k	15	context	-	FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH	19d036b28e0818e8b9d0d93448b662dc68582aa6ffef8071b7b48175f5d8d001	context Compare(HOLE, _)
I0866	semantics/operators.k	16	context	-	FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH	7e900a3b850d9ebb3839117f376687d4507af246d945886227f1674d0fc303fe	context Compare(_:Val, CmpOp(_, HOLE))
I0867	semantics/operators.k	17	rule	owise	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	da9d23846f795185895b98f6ea6773fb542c5a23897878f67261c157e12478d6	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
I0868	semantics/operators.k	19	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	8f1168d6073977c032714126b42c5f16d7051d18e14dabb5940bf8fd3f7e1ed0	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
I0869	semantics/operators.k	20	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b4392c1eb169bba2cc6cf3d80a1750db92fb78075a62086d67d168023d044acf	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
I0870	semantics/operators.k	25	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	392da318c68c6f994138ea751f6a52dcde25f681bf9a1eb6a0496bce78274aed	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0871	semantics/operators.k	28	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ba28d5b35a5b9b51684a591e49d456bbf090a49ecd2a5a69b75a9ebba77a6dc0	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
I0872	semantics/operators.k	34	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	af30ea290ed8166ec069ee427adaa4fd914de62d556282ce27920a6c65bf6710	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
I0873	semantics/operators.k	38	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	7a59e33e981a4be1ba6e63b793e9809636b8597263bfe399340d488b4a2c7820	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
I0874	semantics/operators.k	44	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4661c14f644f73b4dcd8238d89129b739cbee57daa6d6db3085b8321227ffa50	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0875	semantics/operators.k	47	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0876	semantics/range.k	5	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	3245f59acaa6746804c8828bc1367c52002d920809be287b0ba05af1d0e0aabf	module MPY-RANGE
I0877	semantics/range.k	6	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	3f50aa9686f46b12bc0245cf0bb26236f25ed1b1ee14f4a29688bf26f127c3f8	imports MPY-CORE
I0878	semantics/range.k	7	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	36245a6e2a01a1599117c25f3221a01e1fc71670ec4374de9943a3af463cad9f	imports MPY-ITER
I0879	semantics/range.k	9	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	c587b6ad9400474059bb57c82dbd1af41ead44d5a4c75ed23f1eacd6e689ba99	syntax Bool ::= inRange(Int, Int, Int) [function, total]
I0880	semantics/range.k	10	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c2f32136fae6a46df70d838a6d42b2d181758bbe60445fa3724e86616e2b30ae	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
I0881	semantics/range.k	12	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	5595cfe8e666398586503b1d022866c6a4a0ff308bf98c789981016bbffeca32	syntax Int ::= rangeLen(Int, Int, Int) [function]
I0882	semantics/range.k	13	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a130a12bf371a7a9c889a550646cd116d9302bf1510c90c7ae7427afcd76b5d6	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
I0883	semantics/range.k	15	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a09fa3454e49d7910ea20533e6dd65099400d38cdef4a0ca160d351024a1b04b	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
I0884	semantics/range.k	17	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	052ff09993f0acd8aed39e78347521bb2d2d109afb486dee7e9090e136062056	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
I0885	semantics/range.k	20	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	9b41f252b61e26f27e2761c7d629055123aee31e9b8e892ebd538aaa3ff7a614	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
I0886	semantics/range.k	23	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	3ff7f491d38e3dbd6d4742c77c19278cf18ad238c713c186faebe6d9b66d1fd3	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
I0887	semantics/range.k	25	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0888	semantics/set.k	3	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	a61579bc570f8ff47f9955153b49516c35a9ec599610a638f928f0e7cc5ea32b	module MPY-SET
I0889	semantics/set.k	4	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	a62aac4260aa808a0304c674e8581fc2e90c729f1ee24542381b4376da3fa3d7	imports MPY-CORE
I0890	semantics/set.k	8	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	7e8d61cf9360407eafde5dc150f8d485f69b11d32ddb51b3c96331e70de7b352	syntax Val ::= setV(IntSeq)
I0891	semantics/set.k	11	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	cc8ca06fa8915797db5b8bd64ed30c8b0f9defc7583193037347faa50ca5efef	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
I0892	semantics/set.k	12	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c3ec225602a7ebaad8f2e2f99110cd1126ea7834310b714050314ffcea6d913e	rule codeIn(_:Int, .IntSeq)                => false
I0893	semantics/set.k	13	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	153f4f81162733af600592deadc584b95b82e177c5b846fa295d51ee49232e83	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
I0894	semantics/set.k	16	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	a72a3376dfca6eb7f25d3d6cf20fc2de20022550769c5df7b61b0989df54181d	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
I0895	semantics/set.k	18	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	27c963f40f4dd15f3a90d334d469c080d03007137cebc203ac4c28b058c67530	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
I0896	semantics/set.k	19	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	3af836e2ea45fb7dd6a3aa44e38b2daa262e78723f3588f86fb89943cf7606ea	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
I0897	semantics/set.k	20	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c3c7978557bf6e4b4c11fe480cb29b27d47f358e87d0d32636898d00fe778edf	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
I0898	semantics/set.k	22	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6fd067c552f6f602d73dcf566686ffece3c7c306281f63e53ef1bfa24c65f363	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
I0899	semantics/set.k	25	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	4ff1eaa68d70864346bed1fcaa280c25c35864d10bb952f03cf6db1a6ef1de53	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
I0900	semantics/set.k	26	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5cbb559aa9bc4ecf6c5e72f9b6869b7d1eb02bf490ad233ce830c8c6ceb31796	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
I0901	semantics/set.k	27	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	9f5426f447a7cb9b0e7afdf38005bfc673932b13bffddab3fa332bc5acd342c4	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
I0902	semantics/set.k	31	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	9edc7fe08487359d3fcf82ad964d7e80ba5d2cfafc44a32a9f982d3fb20699f6	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
I0903	semantics/set.k	32	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	aeeaccd9712e13c44e621b862926e78e070a2197fdb7c3c285fbda3d22553b2b	rule subsetCodes(.IntSeq, _:IntSeq)                => true
I0904	semantics/set.k	33	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	df3cf01eb2e8238c40e86fca1daff2a99f123a4e7d49ad85be2133ca02d16f92	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
I0905	semantics/set.k	35	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	e5a2ff2895d040085e69f7815d45515abbec071ff70da04223e44056cff21295	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
I0906	semantics/set.k	36	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f8bb7ca9527e728b975338d068a14b7a5c0f0733c2e3e87a76966d325ef37a55	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
I0907	semantics/set.k	39	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e2a29489d71d3b652eb9ee2ae8ef4b2ea2fe07445ba18fd9455091f1e4190d86	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
I0908	semantics/set.k	40	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0909	semantics/sort.k	10	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	2324159bdf28df653f286067082feb187a9e02a44c740456dae31b27022b595d	module MPY-SORT
I0910	semantics/sort.k	11	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	500c56793acb47c875a9cf559a70a7182c3a39fe451e63e14e78cf64718850dd	imports MPY-BUILTINS
I0911	semantics/sort.k	12	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	5f3697394da63c3f66d039b6f215db2db12c568bc2e616740b587b7d8b5c82c4	imports MPY-SUBSCRIPT
I0912	semantics/sort.k	18	syntax	function,no-evaluators,symbol(sortVS),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	816514bfeb844585e41bf5488c7805e210f8cd09c688ee5752dca5a9508cab87	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
I0913	semantics/sort.k	19	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	f377703d2c2b213f7d34208ab3feb1fafbaaf343b2412e6e3c38ce454a44a646	syntax ValSeq ::= insVS(Int, ValSeq) [function]
I0914	semantics/sort.k	20	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	7e44998a79cf5e6b854cdc2ed5008f59edbc809f68ed2b968c24895adf4e2663	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
I0915	semantics/sort.k	21	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4db35c730d8b8b4f2f130b86a64905c6e14aa9577a78cefc6b9fc076608936a3	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
I0916	semantics/sort.k	22	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	51348c650168cae9050578aa5d9afeee64e66aa8868fc5a0563054b469c4d4ee	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
I0917	semantics/sort.k	23	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4c8072b9cf7cc6b0cd32c239e59774e2a0bb3831009fe6775671745eb98ab2f3	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
I0918	semantics/sort.k	24	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2df0132b1c8bc1fd49a77c87c6995a9f3a8fd885cd811fbe1567b02eb267198f	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
I0919	semantics/sort.k	26	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	225ee19ee53ae31b9d32286db9019ee17625473d6c8bb69cfcf35baeaa4dc552	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
I0920	semantics/sort.k	27	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5fc9948d0c4a2ccbb7552b50971e30aaefe14ae133e27382a66faf856e85a1f5	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
I0921	semantics/sort.k	28	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6fc7fcc3c2a6252ecde7808a4ac584a403173f14e176c47fa43e3cf825985be0	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
I0922	semantics/sort.k	29	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	9135181688e7fd0c64e0a7a91e04d8caae48fbe80935f6eeabccce4fb2b35f88	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
I0923	semantics/sort.k	31	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	8678f843df3175b935df19eba61e95973c8646536c003a14a8717ec9eb71d6ad	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
I0924	semantics/sort.k	36	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	cca08ade454e11a94da37b9470ce54d037db1382b42b07d87241bc62b611097b	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
I0925	semantics/sort.k	40	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	8593446c00091d18d90794a01fa33ae8d7fa8e487ad0815659efb334bf22c5e6	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
I0926	semantics/sort.k	49	syntax	function,no-evaluators,symbol(sortKeyVS),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	b2798a9f0421ef83f9296c36f46db3a565122895db349c9fbeb6214f7fc18c1b	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
I0927	semantics/sort.k	51	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	63b5a1e1267d076251fb163c5308fe7d6ab81cbe4e84126520dd3dce00e05d77	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
I0928	semantics/sort.k	53	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	11faf7f864f40d7df614f67ff400ae8693785ea7d1d3fe8df2ea91425acaab45	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
I0929	semantics/sort.k	54	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	007148e35ff4b37b8a41cbbb341f399e371eb8d978aa08cf2f3950802b231a7b	rule revVSAcc(.ValSeq, A:ValSeq) => A
I0930	semantics/sort.k	55	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	117da4765c657ab81eceda0cb6335cf1d8d8c7c5b9821071c94c151e5dc96953	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
I0931	semantics/sort.k	57	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	ea573fcf99491b1638cf0f4b7875e991967ad4388b23bbc40fab06acb855c556	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
I0932	semantics/sort.k	58	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4c09d415120447db22bec898399aa4a0d2a481f3acf986c281ec883034b1f926	rule condRev(S:ValSeq, false) => S
I0933	semantics/sort.k	59	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	bea9fadf9f6c932bd2d1ba74ce67ecfa44e833aa97b2757690b2ea9e891b60ad	rule condRev(S:ValSeq, true)  => revVS(S)
I0934	semantics/sort.k	61	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1e0db83eec5bec5ff8e1cbfe177a243f0722e167f91d035b43003dd9206b567c	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
I0935	semantics/sort.k	63	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	64d6755b098ae94413af5565a936f0481ed9bef59e0a194db2a37b6bbb4f4bd1	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
I0936	semantics/sort.k	65	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	bf0b8c2bb4988c90261f84897b0e775d545bb9e844adcf9fac17917269c7316c	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
I0937	semantics/sort.k	72	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0938	semantics/str.k	3	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	6e503b11331c16b57328e9bf82938cba732cd5f1a51afa54ca44810b505a770a	module MPY-STR
I0939	semantics/str.k	4	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	3f50aa9686f46b12bc0245cf0bb26236f25ed1b1ee14f4a29688bf26f127c3f8	imports MPY-CORE
I0940	semantics/str.k	5	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	ec249f8c6ab37be6615dda4a8ed8acb42cb072af19d032fec3adb6671a37ebca	imports MPY-ITER
I0941	semantics/str.k	8	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c5a74a05e41e3fefcda28d075c8aafb7f1542c29a36fc9c25e72976388a35b04	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
I0942	semantics/str.k	9	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	af5070b2b606f80e27994b2ae42f608117a78be5d457edf24c6ee6526c1a01e8	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
I0943	semantics/str.k	13	syntax	function	FIXED_DECLARATION_USED_AND_REVIEWED	52acd844387866ef35bbc47efe1096fc2d30a05d9b4520db31ed22e92d924dfa	syntax IntSeq ::= strToCodes(String) [function]
