id	file	line	kind	attributes	target_path	review_decision	text
S0481	semantics/dict.k	45	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
S0482	semantics/dict.k	49	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
S0483	semantics/dict.k	50	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
S0484	semantics/dict.k	52	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
S0485	semantics/dict.k	54	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
S0486	semantics/dict.k	58	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
S0487	semantics/dict.k	63	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
S0488	semantics/dict.k	64	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= applyIndexD(Val, Val) [function]
S0489	semantics/dict.k	65	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
S0490	semantics/dict.k	70	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= dictSet(Val, Val, Val) [function]
S0491	semantics/dict.k	71	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
S0492	semantics/dict.k	76	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #dsetK(String, Val)
S0493	semantics/dict.k	77	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
S0494	semantics/dict.k	78	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
S0495	semantics/dict.k	82	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
S0496	semantics/dict.k	86	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #dsetV(Val, Val, Val)
S0497	semantics/dict.k	87	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
S0498	semantics/dict.k	90	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= normIdxD(Int, Int) [function, total]
S0499	semantics/dict.k	91	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
S0500	semantics/dict.k	92	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
S0501	semantics/dict.k	95	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
S0502	semantics/dict.k	97	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
S0503	semantics/dict.k	98	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
S0504	semantics/dict.k	99	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
S0505	semantics/dict.k	101	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
S0506	semantics/dict.k	102	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
S0507	semantics/dict.k	103	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
S0508	semantics/dict.k	104	endmodule		no	STRUCTURE_ONLY	endmodule
S0509	semantics/float.k	14	module		no	STRUCTURE_ONLY	module MPY-FLOAT
S0510	semantics/float.k	15	imports		no	STRUCTURE_ONLY	imports MPY-OPERATORS
S0511	semantics/float.k	16	imports		no	STRUCTURE_ONLY	imports MPY-BUILTINS
S0512	semantics/float.k	17	imports		no	STRUCTURE_ONLY	imports FLOAT
S0513	semantics/float.k	20	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= Float
S0514	semantics/float.k	21	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Float(F:Float) => F ... </k>
S0515	semantics/float.k	24	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
S0516	semantics/float.k	25	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
S0517	semantics/float.k	27	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
S0518	semantics/float.k	30	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
S0519	semantics/float.k	31	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
S0520	semantics/float.k	32	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
S0521	semantics/float.k	37	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
S0522	semantics/float.k	38	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
S0523	semantics/float.k	39	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
S0524	semantics/float.k	43	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
S0525	semantics/float.k	44	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"
S0526	semantics/float.k	50	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
S0527	semantics/float.k	51	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
S0528	semantics/float.k	52	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
S0529	semantics/float.k	54	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
S0530	semantics/float.k	55	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule absF(F:Float) => absFloat(F) [concrete]
S0531	semantics/float.k	56	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
S0532	semantics/float.k	61	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Import(_:String) => .K ... </k>
S0533	semantics/float.k	65	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= ""#mathCeil"""
S0534	semantics/float.k	66	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
S0535	semantics/float.k	67	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
S0536	semantics/float.k	70	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= ""#mathFloor"""
S0537	semantics/float.k	71	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
S0538	semantics/float.k	72	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
S0539	semantics/float.k	73	syntax	function,total,symbol	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
S0540	semantics/float.k	74	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule floorFI(I:Int)   => I                        [concrete]
S0541	semantics/float.k	75	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
S0542	semantics/float.k	78	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
S0543	semantics/float.k	79	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"
S0544	semantics/float.k	82	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
S0545	semantics/float.k	83	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
S0546	semantics/float.k	84	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
S0547	semantics/float.k	85	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
S0548	semantics/float.k	86	syntax	function,total,symbol	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Float ::= toF(Val) [function, total, symbol(toF)]
S0549	semantics/float.k	87	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule toF(F:Float) => F        [concrete]
S0550	semantics/float.k	88	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule toF(I:Int)   => intToF(I) [concrete]
S0551	semantics/float.k	93	syntax	function,total,symbol	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
S0552	semantics/float.k	94	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule ceilF(I:Int)   => I                       [concrete]
S0553	semantics/float.k	95	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
S0554	semantics/float.k	99	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyUn(""-"", F:Float) => 0.0 -Float F"
S0555	semantics/float.k	103	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
S0556	semantics/float.k	104	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
S0557	semantics/float.k	105	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
S0558	semantics/float.k	107	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
S0559	semantics/float.k	108	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
S0560	semantics/float.k	109	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
S0561	semantics/float.k	111	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
S0562	semantics/float.k	112	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
S0563	semantics/float.k	113	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
S0564	semantics/float.k	115	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
S0565	semantics/float.k	116	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
S0566	semantics/float.k	117	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
S0567	semantics/float.k	119	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
S0568	semantics/float.k	120	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
S0569	semantics/float.k	121	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
S0570	semantics/float.k	125	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
S0571	semantics/float.k	126	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
S0572	semantics/float.k	127	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"
S0573	semantics/float.k	128	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
S0574	semantics/float.k	129	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
S0575	semantics/float.k	132	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
S0576	semantics/float.k	133	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
S0577	semantics/float.k	134	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
S0578	semantics/float.k	135	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
S0579	semantics/float.k	136	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
S0580	semantics/float.k	137	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
S0581	semantics/float.k	138	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
S0582	semantics/float.k	139	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"
S0583	semantics/float.k	142	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
S0584	semantics/float.k	143	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
S0585	semantics/float.k	144	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
S0586	semantics/float.k	145	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
S0587	semantics/float.k	146	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
S0588	semantics/float.k	147	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
S0589	semantics/float.k	148	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
S0590	semantics/float.k	149	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
S0591	semantics/float.k	150	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
S0592	semantics/float.k	151	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"
S0593	semantics/float.k	154	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
S0594	semantics/float.k	155	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
S0595	semantics/float.k	160	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
S0596	semantics/float.k	161	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
S0597	semantics/float.k	162	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
S0598	semantics/float.k	165	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= headIS(IntSeq) [function]
S0599	semantics/float.k	166	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule headIS(iCons(C:Int, _:IntSeq)) => C
S0600	semantics/float.k	167	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
S0601	semantics/float.k	168	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
S0602	semantics/float.k	169	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule intPartAcc(.IntSeq, A:Int) => A
S0603	semantics/float.k	170	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
S0604	semantics/float.k	171	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
S0605	semantics/float.k	173	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
S0606	semantics/float.k	174	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracPart(.IntSeq) => 0
S0607	semantics/float.k	175	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
S0608	semantics/float.k	176	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
S0609	semantics/float.k	177	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracAcc(.IntSeq, A:Int) => A
S0610	semantics/float.k	178	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
S0611	semantics/float.k	179	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
S0612	semantics/float.k	180	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracScale(.IntSeq) => 1
S0613	semantics/float.k	181	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
S0614	semantics/float.k	182	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
S0615	semantics/float.k	183	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fscAcc(.IntSeq, A:Int) => A
S0616	semantics/float.k	184	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
S0617	semantics/float.k	185	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
S0618	semantics/float.k	186	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
S0619	semantics/float.k	187	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""float"", F:Float, .Vals)        => F"
S0620	semantics/float.k	190	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
S0621	semantics/float.k	191	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
S0622	semantics/float.k	192	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
S0623	semantics/float.k	195	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
S0624	semantics/float.k	196	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
S0625	semantics/float.k	197	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
S0626	semantics/float.k	198	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
S0627	semantics/float.k	199	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
S0628	semantics/float.k	200	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
S0629	semantics/float.k	201	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
S0630	semantics/float.k	202	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
S0631	semantics/float.k	203	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
S0632	semantics/float.k	204	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
S0633	semantics/float.k	205	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
S0634	semantics/float.k	206	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
