id	file	line	kind	attributes	relevance	assessment	statement_sha256	bounded_preview
900	reference-semantics/semantics/set.k	26	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	054d50d68e3621614137c41879522bb71d7967af1598a7dd30ae30b0ae0e1581	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
901	reference-semantics/semantics/set.k	27	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0caac9972e0456dc13b96000d1e7220398d8ec94af95dfe37a67f527142e1aa3	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
902	reference-semantics/semantics/set.k	31	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b1d04ee84fabe3f58ed28b05901d2634c5c530b5391f4673cdf9b2dedafdacc7	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
903	reference-semantics/semantics/set.k	32	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d53c3df008c30d16ebd9725d0b613f7ad07171dc2826338b4d3ea5fa2b6ec877	rule subsetCodes(.IntSeq, _:IntSeq)                => true
904	reference-semantics/semantics/set.k	33	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	850be538170a9edb22a44a4ce2568f35b29fa79f58888e09984a4033d6aebbaf	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
905	reference-semantics/semantics/set.k	35	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	6156266fe9d9b07a383778418b8a8a6b768dca1807dfad3ee0498cff0ecc75f7	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
906	reference-semantics/semantics/set.k	36	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	973ec0dc7d1dd25b63211ec2796093a030819e8f10bf596c532e825544016a15	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
907	reference-semantics/semantics/set.k	39	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7a5ed6b4e8d675889fbd0c888e0097b0f319b6b1c37872ccf6716c2f2afc0565	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
908	reference-semantics/semantics/set.k	40	endmodule	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
909	reference-semantics/semantics/sort.k	10	module	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	2324159bdf28df653f286067082feb187a9e02a44c740456dae31b27022b595d	module MPY-SORT
910	reference-semantics/semantics/sort.k	11	imports	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	513b07985ad1b60ab1fc94f4a08021dd25a5b0aa218c3a975ce281a00395ddfa	imports MPY-BUILTINS
911	reference-semantics/semantics/sort.k	12	imports	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	e90331404c5d72894851d971bc8a38fd62bc826e9a92c5ef502548eaf8bcfade	imports MPY-SUBSCRIPT
912	reference-semantics/semantics/sort.k	18	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	c6d761b986e34bb35057126ad5885215fea615a238764749865f535e470fa43b	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
913	reference-semantics/semantics/sort.k	19	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0a76cca66b26bec5620b0fa0900cfbae5de0d5c61ed2c375e74ec5aed8aacf19	syntax ValSeq ::= insVS(Int, ValSeq) [function]
914	reference-semantics/semantics/sort.k	20	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	47b723f10a2368e5fff704a6fa6e3d8217ce25b51cba6fcd2ed2ab5ca9d0dc3e	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
915	reference-semantics/semantics/sort.k	21	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	afe20c3cfa1af6db4fd20a8050faf019552807fa0b01572e504e92491be14b63	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
916	reference-semantics/semantics/sort.k	22	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c51e9071fd27147763dcd3e70dd3dec2763d41c581efc7d97e52c558a5dba245	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
917	reference-semantics/semantics/sort.k	23	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e38dbfdea30a930ec41dc76e1fc86def100bfbfcfd88853d63d1fd9597a78ee5	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
918	reference-semantics/semantics/sort.k	24	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a1b9127ca845944211c00693cea13fd5b748049438cc6f04494d3a07510fffe5	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
919	reference-semantics/semantics/sort.k	26	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f778a322aece37266d282b5757dcb47aa66fbd6bcd3cb99133579990e1ea7411	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
920	reference-semantics/semantics/sort.k	27	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f56269f2805fdf6e8a4ee27fc629bc2b5ad70b59c74649375bb93f7ddd171898	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
921	reference-semantics/semantics/sort.k	28	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1f2df95775eb233969123f430eb5df8ccfc8e3c063894b7b20733a158307ff84	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
922	reference-semantics/semantics/sort.k	29	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	302f445859987e6c1b7aeafc49449d0e468c659b7c6d3b14ba52a771f210f519	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
923	reference-semantics/semantics/sort.k	31	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8a5909d32106d68003f029eee09394c33085e7e2d1d359e31ed9b357636b5dec	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
924	reference-semantics/semantics/sort.k	36	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	85de54880bd40fd5e01185f6f1d442971b4569881794f1cb887ee53e60a272d9	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
925	reference-semantics/semantics/sort.k	40	rule	priority	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	251a2da82e1ab24eef7671ee11ba4cebb379a1c22384e9f98cb370d1cad720ce	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
926	reference-semantics/semantics/sort.k	49	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	f2ac55ee34d899f8dea02d048fbe04c31e9380eb65b24fe7a665a4c459a47fce	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
927	reference-semantics/semantics/sort.k	51	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	da8fbe9dd99b0d35fe225182a9017408c9cbe8a36110d0f6205ae6896c20bb27	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
928	reference-semantics/semantics/sort.k	53	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ce0aa18a536023617b5fa012c4896693902eb851d32017e9e0add330616fdfbd	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
929	reference-semantics/semantics/sort.k	54	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	726a2866a59e53374aab2b1bed31946a74b1866463d1adc19b016a7017ae08fd	rule revVSAcc(.ValSeq, A:ValSeq) => A
930	reference-semantics/semantics/sort.k	55	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	5fd679052347f58f5e3637566616cd1304da061a3232edc871028bc59707c5f3	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
931	reference-semantics/semantics/sort.k	57	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7e8ff8d017c7edb7bd2d8f72a2de7fb5fcf8c1afde10e1aa97a2656fb519c6d3	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
932	reference-semantics/semantics/sort.k	58	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a1e37b0851c34a5eb84ec7d35cfb0b013cf9a4c94a656167b6fbc8fbe0204cea	rule condRev(S:ValSeq, false) => S
933	reference-semantics/semantics/sort.k	59	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c4ff333dfa8c4fd77661cfcc932e6d8ec1a214410180c5ae2090aec9d2f40a63	rule condRev(S:ValSeq, true)  => revVS(S)
934	reference-semantics/semantics/sort.k	61	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	72cacce57534e83f92e153d66b43090b202234e875e5d0f24f69fcc6d4b6709e	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
935	reference-semantics/semantics/sort.k	63	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	9934b02daf557e7c112bf5a5b8e9e08b538570f16ce23b53fc1fb4df695dec9c	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
936	reference-semantics/semantics/sort.k	65	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	70d7393a6bf6ecc809590c2c8812a95458fabf855ba6b0dded04d01b5c572e0f	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
937	reference-semantics/semantics/sort.k	72	endmodule	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
938	reference-semantics/semantics/str.k	3	module	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	6e503b11331c16b57328e9bf82938cba732cd5f1a51afa54ca44810b505a770a	module MPY-STR
939	reference-semantics/semantics/str.k	4	imports	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
940	reference-semantics/semantics/str.k	5	imports	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
941	reference-semantics/semantics/str.k	8	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	5aea34cb3320cb4ceeee6e29d81d9d9643e3031241d8196ab67c866cf2cdd689	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
942	reference-semantics/semantics/str.k	9	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	388678fa55bb1f8b9638c641a4c7aad1e1c080ba007768feb77b6e65564cce7b	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
943	reference-semantics/semantics/str.k	13	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4c7f66efcd88665dff4c35a17dc03b67c9783ab5b67b51e3f1f429be8c12c225	syntax IntSeq ::= strToCodes(String) [function]
944	reference-semantics/semantics/str.k	14	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	70d0a8a9935761aeff6d90853c1ce79fe6b2d3d84e32ade7a48810ae01e1c6bc	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945	reference-semantics/semantics/str.k	15	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c7b4b4fc80bd1dab004d1c0cff5999112395445d816bdc9b0edecc99a8798b39	rule strToCodes("") => .IntSeq
946	reference-semantics/semantics/str.k	16	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	72f87a35b152a52689ee89f78f8ff922704af2d9e8a80bc99e0c9d00333c5e43	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
947	reference-semantics/semantics/str.k	20	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4dcfe32d71db24ec5955e3d81daa08ca2c8c1c4249a4a4c3817f846f0b17c0f5	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
948	reference-semantics/semantics/str.k	21	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	91549ced59459162b3f030f9e12b60194b79b081cabb8a3372199b240acf0dfd	rule seqConcat(.IntSeq, T:IntSeq)                => T
949	reference-semantics/semantics/str.k	22	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b8aaa07a8414960ab2e09a7e8d287988619c5616b854d3a0fa67a9011c4c911d	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
950	reference-semantics/semantics/str.k	24	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8fc5d2cd4bed1babf9e5d89c47d91fb3d37b0a7b67931e5df2f7b96ac4c1847a	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
951	reference-semantics/semantics/str.k	25	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8039b62069c1e72239f18ede04a673fdc8c5822d023118b6a05d14faaa5bd94e	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
952	reference-semantics/semantics/str.k	26	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	efca9467c64ccf47dec48d4105bdbf713e56b92ef1d6e93ea96101096ab05b2d	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
953	reference-semantics/semantics/str.k	29	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	96acbdc1af10881067d4b2edc285b58dbf1e9b04fed4a7af8b1b4d3ec84b6091	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
954	reference-semantics/semantics/str.k	30	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b646f3d3387b9d153ef8f01453f878e378af6f9923a2fa437887132d7ff05e8f	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
955	reference-semantics/semantics/str.k	32	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0c2a240d2f88394551e618a37947d5264f22335393502b4e0b535fe4ee17b42e	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
956	reference-semantics/semantics/str.k	33	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4144b55882343b7d74abbb053c9ceab8970ba16a65afb6398549dccfac300aa2	rule strPrefix(.IntSeq, _:IntSeq)               => true
957	reference-semantics/semantics/str.k	34	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0e758c7b129dc20e372ee10b7d456c59868ce228e665daed0b04bd14738c35df	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
958	reference-semantics/semantics/str.k	35	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d6816398ab1624e9bdb2e81cae94e7049aa5a1faab17f799f6e2d0563a83f669	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
959	reference-semantics/semantics/str.k	37	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e5d82a70ec2aaeff27e0dbaebe4f7c40ff0ac2535c50906ea65726e53c9f7851	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
960	reference-semantics/semantics/str.k	38	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	34700463fbce73098eed81cdf1ee13f8ba11e7188dcacab2c710fb5c9527d31f	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
961	reference-semantics/semantics/str.k	39	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	af56f94634817e26d5ae76b054b84412d6768f5b43a8d82ed36a4937ec0dc4dc	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
962	reference-semantics/semantics/str.k	40	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	40835cd00b164d7799801762c5bc87fd05ea89fd9c1306154d74f48b7f0e6bd7	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
963	reference-semantics/semantics/str.k	48	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e6a79420c495be30ba61123f1b16b3235ce1737390d5e7d920ed4d34624726c2	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
964	reference-semantics/semantics/str.k	49	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	3dbb3480331f6b64c095ef6ae0b700cf565a8212397a978ae0c6a0e848b03b7f	rule strLt(.IntSeq, .IntSeq)                => false
965	reference-semantics/semantics/str.k	50	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1d055a6c97d452ded1f5b8522897bd99bfa0dd9ba3d5bab09339e76d0f414fbc	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
966	reference-semantics/semantics/str.k	51	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d1e1c922c4b206ef8c71888f6f964968eb7bc34ab9c172778c6243675c445926	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
967	reference-semantics/semantics/str.k	52	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1af5632197a6faa21f2063b495d5ecc1ae92eec0b7646529ecba82aff50ffafb	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
968	reference-semantics/semantics/str.k	53	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	66583c4efcfdd0d9c8c6adde6b2ce95bde6253f060a18ca2d3a410f0c0ef8adc	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
969	reference-semantics/semantics/str.k	54	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d72e4a9c68cd264b7906d638a49bcf274a4fae7e0c350f191081f81696042a79	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	reference-semantics/semantics/str.k	56	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	eca13b5d654378ccf3a238b38ee80140e0c546b4c7eb880e210f2032a5bde48c	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
971	reference-semantics/semantics/str.k	57	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8d9e17848541f3935a7eb29ff38727fcb72a6c88eced0c084a5453e02d23685a	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
972	reference-semantics/semantics/str.k	58	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fd8254e2aad6ddc722ec79acfc57d3d9f56eeb5a7cedabedeb40aab07d805865	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
973	reference-semantics/semantics/str.k	59	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0bb37c9e5117e140f89907947627e32d6756cc5e18e9518e3823c2710a62fc6c	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
974	reference-semantics/semantics/str.k	60	endmodule	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
975	reference-semantics/semantics/subscript.k	3	module	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	a6d1f94e4e770f9c24016905d16a5d2ab9f0dcb7ac9955f1d47d6bd6fd7e4ded	module MPY-SUBSCRIPT
976	reference-semantics/semantics/subscript.k	4	imports	-	unused	STRUCTURAL_FIXED_SUPPLIED_ITEM	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
977	reference-semantics/semantics/subscript.k	11	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	92dd5a3cbdae995653f421008f9fa2c2f911d143c899dee80374413a92482473	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	reference-semantics/semantics/subscript.k	12	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	be09883d26ef7a167a1b7c21c9cc7c1ae77e2db2129f6cb2a29db81b397513b8	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
979	reference-semantics/semantics/subscript.k	13	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	463bd5d63df534f3d4cc313ec80e81f0c7c645e266732d113ea8b10dbac478d1	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	reference-semantics/semantics/subscript.k	16	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d573fee41395263868cfcc4fbae6df6d4a3bcc1a7bca14e633a30ec4f77887a1	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	reference-semantics/semantics/subscript.k	17	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	df3c3702e26dec79e2293d12005a00e2e57e83a023d4e5b4c10abf16fc5418ff	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
982	reference-semantics/semantics/subscript.k	18	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a89deb267298a13e5d86fa826aa9f476cc9f836461b46ade60423a8f364bdd37	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	reference-semantics/semantics/subscript.k	21	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8d0629ddf60abdd87d1319c61a91897635eaf44a195cae23c3e4a9059fb8d475	syntax Int ::= normIdx(Int, Int) [function, total]
984	reference-semantics/semantics/subscript.k	22	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b98d45a6a45beab98faf69968542325a650d5e6805dac02b45519bfebe3115e7	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
985	reference-semantics/semantics/subscript.k	23	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f9e7cd4854b69f71d1ba11caa3a811937047df65fdb9346d8a8d3bfcb2f1de8d	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
986	reference-semantics/semantics/subscript.k	27	context	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e235a553cf7939b217e6aad3c563f19136b897acadf2bfa842db991933f28e85	context Subscript(HOLE, _)
987	reference-semantics/semantics/subscript.k	28	context	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0ea5351709e9231f1e957adc2a438215860b2e7e7ff51f177407dd170e6bf752	context Subscript(_:Val, HOLE:Expr)
