id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text	decision	audit_rationale
849	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	158	MPY-METHODS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= mapUpper(IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
850	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	159	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapUpper(.IntSeq) => .IntSeq	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
851	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	160	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
852	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	162	MPY-METHODS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= mapSwap(IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
853	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	163	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapSwap(.IntSeq) => .IntSeq	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
854	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	164	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
855	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	166	MPY-METHODS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
856	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	167	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule startsWith(.IntSeq, _:IntSeq) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
857	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	168	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
858	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	169	MPY-METHODS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
859	SUPPLIED_FIXED	reference-semantics/semantics/methods.k	170	MPY-METHODS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
860	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	6	MPY-OPERATORS	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-OPERATORS	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
861	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	7	MPY-OPERATORS	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
862	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	8	MPY-OPERATORS	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
863	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	10	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
864	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	12	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
865	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	15	MPY-OPERATORS	context	evaluation-context	False	False	False	False	False	False	False	False	False	False	context Compare(HOLE, _)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
866	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	16	MPY-OPERATORS	context	evaluation-context	False	False	False	False	False	False	False	False	False	False	context Compare(_:Val, CmpOp(_, HOLE))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
867	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	17	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
868	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	19	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
869	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	20	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref."	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
870	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	25	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
871	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	28	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
872	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	34	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
873	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	38	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
874	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	44	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
875	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	47	MPY-OPERATORS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
876	SUPPLIED_FIXED	reference-semantics/semantics/range.k	5	MPY-RANGE	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-RANGE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
877	SUPPLIED_FIXED	reference-semantics/semantics/range.k	6	MPY-RANGE	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
878	SUPPLIED_FIXED	reference-semantics/semantics/range.k	7	MPY-RANGE	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
879	SUPPLIED_FIXED	reference-semantics/semantics/range.k	9	MPY-RANGE	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= inRange(Int, Int, Int) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
880	SUPPLIED_FIXED	reference-semantics/semantics/range.k	10	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
881	SUPPLIED_FIXED	reference-semantics/semantics/range.k	12	MPY-RANGE	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= rangeLen(Int, Int, Int) [function]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
882	SUPPLIED_FIXED	reference-semantics/semantics/range.k	13	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
883	SUPPLIED_FIXED	reference-semantics/semantics/range.k	15	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
884	SUPPLIED_FIXED	reference-semantics/semantics/range.k	17	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
885	SUPPLIED_FIXED	reference-semantics/semantics/range.k	20	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
886	SUPPLIED_FIXED	reference-semantics/semantics/range.k	23	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
887	SUPPLIED_FIXED	reference-semantics/semantics/range.k	25	MPY-RANGE	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
888	SUPPLIED_FIXED	reference-semantics/semantics/set.k	3	MPY-SET	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-SET	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
889	SUPPLIED_FIXED	reference-semantics/semantics/set.k	4	MPY-SET	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
890	SUPPLIED_FIXED	reference-semantics/semantics/set.k	8	MPY-SET	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
891	SUPPLIED_FIXED	reference-semantics/semantics/set.k	11	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= codeIn(Int, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
892	SUPPLIED_FIXED	reference-semantics/semantics/set.k	12	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule codeIn(_:Int, .IntSeq) => false	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
893	SUPPLIED_FIXED	reference-semantics/semantics/set.k	13	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
894	SUPPLIED_FIXED	reference-semantics/semantics/set.k	16	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
895	SUPPLIED_FIXED	reference-semantics/semantics/set.k	18	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
896	SUPPLIED_FIXED	reference-semantics/semantics/set.k	19	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
897	SUPPLIED_FIXED	reference-semantics/semantics/set.k	20	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
898	SUPPLIED_FIXED	reference-semantics/semantics/set.k	22	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
899	SUPPLIED_FIXED	reference-semantics/semantics/set.k	25	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
900	SUPPLIED_FIXED	reference-semantics/semantics/set.k	26	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
901	SUPPLIED_FIXED	reference-semantics/semantics/set.k	27	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
902	SUPPLIED_FIXED	reference-semantics/semantics/set.k	31	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
903	SUPPLIED_FIXED	reference-semantics/semantics/set.k	32	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule subsetCodes(.IntSeq, _:IntSeq) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
904	SUPPLIED_FIXED	reference-semantics/semantics/set.k	33	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
905	SUPPLIED_FIXED	reference-semantics/semantics/set.k	35	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
906	SUPPLIED_FIXED	reference-semantics/semantics/set.k	36	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
907	SUPPLIED_FIXED	reference-semantics/semantics/set.k	39	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
908	SUPPLIED_FIXED	reference-semantics/semantics/set.k	40	MPY-SET	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
909	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	10	MPY-SORT	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-SORT	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
910	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	11	MPY-SORT	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-BUILTINS	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
911	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	12	MPY-SORT	imports	imports	False	False	False	False	True	False	False	True	False	False	imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.	FIXED_OPAQUE_TRUST_BOUNDARY	Byte-identical launcher-selected semantics; opaque value is accepted only at the supplied-semantics trust boundary and is accounted for separately.
912	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	18	MPY-SORT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]	FIXED_OPAQUE_TRUST_BOUNDARY	Byte-identical launcher-selected semantics; opaque value is accepted only at the supplied-semantics trust boundary and is accounted for separately.
913	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	19	MPY-SORT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax ValSeq ::= insVS(Int, ValSeq) [function]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
914	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	20	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(.ValSeq) => .ValSeq [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
915	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	21	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
916	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	22	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
917	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	23	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
918	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	24	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
919	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	26	MPY-SORT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
920	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	27	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
921	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	28	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
922	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	29	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
923	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	31	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	True	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
924	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	36	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
925	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	40	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	True	False	True	False	False	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
926	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	49	MPY-SORT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	FIXED_OPAQUE_TRUST_BOUNDARY	Byte-identical launcher-selected semantics; opaque value is accepted only at the supplied-semantics trust boundary and is accounted for separately.
927	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	51	MPY-SORT	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
928	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	53	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
929	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	54	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVSAcc(.ValSeq, A:ValSeq) => A	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
930	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	55	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
