id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text
873	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	38	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
874	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	44	MPY-OPERATORS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
875	SUPPLIED_FIXED	reference-semantics/semantics/operators.k	47	MPY-OPERATORS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
876	SUPPLIED_FIXED	reference-semantics/semantics/range.k	5	MPY-RANGE	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-RANGE
877	SUPPLIED_FIXED	reference-semantics/semantics/range.k	6	MPY-RANGE	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE
878	SUPPLIED_FIXED	reference-semantics/semantics/range.k	7	MPY-RANGE	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER
879	SUPPLIED_FIXED	reference-semantics/semantics/range.k	9	MPY-RANGE	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= inRange(Int, Int, Int) [function, total]
880	SUPPLIED_FIXED	reference-semantics/semantics/range.k	10	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
881	SUPPLIED_FIXED	reference-semantics/semantics/range.k	12	MPY-RANGE	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= rangeLen(Int, Int, Int) [function]
882	SUPPLIED_FIXED	reference-semantics/semantics/range.k	13	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
883	SUPPLIED_FIXED	reference-semantics/semantics/range.k	15	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
884	SUPPLIED_FIXED	reference-semantics/semantics/range.k	17	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
885	SUPPLIED_FIXED	reference-semantics/semantics/range.k	20	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
886	SUPPLIED_FIXED	reference-semantics/semantics/range.k	23	MPY-RANGE	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
887	SUPPLIED_FIXED	reference-semantics/semantics/range.k	25	MPY-RANGE	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
888	SUPPLIED_FIXED	reference-semantics/semantics/set.k	3	MPY-SET	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-SET
889	SUPPLIED_FIXED	reference-semantics/semantics/set.k	4	MPY-SET	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).
890	SUPPLIED_FIXED	reference-semantics/semantics/set.k	8	MPY-SET	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
891	SUPPLIED_FIXED	reference-semantics/semantics/set.k	11	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
892	SUPPLIED_FIXED	reference-semantics/semantics/set.k	12	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule codeIn(_:Int, .IntSeq) => false
893	SUPPLIED_FIXED	reference-semantics/semantics/set.k	13	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
894	SUPPLIED_FIXED	reference-semantics/semantics/set.k	16	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
895	SUPPLIED_FIXED	reference-semantics/semantics/set.k	18	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
896	SUPPLIED_FIXED	reference-semantics/semantics/set.k	19	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
897	SUPPLIED_FIXED	reference-semantics/semantics/set.k	20	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
898	SUPPLIED_FIXED	reference-semantics/semantics/set.k	22	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
899	SUPPLIED_FIXED	reference-semantics/semantics/set.k	25	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
900	SUPPLIED_FIXED	reference-semantics/semantics/set.k	26	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
901	SUPPLIED_FIXED	reference-semantics/semantics/set.k	27	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
902	SUPPLIED_FIXED	reference-semantics/semantics/set.k	31	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
903	SUPPLIED_FIXED	reference-semantics/semantics/set.k	32	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule subsetCodes(.IntSeq, _:IntSeq) => true
904	SUPPLIED_FIXED	reference-semantics/semantics/set.k	33	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
905	SUPPLIED_FIXED	reference-semantics/semantics/set.k	35	MPY-SET	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
906	SUPPLIED_FIXED	reference-semantics/semantics/set.k	36	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
907	SUPPLIED_FIXED	reference-semantics/semantics/set.k	39	MPY-SET	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
908	SUPPLIED_FIXED	reference-semantics/semantics/set.k	40	MPY-SET	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
909	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	10	MPY-SORT	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-SORT
910	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	11	MPY-SORT	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-BUILTINS
911	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	12	MPY-SORT	imports	imports	False	False	False	False	True	False	False	True	False	False	imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.
912	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	18	MPY-SORT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
913	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	19	MPY-SORT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax ValSeq ::= insVS(Int, ValSeq) [function]
914	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	20	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(.ValSeq) => .ValSeq [concrete]
915	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	21	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
916	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	22	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
917	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	23	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
918	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	24	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
919	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	26	MPY-SORT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
920	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	27	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
921	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	28	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
922	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	29	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
923	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	31	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	True	True	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
924	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	36	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
925	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	40	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	True	False	True	False	False	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
926	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	49	MPY-SORT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
927	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	51	MPY-SORT	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
928	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	53	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
929	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	54	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVSAcc(.ValSeq, A:ValSeq) => A
930	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	55	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
931	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	57	MPY-SORT	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
932	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	58	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule condRev(S:ValSeq, false) => S
933	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	59	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule condRev(S:ValSeq, true) => revVS(S)
934	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	61	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
935	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	63	MPY-SORT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
936	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	65	MPY-SORT	rule	ordinary-rule	False	True	False	False	False	False	False	True	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
937	SUPPLIED_FIXED	reference-semantics/semantics/sort.k	72	MPY-SORT	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
938	SUPPLIED_FIXED	reference-semantics/semantics/str.k	3	MPY-STR	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-STR
939	SUPPLIED_FIXED	reference-semantics/semantics/str.k	4	MPY-STR	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE
940	SUPPLIED_FIXED	reference-semantics/semantics/str.k	5	MPY-STR	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
941	SUPPLIED_FIXED	reference-semantics/semantics/str.k	8	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
942	SUPPLIED_FIXED	reference-semantics/semantics/str.k	9	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
943	SUPPLIED_FIXED	reference-semantics/semantics/str.k	13	MPY-STR	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax IntSeq ::= strToCodes(String) [function]
944	SUPPLIED_FIXED	reference-semantics/semantics/str.k	14	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945	SUPPLIED_FIXED	reference-semantics/semantics/str.k	15	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule strToCodes("""") => .IntSeq"
946	SUPPLIED_FIXED	reference-semantics/semantics/str.k	16	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="
947	SUPPLIED_FIXED	reference-semantics/semantics/str.k	20	MPY-STR	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
948	SUPPLIED_FIXED	reference-semantics/semantics/str.k	21	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule seqConcat(.IntSeq, T:IntSeq) => T
949	SUPPLIED_FIXED	reference-semantics/semantics/str.k	22	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
950	SUPPLIED_FIXED	reference-semantics/semantics/str.k	24	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
951	SUPPLIED_FIXED	reference-semantics/semantics/str.k	25	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
952	SUPPLIED_FIXED	reference-semantics/semantics/str.k	26	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
953	SUPPLIED_FIXED	reference-semantics/semantics/str.k	29	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
954	SUPPLIED_FIXED	reference-semantics/semantics/str.k	30	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
955	SUPPLIED_FIXED	reference-semantics/semantics/str.k	32	MPY-STR	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
956	SUPPLIED_FIXED	reference-semantics/semantics/str.k	33	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strPrefix(.IntSeq, _:IntSeq) => true
957	SUPPLIED_FIXED	reference-semantics/semantics/str.k	34	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
958	SUPPLIED_FIXED	reference-semantics/semantics/str.k	35	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
959	SUPPLIED_FIXED	reference-semantics/semantics/str.k	37	MPY-STR	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
960	SUPPLIED_FIXED	reference-semantics/semantics/str.k	38	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
961	SUPPLIED_FIXED	reference-semantics/semantics/str.k	39	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
962	SUPPLIED_FIXED	reference-semantics/semantics/str.k	40	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
963	SUPPLIED_FIXED	reference-semantics/semantics/str.k	48	MPY-STR	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
964	SUPPLIED_FIXED	reference-semantics/semantics/str.k	49	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(.IntSeq, .IntSeq) => false
965	SUPPLIED_FIXED	reference-semantics/semantics/str.k	50	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
966	SUPPLIED_FIXED	reference-semantics/semantics/str.k	51	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
967	SUPPLIED_FIXED	reference-semantics/semantics/str.k	52	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
968	SUPPLIED_FIXED	reference-semantics/semantics/str.k	53	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
969	SUPPLIED_FIXED	reference-semantics/semantics/str.k	54	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	SUPPLIED_FIXED	reference-semantics/semantics/str.k	56	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
971	SUPPLIED_FIXED	reference-semantics/semantics/str.k	57	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
972	SUPPLIED_FIXED	reference-semantics/semantics/str.k	58	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
973	SUPPLIED_FIXED	reference-semantics/semantics/str.k	59	MPY-STR	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
974	SUPPLIED_FIXED	reference-semantics/semantics/str.k	60	MPY-STR	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
975	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	3	MPY-SUBSCRIPT	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-SUBSCRIPT
976	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	4	MPY-SUBSCRIPT	imports	imports	False	True	False	False	False	False	False	False	False	False	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
977	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	11	MPY-SUBSCRIPT	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	12	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
979	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	13	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	16	MPY-SUBSCRIPT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	17	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
982	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	18	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	21	MPY-SUBSCRIPT	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Int ::= normIdx(Int, Int) [function, total]
984	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	22	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
985	SUPPLIED_FIXED	reference-semantics/semantics/subscript.k	23	MPY-SUBSCRIPT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
