Script started on 2026-07-30 06:31:31-05:00 [<not executed on terminal>]
DISPOSITION_HEADER	path	line	kind	decision	reason	statement
DISPOSITION	reference-semantics/semantics/sort.k	39	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSn(X:Val, .ValSeq) => vCons(X, .ValSeq) [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	40	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires notBool applyCmp("<", Y, X) [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	42	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVSn(X, R)) requires applyCmp("<", Y, X) [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
DISPOSITION	reference-semantics/semantics/sort.k	45	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
DISPOSITION	reference-semantics/semantics/sort.k	46	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	47	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	48	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	50	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
DISPOSITION	reference-semantics/semantics/sort.k	55	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
DISPOSITION	reference-semantics/semantics/sort.k	59	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/sort.k	68	syntax	ACCEPT_WITH_OPAQUE_TRUST_BOUNDARY	fixed supplied opaque primitive; no local equation chooses its result	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
DISPOSITION	reference-semantics/semantics/sort.k	70	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
DISPOSITION	reference-semantics/semantics/sort.k	72	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
DISPOSITION	reference-semantics/semantics/sort.k	73	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule revVSAcc(.ValSeq, A:ValSeq) => A
DISPOSITION	reference-semantics/semantics/sort.k	74	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
DISPOSITION	reference-semantics/semantics/sort.k	76	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
DISPOSITION	reference-semantics/semantics/sort.k	77	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule condRev(S:ValSeq, false) => S
DISPOSITION	reference-semantics/semantics/sort.k	78	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule condRev(S:ValSeq, true) => revVS(S)
DISPOSITION	reference-semantics/semantics/sort.k	80	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
DISPOSITION	reference-semantics/semantics/sort.k	82	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
DISPOSITION	reference-semantics/semantics/sort.k	84	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
DISPOSITION	reference-semantics/semantics/str.k	8	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/str.k	9	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
DISPOSITION	reference-semantics/semantics/str.k	13	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax IntSeq ::= strToCodes(String) [function]
DISPOSITION	reference-semantics/semantics/str.k	14	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
DISPOSITION	reference-semantics/semantics/str.k	15	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strToCodes("") => .IntSeq
DISPOSITION	reference-semantics/semantics/str.k	16	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
DISPOSITION	reference-semantics/semantics/str.k	20	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/str.k	21	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule seqConcat(.IntSeq, T:IntSeq) => T
DISPOSITION	reference-semantics/semantics/str.k	22	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
DISPOSITION	reference-semantics/semantics/str.k	24	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
DISPOSITION	reference-semantics/semantics/str.k	25	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
DISPOSITION	reference-semantics/semantics/str.k	26	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
DISPOSITION	reference-semantics/semantics/str.k	29	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
DISPOSITION	reference-semantics/semantics/str.k	30	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
DISPOSITION	reference-semantics/semantics/str.k	32	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/str.k	33	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strPrefix(.IntSeq, _:IntSeq) => true
DISPOSITION	reference-semantics/semantics/str.k	34	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
DISPOSITION	reference-semantics/semantics/str.k	35	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
DISPOSITION	reference-semantics/semantics/str.k	37	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/str.k	38	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
DISPOSITION	reference-semantics/semantics/str.k	39	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
DISPOSITION	reference-semantics/semantics/str.k	40	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
DISPOSITION	reference-semantics/semantics/str.k	48	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/str.k	49	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(.IntSeq, .IntSeq) => false
DISPOSITION	reference-semantics/semantics/str.k	50	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
DISPOSITION	reference-semantics/semantics/str.k	51	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
DISPOSITION	reference-semantics/semantics/str.k	52	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
DISPOSITION	reference-semantics/semantics/str.k	53	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
DISPOSITION	reference-semantics/semantics/str.k	54	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
DISPOSITION	reference-semantics/semantics/str.k	56	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
DISPOSITION	reference-semantics/semantics/str.k	57	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
DISPOSITION	reference-semantics/semantics/str.k	58	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
DISPOSITION	reference-semantics/semantics/str.k	59	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
DISPOSITION	reference-semantics/semantics/subscript.k	11	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	12	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
DISPOSITION	reference-semantics/semantics/subscript.k	13	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	16	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= intSeqAt(IntSeq, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	17	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
DISPOSITION	reference-semantics/semantics/subscript.k	18	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	21	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= normIdx(Int, Int) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	22	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	23	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	27	context	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	context Subscript(HOLE, _)
DISPOSITION	reference-semantics/semantics/subscript.k	28	context	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	context Subscript(_:Val, HOLE:Expr)
DISPOSITION	reference-semantics/semantics/subscript.k	31	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/subscript.k	35	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	37	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= applyIndex(Val, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	38	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
DISPOSITION	reference-semantics/semantics/subscript.k	39	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
DISPOSITION	reference-semantics/semantics/subscript.k	40	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
DISPOSITION	reference-semantics/semantics/subscript.k	44	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
DISPOSITION	reference-semantics/semantics/subscript.k	49	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax OptInt ::= "noB" | someB(Int)
DISPOSITION	reference-semantics/semantics/subscript.k	50	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #evalB(NoBound) => noB ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	51	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	52	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> I:Int ~> #toSome => someB(I) ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	54	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	55	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	56	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
DISPOSITION	reference-semantics/semantics/subscript.k	58	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
DISPOSITION	reference-semantics/semantics/subscript.k	61	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
DISPOSITION	reference-semantics/semantics/subscript.k	63	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	64	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
DISPOSITION	reference-semantics/semantics/subscript.k	66	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
DISPOSITION	reference-semantics/semantics/subscript.k	68	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
DISPOSITION	reference-semantics/semantics/subscript.k	72	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= slStep(OptInt) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	73	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStep(noB) => 1
DISPOSITION	reference-semantics/semantics/subscript.k	74	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStep(someB(S:Int)) => S
DISPOSITION	reference-semantics/semantics/subscript.k	76	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	77	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	79	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	81	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
DISPOSITION	reference-semantics/semantics/subscript.k	83	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	84	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	86	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	88	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
DISPOSITION	reference-semantics/semantics/subscript.k	90	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	91	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	93	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	96	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= clampLo(Int, Int) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	97	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	99	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
DISPOSITION	reference-semantics/semantics/subscript.k	102	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= clampHi(Int, Int, Int) [function, total]
DISPOSITION	reference-semantics/semantics/subscript.k	103	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
DISPOSITION	reference-semantics/semantics/subscript.k	105	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
DISPOSITION	reference-semantics/semantics/subscript.k	109	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	110	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
