id	file	line	kind	classification	attributes	statement_sha256	signature	decision
703	reference-semantics/semantics/methods.k	128	syntax	FIXED_UNUSED	function,total	e43e79cbfde03a55c8c1ec29af617ad0e7e3c398db52a400945e2f61e3c71237	syntax Bool ::= hasLower(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
704	reference-semantics/semantics/methods.k	129	rule	FIXED_UNUSED	-	153222f6f2013eacf5d306acc967f2b04050d7959410a8de61e5e759dbc4d540	rule hasLower(.IntSeq) => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
705	reference-semantics/semantics/methods.k	130	rule	FIXED_UNUSED	-	a648ec2cf87eb23f9b18e2493d0b6ddc1eac9c6655b9c7d100b2091b9902eec1	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
706	reference-semantics/semantics/methods.k	132	syntax	FIXED_UNUSED	function,total	cd8f30a365fe6283880e4210fb9a5b64aca1369a4cb9816e5d43ab1ec8973de5	syntax Bool ::= allAlpha(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
707	reference-semantics/semantics/methods.k	133	rule	FIXED_UNUSED	-	3a995ef38c60c40c46acb8fd911cca0ed6736534f5cc1c058c0678f4d90b3d3d	rule allAlpha(.IntSeq) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
708	reference-semantics/semantics/methods.k	134	rule	FIXED_UNUSED	-	98103bf91674b42bcd763f4ed4cbd6925fb836e97a6a04d00627caac5b6bd16a	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
709	reference-semantics/semantics/methods.k	136	syntax	FIXED_UNUSED	function,total	0b916c9659cf22e9328dc4050db465182a992bbb7a65082182a1b8f3122b14a2	syntax Bool ::= allDigit(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
710	reference-semantics/semantics/methods.k	137	rule	FIXED_UNUSED	-	c89f5d36ea709ee4ec8d8ffdeb3c82c126700f35263832596384d48815f2e7a1	rule allDigit(.IntSeq) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
711	reference-semantics/semantics/methods.k	138	rule	FIXED_UNUSED	-	e6a55b906b80ff6fcb7652ec65132ed59b854a3a2eec7939458ee02acca4384a	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
712	reference-semantics/semantics/methods.k	140	syntax	FIXED_UNUSED	function,total	adfb8280b3c65c3a14342fbc4cb87c3dc332f5703018fe5b8c7952f0da8a0fd9	syntax Int ::= lowerC(Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
713	reference-semantics/semantics/methods.k	142	rule	FIXED_UNUSED	-	0c0a7e75473aa9ac3929a7e48fcdadab9692d9af293a7ddffdc58366c3f51791	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
714	reference-semantics/semantics/methods.k	143	rule	FIXED_UNUSED	owise	a632c7579401f269fca953ad964925d3731edf3d753fa51d3a1e8e5b7007f4a8	rule lowerC(C:Int) => C         [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
715	reference-semantics/semantics/methods.k	145	syntax	FIXED_UNUSED	function,total	c2da9ff291e5b8dd08ac06c306a0b406280db83b92fa9b8166f07e527556dbd9	syntax Int ::= upperC(Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
716	reference-semantics/semantics/methods.k	146	rule	FIXED_UNUSED	-	96bef82791494acc79700533ba4da70c6013115d95ae18e2c6ddfb9668cb7d11	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
717	reference-semantics/semantics/methods.k	147	rule	FIXED_UNUSED	owise	47d842bf985f377611a4169c24aa129265dad66cfa5d62dbb07a5e19191ec1e9	rule upperC(C:Int) => C         [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
718	reference-semantics/semantics/methods.k	149	syntax	FIXED_UNUSED	function,total	659323dbb3dc484a08e3f4fa8bca1413733fcd524f1db06dc78d52722280941c	syntax Int ::= swapC(Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
719	reference-semantics/semantics/methods.k	150	rule	FIXED_UNUSED	-	31579eacc64c2699478b50dc70640f19c00952370938dfa319be5fdee2e451bc	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
720	reference-semantics/semantics/methods.k	151	rule	FIXED_UNUSED	-	9552ffda62d6199f8190b046cc35cb1802ced98fba097977ddb7d9a7eace402b	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
721	reference-semantics/semantics/methods.k	152	rule	FIXED_UNUSED	owise	381c79348d930277d832ac42cd00bfcbc0b663e4e419b4ae72734506661d34a6	rule swapC(C:Int) => C         [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
722	reference-semantics/semantics/methods.k	154	syntax	FIXED_UNUSED	function,total	3e618ba80456d3b9e830541b3dd81ab8b3d577ff558db90b3e599b7ec11ab1be	syntax IntSeq ::= mapLower(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
723	reference-semantics/semantics/methods.k	155	rule	FIXED_UNUSED	-	4d58484b617d1cb809896f57d8cfcaf3052bc7382608fb4c398dd1b02fa6e277	rule mapLower(.IntSeq) => .IntSeq	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
724	reference-semantics/semantics/methods.k	156	rule	FIXED_UNUSED	-	0336587d793913434bd267fe7725f97d7d0a5c224708418d8aeea60e79deac2c	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
725	reference-semantics/semantics/methods.k	158	syntax	FIXED_UNUSED	function,total	630fa1c1f66a8b40d477ce1b0f3a9ccc12e90e8ce3d2ec295b1cc49f61ca6c86	syntax IntSeq ::= mapUpper(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
726	reference-semantics/semantics/methods.k	159	rule	FIXED_UNUSED	-	41e0454b85ce3547227e358f6ae9ea56bb060370e6d1addc56dbdf5952babc3e	rule mapUpper(.IntSeq) => .IntSeq	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
727	reference-semantics/semantics/methods.k	160	rule	FIXED_UNUSED	-	7a74bfd0bfd8bff349b1a93af16aed9159e97d641585caf365dd71efd90c0901	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
728	reference-semantics/semantics/methods.k	162	syntax	FIXED_UNUSED	function,total	1eea4bc97d1ad146f7be00f82e855d8c8988cdd3b19e914bc2233928a116dfdd	syntax IntSeq ::= mapSwap(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
729	reference-semantics/semantics/methods.k	163	rule	FIXED_UNUSED	-	6d998686b511db2ccc0f9fa2d2ffacc7a4d94f3fc66ba64faca0dabd908fead4	rule mapSwap(.IntSeq) => .IntSeq	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
730	reference-semantics/semantics/methods.k	164	rule	FIXED_UNUSED	-	5cb0e1f36a00a85ccabf19ca057275d8067bdea3861d4d5a17531ddf72172b75	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
731	reference-semantics/semantics/methods.k	166	syntax	FIXED_UNUSED	function,total	93b2337573e427c6d433c57d43a5e7ef3b6334930b7118a91e3e9d4c2c37bdca	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
732	reference-semantics/semantics/methods.k	167	rule	FIXED_UNUSED	-	dbeb00be23163bcd332e69e7e49239785aff32853009c767dca991f2e63d1cdd	rule startsWith(.IntSeq, _:IntSeq)               => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
733	reference-semantics/semantics/methods.k	168	rule	FIXED_UNUSED	-	bfee91049a10d612abc5fdc53390bae11089769d11307c6281a5e770a58a6cd4	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
734	reference-semantics/semantics/methods.k	169	rule	FIXED_UNUSED	-	f614c41450bd5899ae53d21e6f7aca1a64c4dfa256edb8804e6dacf3bef66c7f	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
735	reference-semantics/semantics/operators.k	10	rule	FIXED_UNUSED	-	e651fd726d8b03918292199c912834dbb2d14f9c706e3d7d9adda90cb27df7eb	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
736	reference-semantics/semantics/operators.k	12	rule	FIXED_MATERIAL	-	dfe10994a01d47f41bc704dac8ae615072448788720a141e060fa1b5dc533ff4	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
737	reference-semantics/semantics/operators.k	15	context	FIXED_MATERIAL	-	19d036b28e0818e8b9d0d93448b662dc68582aa6ffef8071b7b48175f5d8d001	context Compare(HOLE, _)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
738	reference-semantics/semantics/operators.k	16	context	FIXED_MATERIAL	-	7e900a3b850d9ebb3839117f376687d4507af246d945886227f1674d0fc303fe	context Compare(_:Val, CmpOp(_, HOLE))	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
739	reference-semantics/semantics/operators.k	17	rule	FIXED_MATERIAL	owise	da9d23846f795185895b98f6ea6773fb542c5a23897878f67261c157e12478d6	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
740	reference-semantics/semantics/operators.k	19	rule	FIXED_UNUSED	-	8f1168d6073977c032714126b42c5f16d7051d18e14dabb5940bf8fd3f7e1ed0	"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
741	reference-semantics/semantics/operators.k	20	rule	FIXED_UNUSED	-	c8bb0c542bfccc95e6d77a13c93554e566407af8570dca9637a43ed1c4339e7c	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
742	reference-semantics/semantics/operators.k	25	rule	FIXED_UNUSED	priority	392da318c68c6f994138ea751f6a52dcde25f681bf9a1eb6a0496bce78274aed	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
743	reference-semantics/semantics/operators.k	28	rule	FIXED_UNUSED	priority	1f952ea2574636f948871c016eabd83bfba14f05f472cef611cd15ebc16d91b6	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
744	reference-semantics/semantics/operators.k	34	rule	FIXED_UNUSED	priority	af30ea290ed8166ec069ee427adaa4fd914de62d556282ce27920a6c65bf6710	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
745	reference-semantics/semantics/operators.k	38	rule	FIXED_UNUSED	priority	7a59e33e981a4be1ba6e63b793e9809636b8597263bfe399340d488b4a2c7820	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
746	reference-semantics/semantics/operators.k	44	rule	FIXED_UNUSED	priority	4661c14f644f73b4dcd8238d89129b739cbee57daa6d6db3085b8321227ffa50	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
747	reference-semantics/semantics/range.k	9	syntax	FIXED_UNUSED	function,total	c587b6ad9400474059bb57c82dbd1af41ead44d5a4c75ed23f1eacd6e689ba99	syntax Bool ::= inRange(Int, Int, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
748	reference-semantics/semantics/range.k	10	rule	FIXED_UNUSED	-	c2f32136fae6a46df70d838a6d42b2d181758bbe60445fa3724e86616e2b30ae	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
749	reference-semantics/semantics/range.k	12	syntax	FIXED_UNUSED	function	5595cfe8e666398586503b1d022866c6a4a0ff308bf98c789981016bbffeca32	syntax Int ::= rangeLen(Int, Int, Int) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
750	reference-semantics/semantics/range.k	13	rule	FIXED_UNUSED	-	a130a12bf371a7a9c889a550646cd116d9302bf1510c90c7ae7427afcd76b5d6	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
751	reference-semantics/semantics/range.k	15	rule	FIXED_UNUSED	-	a09fa3454e49d7910ea20533e6dd65099400d38cdef4a0ca160d351024a1b04b	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
752	reference-semantics/semantics/range.k	17	rule	FIXED_UNUSED	-	052ff09993f0acd8aed39e78347521bb2d2d109afb486dee7e9090e136062056	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
753	reference-semantics/semantics/range.k	20	rule	FIXED_UNUSED	-	9b41f252b61e26f27e2761c7d629055123aee31e9b8e892ebd538aaa3ff7a614	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
754	reference-semantics/semantics/range.k	23	rule	FIXED_UNUSED	-	3ff7f491d38e3dbd6d4742c77c19278cf18ad238c713c186faebe6d9b66d1fd3	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
755	reference-semantics/semantics/set.k	8	syntax	FIXED_UNUSED	-	d9fc10071f6b405f54da743eab5e3fa45a792887510cd9fd6261f06e97349cb1	syntax Val ::= setV(IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
756	reference-semantics/semantics/set.k	11	syntax	FIXED_UNUSED	function,total	cc8ca06fa8915797db5b8bd64ed30c8b0f9defc7583193037347faa50ca5efef	syntax Bool ::= codeIn(Int, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
757	reference-semantics/semantics/set.k	12	rule	FIXED_UNUSED	-	c3ec225602a7ebaad8f2e2f99110cd1126ea7834310b714050314ffcea6d913e	rule codeIn(_:Int, .IntSeq)                => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
758	reference-semantics/semantics/set.k	13	rule	FIXED_UNUSED	-	2385893dd16576cc5d9ec378e196759d66ef7dbef0b91327cc62bcf9e8d54f3d	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
759	reference-semantics/semantics/set.k	16	syntax	FIXED_UNUSED	function,total	a72a3376dfca6eb7f25d3d6cf20fc2de20022550769c5df7b61b0989df54181d	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
760	reference-semantics/semantics/set.k	18	rule	FIXED_UNUSED	-	27c963f40f4dd15f3a90d334d469c080d03007137cebc203ac4c28b058c67530	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
761	reference-semantics/semantics/set.k	19	rule	FIXED_UNUSED	-	3af836e2ea45fb7dd6a3aa44e38b2daa262e78723f3588f86fb89943cf7606ea	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
762	reference-semantics/semantics/set.k	20	rule	FIXED_UNUSED	-	c3c7978557bf6e4b4c11fe480cb29b27d47f358e87d0d32636898d00fe778edf	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
763	reference-semantics/semantics/set.k	22	rule	FIXED_UNUSED	-	6fd067c552f6f602d73dcf566686ffece3c7c306281f63e53ef1bfa24c65f363	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
764	reference-semantics/semantics/set.k	25	syntax	FIXED_UNUSED	function,total	4ff1eaa68d70864346bed1fcaa280c25c35864d10bb952f03cf6db1a6ef1de53	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
765	reference-semantics/semantics/set.k	26	rule	FIXED_UNUSED	-	5cbb559aa9bc4ecf6c5e72f9b6869b7d1eb02bf490ad233ce830c8c6ceb31796	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
766	reference-semantics/semantics/set.k	27	rule	FIXED_UNUSED	-	f7aea1967cdff77de1229adfb29afe2aacc2da9342f0f2afd18bbfc3b67f76c3	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
767	reference-semantics/semantics/set.k	31	syntax	FIXED_UNUSED	function,total	9edc7fe08487359d3fcf82ad964d7e80ba5d2cfafc44a32a9f982d3fb20699f6	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
768	reference-semantics/semantics/set.k	32	rule	FIXED_UNUSED	-	aeeaccd9712e13c44e621b862926e78e070a2197fdb7c3c285fbda3d22553b2b	rule subsetCodes(.IntSeq, _:IntSeq)                => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
769	reference-semantics/semantics/set.k	33	rule	FIXED_UNUSED	-	df3cf01eb2e8238c40e86fca1daff2a99f123a4e7d49ad85be2133ca02d16f92	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
770	reference-semantics/semantics/set.k	35	syntax	FIXED_UNUSED	function,total	e5a2ff2895d040085e69f7815d45515abbec071ff70da04223e44056cff21295	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
771	reference-semantics/semantics/set.k	36	rule	FIXED_UNUSED	-	719f3e4bb684eb39137cfb1d0d3dfab94c17dd177298806db08c38be1a414869	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
772	reference-semantics/semantics/set.k	39	rule	FIXED_UNUSED	-	e2a29489d71d3b652eb9ee2ae8ef4b2ea2fe07445ba18fd9455091f1e4190d86	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
773	reference-semantics/semantics/sort.k	18	syntax	FIXED_UNUSED	function,no-evaluators,total	816514bfeb844585e41bf5488c7805e210f8cd09c688ee5752dca5a9508cab87	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
774	reference-semantics/semantics/sort.k	19	syntax	FIXED_UNUSED	function	f377703d2c2b213f7d34208ab3feb1fafbaaf343b2412e6e3c38ce454a44a646	syntax ValSeq ::= insVS(Int, ValSeq) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
775	reference-semantics/semantics/sort.k	20	rule	FIXED_UNUSED	concrete	7e44998a79cf5e6b854cdc2ed5008f59edbc809f68ed2b968c24895adf4e2663	rule sortVS(.ValSeq)                => .ValSeq          [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
776	reference-semantics/semantics/sort.k	21	rule	FIXED_UNUSED	concrete	4db35c730d8b8b4f2f130b86a64905c6e14aa9577a78cefc6b9fc076608936a3	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
777	reference-semantics/semantics/sort.k	22	rule	FIXED_UNUSED	concrete	51348c650168cae9050578aa5d9afeee64e66aa8868fc5a0563054b469c4d4ee	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
778	reference-semantics/semantics/sort.k	23	rule	FIXED_UNUSED	concrete	4c8072b9cf7cc6b0cd32c239e59774e2a0bb3831009fe6775671745eb98ab2f3	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
779	reference-semantics/semantics/sort.k	24	rule	FIXED_UNUSED	concrete	8cd79de954573d35d78ba50a0c0670a4c750072b7b64079e83871862ff8f608a	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
780	reference-semantics/semantics/sort.k	26	syntax	FIXED_UNUSED	function	225ee19ee53ae31b9d32286db9019ee17625473d6c8bb69cfcf35baeaa4dc552	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
781	reference-semantics/semantics/sort.k	27	rule	FIXED_UNUSED	concrete	5fc9948d0c4a2ccbb7552b50971e30aaefe14ae133e27382a66faf856e85a1f5	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
782	reference-semantics/semantics/sort.k	28	rule	FIXED_UNUSED	concrete	6fc7fcc3c2a6252ecde7808a4ac584a403173f14e176c47fa43e3cf825985be0	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
783	reference-semantics/semantics/sort.k	29	rule	FIXED_UNUSED	concrete	9135181688e7fd0c64e0a7a91e04d8caae48fbe80935f6eeabccce4fb2b35f88	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
784	reference-semantics/semantics/sort.k	31	rule	FIXED_UNUSED	concrete	b99716004cb74136586cc784c0e9221837043fceae2fc166d35e1b1b68f97ad3	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
785	reference-semantics/semantics/sort.k	36	rule	FIXED_UNUSED	-	d4ffa4143eb4e7c6590aa87f7b3bc704c6fa113042bcb5152846c95ca1172a96	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
786	reference-semantics/semantics/sort.k	40	rule	FIXED_UNUSED	priority	df95d265355e8e59fac8da81ceabfa04c54d5828eab963253d23346ece3fcb04	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
787	reference-semantics/semantics/sort.k	49	syntax	FIXED_UNUSED	function,no-evaluators,total	b2798a9f0421ef83f9296c36f46db3a565122895db349c9fbeb6214f7fc18c1b	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
788	reference-semantics/semantics/sort.k	51	syntax	FIXED_UNUSED	function,total	63b5a1e1267d076251fb163c5308fe7d6ab81cbe4e84126520dd3dce00e05d77	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
789	reference-semantics/semantics/sort.k	53	rule	FIXED_UNUSED	-	11faf7f864f40d7df614f67ff400ae8693785ea7d1d3fe8df2ea91425acaab45	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
790	reference-semantics/semantics/sort.k	54	rule	FIXED_UNUSED	-	007148e35ff4b37b8a41cbbb341f399e371eb8d978aa08cf2f3950802b231a7b	rule revVSAcc(.ValSeq, A:ValSeq) => A	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
791	reference-semantics/semantics/sort.k	55	rule	FIXED_UNUSED	-	117da4765c657ab81eceda0cb6335cf1d8d8c7c5b9821071c94c151e5dc96953	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
