source	line	kind	fib_relevance	review_disposition	first_line
reference-semantics/semantics/operators.k	10	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
reference-semantics/semantics/operators.k	12	ordinary	PROOF_PATH	reviewed: exact constructor/state transition used by fib; guards and updates agree with submitted control flow	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
reference-semantics/semantics/operators.k	17	ordinary	PROOF_PATH	reviewed: exact constructor/state transition used by fib; guards and updates agree with submitted control flow	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
reference-semantics/semantics/operators.k	19	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("is", V:Val, noneV) => V ==K noneV
reference-semantics/semantics/operators.k	20	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic di
reference-semantics/semantics/operators.k	25	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	28	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
reference-semantics/semantics/operators.k	34	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
reference-semantics/semantics/operators.k	38	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
reference-semantics/semantics/operators.k	44	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/range.k	10	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
reference-semantics/semantics/range.k	13	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
reference-semantics/semantics/range.k	15	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
reference-semantics/semantics/range.k	17	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
reference-semantics/semantics/range.k	20	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
reference-semantics/semantics/range.k	23	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
reference-semantics/semantics/set.k	12	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule codeIn(_:Int, .IntSeq) => false
reference-semantics/semantics/set.k	13	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
reference-semantics/semantics/set.k	18	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	19	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	20	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
reference-semantics/semantics/set.k	22	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
reference-semantics/semantics/set.k	26	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	27	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
reference-semantics/semantics/set.k	32	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule subsetCodes(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/set.k	33	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	36	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
reference-semantics/semantics/set.k	39	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
reference-semantics/semantics/sort.k	20	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule sortVS(.ValSeq) => .ValSeq [concrete]
reference-semantics/semantics/sort.k	21	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	22	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	23	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	24	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
reference-semantics/semantics/sort.k	27	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	28	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	29	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
reference-semantics/semantics/sort.k	31	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin ro
reference-semantics/semantics/sort.k	36	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
reference-semantics/semantics/sort.k	40	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // s
reference-semantics/semantics/sort.k	53	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	54	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	55	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	58	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	59	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule condRev(S:ValSeq, true) => revVS(S)
reference-semantics/semantics/sort.k	61	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
reference-semantics/semantics/sort.k	63	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
reference-semantics/semantics/sort.k	65	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is /
reference-semantics/semantics/str.k	8	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
reference-semantics/semantics/str.k	9	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
reference-semantics/semantics/str.k	14	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k	15	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strToCodes("") => .IntSeq
reference-semantics/semantics/str.k	16	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ================
reference-semantics/semantics/str.k	21	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule seqConcat(.IntSeq, T:IntSeq) => T
reference-semantics/semantics/str.k	22	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k	24	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
reference-semantics/semantics/str.k	25	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
reference-semantics/semantics/str.k	26	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
reference-semantics/semantics/str.k	29	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
reference-semantics/semantics/str.k	30	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
reference-semantics/semantics/str.k	33	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strPrefix(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/str.k	34	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	35	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k	38	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
reference-semantics/semantics/str.k	39	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k	40	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GRO
reference-semantics/semantics/str.k	49	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(.IntSeq, .IntSeq) => false
reference-semantics/semantics/str.k	50	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k	51	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	52	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
reference-semantics/semantics/str.k	53	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
reference-semantics/semantics/str.k	54	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k	56	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
reference-semantics/semantics/str.k	57	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
reference-semantics/semantics/str.k	58	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
reference-semantics/semantics/str.k	59	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
reference-semantics/semantics/subscript.k	12	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
reference-semantics/semantics/subscript.k	13	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	17	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
reference-semantics/semantics/subscript.k	18	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	22	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/subscript.k	23	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
reference-semantics/semantics/subscript.k	31	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k	35	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	38	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	39	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	40	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
reference-semantics/semantics/subscript.k	50	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #evalB(NoBound) => noB ... </k>
reference-semantics/semantics/subscript.k	51	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	52	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
