file	line	kind	attributes	disposition	reason	head
reference-semantics/semantics/methods.k	107	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
reference-semantics/semantics/methods.k	108	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
reference-semantics/semantics/methods.k	109	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
reference-semantics/semantics/methods.k	113	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
reference-semantics/semantics/methods.k	116	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
reference-semantics/semantics/methods.k	119	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
reference-semantics/semantics/methods.k	122	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
reference-semantics/semantics/methods.k	125	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule hasUpper(.IntSeq) => false
reference-semantics/semantics/methods.k	126	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
reference-semantics/semantics/methods.k	129	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule hasLower(.IntSeq) => false
reference-semantics/semantics/methods.k	130	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
reference-semantics/semantics/methods.k	133	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule allAlpha(.IntSeq) => true
reference-semantics/semantics/methods.k	134	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
reference-semantics/semantics/methods.k	137	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule allDigit(.IntSeq) => true
reference-semantics/semantics/methods.k	138	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
reference-semantics/semantics/methods.k	142	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	143	rule	owise	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule lowerC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	146	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	147	rule	owise	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule upperC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	150	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	151	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	152	rule	owise	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule swapC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	155	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapLower(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	156	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
reference-semantics/semantics/methods.k	159	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapUpper(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	160	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
reference-semantics/semantics/methods.k	163	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapSwap(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	164	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
reference-semantics/semantics/methods.k	167	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule startsWith(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/methods.k	168	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/methods.k	169	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
reference-semantics/semantics/operators.k	10	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
reference-semantics/semantics/operators.k	12	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
reference-semantics/semantics/operators.k	17	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
reference-semantics/semantics/operators.k	19	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyCmp("is", V:Val, noneV) => V ==K noneV
reference-semantics/semantics/operators.k	20	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref.
reference-semantics/semantics/operators.k	25	rule	priority	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	28	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
reference-semantics/semantics/operators.k	34	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
reference-semantics/semantics/operators.k	38	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
reference-semantics/semantics/operators.k	44	rule	priority	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/range.k	10	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
reference-semantics/semantics/range.k	13	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
reference-semantics/semantics/range.k	15	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
reference-semantics/semantics/range.k	17	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
reference-semantics/semantics/range.k	20	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
reference-semantics/semantics/range.k	23	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
reference-semantics/semantics/set.k	12	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule codeIn(_:Int, .IntSeq) => false
reference-semantics/semantics/set.k	13	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
reference-semantics/semantics/set.k	18	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	19	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	20	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
reference-semantics/semantics/set.k	22	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
reference-semantics/semantics/set.k	26	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	27	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
reference-semantics/semantics/set.k	32	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule subsetCodes(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/set.k	33	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	36	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
reference-semantics/semantics/set.k	39	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
reference-semantics/semantics/sort.k	20	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule sortVS(.ValSeq) => .ValSeq [concrete]
reference-semantics/semantics/sort.k	21	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	22	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	23	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	24	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
reference-semantics/semantics/sort.k	27	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	28	rule	concrete	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	29	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
reference-semantics/semantics/sort.k	31	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
reference-semantics/semantics/sort.k	36	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
reference-semantics/semantics/sort.k	40	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key
reference-semantics/semantics/sort.k	53	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	54	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	55	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	58	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	59	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule condRev(S:ValSeq, true) => revVS(S)
reference-semantics/semantics/sort.k	61	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
reference-semantics/semantics/sort.k	63	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
reference-semantics/semantics/sort.k	65	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value f
reference-semantics/semantics/str.k	8	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
reference-semantics/semantics/str.k	9	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
reference-semantics/semantics/str.k	14	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k	15	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strToCodes("") => .IntSeq
reference-semantics/semantics/str.k	16	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
reference-semantics/semantics/str.k	21	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule seqConcat(.IntSeq, T:IntSeq) => T
reference-semantics/semantics/str.k	22	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k	24	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
reference-semantics/semantics/str.k	25	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
reference-semantics/semantics/str.k	26	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
reference-semantics/semantics/str.k	29	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
reference-semantics/semantics/str.k	30	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
reference-semantics/semantics/str.k	33	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strPrefix(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/str.k	34	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	35	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k	38	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
reference-semantics/semantics/str.k	39	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k	40	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
reference-semantics/semantics/str.k	49	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(.IntSeq, .IntSeq) => false
reference-semantics/semantics/str.k	50	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k	51	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	52	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
reference-semantics/semantics/str.k	53	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
reference-semantics/semantics/str.k	54	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k	56	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
reference-semantics/semantics/str.k	57	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
reference-semantics/semantics/str.k	58	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
reference-semantics/semantics/str.k	59	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
reference-semantics/semantics/subscript.k	12	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
reference-semantics/semantics/subscript.k	13	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
reference-semantics/semantics/subscript.k	17	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
reference-semantics/semantics/subscript.k	18	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
reference-semantics/semantics/subscript.k	22	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/subscript.k	23	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
