COMMAND: python3 /audit-output/evidence/stage5_inventory.py
path	line	kind	attributes	disposition	declaration_or_rule
semantics/methods.k	163	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule mapSwap(.IntSeq) => .IntSeq
semantics/methods.k	164	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
semantics/methods.k	166	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
semantics/methods.k	167	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule startsWith(.IntSeq, _:IntSeq)               => true
semantics/methods.k	168	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
semantics/methods.k	169	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
semantics/methods.k	170	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/operators.k	6	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-OPERATORS
semantics/operators.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/operators.k	8	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER
semantics/operators.k	10	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
semantics/operators.k	12	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>  // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
semantics/operators.k	15	context	-	FIXED_RELEVANT_MANUAL_ACCEPT	context Compare(HOLE, _)
semantics/operators.k	16	context	-	FIXED_RELEVANT_MANUAL_ACCEPT	context Compare(_:Val, CmpOp(_, HOLE))
semantics/operators.k	17	rule	owise	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
semantics/operators.k	19	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
semantics/operators.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)  // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref.
semantics/operators.k	25	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/operators.k	28	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]  // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
semantics/operators.k	34	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
semantics/operators.k	38	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
semantics/operators.k	44	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/operators.k	47	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/range.k	5	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-RANGE
semantics/range.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/range.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER
semantics/range.k	9	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= inRange(Int, Int, Int) [function, total]
semantics/range.k	10	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
semantics/range.k	12	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= rangeLen(Int, Int, Int) [function]
semantics/range.k	13	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
semantics/range.k	15	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
semantics/range.k	17	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
semantics/range.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
semantics/range.k	23	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
semantics/range.k	25	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/set.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-SET
semantics/set.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE  // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).
semantics/set.k	8	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= setV(IntSeq)  // membership of a code in the accumulated distinct-code sequence
semantics/set.k	11	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
semantics/set.k	12	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule codeIn(_:Int, .IntSeq)                => false
semantics/set.k	13	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)  // the distinct codes of CS (insert-if-absent fold, first-seen order)
semantics/set.k	16	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
semantics/set.k	18	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
semantics/set.k	19	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
semantics/set.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
semantics/set.k	22	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
semantics/set.k	25	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
semantics/set.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
semantics/set.k	27	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))  // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
semantics/set.k	31	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
semantics/set.k	32	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule subsetCodes(.IntSeq, _:IntSeq)                => true
semantics/set.k	33	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
semantics/set.k	35	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
semantics/set.k	36	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)  // set == set  (the only comparison sets support here)
semantics/set.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
semantics/set.k	40	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/sort.k	10	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-SORT
semantics/sort.k	11	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-BUILTINS
semantics/sort.k	12	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-SUBSCRIPT  // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.
semantics/sort.k	18	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
semantics/sort.k	19	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= insVS(Int, ValSeq) [function]
semantics/sort.k	20	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
semantics/sort.k	21	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
semantics/sort.k	22	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
semantics/sort.k	23	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
semantics/sort.k	24	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
semantics/sort.k	26	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
semantics/sort.k	27	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
semantics/sort.k	28	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
semantics/sort.k	29	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
semantics/sort.k	31	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]  // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
semantics/sort.k	36	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>  // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
semantics/sort.k	40	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]  // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
semantics/sort.k	49	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
semantics/sort.k	51	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
semantics/sort.k	53	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
semantics/sort.k	54	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revVSAcc(.ValSeq, A:ValSeq) => A
semantics/sort.k	55	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
semantics/sort.k	57	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
semantics/sort.k	58	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule condRev(S:ValSeq, false) => S
semantics/sort.k	59	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule condRev(S:ValSeq, true)  => revVS(S)
semantics/sort.k	61	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
semantics/sort.k	63	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
semantics/sort.k	65	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>  // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
semantics/sort.k	72	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/str.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-STR
semantics/str.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/str.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER  // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
semantics/str.k	8	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
semantics/str.k	9	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>  // ==== str literal (ASCII-only) ============================================
semantics/str.k	13	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= strToCodes(String) [function]
semantics/str.k	14	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
semantics/str.k	15	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule strToCodes("") => .IntSeq
semantics/str.k	16	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128  // ==== operators: + / == / != / in =========================================
semantics/str.k	20	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
semantics/str.k	21	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule seqConcat(.IntSeq, T:IntSeq)                => T
semantics/str.k	22	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
semantics/str.k	24	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
semantics/str.k	25	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
semantics/str.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)  // substring membership: `P in X` iff the code-seq P occurs contiguously in X
semantics/str.k	29	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
semantics/str.k	30	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
semantics/str.k	32	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
semantics/str.k	33	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strPrefix(.IntSeq, _:IntSeq)               => true
semantics/str.k	34	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
semantics/str.k	35	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
semantics/str.k	37	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
semantics/str.k	38	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
semantics/str.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
semantics/str.k	40	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))  // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
semantics/str.k	48	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
semantics/str.k	49	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(.IntSeq, .IntSeq)                => false
semantics/str.k	50	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
semantics/str.k	51	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
semantics/str.k	52	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
semantics/str.k	53	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
semantics/str.k	54	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
semantics/str.k	56	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
semantics/str.k	57	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
semantics/str.k	58	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
semantics/str.k	59	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
semantics/str.k	60	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/subscript.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-SUBSCRIPT
semantics/subscript.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE  // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
semantics/subscript.k	11	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
semantics/subscript.k	12	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
semantics/subscript.k	13	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
semantics/subscript.k	16	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= intSeqAt(IntSeq, Int) [function]
semantics/subscript.k	17	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
semantics/subscript.k	18	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
semantics/subscript.k	21	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= normIdx(Int, Int) [function, total]
semantics/subscript.k	22	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
semantics/subscript.k	23	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0  // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
semantics/subscript.k	27	context	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	context Subscript(HOLE, _)
semantics/subscript.k	28	context	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	context Subscript(_:Val, HOLE:Expr)  // heap-object deref (covers both the index and slice forms via the Index slot)
semantics/subscript.k	31	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/subscript.k	35	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
semantics/subscript.k	37	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= applyIndex(Val, Int) [function]
semantics/subscript.k	38	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
semantics/subscript.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
