origin	source	kind	start_line	end_line	attributes	disposition	text
trusted-supplied-fixed-semantics	semantics/methods.k	rule	167	167	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule startsWith(.IntSeq, _:IntSeq)               => true
trusted-supplied-fixed-semantics	semantics/methods.k	rule	168	168	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
trusted-supplied-fixed-semantics	semantics/methods.k	rule	169	169	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
trusted-supplied-fixed-semantics	semantics/methods.k	endmodule	170	170	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	endmodule
trusted-supplied-fixed-semantics	semantics/operators.k	module	6	6	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	module MPY-OPERATORS
trusted-supplied-fixed-semantics	semantics/operators.k	imports	7	7	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	imports MPY-CORE
trusted-supplied-fixed-semantics	semantics/operators.k	imports	8	9	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	imports MPY-ITER
trusted-supplied-fixed-semantics	semantics/operators.k	rule	10	11	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
trusted-supplied-fixed-semantics	semantics/operators.k	rule	12	14	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
trusted-supplied-fixed-semantics	semantics/operators.k	context	15	15	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	context Compare(HOLE, _)
trusted-supplied-fixed-semantics	semantics/operators.k	context	16	16	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	context Compare(_:Val, CmpOp(_, HOLE))
trusted-supplied-fixed-semantics	semantics/operators.k	rule	17	18	owise	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
trusted-supplied-fixed-semantics	semantics/operators.k	rule	19	19	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"
trusted-supplied-fixed-semantics	semantics/operators.k	rule	20	24	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref."
trusted-supplied-fixed-semantics	semantics/operators.k	rule	25	27	priority	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
trusted-supplied-fixed-semantics	semantics/operators.k	rule	28	33	priority	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
trusted-supplied-fixed-semantics	semantics/operators.k	rule	34	37	priority	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
trusted-supplied-fixed-semantics	semantics/operators.k	rule	38	43	priority	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
trusted-supplied-fixed-semantics	semantics/operators.k	rule	44	46	priority	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
trusted-supplied-fixed-semantics	semantics/operators.k	endmodule	47	47	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	endmodule
trusted-supplied-fixed-semantics	semantics/range.k	module	5	5	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	module MPY-RANGE
trusted-supplied-fixed-semantics	semantics/range.k	imports	6	6	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	imports MPY-CORE
trusted-supplied-fixed-semantics	semantics/range.k	imports	7	8	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	imports MPY-ITER
trusted-supplied-fixed-semantics	semantics/range.k	syntax	9	9	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= inRange(Int, Int, Int) [function, total]
trusted-supplied-fixed-semantics	semantics/range.k	rule	10	11	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
trusted-supplied-fixed-semantics	semantics/range.k	syntax	12	12	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= rangeLen(Int, Int, Int) [function]
trusted-supplied-fixed-semantics	semantics/range.k	rule	13	14	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
trusted-supplied-fixed-semantics	semantics/range.k	rule	15	16	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
trusted-supplied-fixed-semantics	semantics/range.k	rule	17	19	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
trusted-supplied-fixed-semantics	semantics/range.k	rule	20	22	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
trusted-supplied-fixed-semantics	semantics/range.k	rule	23	24	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
trusted-supplied-fixed-semantics	semantics/range.k	endmodule	25	25	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	endmodule
trusted-supplied-fixed-semantics	semantics/set.k	module	3	3	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	module MPY-SET
trusted-supplied-fixed-semantics	semantics/set.k	imports	4	7	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).
trusted-supplied-fixed-semantics	semantics/set.k	syntax	8	10	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
trusted-supplied-fixed-semantics	semantics/set.k	syntax	11	11	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/set.k	rule	12	12	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule codeIn(_:Int, .IntSeq)                => false
trusted-supplied-fixed-semantics	semantics/set.k	rule	13	15	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
trusted-supplied-fixed-semantics	semantics/set.k	syntax	16	17	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
trusted-supplied-fixed-semantics	semantics/set.k	rule	18	18	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
trusted-supplied-fixed-semantics	semantics/set.k	rule	19	19	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
trusted-supplied-fixed-semantics	semantics/set.k	rule	20	21	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
trusted-supplied-fixed-semantics	semantics/set.k	rule	22	24	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
trusted-supplied-fixed-semantics	semantics/set.k	syntax	25	25	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
trusted-supplied-fixed-semantics	semantics/set.k	rule	26	26	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
trusted-supplied-fixed-semantics	semantics/set.k	rule	27	30	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
trusted-supplied-fixed-semantics	semantics/set.k	syntax	31	31	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/set.k	rule	32	32	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule subsetCodes(.IntSeq, _:IntSeq)                => true
trusted-supplied-fixed-semantics	semantics/set.k	rule	33	34	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
trusted-supplied-fixed-semantics	semantics/set.k	syntax	35	35	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/set.k	rule	36	38	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set  (the only comparison sets support here)
trusted-supplied-fixed-semantics	semantics/set.k	rule	39	39	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
trusted-supplied-fixed-semantics	semantics/set.k	endmodule	40	40	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	endmodule
trusted-supplied-fixed-semantics	semantics/sort.k	module	10	10	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	module MPY-SORT
trusted-supplied-fixed-semantics	semantics/sort.k	imports	11	11	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	imports MPY-BUILTINS
trusted-supplied-fixed-semantics	semantics/sort.k	imports	12	17	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	18	18	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	19	19	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= insVS(Int, ValSeq) [function]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	20	20	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	21	21	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	22	22	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	23	23	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	24	25	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	26	26	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	27	27	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	28	28	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	29	30	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	31	35	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
trusted-supplied-fixed-semantics	semantics/sort.k	rule	36	39	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
trusted-supplied-fixed-semantics	semantics/sort.k	rule	40	48	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	49	50	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	51	52	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	53	53	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
trusted-supplied-fixed-semantics	semantics/sort.k	rule	54	54	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule revVSAcc(.ValSeq, A:ValSeq) => A
trusted-supplied-fixed-semantics	semantics/sort.k	rule	55	56	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
trusted-supplied-fixed-semantics	semantics/sort.k	syntax	57	57	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
trusted-supplied-fixed-semantics	semantics/sort.k	rule	58	58	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule condRev(S:ValSeq, false) => S
trusted-supplied-fixed-semantics	semantics/sort.k	rule	59	60	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule condRev(S:ValSeq, true)  => revVS(S)
trusted-supplied-fixed-semantics	semantics/sort.k	rule	61	62	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
trusted-supplied-fixed-semantics	semantics/sort.k	rule	63	64	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
trusted-supplied-fixed-semantics	semantics/sort.k	rule	65	71	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
trusted-supplied-fixed-semantics	semantics/sort.k	endmodule	72	72	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	endmodule
trusted-supplied-fixed-semantics	semantics/str.k	module	3	3	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	module MPY-STR
trusted-supplied-fixed-semantics	semantics/str.k	imports	4	4	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	imports MPY-CORE
trusted-supplied-fixed-semantics	semantics/str.k	imports	5	7	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
trusted-supplied-fixed-semantics	semantics/str.k	rule	8	8	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
trusted-supplied-fixed-semantics	semantics/str.k	rule	9	12	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
trusted-supplied-fixed-semantics	semantics/str.k	syntax	13	13	function	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	syntax IntSeq ::= strToCodes(String) [function]
trusted-supplied-fixed-semantics	semantics/str.k	rule	14	14	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
trusted-supplied-fixed-semantics	semantics/str.k	rule	15	15	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule strToCodes("""") => .IntSeq"
trusted-supplied-fixed-semantics	semantics/str.k	rule	16	19	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="
trusted-supplied-fixed-semantics	semantics/str.k	syntax	20	20	function,total	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/str.k	rule	21	21	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule seqConcat(.IntSeq, T:IntSeq)                => T
trusted-supplied-fixed-semantics	semantics/str.k	rule	22	23	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
trusted-supplied-fixed-semantics	semantics/str.k	rule	24	24	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
trusted-supplied-fixed-semantics	semantics/str.k	rule	25	25	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
trusted-supplied-fixed-semantics	semantics/str.k	rule	26	28	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
trusted-supplied-fixed-semantics	semantics/str.k	rule	29	29	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
trusted-supplied-fixed-semantics	semantics/str.k	rule	30	31	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
trusted-supplied-fixed-semantics	semantics/str.k	syntax	32	32	function,total	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/str.k	rule	33	33	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strPrefix(.IntSeq, _:IntSeq)               => true
trusted-supplied-fixed-semantics	semantics/str.k	rule	34	34	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
trusted-supplied-fixed-semantics	semantics/str.k	rule	35	36	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
trusted-supplied-fixed-semantics	semantics/str.k	syntax	37	37	function,total	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/str.k	rule	38	38	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
trusted-supplied-fixed-semantics	semantics/str.k	rule	39	39	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
trusted-supplied-fixed-semantics	semantics/str.k	rule	40	47	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
trusted-supplied-fixed-semantics	semantics/str.k	syntax	48	48	function,total	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
trusted-supplied-fixed-semantics	semantics/str.k	rule	49	49	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strLt(.IntSeq, .IntSeq)                => false
trusted-supplied-fixed-semantics	semantics/str.k	rule	50	50	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
trusted-supplied-fixed-semantics	semantics/str.k	rule	51	51	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
trusted-supplied-fixed-semantics	semantics/str.k	rule	52	52	-	SUPPLIED_FIXED_SEMANTICS_REVIEWED_USED_MODULE	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
