scope	file	line	kind	flags	sha256	statement
supplied	/reference/reference-semantics/semantics/sort.k	19	syntax	function	0a76cca66b26bec5620b0fa0900cfbae5de0d5c61ed2c375e74ec5aed8aacf19	syntax ValSeq ::= insVS(Int, ValSeq) [function]
supplied	/reference/reference-semantics/semantics/sort.k	20	rule	concrete	6bd401e364fe74eb4cae6d3763a8f7e2d4d3982191aa427f54e6b11a4b4c2475	rule sortVS(.ValSeq) => .ValSeq [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	21	rule	concrete	afe20c3cfa1af6db4fd20a8050faf019552807fa0b01572e504e92491be14b63	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	22	rule	concrete	0e61d8cbcf2421314bfb6e247679e9540c25158a77c3032126b86ab622ffe70c	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	23	rule	concrete	e38dbfdea30a930ec41dc76e1fc86def100bfbfcfd88853d63d1fd9597a78ee5	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	24	rule	concrete	36ec3c8b551c9490ec69e6af18da10a88693dc4eae5bdcd1fc4d789e92cc5eb7	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // v3: mixed-numeric elements (float/bool heads; float/bool tail elements under // an Int head) insert via the shared applyCmp dispatch — the exact ltIF/ltFI // bridges (float.k) + the bool->int promotion (bool.k), so mixed sorts match // CPython bit-exactly. X goes before Y iff not (Y < X) — the same tie rule as // insVS's X <=Int Y, so equal keys keep first-seen order (stable insertion // from the right). str-vs-numeric has no applyCmp leg and stays stuck // (CPython TypeError).
supplied	/reference/reference-semantics/semantics/sort.k	32	syntax	function	8ece7567c9327de27f2509bd5894a31a650f3491a0711a87ae14f1fdaf279a19	syntax ValSeq ::= insVSn(Val, ValSeq) [function]
supplied	/reference/reference-semantics/semantics/sort.k	33	rule	concrete	c5587a5a67e801baceccb01c0e27d7209d693ed68399fcf5681f73df0c127f9d	rule sortVS(vCons(X:Val, R:ValSeq)) => insVSn(X, sortVS(R)) requires isFloat(X) orBool isBool(X) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	35	rule	concrete	2074e61c6a46bb61033ab37880e489ca0d2f675f38565c198049405949409117	rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires (isFloat(Y) orBool isBool(Y)) andBool notBool applyCmp("<", Y, X) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	37	rule	concrete	ed59b23c7ce71280241c95af9722ee1f98327ce6883d1f0478b08a2214108610	rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVS(X, R)) requires (isFloat(Y) orBool isBool(Y)) andBool applyCmp("<", Y, X) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	39	rule	concrete	232ea2714fb8f0325a3aa3941d7e05eabe846f709a7b7899d82eb22f8cc4c894	rule insVSn(X:Val, .ValSeq) => vCons(X, .ValSeq) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	40	rule	concrete	d28fc0dfbb322cecf707cc8d0befc74116a8957f63eb28d537f52d7d1b87a68e	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires notBool applyCmp("<", Y, X) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	42	rule	concrete	3aa5f05f31513098e006a43232ed4fc02018a9dbc5925d7b38bfdd6825462131	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVSn(X, R)) requires applyCmp("<", Y, X) [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
supplied	/reference/reference-semantics/semantics/sort.k	45	syntax	function	f778a322aece37266d282b5757dcb47aa66fbd6bcd3cb99133579990e1ea7411	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
supplied	/reference/reference-semantics/semantics/sort.k	46	rule	concrete	f56269f2805fdf6e8a4ee27fc629bc2b5ad70b59c74649375bb93f7ddd171898	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	47	rule	concrete	1f2df95775eb233969123f430eb5df8ccfc8e3c063894b7b20733a158307ff84	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	48	rule	concrete	302f445859987e6c1b7aeafc49449d0e468c659b7c6d3b14ba52a771f210f519	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
supplied	/reference/reference-semantics/semantics/sort.k	50	rule	concrete,owise	417317762dc3e15286f1b017e39e10b4f385f915f6f314cfec4eeb260d3b3246	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
supplied	/reference/reference-semantics/semantics/sort.k	55	rule		b80d34d1b4d653d384c61ef35080c26894c402e805945d47700765c9ab26ca28	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
supplied	/reference/reference-semantics/semantics/sort.k	59	rule	priority	2f7f7ea23353bc14c0d721cc28bd5b7813dc98f52db95c5946fe84267e6b0003	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
supplied	/reference/reference-semantics/semantics/sort.k	68	syntax	function,total,no-evaluators	f2ac55ee34d899f8dea02d048fbe04c31e9380eb65b24fe7a665a4c459a47fce	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
supplied	/reference/reference-semantics/semantics/sort.k	70	syntax	function,total	da8fbe9dd99b0d35fe225182a9017408c9cbe8a36110d0f6205ae6896c20bb27	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/sort.k	72	rule		ce0aa18a536023617b5fa012c4896693902eb851d32017e9e0add330616fdfbd	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
supplied	/reference/reference-semantics/semantics/sort.k	73	rule		726a2866a59e53374aab2b1bed31946a74b1866463d1adc19b016a7017ae08fd	rule revVSAcc(.ValSeq, A:ValSeq) => A
supplied	/reference/reference-semantics/semantics/sort.k	74	rule		5fd679052347f58f5e3637566616cd1304da061a3232edc871028bc59707c5f3	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
supplied	/reference/reference-semantics/semantics/sort.k	76	syntax	function,total	7e8ff8d017c7edb7bd2d8f72a2de7fb5fcf8c1afde10e1aa97a2656fb519c6d3	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
supplied	/reference/reference-semantics/semantics/sort.k	77	rule		a1e37b0851c34a5eb84ec7d35cfb0b013cf9a4c94a656167b6fbc8fbe0204cea	rule condRev(S:ValSeq, false) => S
supplied	/reference/reference-semantics/semantics/sort.k	78	rule		b59c3f4a824c81f6f9f14886f3458aa04d45bfce3feccec9077e43f9707b9305	rule condRev(S:ValSeq, true) => revVS(S)
supplied	/reference/reference-semantics/semantics/sort.k	80	rule		72cacce57534e83f92e153d66b43090b202234e875e5d0f24f69fcc6d4b6709e	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
supplied	/reference/reference-semantics/semantics/sort.k	82	rule		9934b02daf557e7c112bf5a5b8e9e08b538570f16ce23b53fc1fb4df695dec9c	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
supplied	/reference/reference-semantics/semantics/sort.k	84	rule	total	1ce051984ec6a6daa0db14d45b48945349867865c066710498c6e59305295bd0	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
supplied	/reference/reference-semantics/semantics/sort.k	91	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/str.k	3	module		6e503b11331c16b57328e9bf82938cba732cd5f1a51afa54ca44810b505a770a	module MPY-STR
supplied	/reference/reference-semantics/semantics/str.k	4	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/str.k	5	imports		4c55a93b575a74fa3602560feab9963049314ede396467cdf15e92e8ee30b9a6	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
supplied	/reference/reference-semantics/semantics/str.k	8	rule		c96529154572047b7a2cf28199875992fd3580e240d1dfcd1ce795c5d718fa31	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/str.k	9	rule		d785d2163878f36e810ddac94e50560681fea05771cb4098b54ed19b3650f32d	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
supplied	/reference/reference-semantics/semantics/str.k	13	syntax	function	4c7f66efcd88665dff4c35a17dc03b67c9783ab5b67b51e3f1f429be8c12c225	syntax IntSeq ::= strToCodes(String) [function]
supplied	/reference/reference-semantics/semantics/str.k	14	rule		70d0a8a9935761aeff6d90853c1ce79fe6b2d3d84e32ade7a48810ae01e1c6bc	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
supplied	/reference/reference-semantics/semantics/str.k	15	rule		c7b4b4fc80bd1dab004d1c0cff5999112395445d816bdc9b0edecc99a8798b39	rule strToCodes("") => .IntSeq
supplied	/reference/reference-semantics/semantics/str.k	16	rule		277e19f524bc0f7186680d447acfaae5d7dca386bf8d174b4b132253be1c4ef7	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in =========================================
supplied	/reference/reference-semantics/semantics/str.k	20	syntax	function,total	4dcfe32d71db24ec5955e3d81daa08ca2c8c1c4249a4a4c3817f846f0b17c0f5	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/str.k	21	rule		1bc8690035f06e8c955b45eed00c60d116bdfdc1c944476306b32dc8e906e093	rule seqConcat(.IntSeq, T:IntSeq) => T
supplied	/reference/reference-semantics/semantics/str.k	22	rule		b8aaa07a8414960ab2e09a7e8d287988619c5616b854d3a0fa67a9011c4c911d	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
supplied	/reference/reference-semantics/semantics/str.k	24	rule		6b69c6c1fd75e820f054be1bbfabbbb714742e62d4a49b6d3a9735edf52858e1	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
supplied	/reference/reference-semantics/semantics/str.k	25	rule		8039b62069c1e72239f18ede04a673fdc8c5822d023118b6a05d14faaa5bd94e	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
supplied	/reference/reference-semantics/semantics/str.k	26	rule		38a24a190cf21e89035c18eb2a6a2b8b01bf1f5d83e9051f1e911918857da58c	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
supplied	/reference/reference-semantics/semantics/str.k	29	rule		44d8a30fde58d7208121984e832bbe657faef28a89c2af536a1a04cf95e95e56	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
supplied	/reference/reference-semantics/semantics/str.k	30	rule		b646f3d3387b9d153ef8f01453f878e378af6f9923a2fa437887132d7ff05e8f	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
supplied	/reference/reference-semantics/semantics/str.k	32	syntax	function,total	0c2a240d2f88394551e618a37947d5264f22335393502b4e0b535fe4ee17b42e	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/str.k	33	rule		57c619a4cc231d9095f54d25d8702d98126dd6137c9ed395b54d94d7cf232e61	rule strPrefix(.IntSeq, _:IntSeq) => true
supplied	/reference/reference-semantics/semantics/str.k	34	rule		0e758c7b129dc20e372ee10b7d456c59868ce228e665daed0b04bd14738c35df	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
supplied	/reference/reference-semantics/semantics/str.k	35	rule		d6816398ab1624e9bdb2e81cae94e7049aa5a1faab17f799f6e2d0563a83f669	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
supplied	/reference/reference-semantics/semantics/str.k	37	syntax	function,total	e5d82a70ec2aaeff27e0dbaebe4f7c40ff0ac2535c50906ea65726e53c9f7851	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/str.k	38	rule		fe5302406eba932257f5c94d088471ffedb1134a437eb3b947f53f4da407978b	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
supplied	/reference/reference-semantics/semantics/str.k	39	rule		6c197a2767cc14fc11dc5cbc1358ddfd15d76a2b6ddf5eb092b8f67d513e10a2	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
supplied	/reference/reference-semantics/semantics/str.k	40	rule		04c4c5381ecb9a285045a5e19f136787e9c03fde71eabf22c90ac3cbead3e125	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
supplied	/reference/reference-semantics/semantics/str.k	48	syntax	function,total	e6a79420c495be30ba61123f1b16b3235ce1737390d5e7d920ed4d34624726c2	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/str.k	49	rule		d9faa5615105aeee1bec17ec6cd1a3d566adb7b531d78fb3619243c63425f62a	rule strLt(.IntSeq, .IntSeq) => false
supplied	/reference/reference-semantics/semantics/str.k	50	rule		1d055a6c97d452ded1f5b8522897bd99bfa0dd9ba3d5bab09339e76d0f414fbc	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
supplied	/reference/reference-semantics/semantics/str.k	51	rule		d1e1c922c4b206ef8c71888f6f964968eb7bc34ab9c172778c6243675c445926	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
supplied	/reference/reference-semantics/semantics/str.k	52	rule		a15116dcda039e8bc63b028465b2952534a8b734cb0a7557e99625bf38c45aae	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
supplied	/reference/reference-semantics/semantics/str.k	53	rule		7c98b79b0e03f30301eaf288d846a7fc26ea5866562926bd94dd2e8c26a1ba26	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
supplied	/reference/reference-semantics/semantics/str.k	54	rule		d72e4a9c68cd264b7906d638a49bcf274a4fae7e0c350f191081f81696042a79	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
supplied	/reference/reference-semantics/semantics/str.k	56	rule		3f16844c8a96e226925c07325a24c28ae0dc01bd05d6b97ffc08534e62789bbd	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
supplied	/reference/reference-semantics/semantics/str.k	57	rule		d14e65d751c2eb72a84110b0da37606308ef5eaf2af2c9f0b4686be52ed69e3b	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
supplied	/reference/reference-semantics/semantics/str.k	58	rule		fd8254e2aad6ddc722ec79acfc57d3d9f56eeb5a7cedabedeb40aab07d805865	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
supplied	/reference/reference-semantics/semantics/str.k	59	rule		0bb37c9e5117e140f89907947627e32d6756cc5e18e9518e3823c2710a62fc6c	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
supplied	/reference/reference-semantics/semantics/str.k	60	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/subscript.k	3	module		a6d1f94e4e770f9c24016905d16a5d2ab9f0dcb7ac9955f1d47d6bd6fd7e4ded	module MPY-SUBSCRIPT
supplied	/reference/reference-semantics/semantics/subscript.k	4	imports	total	547ab1e4cdcd84e28f4e427a5b1f26afd13bdc2b5757dc648180328bb763ab10	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
supplied	/reference/reference-semantics/semantics/subscript.k	11	syntax	function,total	92dd5a3cbdae995653f421008f9fa2c2f911d143c899dee80374413a92482473	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	12	rule		5efae5e636659046dd3ad38178f893753f16c5b26ea08cfe11b0f323d3990453	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
supplied	/reference/reference-semantics/semantics/subscript.k	13	rule		463bd5d63df534f3d4cc313ec80e81f0c7c645e266732d113ea8b10dbac478d1	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	16	syntax	function	d573fee41395263868cfcc4fbae6df6d4a3bcc1a7bca14e633a30ec4f77887a1	syntax Int ::= intSeqAt(IntSeq, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	17	rule		8eb9da7cc0451bafd5812077c689538105618e705c93eb17820917ff139bbc4c	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
supplied	/reference/reference-semantics/semantics/subscript.k	18	rule		a89deb267298a13e5d86fa826aa9f476cc9f836461b46ade60423a8f364bdd37	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	21	syntax	function,total	8d0629ddf60abdd87d1319c61a91897635eaf44a195cae23c3e4a9059fb8d475	syntax Int ::= normIdx(Int, Int) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	22	rule		0398dfbaabb1dbe0748c4a93874c453d7143a94e0f0d3d18c8b11359439b2c9a	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	23	rule		be71b64b7c4b0040aab23eb4aec3a6cbe49c46235f52a3195f291ea67109a8d9	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
supplied	/reference/reference-semantics/semantics/subscript.k	27	context		e235a553cf7939b217e6aad3c563f19136b897acadf2bfa842db991933f28e85	context Subscript(HOLE, _)
supplied	/reference/reference-semantics/semantics/subscript.k	28	context		5ee62afca97fe43eee119eb30dbd4606d50f306c7f548305e83b7c47a56c194e	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
supplied	/reference/reference-semantics/semantics/subscript.k	31	rule	priority	ba2015156656f7c6f341b0f480baae5329d86ae155b09fbc73a635bdcd103d67	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	/reference/reference-semantics/semantics/subscript.k	35	rule		e2cbe99533f0bbd2f5a28abaaea776b05e2d8eb2f238a9406b0c9ab6b8287633	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	37	syntax	function	83aa86951e423ee652f166e56f679403febdfb828febf5216d59b54bda2753a5	syntax Val ::= applyIndex(Val, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	38	rule		c494188c31ef997e96906aae550573a54345c081fe24563a1f05a92f0396ffed	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
supplied	/reference/reference-semantics/semantics/subscript.k	39	rule		52ab84557b24a72bd0e049cec6cb67ec53e2d262f19c93e2abec650a0e856c1e	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
supplied	/reference/reference-semantics/semantics/subscript.k	40	rule		02afdec95b66f820bcfe8c315f7789ef75eed848b66f75455c3642976f81f536	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
supplied	/reference/reference-semantics/semantics/subscript.k	44	syntax		3586c0bf2e67a9c1eb55c902a81beaed999d84bf8ceb386870415106ecc297be	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
supplied	/reference/reference-semantics/semantics/subscript.k	49	syntax		560ebb71a2e12f9a78694f384d19cb1d73190b6c9e724c4bdc202b583f111b3f	syntax OptInt ::= "noB" | someB(Int)
supplied	/reference/reference-semantics/semantics/subscript.k	50	rule		260093ac1ada7ada03d8f9e469670753e5253e805768f1d008f660cfdbdc34ab	rule <k> #evalB(NoBound) => noB ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	51	rule		c05e824ec7d02b0ff48467bfe475709470965fc34d4376b8c53afcd4dee95f9d	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	52	rule		55c49487ba7821307656b279fb60c670618fe70606d57783c776ef4b2986550c	rule <k> I:Int ~> #toSome => someB(I) ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	54	rule		b39cd50c6c413a35564da1aa0434956df105d8e124a63f8867bec71c7c410abd	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	55	rule		ba8162a4d94407c48b3a07a2686d8691c56de9280ab431f061eb6defe0ddfd8c	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	56	rule		0a67a100f00ee3b69c74dbb4f5672271c053af4150991e5d90738537d3c5b923	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
supplied	/reference/reference-semantics/semantics/subscript.k	58	rule	priority	8d45174aef8739b21b538bb13740c6b0c0c0936fed9723b9adf51b3f8297d642	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
supplied	/reference/reference-semantics/semantics/subscript.k	61	rule		4b6c937f1b27b309ca57781e12cde5632c9fe631b46769f8b5fb2ae27e5d3559	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
supplied	/reference/reference-semantics/semantics/subscript.k	63	syntax	function	35803b4f4140c58723c0e31492a1715f532186e38b4e9b68650e58ae677e48dd	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	64	rule		f98c4d73aaf2650365e7250aa3b8f9de0da52a8d7e678ad474769b372db234fd	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
supplied	/reference/reference-semantics/semantics/subscript.k	66	rule		6e8f59ed2ecb112dbbdd350b1235fec686f6ea424b8654ce5e02cc6e21fa3fcc	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
supplied	/reference/reference-semantics/semantics/subscript.k	68	rule		0b28898fb685b3173c0ffb213423c7176895b6877a23739e5bdc2f8ddfc54f36	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
supplied	/reference/reference-semantics/semantics/subscript.k	72	syntax	function,total	3673727509ac1987488ad8a299c7a4a1ed9143e108520907ed8ae746269699c8	syntax Int ::= slStep(OptInt) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	73	rule		080183421a02aea58098f319cf047707ed71b0951438d28d977948f4e0d478a2	rule slStep(noB) => 1
supplied	/reference/reference-semantics/semantics/subscript.k	74	rule		38520b2d08df510dd573e03a40c5d25b7f8b89388b18d9d7aec6e9196ba1f6a1	rule slStep(someB(S:Int)) => S
supplied	/reference/reference-semantics/semantics/subscript.k	76	syntax	function	12940b25c9d85c4c575623a2d2085f8f09acda4390e58e7e27114df698e02858	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	77	rule		f071f630a8f9d29c647b36ce94d423b9fbf40e83a653df82f1c26b442e07bcf9	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
