id	kind	status	justification
INV-0586	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0587	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0588	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0589	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0590	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0591	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0592	syntax	ACCEPTED_FIXED_DECLARATION	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0593	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0594	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0595	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0596	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0597	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0598	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0599	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0600	syntax	ACCEPTED_FIXED_DECLARATION	Iterator protocol declaration; used by zip/for through concrete rules in builtins.k and controls.k.
INV-0601	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0602	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0603	syntax	ACCEPTED_FIXED_DECLARATION	List construction/equality/membership subset; unused by the submitted program.
INV-0604	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0605	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0606	syntax	ACCEPTED_FIXED_DECLARATION	List construction/equality/membership subset; unused by the submitted program.
INV-0607	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0608	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0609	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0610	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0611	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0612	syntax	ACCEPTED_FIXED_DECLARATION	List construction/equality/membership subset; unused by the submitted program.
INV-0613	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0614	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0615	syntax	ACCEPTED_FIXED_DECLARATION	List construction/equality/membership subset; unused by the submitted program.
INV-0616	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0617	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0618	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0619	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0620	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0621	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0622	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0623	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0624	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0625	syntax	ACCEPTED_FIXED_DECLARATION	List construction/equality/membership subset; unused by the submitted program.
INV-0626	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0627	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0628	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0629	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0630	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0631	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0632	rule	ACCEPTED_FIXED_SEMANTICS_RULE	List construction/equality/membership subset; unused by the submitted program.
INV-0633	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0634	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0635	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0636	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0637	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0638	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0639	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0640	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0641	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0642	syntax	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0643	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0644	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0645	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0646	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0647	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0648	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0649	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0650	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0651	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0652	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0653	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0654	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0655	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0656	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0657	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0658	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0659	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0660	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0661	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0662	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0663	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0664	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0665	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0666	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0667	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0668	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0669	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0670	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0671	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0672	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0673	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0674	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0675	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0676	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0677	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0678	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0679	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0680	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0681	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0682	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0683	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0684	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0685	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0686	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0687	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0688	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0689	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0690	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0691	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0692	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0693	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0694	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0695	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0696	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0697	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0698	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0699	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0700	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0701	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0702	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0703	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0704	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0705	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0706	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0707	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0708	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0709	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0710	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0711	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0712	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0713	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0714	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0715	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0716	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0717	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0718	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0719	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0720	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0721	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0722	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0723	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0724	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0725	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0726	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0727	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0728	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0729	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0730	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0731	syntax	ACCEPTED_FIXED_DECLARATION	String/list method subset; unused by the submitted program.
INV-0732	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0733	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0734	rule	ACCEPTED_FIXED_SEMANTICS_RULE	String/list method subset; unused by the submitted program.
INV-0735	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0736	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0737	context	ACCEPTED_FIXED_DECLARATION	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0738	context	ACCEPTED_FIXED_DECLARATION	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0739	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0740	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0741	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0742	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0743	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0744	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0745	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0746	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Strict operator dispatch; used string comparison and concatenation route to the exact str.k equations.
INV-0747	syntax	ACCEPTED_FIXED_DECLARATION	Range subset; unused by the submitted program.
INV-0748	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0749	syntax	ACCEPTED_FIXED_DECLARATION	Range subset; unused by the submitted program.
INV-0750	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0751	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0752	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0753	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0754	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Range subset; unused by the submitted program.
INV-0755	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0756	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0757	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0758	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0759	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0760	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0761	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0762	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0763	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0764	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0765	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0766	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0767	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0768	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0769	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0770	syntax	ACCEPTED_FIXED_DECLARATION	Set-of-string-codes subset; unused by the submitted program.
INV-0771	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0772	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Set-of-string-codes subset; unused by the submitted program.
INV-0773	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0774	syntax	ACCEPTED_FIXED_DECLARATION	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0775	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0776	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0777	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0778	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0779	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0780	syntax	ACCEPTED_FIXED_DECLARATION	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0781	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0782	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0783	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0784	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0785	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0786	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0787	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0788	syntax	ACCEPTED_FIXED_DECLARATION	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0789	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0790	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0791	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0792	syntax	ACCEPTED_FIXED_DECLARATION	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0793	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0794	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0795	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0796	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0797	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Named opaque sort boundary and concrete sort legs; unused by the submitted program and claims.
INV-0798	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0799	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0800	syntax	ACCEPTED_FIXED_DECLARATION	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0801	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0802	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0803	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0804	syntax	ACCEPTED_FIXED_DECLARATION	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0805	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0806	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0807	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0808	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0809	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0810	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0811	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0812	syntax	ACCEPTED_FIXED_DECLARATION	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0813	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0814	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0815	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0816	syntax	ACCEPTED_FIXED_DECLARATION	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0817	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0818	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0819	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0820	syntax	ACCEPTED_FIXED_DECLARATION	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0821	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0822	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0823	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0824	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0825	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0826	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
