provenance	file	start_line	end_line	kind	attributes	classification	declaration
fixed	/reference/reference-semantics/semantics/operators.k	34	37	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
fixed	/reference/reference-semantics/semantics/operators.k	38	42	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
fixed	/reference/reference-semantics/semantics/operators.k	44	46	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
fixed	/reference/reference-semantics/semantics/operators.k	47	47	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/range.k	5	5	module		SUPPLIED_FIXED_DECLARATION	module MPY-RANGE
fixed	/reference/reference-semantics/semantics/range.k	6	6	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-CORE
fixed	/reference/reference-semantics/semantics/range.k	7	7	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-ITER
fixed	/reference/reference-semantics/semantics/range.k	9	9	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= inRange(Int, Int, Int) [function, total]
fixed	/reference/reference-semantics/semantics/range.k	10	10	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
fixed	/reference/reference-semantics/semantics/range.k	12	12	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rangeLen(Int, Int, Int) [function]
fixed	/reference/reference-semantics/semantics/range.k	13	14	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
fixed	/reference/reference-semantics/semantics/range.k	15	16	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
fixed	/reference/reference-semantics/semantics/range.k	17	18	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
fixed	/reference/reference-semantics/semantics/range.k	20	22	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
fixed	/reference/reference-semantics/semantics/range.k	23	24	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
fixed	/reference/reference-semantics/semantics/range.k	25	25	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/set.k	3	3	module		SUPPLIED_FIXED_DECLARATION	module MPY-SET
fixed	/reference/reference-semantics/semantics/set.k	4	4	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-CORE
fixed	/reference/reference-semantics/semantics/set.k	8	8	syntax		SUPPLIED_FIXED_DECLARATION	syntax Val ::= setV(IntSeq)
fixed	/reference/reference-semantics/semantics/set.k	11	11	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/set.k	12	12	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule codeIn(_:Int, .IntSeq) => false
fixed	/reference/reference-semantics/semantics/set.k	13	13	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
fixed	/reference/reference-semantics/semantics/set.k	16	17	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/set.k	18	18	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
fixed	/reference/reference-semantics/semantics/set.k	19	19	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
fixed	/reference/reference-semantics/semantics/set.k	20	21	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
fixed	/reference/reference-semantics/semantics/set.k	22	23	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
fixed	/reference/reference-semantics/semantics/set.k	25	25	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/set.k	26	26	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
fixed	/reference/reference-semantics/semantics/set.k	27	27	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
fixed	/reference/reference-semantics/semantics/set.k	31	31	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/set.k	32	32	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule subsetCodes(.IntSeq, _:IntSeq) => true
fixed	/reference/reference-semantics/semantics/set.k	33	33	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
fixed	/reference/reference-semantics/semantics/set.k	35	35	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/set.k	36	36	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
fixed	/reference/reference-semantics/semantics/set.k	39	39	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
fixed	/reference/reference-semantics/semantics/set.k	40	40	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/sort.k	10	10	module		SUPPLIED_FIXED_DECLARATION	module MPY-SORT
fixed	/reference/reference-semantics/semantics/sort.k	11	11	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-BUILTINS
fixed	/reference/reference-semantics/semantics/sort.k	12	12	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-SUBSCRIPT
fixed	/reference/reference-semantics/semantics/sort.k	18	18	syntax	function,total,symbol(sortVS),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
fixed	/reference/reference-semantics/semantics/sort.k	19	19	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= insVS(Int, ValSeq) [function]
fixed	/reference/reference-semantics/semantics/sort.k	20	20	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule sortVS(.ValSeq) => .ValSeq [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	21	21	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	22	22	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	23	23	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	24	24	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	32	32	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= insVSn(Val, ValSeq) [function]
fixed	/reference/reference-semantics/semantics/sort.k	33	34	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule sortVS(vCons(X:Val, R:ValSeq)) => insVSn(X, sortVS(R)) requires isFloat(X) orBool isBool(X) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	35	36	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	"rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires (isFloat(Y) orBool isBool(Y)) andBool notBool applyCmp(""<"", Y, X) [concrete]"
fixed	/reference/reference-semantics/semantics/sort.k	37	38	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	"rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVS(X, R)) requires (isFloat(Y) orBool isBool(Y)) andBool applyCmp(""<"", Y, X) [concrete]"
fixed	/reference/reference-semantics/semantics/sort.k	39	39	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVSn(X:Val, .ValSeq) => vCons(X, .ValSeq) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	40	41	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	"rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires notBool applyCmp(""<"", Y, X) [concrete]"
fixed	/reference/reference-semantics/semantics/sort.k	42	43	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	"rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVSn(X, R)) requires applyCmp(""<"", Y, X) [concrete]"
fixed	/reference/reference-semantics/semantics/sort.k	45	45	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
fixed	/reference/reference-semantics/semantics/sort.k	46	46	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	47	47	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	48	49	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	50	51	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
fixed	/reference/reference-semantics/semantics/sort.k	55	56	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
fixed	/reference/reference-semantics/semantics/sort.k	59	61	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
fixed	/reference/reference-semantics/semantics/sort.k	68	68	syntax	function,total,symbol(sortKeyVS),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
fixed	/reference/reference-semantics/semantics/sort.k	70	71	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
fixed	/reference/reference-semantics/semantics/sort.k	72	72	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
fixed	/reference/reference-semantics/semantics/sort.k	73	73	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule revVSAcc(.ValSeq, A:ValSeq) => A
fixed	/reference/reference-semantics/semantics/sort.k	74	74	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
fixed	/reference/reference-semantics/semantics/sort.k	76	76	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
fixed	/reference/reference-semantics/semantics/sort.k	77	77	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule condRev(S:ValSeq, false) => S
fixed	/reference/reference-semantics/semantics/sort.k	78	78	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule condRev(S:ValSeq, true) => revVS(S)
fixed	/reference/reference-semantics/semantics/sort.k	80	81	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
fixed	/reference/reference-semantics/semantics/sort.k	82	83	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
fixed	/reference/reference-semantics/semantics/sort.k	84	85	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
fixed	/reference/reference-semantics/semantics/sort.k	91	91	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/str.k	3	3	module		SUPPLIED_FIXED_DECLARATION	module MPY-STR
fixed	/reference/reference-semantics/semantics/str.k	4	4	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-CORE
fixed	/reference/reference-semantics/semantics/str.k	5	5	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-ITER
fixed	/reference/reference-semantics/semantics/str.k	8	8	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
fixed	/reference/reference-semantics/semantics/str.k	9	10	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
fixed	/reference/reference-semantics/semantics/str.k	13	13	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= strToCodes(String) [function]
fixed	/reference/reference-semantics/semantics/str.k	14	14	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
fixed	/reference/reference-semantics/semantics/str.k	15	15	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule strToCodes("""") => .IntSeq"
fixed	/reference/reference-semantics/semantics/str.k	16	17	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
fixed	/reference/reference-semantics/semantics/str.k	20	20	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/str.k	21	21	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule seqConcat(.IntSeq, T:IntSeq) => T
fixed	/reference/reference-semantics/semantics/str.k	22	22	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
fixed	/reference/reference-semantics/semantics/str.k	24	24	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
fixed	/reference/reference-semantics/semantics/str.k	25	25	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
fixed	/reference/reference-semantics/semantics/str.k	26	26	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
fixed	/reference/reference-semantics/semantics/str.k	29	29	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
fixed	/reference/reference-semantics/semantics/str.k	30	30	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
fixed	/reference/reference-semantics/semantics/str.k	32	32	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/str.k	33	33	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strPrefix(.IntSeq, _:IntSeq) => true
fixed	/reference/reference-semantics/semantics/str.k	34	34	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
fixed	/reference/reference-semantics/semantics/str.k	35	35	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
fixed	/reference/reference-semantics/semantics/str.k	37	37	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/str.k	38	38	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
fixed	/reference/reference-semantics/semantics/str.k	39	39	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
fixed	/reference/reference-semantics/semantics/str.k	40	41	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
fixed	/reference/reference-semantics/semantics/str.k	48	48	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/str.k	49	49	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(.IntSeq, .IntSeq) => false
fixed	/reference/reference-semantics/semantics/str.k	50	50	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
fixed	/reference/reference-semantics/semantics/str.k	51	51	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
fixed	/reference/reference-semantics/semantics/str.k	52	52	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
fixed	/reference/reference-semantics/semantics/str.k	53	53	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
fixed	/reference/reference-semantics/semantics/str.k	54	54	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
fixed	/reference/reference-semantics/semantics/str.k	56	56	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
fixed	/reference/reference-semantics/semantics/str.k	57	57	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
fixed	/reference/reference-semantics/semantics/str.k	58	58	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
fixed	/reference/reference-semantics/semantics/str.k	59	59	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
fixed	/reference/reference-semantics/semantics/str.k	60	60	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/subscript.k	3	3	module		SUPPLIED_FIXED_DECLARATION	module MPY-SUBSCRIPT
fixed	/reference/reference-semantics/semantics/subscript.k	4	4	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-CORE
fixed	/reference/reference-semantics/semantics/subscript.k	11	11	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/subscript.k	12	12	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
fixed	/reference/reference-semantics/semantics/subscript.k	13	14	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
fixed	/reference/reference-semantics/semantics/subscript.k	16	16	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= intSeqAt(IntSeq, Int) [function]
fixed	/reference/reference-semantics/semantics/subscript.k	17	17	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
fixed	/reference/reference-semantics/semantics/subscript.k	18	19	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
fixed	/reference/reference-semantics/semantics/subscript.k	21	21	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= normIdx(Int, Int) [function, total]
fixed	/reference/reference-semantics/semantics/subscript.k	22	22	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
fixed	/reference/reference-semantics/semantics/subscript.k	23	23	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
fixed	/reference/reference-semantics/semantics/subscript.k	27	27	context		SUPPLIED_FIXED_EVALUATION_CONTEXT	context Subscript(HOLE, _)
fixed	/reference/reference-semantics/semantics/subscript.k	28	28	context		SUPPLIED_FIXED_EVALUATION_CONTEXT	context Subscript(_:Val, HOLE:Expr)
fixed	/reference/reference-semantics/semantics/subscript.k	31	33	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
fixed	/reference/reference-semantics/semantics/subscript.k	35	35	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	37	37	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Val ::= applyIndex(Val, Int) [function]
fixed	/reference/reference-semantics/semantics/subscript.k	38	38	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
fixed	/reference/reference-semantics/semantics/subscript.k	39	39	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
fixed	/reference/reference-semantics/semantics/subscript.k	40	41	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
fixed	/reference/reference-semantics/semantics/subscript.k	44	47	syntax		SUPPLIED_FIXED_DECLARATION	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
fixed	/reference/reference-semantics/semantics/subscript.k	49	49	syntax		SUPPLIED_FIXED_DECLARATION	"syntax OptInt ::= ""noB"" | someB(Int)"
fixed	/reference/reference-semantics/semantics/subscript.k	50	50	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #evalB(NoBound) => noB ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	51	51	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	52	52	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> I:Int ~> #toSome => someB(I) ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	54	54	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	55	55	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	56	56	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
fixed	/reference/reference-semantics/semantics/subscript.k	58	60	rule	priority(45)	SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
