file,line,kind,assessment,basis,source_head
reference-semantics/semantics/methods.k,112,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= isUpperC(Int) [function, total]"
reference-semantics/semantics/methods.k,113,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
reference-semantics/semantics/methods.k,115,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= isLowerC(Int) [function, total]"
reference-semantics/semantics/methods.k,116,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
reference-semantics/semantics/methods.k,118,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= isAlphaC(Int) [function, total]"
reference-semantics/semantics/methods.k,119,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
reference-semantics/semantics/methods.k,121,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= isDigitC(Int) [function, total]"
reference-semantics/semantics/methods.k,122,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
reference-semantics/semantics/methods.k,124,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= hasUpper(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,125,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule hasUpper(.IntSeq) => false
reference-semantics/semantics/methods.k,126,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)"
reference-semantics/semantics/methods.k,128,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= hasLower(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,129,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule hasLower(.IntSeq) => false
reference-semantics/semantics/methods.k,130,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)"
reference-semantics/semantics/methods.k,132,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= allAlpha(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,133,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule allAlpha(.IntSeq) => true
reference-semantics/semantics/methods.k,134,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)"
reference-semantics/semantics/methods.k,136,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= allDigit(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,137,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule allDigit(.IntSeq) => true
reference-semantics/semantics/methods.k,138,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)"
reference-semantics/semantics/methods.k,140,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= lowerC(Int) [function, total]"
reference-semantics/semantics/methods.k,142,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k,143,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule lowerC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k,145,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= upperC(Int) [function, total]"
reference-semantics/semantics/methods.k,146,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k,147,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule upperC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k,149,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= swapC(Int) [function, total]"
reference-semantics/semantics/methods.k,150,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k,151,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k,152,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule swapC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k,154,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= mapLower(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,155,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule mapLower(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k,156,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))"
reference-semantics/semantics/methods.k,158,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= mapUpper(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,159,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule mapUpper(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k,160,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))"
reference-semantics/semantics/methods.k,162,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= mapSwap(IntSeq) [function, total]"
reference-semantics/semantics/methods.k,163,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule mapSwap(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k,164,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))"
reference-semantics/semantics/methods.k,166,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/methods.k,167,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule startsWith(.IntSeq, _:IntSeq)               => true"
reference-semantics/semantics/methods.k,168,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false"
reference-semantics/semantics/methods.k,169,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)"
reference-semantics/semantics/operators.k,10,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>"
reference-semantics/semantics/operators.k,12,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>"
reference-semantics/semantics/operators.k,15,context,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"context Compare(HOLE, _)"
reference-semantics/semantics/operators.k,16,context,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"context Compare(_:Val, CmpOp(_, HOLE))"
reference-semantics/semantics/operators.k,17,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]"
reference-semantics/semantics/operators.k,19,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"
reference-semantics/semantics/operators.k,20,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
reference-semantics/semantics/operators.k,25,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k>"
reference-semantics/semantics/operators.k,28,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k>"
reference-semantics/semantics/operators.k,34,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k>"
reference-semantics/semantics/operators.k,38,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k>"
reference-semantics/semantics/operators.k,44,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k>"
reference-semantics/semantics/range.k,9,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= inRange(Int, Int, Int) [function, total]"
reference-semantics/semantics/range.k,10,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)"
reference-semantics/semantics/range.k,12,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= rangeLen(Int, Int, Int) [function]"
reference-semantics/semantics/range.k,13,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST"
reference-semantics/semantics/range.k,15,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)"
reference-semantics/semantics/range.k,17,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule rangeLen(LO:Int, HI:Int, ST:Int) => 0"
reference-semantics/semantics/range.k,20,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int))"
reference-semantics/semantics/range.k,23,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>"
reference-semantics/semantics/set.k,8,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,syntax Val ::= setV(IntSeq)
reference-semantics/semantics/set.k,11,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= codeIn(Int, IntSeq) [function, total]"
reference-semantics/semantics/set.k,12,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule codeIn(_:Int, .IntSeq)                => false"
reference-semantics/semantics/set.k,13,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)"
reference-semantics/semantics/set.k,16,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= dedupCodes(IntSeq)         [function, total]"
reference-semantics/semantics/set.k,18,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)"
reference-semantics/semantics/set.k,19,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC"
reference-semantics/semantics/set.k,20,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)"
reference-semantics/semantics/set.k,22,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))"
reference-semantics/semantics/set.k,25,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]"
reference-semantics/semantics/set.k,26,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)"
reference-semantics/semantics/set.k,27,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))"
reference-semantics/semantics/set.k,31,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/set.k,32,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule subsetCodes(.IntSeq, _:IntSeq)                => true"
reference-semantics/semantics/set.k,33,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)"
reference-semantics/semantics/set.k,35,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/set.k,36,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)"
reference-semantics/semantics/set.k,39,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
reference-semantics/semantics/sort.k,18,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]"
reference-semantics/semantics/sort.k,19,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= insVS(Int, ValSeq) [function]"
reference-semantics/semantics/sort.k,20,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule sortVS(.ValSeq)                => .ValSeq          [concrete]
reference-semantics/semantics/sort.k,21,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]"
reference-semantics/semantics/sort.k,22,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]"
reference-semantics/semantics/sort.k,23,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]"
reference-semantics/semantics/sort.k,24,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]"
reference-semantics/semantics/sort.k,26,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]"
reference-semantics/semantics/sort.k,27,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]"
reference-semantics/semantics/sort.k,28,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]"
reference-semantics/semantics/sort.k,29,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))"
reference-semantics/semantics/sort.k,31,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))"
reference-semantics/semantics/sort.k,36,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals))"
reference-semantics/semantics/sort.k,40,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k>"
reference-semantics/semantics/sort.k,49,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]"
reference-semantics/semantics/sort.k,51,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= revVS(ValSeq) [function, total]"
reference-semantics/semantics/sort.k,53,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)"
reference-semantics/semantics/sort.k,54,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule revVSAcc(.ValSeq, A:ValSeq) => A"
reference-semantics/semantics/sort.k,55,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))"
reference-semantics/semantics/sort.k,57,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]"
reference-semantics/semantics/sort.k,58,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule condRev(S:ValSeq, false) => S"
reference-semantics/semantics/sort.k,59,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule condRev(S:ValSeq, true)  => revVS(S)"
reference-semantics/semantics/sort.k,61,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals))"
reference-semantics/semantics/sort.k,63,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals))"
reference-semantics/semantics/sort.k,65,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals))"
reference-semantics/semantics/str.k,8,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
reference-semantics/semantics/str.k,9,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))"
reference-semantics/semantics/str.k,13,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,syntax IntSeq ::= strToCodes(String) [function]
reference-semantics/semantics/str.k,14,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k,15,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strToCodes("""") => .IntSeq"
reference-semantics/semantics/str.k,16,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))"
reference-semantics/semantics/str.k,20,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/str.k,21,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule seqConcat(.IntSeq, T:IntSeq)                => T"
reference-semantics/semantics/str.k,22,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))"
reference-semantics/semantics/str.k,24,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
reference-semantics/semantics/str.k,25,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
reference-semantics/semantics/str.k,26,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
reference-semantics/semantics/str.k,29,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
reference-semantics/semantics/str.k,30,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
reference-semantics/semantics/str.k,32,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/str.k,33,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strPrefix(.IntSeq, _:IntSeq)               => true"
reference-semantics/semantics/str.k,34,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false"
reference-semantics/semantics/str.k,35,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)"
reference-semantics/semantics/str.k,37,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/str.k,38,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)"
reference-semantics/semantics/str.k,39,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)"
reference-semantics/semantics/str.k,40,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)"
reference-semantics/semantics/str.k,48,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]"
reference-semantics/semantics/str.k,49,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strLt(.IntSeq, .IntSeq)                => false"
reference-semantics/semantics/str.k,50,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true"
reference-semantics/semantics/str.k,51,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false"
