origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/subscript.k	76	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= slStart(OptInt, OptInt, Int) [function]	  syntax Int ::= slStart(OptInt, OptInt, Int) [function]
trusted_supplied_semantics	semantics/subscript.k	77	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0	  rule slStart(noB,          ST:OptInt, _LEN:Int) => 0\n       requires slStep(ST) >Int 0
trusted_supplied_semantics	semantics/subscript.k	79	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0	  rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1\n       requires slStep(ST) <Int 0
trusted_supplied_semantics	semantics/subscript.k	81	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))	  rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
trusted_supplied_semantics	semantics/subscript.k	83	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= slStop(OptInt, OptInt, Int) [function]	  syntax Int ::= slStop(OptInt, OptInt, Int) [function]
trusted_supplied_semantics	semantics/subscript.k	84	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0	  rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN\n       requires slStep(ST) >Int 0
trusted_supplied_semantics	semantics/subscript.k	86	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0	  rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0
trusted_supplied_semantics	semantics/subscript.k	88	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))	  rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
trusted_supplied_semantics	semantics/subscript.k	90	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= slAdjust(Int, Int, Int) [function, total]	  syntax Int ::= slAdjust(Int, Int, Int) [function, total]
trusted_supplied_semantics	semantics/subscript.k	91	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0
trusted_supplied_semantics	semantics/subscript.k	93	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0
trusted_supplied_semantics	semantics/subscript.k	96	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= clampLo(Int, Int) [function, total]	  syntax Int ::= clampLo(Int, Int) [function, total]
trusted_supplied_semantics	semantics/subscript.k	97	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0	  rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0
trusted_supplied_semantics	semantics/subscript.k	99	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0	  rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0
trusted_supplied_semantics	semantics/subscript.k	102	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= clampHi(Int, Int, Int) [function, total]	  syntax Int ::= clampHi(Int, Int, Int) [function, total]
trusted_supplied_semantics	semantics/subscript.k	103	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN	  rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN
trusted_supplied_semantics	semantics/subscript.k	105	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====	  rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN\n\n  // ==== build the strided sub-sequence (indices in range by construction) ====
trusted_supplied_semantics	semantics/subscript.k	109	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]	  syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
trusted_supplied_semantics	semantics/subscript.k	110	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	  rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
trusted_supplied_semantics	semantics/subscript.k	113	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	  rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
trusted_supplied_semantics	semantics/subscript.k	116	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]	  syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
trusted_supplied_semantics	semantics/subscript.k	117	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	  rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)\n    => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
trusted_supplied_semantics	semantics/subscript.k	120	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	  rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
trusted_supplied_semantics	semantics/subscript.k	122	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/syntax.k	3	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY-SYNTAX	module MPY-SYNTAX
trusted_supplied_semantics	semantics/syntax.k	4	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports INT-SYNTAX	  imports INT-SYNTAX
trusted_supplied_semantics	semantics/syntax.k	5	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports FLOAT-SYNTAX	  imports FLOAT-SYNTAX
trusted_supplied_semantics	semantics/syntax.k	6	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports BOOL-SYNTAX	  imports BOOL-SYNTAX
trusted_supplied_semantics	semantics/syntax.k	7	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports STRING-SYNTAX	  imports STRING-SYNTAX
trusted_supplied_semantics	semantics/syntax.k	9	syntax	baseline_material	macro,strict,seqstrict	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" E	  syntax Expr ::= "Int"      "(" Int ")"\n                | "Float"    "(" Float ")"\n                | "Bool"     "(" Bool ")"\n                | "Name"     "(" String ")"\n                | "Str"      "(" String ")"\n                | "UnaryOp"  "(" String "," Expr ")" [strict(2)]\n                | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)]\n                | "BoolOp"    "(" String "," Exprs ")"\n                | "ListExpr"  "(" Exprs ")"\n                | "DictExpr"  "(" Entries ")"\n                | "ListComp"  "(" Expr "," CompFors ")" [macro]\n                | "GenExp"    "(" Expr "," CompFors ")" [macro]\n                | "TupleExpr" "(" Exprs ")"\n                | "Subscript" "(" Expr "," Index ")"\n                | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)]\n                | "Lambda"    "(" Params "," Expr ")"\n                | "KwArg"     "(" String "," Expr ")"\n                | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")"\n                | "NoneVal"\n                | "Call"      "(" Expr "," Exprs ")"\n                | "Attribute" "(" Expr "," String ")" [strict(1)]\n                | "Compare"   "(" Expr "," CmpOp ")"
trusted_supplied_semantics	semantics/syntax.k	32	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"	  syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
trusted_supplied_semantics	semantics/syntax.k	33	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Entry ::= "Entry" "(" Expr "," Expr ")"	  syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
trusted_supplied_semantics	semantics/syntax.k	34	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Entries ::= List{Entry, ","}	  syntax Entries  ::= List{Entry, ","}
trusted_supplied_semantics	semantics/syntax.k	35	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"	  syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
trusted_supplied_semantics	semantics/syntax.k	36	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax CompFors ::= List{CompFor, ""}	  syntax CompFors ::= List{CompFor, ""}
trusted_supplied_semantics	semantics/syntax.k	37	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Exprs ::= List{Expr, ","}	  syntax Exprs    ::= List{Expr, ","}
trusted_supplied_semantics	semantics/syntax.k	38	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"	  syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
trusted_supplied_semantics	semantics/syntax.k	39	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Bound ::= Expr | "NoBound"	  syntax Bound    ::= Expr | "NoBound"
trusted_supplied_semantics	semantics/syntax.k	41	syntax	baseline_material	strict	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "Fun	  syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)]\n                | "Import"    "(" String ")"\n                | "ImportFrom" "(" String "," ParamNames ")"\n                | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)]\n                | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)]\n                | "While"     "(" Expr "," Stmts ")"\n                | "Break"\n                | "Continue"\n                | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)]\n                | "Return"    "(" Expr ")" [strict]\n                | "Assert"    "(" Expr ")" [strict]\n                | "Expr"      "(" Expr ")" [strict]\n                | "FuncDef"   "(" String "," Params "," Stmts ")"\n                | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
trusted_supplied_semantics	semantics/syntax.k	56	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Stmts ::= List{Stmt, ""}	  syntax Stmts      ::= List{Stmt, ""}
trusted_supplied_semantics	semantics/syntax.k	57	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Params ::= "Params" "(" ParamNames ")"	  syntax Params     ::= "Params" "(" ParamNames ")"
trusted_supplied_semantics	semantics/syntax.k	58	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax CellVars ::= "CellVars" "(" ParamNames ")"	  syntax CellVars   ::= "CellVars" "(" ParamNames ")"
trusted_supplied_semantics	semantics/syntax.k	59	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"	  syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
trusted_supplied_semantics	semantics/syntax.k	60	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ParamNames ::= List{String, ","}	  syntax ParamNames ::= List{String, ","}
trusted_supplied_semantics	semantics/syntax.k	61	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Module ::= "Module" "(" Stmts ")"	  syntax Module     ::= "Module" "(" Stmts ")"
trusted_supplied_semantics	semantics/syntax.k	62	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/tuple.k	3	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY-TUPLE	module MPY-TUPLE
trusted_supplied_semantics	semantics/tuple.k	4	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/tuple.k	5	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-ITER	  imports MPY-ITER
trusted_supplied_semantics	semantics/tuple.k	6	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-LIST	  imports MPY-LIST
trusted_supplied_semantics	semantics/tuple.k	7	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-METHODS // ==== iteration (the iterator protocol's tuple case) ======================	  imports MPY-METHODS\n\n  // ==== iteration (the iterator protocol's tuple case) ======================
trusted_supplied_semantics	semantics/tuple.k	10	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>	  rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
trusted_supplied_semantics	semantics/tuple.k	11	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================	  rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>\n\n  // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
trusted_supplied_semantics	semantics/tuple.k	14	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ApplyK ::= "toTuple"	  syntax ApplyK ::= "toTuple"
trusted_supplied_semantics	semantics/tuple.k	15	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>	  rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
trusted_supplied_semantics	semantics/tuple.k	16	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>	  rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
trusted_supplied_semantics	semantics/tuple.k	18	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)	  rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B\n  // membership routes through the same k-cell fold as lists (list.k)
trusted_supplied_semantics	semantics/tuple.k	20	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>	  rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
trusted_supplied_semantics	semantics/tuple.k	21	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)	  rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>\n  // t.index(v): first index of v (ValueError out of subset)
trusted_supplied_semantics	semantics/tuple.k	23	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)	  rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
trusted_supplied_semantics	semantics/tuple.k	24	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]	  syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
trusted_supplied_semantics	semantics/tuple.k	25	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V	  rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
trusted_supplied_semantics	semantics/tuple.k	26	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)	  rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)\n       requires notBool (A ==K V)
trusted_supplied_semantics	semantics/tuple.k	28	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========	  rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)\n\n  // ==== target binding: bind a Name or a TupleExpr target to a value ========
trusted_supplied_semantics	semantics/tuple.k	31	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax KItem ::= #bindTgt(Expr, Val)	  syntax KItem ::= #bindTgt(Expr, Val)
trusted_supplied_semantics	semantics/tuple.k	32	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>	  rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
trusted_supplied_semantics	semantics/tuple.k	35	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]	  rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires "$cells" in_keys(M)\n        andBool pnMember(X, cellsOf({M["$cells"]}:>Val))\n        andBool X in_keys(M) andBool isCellRef({M[X]}:>Val)\n       [priority(40)]
trusted_supplied_semantics	semantics/tuple.k	42	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	  rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
trusted_supplied_semantics	semantics/tuple.k	43	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	  rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
trusted_supplied_semantics	semantics/tuple.k	44	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========	  rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]\n\n  // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
trusted_supplied_semantics	semantics/tuple.k	49	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax KItem ::= #unpackSeq(Exprs, ValSeq)	  syntax KItem ::= #unpackSeq(Exprs, ValSeq)
trusted_supplied_semantics	semantics/tuple.k	50	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	  rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
trusted_supplied_semantics	semantics/tuple.k	51	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	  rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
trusted_supplied_semantics	semantics/tuple.k	52	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	  rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
trusted_supplied_semantics	semantics/tuple.k	55	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>	  rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq))\n        => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
