file	line	kind	classification	attributes	relevance	decision	declaration
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	137	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule allDigit(.IntSeq) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	138	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	140	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= lowerC(Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	142	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	143	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule lowerC(C:Int) => C         [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	145	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= upperC(Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	146	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	147	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule upperC(C:Int) => C         [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	149	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= swapC(Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	150	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	151	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	152	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule swapC(C:Int) => C         [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	154	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= mapLower(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	155	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapLower(.IntSeq) => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	156	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	158	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	159	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapUpper(.IntSeq) => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	160	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	162	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	163	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapSwap(.IntSeq) => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	164	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	166	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	167	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule startsWith(.IntSeq, _:IntSeq)               => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	168	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	169	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	10	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	12	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	15	context	context		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	context Compare(HOLE, _)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	16	context	context		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	context Compare(_:Val, CmpOp(_, HOLE))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	17	rule	owise-rule	owise	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	19	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	20	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	25	rule	ordinary-rule	priority	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	28	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	34	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	38	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/operators.k	44	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	9	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= inRange(Int, Int, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	10	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	12	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= rangeLen(Int, Int, Int) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	13	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	15	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	17	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	20	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/range.k	23	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	8	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= setV(IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	11	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	12	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule codeIn(_:Int, .IntSeq)                => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	13	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	16	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	18	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	19	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	20	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	22	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	25	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	26	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	27	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	31	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	32	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule subsetCodes(.IntSeq, _:IntSeq)                => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	33	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	35	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	36	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/set.k	39	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	18	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	19	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	20	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	21	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	22	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	23	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	24	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	26	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	27	rule	ordinary-rule	concrete	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	28	rule	ordinary-rule	concrete	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	29	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	31	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	36	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	40	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	49	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	51	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	53	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	54	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revVSAcc(.ValSeq, A:ValSeq) => A
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	55	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	57	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	58	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule condRev(S:ValSeq, false) => S
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	59	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule condRev(S:ValSeq, true)  => revVS(S)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	61	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	63	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/sort.k	65	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	8	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	9	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	13	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= strToCodes(String) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	14	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	15	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strToCodes("") => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	16	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	20	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	21	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule seqConcat(.IntSeq, T:IntSeq)                => T
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	22	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	24	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	25	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	26	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	29	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	30	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	32	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	33	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strPrefix(.IntSeq, _:IntSeq)               => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	34	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	35	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	37	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	38	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	39	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	40	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	48	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	49	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strLt(.IntSeq, .IntSeq)                => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	50	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	51	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	52	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/str.k	53	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
