id	origin	path	line	kind	attributes	disposition	declaration_or_rule
775	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	118	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= isAlphaC(Int) [function, total]
776	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	119	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
777	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	121	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= isDigitC(Int) [function, total]
778	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	122	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
779	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	124	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= hasUpper(IntSeq) [function, total]
780	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	125	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule hasUpper(.IntSeq) => false
781	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	126	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
782	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	128	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= hasLower(IntSeq) [function, total]
783	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	129	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule hasLower(.IntSeq) => false
784	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	130	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
785	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	132	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= allAlpha(IntSeq) [function, total]
786	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	133	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule allAlpha(.IntSeq) => true
787	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	134	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
788	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	136	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= allDigit(IntSeq) [function, total]
789	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	137	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule allDigit(.IntSeq) => true
790	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	138	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
791	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	140	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= lowerC(Int) [function, total]
792	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	142	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
793	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	143	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule lowerC(C:Int) => C [owise]
794	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	145	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= upperC(Int) [function, total]
795	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	146	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
796	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	147	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule upperC(C:Int) => C [owise]
797	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	149	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= swapC(Int) [function, total]
798	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	150	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
799	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	151	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
800	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	152	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule swapC(C:Int) => C [owise]
801	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	154	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= mapLower(IntSeq) [function, total]
802	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	155	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapLower(.IntSeq) => .IntSeq
803	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	156	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
804	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	158	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
805	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	159	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapUpper(.IntSeq) => .IntSeq
806	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	160	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
807	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	162	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
808	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	163	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapSwap(.IntSeq) => .IntSeq
809	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	164	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
810	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	166	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
811	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	167	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule startsWith(.IntSeq, _:IntSeq) => true
812	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	168	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
813	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/methods.k	169	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
814	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	10	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
815	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	12	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
816	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	15	context	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	context Compare(HOLE, _)
817	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	16	context	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	context Compare(_:Val, CmpOp(_, HOLE))
818	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	17	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
819	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	19	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("is", V:Val, noneV) => V ==K noneV
820	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	20	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
821	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	25	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
822	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	28	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
823	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	34	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
824	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	38	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
825	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/operators.k	44	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
826	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	9	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= inRange(Int, Int, Int) [function, total]
827	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	10	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
828	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	12	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rangeLen(Int, Int, Int) [function]
829	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	13	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
830	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	15	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
831	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	17	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
832	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	20	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
833	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/range.k	23	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
834	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	8	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= setV(IntSeq)
835	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	11	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
836	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	12	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule codeIn(_:Int, .IntSeq) => false
837	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	13	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
838	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	16	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
839	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	18	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
840	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	19	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
841	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	20	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
842	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	22	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
843	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	25	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
844	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	26	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
845	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	27	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
846	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	31	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
847	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	32	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule subsetCodes(.IntSeq, _:IntSeq) => true
848	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	33	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
849	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	35	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
850	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	36	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
851	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/set.k	39	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
852	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	18	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_SUPPLIED_OPAQUE_SORT_BOUNDARY	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
853	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	19	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= insVS(Int, ValSeq) [function]
854	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	20	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sortVS(.ValSeq) => .ValSeq [concrete]
855	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	21	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
856	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	22	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
857	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	23	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
858	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	24	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
859	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	32	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= insVSn(Val, ValSeq) [function]
860	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	33	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sortVS(vCons(X:Val, R:ValSeq)) => insVSn(X, sortVS(R)) requires isFloat(X) orBool isBool(X) [concrete]
861	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	35	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires (isFloat(Y) orBool isBool(Y)) andBool notBool applyCmp("<", Y, X) [concrete]
862	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	37	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVS(X, R)) requires (isFloat(Y) orBool isBool(Y)) andBool applyCmp("<", Y, X) [concrete]
863	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	39	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSn(X:Val, .ValSeq) => vCons(X, .ValSeq) [concrete]
864	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	40	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R)) requires notBool applyCmp("<", Y, X) [concrete]
865	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	42	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVSn(X, R)) requires applyCmp("<", Y, X) [concrete]
866	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	45	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
867	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	46	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
868	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	47	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
869	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	48	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
870	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	50	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
871	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	55	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
872	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	59	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
873	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	68	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
874	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	70	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
875	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	72	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
876	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	73	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule revVSAcc(.ValSeq, A:ValSeq) => A
877	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	74	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
878	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	76	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
