origin	path	line	kind	attributes	decision	source_excerpt
supplied	reference-semantics/semantics/float.k	55	rule	concrete	SUPPLIED_CONCRETE_RULE	rule absF(F:Float) => absFloat(F) [concrete]
supplied	reference-semantics/semantics/float.k	56	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
supplied	reference-semantics/semantics/float.k	61	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Import(_:String) => .K ... </k>
supplied	reference-semantics/semantics/float.k	65	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= "#mathCeil"
supplied	reference-semantics/semantics/float.k	66	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
supplied	reference-semantics/semantics/float.k	67	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
supplied	reference-semantics/semantics/float.k	70	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= "#mathFloor"
supplied	reference-semantics/semantics/float.k	71	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
supplied	reference-semantics/semantics/float.k	72	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
supplied	reference-semantics/semantics/float.k	73	syntax	function,total,symbol	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
supplied	reference-semantics/semantics/float.k	74	rule	concrete	SUPPLIED_CONCRETE_RULE	rule floorFI(I:Int) => I [concrete]
supplied	reference-semantics/semantics/float.k	75	rule	concrete	SUPPLIED_CONCRETE_RULE	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
supplied	reference-semantics/semantics/float.k	78	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
supplied	reference-semantics/semantics/float.k	79	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V)
supplied	reference-semantics/semantics/float.k	82	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
supplied	reference-semantics/semantics/float.k	83	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
supplied	reference-semantics/semantics/float.k	84	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
supplied	reference-semantics/semantics/float.k	85	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
supplied	reference-semantics/semantics/float.k	86	syntax	function,total,symbol	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= toF(Val) [function, total, symbol(toF)]
supplied	reference-semantics/semantics/float.k	87	rule	concrete	SUPPLIED_CONCRETE_RULE	rule toF(F:Float) => F [concrete]
supplied	reference-semantics/semantics/float.k	88	rule	concrete	SUPPLIED_CONCRETE_RULE	rule toF(I:Int) => intToF(I) [concrete]
supplied	reference-semantics/semantics/float.k	93	syntax	function,total,symbol	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
supplied	reference-semantics/semantics/float.k	94	rule	concrete	SUPPLIED_CONCRETE_RULE	rule ceilF(I:Int) => I [concrete]
supplied	reference-semantics/semantics/float.k	95	rule	concrete	SUPPLIED_CONCRETE_RULE	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
supplied	reference-semantics/semantics/float.k	99	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyUn("-", F:Float) => 0.0 -Float F
supplied	reference-semantics/semantics/float.k	103	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
supplied	reference-semantics/semantics/float.k	104	rule	concrete	SUPPLIED_CONCRETE_RULE	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	105	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
supplied	reference-semantics/semantics/float.k	107	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
supplied	reference-semantics/semantics/float.k	108	rule	concrete	SUPPLIED_CONCRETE_RULE	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	109	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
supplied	reference-semantics/semantics/float.k	111	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
supplied	reference-semantics/semantics/float.k	112	rule	concrete	SUPPLIED_CONCRETE_RULE	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	113	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
supplied	reference-semantics/semantics/float.k	115	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
supplied	reference-semantics/semantics/float.k	116	rule	concrete	SUPPLIED_CONCRETE_RULE	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	117	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
supplied	reference-semantics/semantics/float.k	119	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
supplied	reference-semantics/semantics/float.k	120	rule	concrete	SUPPLIED_CONCRETE_RULE	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	121	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
supplied	reference-semantics/semantics/float.k	125	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
supplied	reference-semantics/semantics/float.k	126	rule	concrete	SUPPLIED_CONCRETE_RULE	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	127	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", F1:Float, F2:Float) => gtF(F1, F2)
supplied	reference-semantics/semantics/float.k	128	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
supplied	reference-semantics/semantics/float.k	129	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
supplied	reference-semantics/semantics/float.k	132	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	133	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	134	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	135	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	136	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	137	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	138	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	139	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	142	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
supplied	reference-semantics/semantics/float.k	143	rule	concrete	SUPPLIED_CONCRETE_RULE	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
supplied	reference-semantics/semantics/float.k	144	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	145	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	146	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	147	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	148	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
supplied	reference-semantics/semantics/float.k	149	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
supplied	reference-semantics/semantics/float.k	150	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	151	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	154	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", V:Val, noneV) => V ==K noneV
supplied	reference-semantics/semantics/float.k	155	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
supplied	reference-semantics/semantics/float.k	160	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
supplied	reference-semantics/semantics/float.k	161	rule	concrete	SUPPLIED_CONCRETE_RULE	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
supplied	reference-semantics/semantics/float.k	162	rule	concrete	SUPPLIED_CONCRETE_RULE	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
supplied	reference-semantics/semantics/float.k	165	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= headIS(IntSeq) [function]
supplied	reference-semantics/semantics/float.k	166	rule	-	SUPPLIED_FIXED_SEMANTICS	rule headIS(iCons(C:Int, _:IntSeq)) => C
supplied	reference-semantics/semantics/float.k	167	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
supplied	reference-semantics/semantics/float.k	168	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
supplied	reference-semantics/semantics/float.k	169	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intPartAcc(.IntSeq, A:Int) => A
supplied	reference-semantics/semantics/float.k	170	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
supplied	reference-semantics/semantics/float.k	171	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
supplied	reference-semantics/semantics/float.k	173	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
supplied	reference-semantics/semantics/float.k	174	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracPart(.IntSeq) => 0
supplied	reference-semantics/semantics/float.k	175	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
supplied	reference-semantics/semantics/float.k	176	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
supplied	reference-semantics/semantics/float.k	177	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracAcc(.IntSeq, A:Int) => A
supplied	reference-semantics/semantics/float.k	178	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
supplied	reference-semantics/semantics/float.k	179	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
supplied	reference-semantics/semantics/float.k	180	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracScale(.IntSeq) => 1
supplied	reference-semantics/semantics/float.k	181	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
supplied	reference-semantics/semantics/float.k	182	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
supplied	reference-semantics/semantics/float.k	183	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fscAcc(.IntSeq, A:Int) => A
supplied	reference-semantics/semantics/float.k	184	rule	-	SUPPLIED_FIXED_SEMANTICS	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
supplied	reference-semantics/semantics/float.k	185	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
supplied	reference-semantics/semantics/float.k	186	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
supplied	reference-semantics/semantics/float.k	187	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("float", F:Float, .Vals) => F
supplied	reference-semantics/semantics/float.k	190	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
supplied	reference-semantics/semantics/float.k	191	rule	concrete	SUPPLIED_CONCRETE_RULE	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
supplied	reference-semantics/semantics/float.k	192	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
supplied	reference-semantics/semantics/float.k	195	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
supplied	reference-semantics/semantics/float.k	196	rule	concrete	SUPPLIED_CONCRETE_RULE	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
supplied	reference-semantics/semantics/float.k	197	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	198	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	199	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	200	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	201	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	202	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	203	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
supplied	reference-semantics/semantics/float.k	204	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
supplied	reference-semantics/semantics/float.k	205	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
supplied	reference-semantics/semantics/float.k	206	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
supplied	reference-semantics/semantics/float.k	209	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
supplied	reference-semantics/semantics/float.k	210	rule	concrete	SUPPLIED_CONCRETE_RULE	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
supplied	reference-semantics/semantics/float.k	211	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
supplied	reference-semantics/semantics/float.k	213	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
supplied	reference-semantics/semantics/float.k	214	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("float", F:Float, .Vals) => F
supplied	reference-semantics/semantics/float.k	217	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
supplied	reference-semantics/semantics/float.k	218	rule	concrete	SUPPLIED_CONCRETE_RULE	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
supplied	reference-semantics/semantics/float.k	223	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
supplied	reference-semantics/semantics/float.k	224	rule	concrete	SUPPLIED_CONCRETE_RULE	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
supplied	reference-semantics/semantics/float.k	227	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
supplied	reference-semantics/semantics/float.k	228	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
supplied	reference-semantics/semantics/float.k	230	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
supplied	reference-semantics/semantics/float.k	231	rule	concrete	SUPPLIED_CONCRETE_RULE	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
supplied	reference-semantics/semantics/float.k	232	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= "#mathSqrt"
supplied	reference-semantics/semantics/float.k	233	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
supplied	reference-semantics/semantics/float.k	234	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
supplied	reference-semantics/semantics/float.k	235	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
supplied	reference-semantics/semantics/float.k	243	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
supplied	reference-semantics/semantics/float.k	244	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
supplied	reference-semantics/semantics/float.k	245	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
supplied	reference-semantics/semantics/float.k	246	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
supplied	reference-semantics/semantics/float.k	247	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
supplied	reference-semantics/semantics/float.k	250	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
supplied	reference-semantics/semantics/float.k	251	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
supplied	reference-semantics/semantics/float.k	252	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
supplied	reference-semantics/semantics/float.k	253	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
supplied	reference-semantics/semantics/float.k	254	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
supplied	reference-semantics/semantics/float.k	261	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
supplied	reference-semantics/semantics/float.k	262	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
supplied	reference-semantics/semantics/float.k	265	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
supplied	reference-semantics/semantics/float.k	266	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
supplied	reference-semantics/semantics/float.k	267	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
supplied	reference-semantics/semantics/float.k	270	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
supplied	reference-semantics/semantics/functions.k	8	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
supplied	reference-semantics/semantics/functions.k	14	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
supplied	reference-semantics/semantics/functions.k	18	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Expr ::= closureExpr(ParamNames, Stmts)
supplied	reference-semantics/semantics/functions.k	19	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
supplied	reference-semantics/semantics/functions.k	27	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
supplied	reference-semantics/semantics/functions.k	31	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
supplied	reference-semantics/semantics/functions.k	33	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
supplied	reference-semantics/semantics/functions.k	36	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
supplied	reference-semantics/semantics/functions.k	42	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
supplied	reference-semantics/semantics/functions.k	47	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
supplied	reference-semantics/semantics/functions.k	50	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
