COMMAND: python3 /audit-output/evidence/stage5_inventory.py
file	module	kind	lines	attributes	relevance	decision	normalized_source
reference-semantics/semantics/set.k	MPY-SET	rule	12-12	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule codeIn(_:Int, .IntSeq)                => false
reference-semantics/semantics/set.k	MPY-SET	rule	13-15	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
reference-semantics/semantics/set.k	MPY-SET	syntax	16-17	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
reference-semantics/semantics/set.k	MPY-SET	rule	18-18	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	MPY-SET	rule	19-19	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	MPY-SET	rule	20-21	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
reference-semantics/semantics/set.k	MPY-SET	rule	22-24	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
reference-semantics/semantics/set.k	MPY-SET	syntax	25-25	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
reference-semantics/semantics/set.k	MPY-SET	rule	26-26	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	MPY-SET	rule	27-30	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
reference-semantics/semantics/set.k	MPY-SET	syntax	31-31	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	MPY-SET	rule	32-32	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule subsetCodes(.IntSeq, _:IntSeq)                => true
reference-semantics/semantics/set.k	MPY-SET	rule	33-34	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	MPY-SET	syntax	35-35	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	MPY-SET	rule	36-38	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
reference-semantics/semantics/set.k	MPY-SET	rule	39-39	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
reference-semantics/semantics/sort.k	MPY-SORT	syntax	18-18	function,total,no-evaluators	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
reference-semantics/semantics/sort.k	MPY-SORT	syntax	19-19	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= insVS(Int, ValSeq) [function]
reference-semantics/semantics/sort.k	MPY-SORT	rule	20-20	concrete	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	21-21	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	22-22	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	23-23	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	24-25	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	syntax	26-26	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
reference-semantics/semantics/sort.k	MPY-SORT	rule	27-27	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	28-28	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	29-30	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	31-35	concrete	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
reference-semantics/semantics/sort.k	MPY-SORT	rule	36-39	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
reference-semantics/semantics/sort.k	MPY-SORT	rule	40-48	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
reference-semantics/semantics/sort.k	MPY-SORT	syntax	49-50	function,total,no-evaluators	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
reference-semantics/semantics/sort.k	MPY-SORT	syntax	51-52	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/sort.k	MPY-SORT	rule	53-53	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	MPY-SORT	rule	54-54	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	MPY-SORT	rule	55-56	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	MPY-SORT	syntax	57-57	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
reference-semantics/semantics/sort.k	MPY-SORT	rule	58-58	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	MPY-SORT	rule	59-60	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule condRev(S:ValSeq, true)  => revVS(S)
reference-semantics/semantics/sort.k	MPY-SORT	rule	61-62	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
reference-semantics/semantics/sort.k	MPY-SORT	rule	63-64	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
reference-semantics/semantics/sort.k	MPY-SORT	rule	65-71	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
reference-semantics/semantics/str.k	MPY-STR	rule	8-8	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
reference-semantics/semantics/str.k	MPY-STR	rule	9-12	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
reference-semantics/semantics/str.k	MPY-STR	syntax	13-13	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= strToCodes(String) [function]
reference-semantics/semantics/str.k	MPY-STR	rule	14-14	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k	MPY-STR	rule	15-15	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strToCodes("") => .IntSeq
reference-semantics/semantics/str.k	MPY-STR	rule	16-19	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
reference-semantics/semantics/str.k	MPY-STR	syntax	20-20	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	MPY-STR	rule	21-21	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule seqConcat(.IntSeq, T:IntSeq)                => T
reference-semantics/semantics/str.k	MPY-STR	rule	22-23	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k	MPY-STR	rule	24-24	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
reference-semantics/semantics/str.k	MPY-STR	rule	25-25	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
reference-semantics/semantics/str.k	MPY-STR	rule	26-28	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
reference-semantics/semantics/str.k	MPY-STR	rule	29-29	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
reference-semantics/semantics/str.k	MPY-STR	rule	30-31	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
reference-semantics/semantics/str.k	MPY-STR	syntax	32-32	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	MPY-STR	rule	33-33	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strPrefix(.IntSeq, _:IntSeq)               => true
reference-semantics/semantics/str.k	MPY-STR	rule	34-34	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	MPY-STR	rule	35-36	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k	MPY-STR	syntax	37-37	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	MPY-STR	rule	38-38	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
reference-semantics/semantics/str.k	MPY-STR	rule	39-39	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k	MPY-STR	rule	40-47	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
reference-semantics/semantics/str.k	MPY-STR	syntax	48-48	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	MPY-STR	rule	49-49	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(.IntSeq, .IntSeq)                => false
reference-semantics/semantics/str.k	MPY-STR	rule	50-50	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k	MPY-STR	rule	51-51	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	MPY-STR	rule	52-52	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
reference-semantics/semantics/str.k	MPY-STR	rule	53-53	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
reference-semantics/semantics/str.k	MPY-STR	rule	54-55	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k	MPY-STR	rule	56-56	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
reference-semantics/semantics/str.k	MPY-STR	rule	57-57	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
reference-semantics/semantics/str.k	MPY-STR	rule	58-58	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
reference-semantics/semantics/str.k	MPY-STR	rule	59-59	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	11-11	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	12-12	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	13-15	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	16-16	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= intSeqAt(IntSeq, Int) [function]
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	17-17	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	18-20	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	21-21	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= normIdx(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	22-22	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	23-26	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	context	27-27	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	context Subscript(HOLE, _)
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	context	28-30	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	context Subscript(_:Val, HOLE:Expr)
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	31-34	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	35-36	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	37-37	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Val ::= applyIndex(Val, Int) [function]
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	38-38	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	39-39	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	40-43	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	44-48	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	syntax	49-49	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax OptInt ::= "noB" | someB(Int)
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	50-50	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #evalB(NoBound)  => noB ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	51-51	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	52-53	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	54-54	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	55-55	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	rule	56-57	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
