Script started on 2026-07-29 12:11:03-05:00 [<not executed on terminal>]
path	line	kind	attributes	scope	material_to_max_fill	reviewer_disposition	declaration_or_rule
semantics/core.k	202	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule truthy(I:Int)           => I =/=Int 0
semantics/core.k	203	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
semantics/core.k	204	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
semantics/core.k	205	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
semantics/core.k	208	function-declaration	function	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax Val  ::= applyUn(String, Val) [function]
semantics/core.k	209	function-declaration	function	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax Val  ::= applyBin(String, Val, Val) [function]
semantics/core.k	210	function-declaration	function	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax Bool ::= applyCmp(String, Val, Val) [function]
semantics/core.k	213	function-declaration	function,total	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax Vals ::= appendVal(Vals, Val) [function, total]
semantics/core.k	214	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule appendVal(.Vals, V:Val)              => V , .Vals
semantics/core.k	215	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
semantics/core.k	217	function-declaration	function,total	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
semantics/core.k	218	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule vals2valSeq(.Vals)            => .ValSeq
semantics/core.k	219	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
semantics/core.k	223	function-declaration	function,total	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	syntax Int ::= vsLen(ValSeq) [function, total]
semantics/core.k	224	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule vsLen(.ValSeq)                => 0
semantics/core.k	225	ordinary-rule	-	SUPPLIED_FIXED	YES	ACCEPTED_FIXED_TARGET_PATH	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
semantics/core.k	227	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Int ::= isLen(IntSeq) [function, total]
semantics/core.k	228	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule isLen(.IntSeq)                => 0
semantics/core.k	229	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
semantics/core.k	233	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
semantics/core.k	234	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
semantics/core.k	235	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
semantics/core.k	236	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
semantics/core.k	238	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
semantics/core.k	240	endmodule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	endmodule
semantics/dict.k	13	module	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	module MPY-DICT
semantics/dict.k	14	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-CORE
semantics/dict.k	15	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-ITER
semantics/dict.k	16	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-METHODS
semantics/dict.k	17	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-LIST
semantics/dict.k	20	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Val ::= dictV(ValSeq, ValSeq)
semantics/dict.k	23	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
semantics/dict.k	26	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
semantics/dict.k	27	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
semantics/dict.k	28	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
semantics/dict.k	30	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
semantics/dict.k	32	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
semantics/dict.k	37	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
semantics/dict.k	38	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dHasKey(.ValSeq, _:Val)                => false
semantics/dict.k	39	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
semantics/dict.k	40	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
semantics/dict.k	43	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
semantics/dict.k	44	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
semantics/dict.k	45	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
semantics/dict.k	49	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
semantics/dict.k	50	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
semantics/dict.k	52	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
semantics/dict.k	54	ordinary-rule	owise	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
semantics/dict.k	58	priority-rule	priority	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
semantics/dict.k	63	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
semantics/dict.k	64	function-declaration	function	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Val ::= applyIndexD(Val, Val) [function]
semantics/dict.k	65	priority-rule	priority	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
semantics/dict.k	70	function-declaration	function	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Val ::= dictSet(Val, Val, Val) [function]
semantics/dict.k	71	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
semantics/dict.k	76	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= #dsetK(String, Val)
semantics/dict.k	77	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
semantics/dict.k	78	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
semantics/dict.k	82	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
semantics/dict.k	86	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= #dsetV(Val, Val, Val)
semantics/dict.k	87	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
semantics/dict.k	90	function-declaration	function,total	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Int ::= normIdxD(Int, Int) [function, total]
semantics/dict.k	91	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
semantics/dict.k	92	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
semantics/dict.k	95	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
semantics/dict.k	97	function-declaration	function	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
semantics/dict.k	98	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
semantics/dict.k	99	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
semantics/dict.k	101	function-declaration	function	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
semantics/dict.k	102	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
semantics/dict.k	103	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
semantics/dict.k	104	endmodule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	endmodule
semantics/float.k	14	module	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	module MPY-FLOAT
semantics/float.k	15	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-OPERATORS
semantics/float.k	16	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports MPY-BUILTINS
semantics/float.k	17	imports	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	imports FLOAT
semantics/float.k	20	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Val ::= Float
semantics/float.k	21	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Float(F:Float) => F ... </k>
semantics/float.k	24	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
semantics/float.k	25	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
semantics/float.k	27	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
semantics/float.k	30	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
semantics/float.k	31	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
semantics/float.k	32	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
semantics/float.k	37	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
semantics/float.k	38	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
semantics/float.k	39	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
semantics/float.k	43	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
semantics/float.k	44	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
semantics/float.k	50	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
semantics/float.k	51	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
semantics/float.k	52	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
semantics/float.k	54	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
semantics/float.k	55	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule absF(F:Float) => absFloat(F) [concrete]
semantics/float.k	56	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
semantics/float.k	61	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Import(_:String) => .K ... </k>
semantics/float.k	65	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= "#mathCeil"
semantics/float.k	66	priority-rule	priority	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
semantics/float.k	67	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
semantics/float.k	70	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= "#mathFloor"
semantics/float.k	71	priority-rule	priority	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
semantics/float.k	72	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
semantics/float.k	73	function-declaration	function,total,symbol	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
semantics/float.k	74	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule floorFI(I:Int)   => I                        [concrete]
semantics/float.k	75	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
semantics/float.k	78	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
semantics/float.k	79	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
semantics/float.k	82	syntax	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
semantics/float.k	83	priority-rule	priority	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
semantics/float.k	84	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
semantics/float.k	85	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
semantics/float.k	86	function-declaration	function,total,symbol	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= toF(Val) [function, total, symbol(toF)]
semantics/float.k	87	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule toF(F:Float) => F        [concrete]
semantics/float.k	88	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule toF(I:Int)   => intToF(I) [concrete]
semantics/float.k	93	function-declaration	function,total,symbol	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
semantics/float.k	94	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule ceilF(I:Int)   => I                       [concrete]
semantics/float.k	95	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
semantics/float.k	99	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyUn("-", F:Float) => 0.0 -Float F
semantics/float.k	103	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
semantics/float.k	104	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
semantics/float.k	105	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
semantics/float.k	107	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
semantics/float.k	108	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
semantics/float.k	109	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
semantics/float.k	111	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
semantics/float.k	112	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
semantics/float.k	113	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
semantics/float.k	115	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
semantics/float.k	116	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
semantics/float.k	117	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
semantics/float.k	119	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
semantics/float.k	120	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
semantics/float.k	121	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
semantics/float.k	125	opaque-function-declaration	function,total,symbol,no-evaluators	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
semantics/float.k	126	concrete-rule	concrete	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
semantics/float.k	127	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
semantics/float.k	128	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
semantics/float.k	129	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
semantics/float.k	132	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
semantics/float.k	133	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
semantics/float.k	134	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
semantics/float.k	135	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
semantics/float.k	136	ordinary-rule	-	SUPPLIED_FIXED	NO	ACCEPTED_INERT_FOR_TARGET	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
