file	line	kind	flags	text
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	44	"syntax"	""	"syntax KItem ::= #evalB(Bound) | \"#toSome\" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	49	"syntax"	""	"syntax OptInt ::= \"noB\" | someB(Int)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	50	"rule"	""	"rule <k> #evalB(NoBound)  => noB ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	51	"rule"	""	"rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	52	"rule"	""	"rule <k> I:Int ~> #toSome => someB(I) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	54	"rule"	""	"rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	55	"rule"	""	"rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	56	"rule"	""	"rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	58	"rule"	"priority"	"rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	61	"rule"	""	"rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	63	"syntax"	"function"	"syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	64	"rule"	""	"rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	66	"rule"	""	"rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	68	"rule"	""	"rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp =========================="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	72	"syntax"	"function,total"	"syntax Int ::= slStep(OptInt) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	73	"rule"	""	"rule slStep(noB)          => 1"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	74	"rule"	""	"rule slStep(someB(S:Int)) => S"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	76	"syntax"	"function"	"syntax Int ::= slStart(OptInt, OptInt, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	77	"rule"	""	"rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	79	"rule"	""	"rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	81	"rule"	""	"rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	83	"syntax"	"function"	"syntax Int ::= slStop(OptInt, OptInt, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	84	"rule"	""	"rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	86	"rule"	""	"rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	88	"rule"	""	"rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	90	"syntax"	"function,total"	"syntax Int ::= slAdjust(Int, Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	91	"rule"	""	"rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	93	"rule"	""	"rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	96	"syntax"	"function,total"	"syntax Int ::= clampLo(Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	97	"rule"	""	"rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	99	"rule"	""	"rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	102	"syntax"	"function,total"	"syntax Int ::= clampHi(Int, Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	103	"rule"	""	"rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	105	"rule"	""	"rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ===="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	109	"syntax"	"function"	"syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	110	"rule"	""	"rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	113	"rule"	""	"rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	116	"syntax"	"function"	"syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	117	"rule"	""	"rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	120	"rule"	""	"rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/subscript.k"	122	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	3	"module"	""	"module MPY-SYNTAX"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	4	"imports"	""	"imports INT-SYNTAX"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	5	"imports"	""	"imports FLOAT-SYNTAX"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	6	"imports"	""	"imports BOOL-SYNTAX"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	7	"imports"	""	"imports STRING-SYNTAX"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	9	"syntax"	"macro"	"syntax Expr ::= \"Int\"      \"(\" Int \")\" | \"Float\"    \"(\" Float \")\" | \"Bool\"     \"(\" Bool \")\" | \"Name\"     \"(\" String \")\" | \"Str\"      \"(\" String \")\" | \"UnaryOp\"  \"(\" String \",\" Expr \")\" [strict(2)] | \"BinOp\"    \"(\" String \",\" Expr \",\" Expr \")\" [seqstrict(2, 3)] | \"BoolOp\"    \"(\" String \",\" Exprs \")\" | \"ListExpr\"  \"(\" Exprs \")\" | \"DictExpr\"  \"(\" Entries \")\" | \"ListComp\"  \"(\" Expr \",\" CompFors \")\" [macro] | \"GenExp\"    \"(\" Expr \",\" CompFors \")\" [macro] | \"TupleExpr\" \"(\" Exprs \")\" | \"Subscript\" \"(\" Expr \",\" Index \")\" | \"IfExp\"     \"(\" Expr \",\" Expr \",\" Expr \")\" [strict(1)] | \"Lambda\"    \"(\" Params \",\" Expr \")\" | \"KwArg\"     \"(\" String \",\" Expr \")\" | \"Lambda\"    \"(\" Params \",\" CellVars \",\" FreeVars \",\" Expr \")\" | \"NoneVal\" | \"Call\"      \"(\" Expr \",\" Exprs \")\" | \"Attribute\" \"(\" Expr \",\" String \")\" [strict(1)] | \"Compare\"   \"(\" Expr \",\" CmpOp \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	32	"syntax"	""	"syntax CmpOp    ::= \"CmpOp\" \"(\" String \",\" Expr \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	33	"syntax"	""	"syntax Entry    ::= \"Entry\" \"(\" Expr \",\" Expr \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	34	"syntax"	""	"syntax Entries  ::= List{Entry, \",\"}"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	35	"syntax"	""	"syntax CompFor  ::= \"CompFor\" \"(\" Expr \",\" Expr \",\" Exprs \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	36	"syntax"	""	"syntax CompFors ::= List{CompFor, \"\"}"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	37	"syntax"	""	"syntax Exprs    ::= List{Expr, \",\"}"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	38	"syntax"	""	"syntax Index    ::= Expr | \"Slice\" \"(\" Bound \",\" Bound \",\" Bound \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	39	"syntax"	""	"syntax Bound    ::= Expr | \"NoBound\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	41	"syntax"	""	"syntax Stmt ::= \"Assign\"    \"(\" Expr \",\" Expr \")\" [strict(2)] | \"Import\"    \"(\" String \")\" | \"ImportFrom\" \"(\" String \",\" ParamNames \")\" | \"AugAssign\" \"(\" Expr \",\" String \",\" Expr \")\" [strict(3)] | \"For\"       \"(\" Expr \",\" Expr \",\" Stmts \")\" [strict(2)] | \"While\"     \"(\" Expr \",\" Stmts \")\" | \"Break\" | \"Continue\" | \"If\"        \"(\" Expr \",\" Stmts \",\" Stmts \")\" [strict(1)] | \"Return\"    \"(\" Expr \")\" [strict] | \"Assert\"    \"(\" Expr \")\" [strict] | \"Expr\"      \"(\" Expr \")\" [strict] | \"FuncDef\"   \"(\" String \",\" Params \",\" Stmts \")\" | \"FuncDef\"   \"(\" String \",\" Params \",\" CellVars \",\" FreeVars \",\" Stmts \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	56	"syntax"	""	"syntax Stmts      ::= List{Stmt, \"\"}"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	57	"syntax"	""	"syntax Params     ::= \"Params\" \"(\" ParamNames \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	58	"syntax"	""	"syntax CellVars   ::= \"CellVars\" \"(\" ParamNames \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	59	"syntax"	""	"syntax FreeVars   ::= \"FreeVars\" \"(\" ParamNames \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	60	"syntax"	""	"syntax ParamNames ::= List{String, \",\"}"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	61	"syntax"	""	"syntax Module     ::= \"Module\" \"(\" Stmts \")\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/syntax.k"	62	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	3	"module"	""	"module MPY-TUPLE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	4	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	5	"imports"	""	"imports MPY-ITER"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	6	"imports"	""	"imports MPY-LIST"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	7	"imports"	""	"imports MPY-METHODS // ==== iteration (the iterator protocol's tuple case) ======================"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	10	"rule"	""	"rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	11	"rule"	""	"rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ==========================="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	14	"syntax"	""	"syntax ApplyK ::= \"toTuple\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	15	"rule"	""	"rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	16	"rule"	""	"rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	18	"rule"	""	"rule applyCmp(\"==\", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	20	"rule"	""	"rule <k> Compare(LV:Val, CmpOp(\"in\",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	21	"rule"	""	"rule <k> Compare(LV:Val, CmpOp(\"not in\", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	23	"rule"	""	"rule applyMethod(tuple(VS:ValSeq), \"index\", V:Val, .Vals) => idxOfVS(VS, V, 0)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	24	"syntax"	"function"	"syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	25	"rule"	""	"rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	26	"rule"	""	"rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	28	"rule"	""	"rule applyCmp(\"!=\", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	31	"syntax"	""	"syntax KItem ::= #bindTgt(Expr, Val)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	32	"rule"	""	"rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	35	"rule"	"priority"	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires \"$cells\" in_keys(M) andBool pnMember(X, cellsOf({M[\"$cells\"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	42	"rule"	""	"rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	43	"rule"	""	"rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	44	"rule"	"priority"	"rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	49	"syntax"	""	"syntax KItem ::= #unpackSeq(Exprs, ValSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	50	"rule"	""	"rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	51	"rule"	""	"rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	52	"rule"	"priority"	"rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	55	"rule"	""	"rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	57	"rule"	""	"rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/tuple.k"	58	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	34	"requires"	""	"requires \"semantics/syntax.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	35	"requires"	""	"requires \"semantics/core.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	36	"requires"	""	"requires \"semantics/iter.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	37	"requires"	""	"requires \"semantics/range.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	38	"requires"	""	"requires \"semantics/operators.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	39	"requires"	""	"requires \"semantics/int.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	40	"requires"	""	"requires \"semantics/bool.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	41	"requires"	""	"requires \"semantics/float.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	42	"requires"	""	"requires \"semantics/str.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	43	"requires"	""	"requires \"semantics/set.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	44	"requires"	""	"requires \"semantics/list.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	45	"requires"	""	"requires \"semantics/tuple.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	46	"requires"	""	"requires \"semantics/subscript.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	47	"requires"	""	"requires \"semantics/comprehension.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	48	"requires"	""	"requires \"semantics/methods.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	49	"requires"	""	"requires \"semantics/controls.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	50	"requires"	""	"requires \"semantics/functions.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	51	"requires"	""	"requires \"semantics/builtins.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	52	"requires"	""	"requires \"semantics/call.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	53	"requires"	""	"requires \"semantics/sort.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	54	"requires"	""	"requires \"semantics/assert.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	55	"requires"	""	"requires \"semantics/dict.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	56	"requires"	"concrete"	"requires \"semantics/concrete.k\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	58	"module"	""	"module MPY"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	59	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	60	"imports"	""	"imports MPY-ITER"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	61	"imports"	""	"imports MPY-RANGE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	62	"imports"	""	"imports MPY-OPERATORS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	63	"imports"	""	"imports MPY-INT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	64	"imports"	""	"imports MPY-BOOL"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	65	"imports"	""	"imports MPY-FLOAT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	66	"imports"	""	"imports MPY-STR"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	67	"imports"	""	"imports MPY-SET"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	68	"imports"	""	"imports MPY-LIST"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	69	"imports"	""	"imports MPY-TUPLE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	70	"imports"	""	"imports MPY-SUBSCRIPT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	71	"imports"	""	"imports MPY-COMPREHENSION"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	72	"imports"	""	"imports MPY-METHODS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	73	"imports"	""	"imports MPY-CONTROLS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	74	"imports"	""	"imports MPY-FUNCTIONS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	75	"imports"	""	"imports MPY-BUILTINS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	76	"imports"	""	"imports MPY-CALL"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	77	"imports"	""	"imports MPY-SORT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	78	"imports"	""	"imports MPY-ASSERT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	79	"imports"	""	"imports MPY-DICT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	80	"endmodule"	"concrete"	"endmodule // The krun (llvm) main module: MPY plus the concrete-only legs (keyed sort's // real key calls, deep list equality). Verification builds import MPY and // never see MPY-CONCRETE. The llvm kompile MUST use --main-module MPY-KRUN — // with plain MPY the concrete legs are silently absent (this was live for a // while: sorted-key stuck and comprehension asserted wrong under krun)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	87	"module"	""	"module MPY-KRUN"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	88	"imports"	""	"imports MPY"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	89	"imports"	""	"imports MPY-CONCRETE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics.k"	90	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/verification.k"	1	"requires"	""	"requires \"reference-semantics/semantics.k\""
"/tmp/audit-work/32-find-zero/verification.k"	3	"module"	""	"module VERIFICATION-SYNTAX"
"/tmp/audit-work/32-find-zero/verification.k"	4	"imports"	""	"imports MPY-SYNTAX"
"/tmp/audit-work/32-find-zero/verification.k"	5	"imports"	""	"imports FLOAT-SYNTAX // A proof-domain representation of every finite list of numeric // coefficients.  Its embedding is the actual ValSeq consumed by MPY."
"/tmp/audit-work/32-find-zero/verification.k"	9	"syntax"	""	"syntax NumSeq ::= \".NumSeq\" | nInt(Int, NumSeq) | nFloat(Float, NumSeq)"
"/tmp/audit-work/32-find-zero/verification.k"	13	"syntax"	"function,total"	"syntax ValSeq ::= numVals(NumSeq) [function, total]"
"/tmp/audit-work/32-find-zero/verification.k"	14	"syntax"	"function,total"	"syntax Int ::= numLen(NumSeq) [function, total]"
"/tmp/audit-work/32-find-zero/verification.k"	15	"syntax"	"function,total"	"syntax Bool ::= lastNonZero(NumSeq) [function, total]"
"/tmp/audit-work/32-find-zero/verification.k"	16	"syntax"	"function,total"	"syntax Bool ::= validCoeffs(NumSeq) [function, total] // Exact, non-operational abbreviations for the translated source syntax."
"/tmp/audit-work/32-find-zero/verification.k"	19	"syntax"	"function,total"	"syntax Stmts ::= \"polyStep\" [function, total] | \"polyBody\" [function, total] | \"expandBody\" [function, total] | \"bisectBody\" [function, total] | \"findZeroBody\" [function, total]"
"/tmp/audit-work/32-find-zero/verification.k"	24	"syntax"	"function,total"	"syntax Expr ::= \"expandCond\" [function, total] | \"bisectCond\" [function, total]"
"/tmp/audit-work/32-find-zero/verification.k"	26	"syntax"	"function,total"	"syntax Module ::= \"solutionModule\" [function, total] // Exact mathematical summaries of the three source loops."
