id	file	line	kind	attributes	source
K0576	/reference/reference-semantics/semantics/float.k	133	rule	-	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
K0577	/reference/reference-semantics/semantics/float.k	134	rule	-	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
K0578	/reference/reference-semantics/semantics/float.k	135	rule	-	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
K0579	/reference/reference-semantics/semantics/float.k	136	rule	-	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
K0580	/reference/reference-semantics/semantics/float.k	137	rule	-	rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
K0581	/reference/reference-semantics/semantics/float.k	138	rule	-	rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
K0582	/reference/reference-semantics/semantics/float.k	139	rule	-	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
K0583	/reference/reference-semantics/semantics/float.k	142	syntax	function,total,no-evaluators,symbol	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
K0584	/reference/reference-semantics/semantics/float.k	143	rule	concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
K0585	/reference/reference-semantics/semantics/float.k	144	rule	-	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
K0586	/reference/reference-semantics/semantics/float.k	145	rule	-	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
K0587	/reference/reference-semantics/semantics/float.k	146	rule	-	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
K0588	/reference/reference-semantics/semantics/float.k	147	rule	-	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
K0589	/reference/reference-semantics/semantics/float.k	148	rule	-	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
K0590	/reference/reference-semantics/semantics/float.k	149	rule	-	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
K0591	/reference/reference-semantics/semantics/float.k	150	rule	-	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
K0592	/reference/reference-semantics/semantics/float.k	151	rule	-	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
K0593	/reference/reference-semantics/semantics/float.k	154	rule	-	rule applyCmp("==", V:Val, noneV) => V ==K noneV
K0594	/reference/reference-semantics/semantics/float.k	155	rule	-	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
K0595	/reference/reference-semantics/semantics/float.k	160	syntax	function,total,no-evaluators,symbol	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
K0596	/reference/reference-semantics/semantics/float.k	161	rule	concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
K0597	/reference/reference-semantics/semantics/float.k	162	rule	concrete	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
K0598	/reference/reference-semantics/semantics/float.k	165	syntax	function	syntax Int ::= headIS(IntSeq) [function]
K0599	/reference/reference-semantics/semantics/float.k	166	rule	-	rule headIS(iCons(C:Int, _:IntSeq)) => C
K0600	/reference/reference-semantics/semantics/float.k	167	syntax	function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
K0601	/reference/reference-semantics/semantics/float.k	168	rule	-	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
K0602	/reference/reference-semantics/semantics/float.k	169	rule	-	rule intPartAcc(.IntSeq, A:Int) => A
K0603	/reference/reference-semantics/semantics/float.k	170	rule	-	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
K0604	/reference/reference-semantics/semantics/float.k	171	rule	-	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
K0605	/reference/reference-semantics/semantics/float.k	173	syntax	function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
K0606	/reference/reference-semantics/semantics/float.k	174	rule	-	rule fracPart(.IntSeq) => 0
K0607	/reference/reference-semantics/semantics/float.k	175	rule	-	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
K0608	/reference/reference-semantics/semantics/float.k	176	rule	-	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
K0609	/reference/reference-semantics/semantics/float.k	177	rule	-	rule fracAcc(.IntSeq, A:Int) => A
K0610	/reference/reference-semantics/semantics/float.k	178	rule	-	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
K0611	/reference/reference-semantics/semantics/float.k	179	syntax	function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
K0612	/reference/reference-semantics/semantics/float.k	180	rule	-	rule fracScale(.IntSeq) => 1
K0613	/reference/reference-semantics/semantics/float.k	181	rule	-	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
K0614	/reference/reference-semantics/semantics/float.k	182	rule	-	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
K0615	/reference/reference-semantics/semantics/float.k	183	rule	-	rule fscAcc(.IntSeq, A:Int) => A
K0616	/reference/reference-semantics/semantics/float.k	184	rule	-	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
K0617	/reference/reference-semantics/semantics/float.k	185	rule	-	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
K0618	/reference/reference-semantics/semantics/float.k	186	rule	-	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
K0619	/reference/reference-semantics/semantics/float.k	187	rule	-	rule applyBuiltin("float", F:Float, .Vals)        => F
K0620	/reference/reference-semantics/semantics/float.k	190	syntax	function,total,no-evaluators,symbol	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
K0621	/reference/reference-semantics/semantics/float.k	191	rule	concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
K0622	/reference/reference-semantics/semantics/float.k	192	rule	-	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
K0623	/reference/reference-semantics/semantics/float.k	195	syntax	function,total,no-evaluators,symbol	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
K0624	/reference/reference-semantics/semantics/float.k	196	rule	concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
K0625	/reference/reference-semantics/semantics/float.k	197	rule	-	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
K0626	/reference/reference-semantics/semantics/float.k	198	rule	-	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
K0627	/reference/reference-semantics/semantics/float.k	199	rule	-	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
K0628	/reference/reference-semantics/semantics/float.k	200	rule	-	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
K0629	/reference/reference-semantics/semantics/float.k	201	rule	-	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
K0630	/reference/reference-semantics/semantics/float.k	202	rule	-	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
K0631	/reference/reference-semantics/semantics/float.k	203	rule	-	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
K0632	/reference/reference-semantics/semantics/float.k	204	rule	-	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
K0633	/reference/reference-semantics/semantics/float.k	205	rule	-	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
K0634	/reference/reference-semantics/semantics/float.k	206	rule	-	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
K0635	/reference/reference-semantics/semantics/float.k	209	syntax	function,total,no-evaluators,symbol	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
K0636	/reference/reference-semantics/semantics/float.k	210	rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
K0637	/reference/reference-semantics/semantics/float.k	211	rule	-	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
K0638	/reference/reference-semantics/semantics/float.k	213	rule	-	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
K0639	/reference/reference-semantics/semantics/float.k	214	rule	-	rule applyBuiltin("float", F:Float, .Vals) => F
K0640	/reference/reference-semantics/semantics/float.k	217	syntax	function,total,no-evaluators,symbol	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
K0641	/reference/reference-semantics/semantics/float.k	218	rule	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
K0642	/reference/reference-semantics/semantics/float.k	223	syntax	function,total,no-evaluators,symbol	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
K0643	/reference/reference-semantics/semantics/float.k	224	rule	concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
K0644	/reference/reference-semantics/semantics/float.k	227	rule	-	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
K0645	/reference/reference-semantics/semantics/float.k	228	rule	-	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
K0646	/reference/reference-semantics/semantics/float.k	230	syntax	function,total,no-evaluators,symbol	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
K0647	/reference/reference-semantics/semantics/float.k	231	rule	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
K0648	/reference/reference-semantics/semantics/float.k	232	syntax	-	syntax KItem ::= "#mathSqrt"
K0649	/reference/reference-semantics/semantics/float.k	233	rule	priority	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
K0650	/reference/reference-semantics/semantics/float.k	234	rule	-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
K0651	/reference/reference-semantics/semantics/float.k	235	rule	-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
K0652	/reference/reference-semantics/semantics/float.k	243	syntax	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
K0653	/reference/reference-semantics/semantics/float.k	244	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
K0654	/reference/reference-semantics/semantics/float.k	245	rule	-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
K0655	/reference/reference-semantics/semantics/float.k	246	rule	-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
K0656	/reference/reference-semantics/semantics/float.k	247	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
K0657	/reference/reference-semantics/semantics/float.k	250	syntax	-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
K0658	/reference/reference-semantics/semantics/float.k	251	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
K0659	/reference/reference-semantics/semantics/float.k	252	rule	-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
K0660	/reference/reference-semantics/semantics/float.k	253	rule	-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
K0661	/reference/reference-semantics/semantics/float.k	254	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
K0662	/reference/reference-semantics/semantics/float.k	261	syntax	-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
K0663	/reference/reference-semantics/semantics/float.k	262	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
K0664	/reference/reference-semantics/semantics/float.k	265	rule	-	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
K0665	/reference/reference-semantics/semantics/float.k	266	rule	-	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
K0666	/reference/reference-semantics/semantics/float.k	267	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
K0667	/reference/reference-semantics/semantics/float.k	270	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
K0668	/reference/reference-semantics/semantics/float.k	273	endmodule	-	endmodule
K0669	/reference/reference-semantics/semantics/functions.k	3	module	-	module MPY-FUNCTIONS
K0670	/reference/reference-semantics/semantics/functions.k	4	imports	-	imports MPY-CORE
K0671	/reference/reference-semantics/semantics/functions.k	8	syntax	-	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
K0672	/reference/reference-semantics/semantics/functions.k	14	rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
K0673	/reference/reference-semantics/semantics/functions.k	18	syntax	-	syntax Expr ::= closureExpr(ParamNames, Stmts)
K0674	/reference/reference-semantics/semantics/functions.k	19	rule	-	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
K0675	/reference/reference-semantics/semantics/functions.k	27	syntax	-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
K0676	/reference/reference-semantics/semantics/functions.k	31	syntax	-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
K0677	/reference/reference-semantics/semantics/functions.k	33	rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
K0678	/reference/reference-semantics/semantics/functions.k	36	rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
K0679	/reference/reference-semantics/semantics/functions.k	42	rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
K0680	/reference/reference-semantics/semantics/functions.k	47	rule	-	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
K0681	/reference/reference-semantics/semantics/functions.k	50	rule	-	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
K0682	/reference/reference-semantics/semantics/functions.k	53	rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
K0683	/reference/reference-semantics/semantics/functions.k	59	rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
K0684	/reference/reference-semantics/semantics/functions.k	63	rule	-	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
K0685	/reference/reference-semantics/semantics/functions.k	64	rule	-	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
K0686	/reference/reference-semantics/semantics/functions.k	68	rule	priority	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
K0687	/reference/reference-semantics/semantics/functions.k	78	rule	-	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
K0688	/reference/reference-semantics/semantics/functions.k	80	rule	-	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
K0689	/reference/reference-semantics/semantics/functions.k	85	rule	-	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
K0690	/reference/reference-semantics/semantics/functions.k	91	endmodule	-	endmodule
K0691	/reference/reference-semantics/semantics/int.k	4	module	-	module MPY-INT
K0692	/reference/reference-semantics/semantics/int.k	5	imports	-	imports MPY-CORE
K0693	/reference/reference-semantics/semantics/int.k	7	rule	-	rule applyUn("-", I:Int) => 0 -Int I
K0694	/reference/reference-semantics/semantics/int.k	9	rule	-	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
K0695	/reference/reference-semantics/semantics/int.k	11	rule	-	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
K0696	/reference/reference-semantics/semantics/int.k	12	rule	-	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
K0697	/reference/reference-semantics/semantics/int.k	13	rule	-	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
K0698	/reference/reference-semantics/semantics/int.k	14	rule	-	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
K0699	/reference/reference-semantics/semantics/int.k	15	rule	-	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
K0700	/reference/reference-semantics/semantics/int.k	16	rule	-	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
K0701	/reference/reference-semantics/semantics/int.k	17	rule	-	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
K0702	/reference/reference-semantics/semantics/int.k	19	syntax	function	syntax Int ::= pyMod(Int, Int) [function]
K0703	/reference/reference-semantics/semantics/int.k	20	rule	-	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
K0704	/reference/reference-semantics/semantics/int.k	22	rule	-	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
K0705	/reference/reference-semantics/semantics/int.k	23	rule	-	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
K0706	/reference/reference-semantics/semantics/int.k	24	rule	-	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
K0707	/reference/reference-semantics/semantics/int.k	25	rule	-	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
K0708	/reference/reference-semantics/semantics/int.k	26	rule	-	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
K0709	/reference/reference-semantics/semantics/int.k	27	rule	-	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
K0710	/reference/reference-semantics/semantics/int.k	28	endmodule	-	endmodule
K0711	/reference/reference-semantics/semantics/iter.k	6	module	-	module MPY-ITER
K0712	/reference/reference-semantics/semantics/iter.k	7	imports	-	imports MPY-CORE
K0713	/reference/reference-semantics/semantics/iter.k	8	syntax	-	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
K0714	/reference/reference-semantics/semantics/iter.k	9	endmodule	-	endmodule
K0715	/reference/reference-semantics/semantics/list.k	3	module	-	module MPY-LIST
K0716	/reference/reference-semantics/semantics/list.k	4	imports	-	imports MPY-CORE
K0717	/reference/reference-semantics/semantics/list.k	5	imports	-	imports MPY-ITER
K0718	/reference/reference-semantics/semantics/list.k	6	imports	-	imports MPY-OPERATORS
K0719	/reference/reference-semantics/semantics/list.k	9	rule	-	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
K0720	/reference/reference-semantics/semantics/list.k	10	rule	-	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K0721	/reference/reference-semantics/semantics/list.k	13	syntax	-	syntax ApplyK ::= "toList"
K0722	/reference/reference-semantics/semantics/list.k	14	rule	-	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K0723	/reference/reference-semantics/semantics/list.k	15	rule	-	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K0724	/reference/reference-semantics/semantics/list.k	18	syntax	function,total	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K0725	/reference/reference-semantics/semantics/list.k	19	rule	-	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
K0726	/reference/reference-semantics/semantics/list.k	20	rule	-	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0727	/reference/reference-semantics/semantics/list.k	24	rule	priority	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K0728	/reference/reference-semantics/semantics/list.k	27	rule	-	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K0729	/reference/reference-semantics/semantics/list.k	28	rule	-	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K0730	/reference/reference-semantics/semantics/list.k	33	syntax	function,total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0731	/reference/reference-semantics/semantics/list.k	34	rule	-	rule hasRefVS(.ValSeq)                => false
K0732	/reference/reference-semantics/semantics/list.k	35	rule	-	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0733	/reference/reference-semantics/semantics/list.k	37	syntax	function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
K0734	/reference/reference-semantics/semantics/list.k	39	rule	-	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
K0735	/reference/reference-semantics/semantics/list.k	40	rule	-	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
K0736	/reference/reference-semantics/semantics/list.k	41	rule	-	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
K0737	/reference/reference-semantics/semantics/list.k	42	rule	-	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0738	/reference/reference-semantics/semantics/list.k	45	rule	-	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0739	/reference/reference-semantics/semantics/list.k	47	rule	-	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0740	/reference/reference-semantics/semantics/list.k	49	rule	-	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0741	/reference/reference-semantics/semantics/list.k	50	rule	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0742	/reference/reference-semantics/semantics/list.k	53	rule	priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K0743	/reference/reference-semantics/semantics/list.k	58	syntax	-	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K0744	/reference/reference-semantics/semantics/list.k	59	rule	-	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K0745	/reference/reference-semantics/semantics/list.k	60	rule	-	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K0746	/reference/reference-semantics/semantics/list.k	61	rule	-	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0747	/reference/reference-semantics/semantics/list.k	62	rule	-	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0748	/reference/reference-semantics/semantics/list.k	63	rule	-	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0749	/reference/reference-semantics/semantics/list.k	65	rule	-	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0750	/reference/reference-semantics/semantics/list.k	67	rule	-	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0751	/reference/reference-semantics/semantics/list.k	68	endmodule	-	endmodule
K0752	/reference/reference-semantics/semantics/methods.k	3	module	-	module MPY-METHODS
K0753	/reference/reference-semantics/semantics/methods.k	4	imports	-	imports MPY-CORE
K0754	/reference/reference-semantics/semantics/methods.k	5	imports	-	imports K-EQUAL
K0755	/reference/reference-semantics/semantics/methods.k	6	imports	-	imports MPY-STR
K0756	/reference/reference-semantics/semantics/methods.k	7	imports	-	imports MPY-LIST
K0757	/reference/reference-semantics/semantics/methods.k	10	syntax	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0758	/reference/reference-semantics/semantics/methods.k	13	rule	-	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K0759	/reference/reference-semantics/semantics/methods.k	14	rule	-	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K0760	/reference/reference-semantics/semantics/methods.k	15	rule	-	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
