id	file	line	kind	attributes	disposition	reason
K0836	/reference/reference-semantics/semantics/methods.k	140	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0837	/reference/reference-semantics/semantics/methods.k	142	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0838	/reference/reference-semantics/semantics/methods.k	143	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0839	/reference/reference-semantics/semantics/methods.k	145	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0840	/reference/reference-semantics/semantics/methods.k	146	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0841	/reference/reference-semantics/semantics/methods.k	147	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0842	/reference/reference-semantics/semantics/methods.k	149	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0843	/reference/reference-semantics/semantics/methods.k	150	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0844	/reference/reference-semantics/semantics/methods.k	151	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0845	/reference/reference-semantics/semantics/methods.k	152	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0846	/reference/reference-semantics/semantics/methods.k	154	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0847	/reference/reference-semantics/semantics/methods.k	155	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0848	/reference/reference-semantics/semantics/methods.k	156	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0849	/reference/reference-semantics/semantics/methods.k	158	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0850	/reference/reference-semantics/semantics/methods.k	159	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0851	/reference/reference-semantics/semantics/methods.k	160	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0852	/reference/reference-semantics/semantics/methods.k	162	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0853	/reference/reference-semantics/semantics/methods.k	163	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0854	/reference/reference-semantics/semantics/methods.k	164	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0855	/reference/reference-semantics/semantics/methods.k	166	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0856	/reference/reference-semantics/semantics/methods.k	167	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0857	/reference/reference-semantics/semantics/methods.k	168	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0858	/reference/reference-semantics/semantics/methods.k	169	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0859	/reference/reference-semantics/semantics/methods.k	170	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0860	/reference/reference-semantics/semantics/operators.k	6	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0861	/reference/reference-semantics/semantics/operators.k	7	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0862	/reference/reference-semantics/semantics/operators.k	8	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0863	/reference/reference-semantics/semantics/operators.k	10	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0864	/reference/reference-semantics/semantics/operators.k	12	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0865	/reference/reference-semantics/semantics/operators.k	15	context	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0866	/reference/reference-semantics/semantics/operators.k	16	context	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0867	/reference/reference-semantics/semantics/operators.k	17	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0868	/reference/reference-semantics/semantics/operators.k	19	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0869	/reference/reference-semantics/semantics/operators.k	20	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0870	/reference/reference-semantics/semantics/operators.k	25	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0871	/reference/reference-semantics/semantics/operators.k	28	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0872	/reference/reference-semantics/semantics/operators.k	34	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0873	/reference/reference-semantics/semantics/operators.k	38	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0874	/reference/reference-semantics/semantics/operators.k	44	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0875	/reference/reference-semantics/semantics/operators.k	47	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0876	/reference/reference-semantics/semantics/range.k	5	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0877	/reference/reference-semantics/semantics/range.k	6	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0878	/reference/reference-semantics/semantics/range.k	7	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0879	/reference/reference-semantics/semantics/range.k	9	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0880	/reference/reference-semantics/semantics/range.k	10	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0881	/reference/reference-semantics/semantics/range.k	12	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0882	/reference/reference-semantics/semantics/range.k	13	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0883	/reference/reference-semantics/semantics/range.k	15	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0884	/reference/reference-semantics/semantics/range.k	17	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0885	/reference/reference-semantics/semantics/range.k	20	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0886	/reference/reference-semantics/semantics/range.k	23	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0887	/reference/reference-semantics/semantics/range.k	25	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0888	/reference/reference-semantics/semantics/set.k	3	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0889	/reference/reference-semantics/semantics/set.k	4	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0890	/reference/reference-semantics/semantics/set.k	8	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0891	/reference/reference-semantics/semantics/set.k	11	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0892	/reference/reference-semantics/semantics/set.k	12	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0893	/reference/reference-semantics/semantics/set.k	13	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0894	/reference/reference-semantics/semantics/set.k	16	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0895	/reference/reference-semantics/semantics/set.k	18	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0896	/reference/reference-semantics/semantics/set.k	19	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0897	/reference/reference-semantics/semantics/set.k	20	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0898	/reference/reference-semantics/semantics/set.k	22	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0899	/reference/reference-semantics/semantics/set.k	25	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0900	/reference/reference-semantics/semantics/set.k	26	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0901	/reference/reference-semantics/semantics/set.k	27	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0902	/reference/reference-semantics/semantics/set.k	31	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0903	/reference/reference-semantics/semantics/set.k	32	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0904	/reference/reference-semantics/semantics/set.k	33	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0905	/reference/reference-semantics/semantics/set.k	35	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0906	/reference/reference-semantics/semantics/set.k	36	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0907	/reference/reference-semantics/semantics/set.k	39	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0908	/reference/reference-semantics/semantics/set.k	40	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0909	/reference/reference-semantics/semantics/sort.k	10	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0910	/reference/reference-semantics/semantics/sort.k	11	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0911	/reference/reference-semantics/semantics/sort.k	12	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0912	/reference/reference-semantics/semantics/sort.k	18	syntax	function,total,no-evaluators,symbol	ACCEPT_INERT_OPAQUE_DECLARATION	Opaque fixed-semantics symbol; not reachable from solution.mpy.
K0913	/reference/reference-semantics/semantics/sort.k	19	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0914	/reference/reference-semantics/semantics/sort.k	20	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0915	/reference/reference-semantics/semantics/sort.k	21	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0916	/reference/reference-semantics/semantics/sort.k	22	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0917	/reference/reference-semantics/semantics/sort.k	23	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0918	/reference/reference-semantics/semantics/sort.k	24	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0919	/reference/reference-semantics/semantics/sort.k	26	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0920	/reference/reference-semantics/semantics/sort.k	27	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0921	/reference/reference-semantics/semantics/sort.k	28	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0922	/reference/reference-semantics/semantics/sort.k	29	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0923	/reference/reference-semantics/semantics/sort.k	31	rule	concrete	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0924	/reference/reference-semantics/semantics/sort.k	36	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0925	/reference/reference-semantics/semantics/sort.k	40	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0926	/reference/reference-semantics/semantics/sort.k	49	syntax	function,total,no-evaluators,symbol	ACCEPT_INERT_OPAQUE_DECLARATION	Opaque fixed-semantics symbol; not reachable from solution.mpy.
K0927	/reference/reference-semantics/semantics/sort.k	51	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0928	/reference/reference-semantics/semantics/sort.k	53	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0929	/reference/reference-semantics/semantics/sort.k	54	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0930	/reference/reference-semantics/semantics/sort.k	55	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0931	/reference/reference-semantics/semantics/sort.k	57	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0932	/reference/reference-semantics/semantics/sort.k	58	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0933	/reference/reference-semantics/semantics/sort.k	59	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0934	/reference/reference-semantics/semantics/sort.k	61	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0935	/reference/reference-semantics/semantics/sort.k	63	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0936	/reference/reference-semantics/semantics/sort.k	65	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0937	/reference/reference-semantics/semantics/sort.k	72	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0938	/reference/reference-semantics/semantics/str.k	3	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0939	/reference/reference-semantics/semantics/str.k	4	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0940	/reference/reference-semantics/semantics/str.k	5	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0941	/reference/reference-semantics/semantics/str.k	8	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0942	/reference/reference-semantics/semantics/str.k	9	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0943	/reference/reference-semantics/semantics/str.k	13	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0944	/reference/reference-semantics/semantics/str.k	14	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0945	/reference/reference-semantics/semantics/str.k	15	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0946	/reference/reference-semantics/semantics/str.k	16	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0947	/reference/reference-semantics/semantics/str.k	20	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0948	/reference/reference-semantics/semantics/str.k	21	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0949	/reference/reference-semantics/semantics/str.k	22	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0950	/reference/reference-semantics/semantics/str.k	24	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0951	/reference/reference-semantics/semantics/str.k	25	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0952	/reference/reference-semantics/semantics/str.k	26	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0953	/reference/reference-semantics/semantics/str.k	29	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0954	/reference/reference-semantics/semantics/str.k	30	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0955	/reference/reference-semantics/semantics/str.k	32	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0956	/reference/reference-semantics/semantics/str.k	33	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0957	/reference/reference-semantics/semantics/str.k	34	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0958	/reference/reference-semantics/semantics/str.k	35	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0959	/reference/reference-semantics/semantics/str.k	37	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0960	/reference/reference-semantics/semantics/str.k	38	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0961	/reference/reference-semantics/semantics/str.k	39	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0962	/reference/reference-semantics/semantics/str.k	40	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0963	/reference/reference-semantics/semantics/str.k	48	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0964	/reference/reference-semantics/semantics/str.k	49	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0965	/reference/reference-semantics/semantics/str.k	50	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0966	/reference/reference-semantics/semantics/str.k	51	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0967	/reference/reference-semantics/semantics/str.k	52	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0968	/reference/reference-semantics/semantics/str.k	53	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0969	/reference/reference-semantics/semantics/str.k	54	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0970	/reference/reference-semantics/semantics/str.k	56	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0971	/reference/reference-semantics/semantics/str.k	57	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0972	/reference/reference-semantics/semantics/str.k	58	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0973	/reference/reference-semantics/semantics/str.k	59	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0974	/reference/reference-semantics/semantics/str.k	60	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
