id	file	line	kind	attributes	source_role	decision	sha256_16	normalized_declaration
K0770	reference-semantics/semantics/set.k	35	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6156266fe9d9b07a	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
K0771	reference-semantics/semantics/set.k	36	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	973ec0dc7d1dd25b	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
K0772	reference-semantics/semantics/set.k	39	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7a5ed6b4e8d67588	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
K0773	reference-semantics/semantics/sort.k	18	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c6d761b986e34bb3	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
K0774	reference-semantics/semantics/sort.k	19	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0a76cca66b26bec5	syntax ValSeq ::= insVS(Int, ValSeq) [function]
K0775	reference-semantics/semantics/sort.k	20	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6bd401e364fe74eb	rule sortVS(.ValSeq) => .ValSeq [concrete]
K0776	reference-semantics/semantics/sort.k	21	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	afe20c3cfa1af6db	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
K0777	reference-semantics/semantics/sort.k	22	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0e61d8cbcf242131	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
K0778	reference-semantics/semantics/sort.k	23	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e38dbfdea30a930e	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
K0779	reference-semantics/semantics/sort.k	24	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7c122d7cb92134d1	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
K0780	reference-semantics/semantics/sort.k	26	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f778a322aece3726	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
K0781	reference-semantics/semantics/sort.k	27	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f56269f2805fdf6e	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
K0782	reference-semantics/semantics/sort.k	28	RULE_ORDINARY	concrete	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1f2df95775eb2339	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
K0783	reference-semantics/semantics/sort.k	29	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	668569c27284a60a	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
K0784	reference-semantics/semantics/sort.k	31	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3ba99b7d0460e94b	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
K0785	reference-semantics/semantics/sort.k	36	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	85de54880bd40fd5	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
K0786	reference-semantics/semantics/sort.k	40	RULE_PRIORITY	priority	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	251a2da82e1ab24e	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
K0787	reference-semantics/semantics/sort.k	49	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f2ac55ee34d899f8	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
K0788	reference-semantics/semantics/sort.k	51	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	da8fbe9dd99b0d35	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
K0789	reference-semantics/semantics/sort.k	53	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ce0aa18a53602361	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
K0790	reference-semantics/semantics/sort.k	54	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	726a2866a59e5337	rule revVSAcc(.ValSeq, A:ValSeq) => A
K0791	reference-semantics/semantics/sort.k	55	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	5fd679052347f58f	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
K0792	reference-semantics/semantics/sort.k	57	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7e8ff8d017c7edb7	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
K0793	reference-semantics/semantics/sort.k	58	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a1e37b0851c34a5e	rule condRev(S:ValSeq, false) => S
K0794	reference-semantics/semantics/sort.k	59	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b59c3f4a824c81f6	rule condRev(S:ValSeq, true) => revVS(S)
K0795	reference-semantics/semantics/sort.k	61	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	72cacce57534e83f	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
K0796	reference-semantics/semantics/sort.k	63	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	9934b02daf557e7c	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
K0797	reference-semantics/semantics/sort.k	65	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	70d7393a6bf6ecc8	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
K0798	reference-semantics/semantics/str.k	8	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c96529154572047b	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
K0799	reference-semantics/semantics/str.k	9	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	388678fa55bb1f8b	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
K0800	reference-semantics/semantics/str.k	13	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4c7f66efcd88665d	syntax IntSeq ::= strToCodes(String) [function]
K0801	reference-semantics/semantics/str.k	14	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	70d0a8a9935761ae	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
K0802	reference-semantics/semantics/str.k	15	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c7b4b4fc80bd1dab	rule strToCodes("") => .IntSeq
K0803	reference-semantics/semantics/str.k	16	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	520b7356a67df04b	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
K0804	reference-semantics/semantics/str.k	20	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4dcfe32d71db24ec	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
K0805	reference-semantics/semantics/str.k	21	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1bc8690035f06e8c	rule seqConcat(.IntSeq, T:IntSeq) => T
K0806	reference-semantics/semantics/str.k	22	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b8aaa07a8414960a	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
K0807	reference-semantics/semantics/str.k	24	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6b69c6c1fd75e820	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
K0808	reference-semantics/semantics/str.k	25	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8039b62069c1e722	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
K0809	reference-semantics/semantics/str.k	26	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	efca9467c64ccf47	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
K0810	reference-semantics/semantics/str.k	29	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	44d8a30fde58d720	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
K0811	reference-semantics/semantics/str.k	30	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b646f3d3387b9d15	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
K0812	reference-semantics/semantics/str.k	32	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0c2a240d2f883945	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
K0813	reference-semantics/semantics/str.k	33	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	57c619a4cc231d90	rule strPrefix(.IntSeq, _:IntSeq) => true
K0814	reference-semantics/semantics/str.k	34	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0e758c7b129dc20e	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0815	reference-semantics/semantics/str.k	35	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d6816398ab1624e9	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
K0816	reference-semantics/semantics/str.k	37	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e5d82a70ec2aaeff	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
K0817	reference-semantics/semantics/str.k	38	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	fe5302406eba9322	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
K0818	reference-semantics/semantics/str.k	39	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6c197a2767cc14fc	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
K0819	reference-semantics/semantics/str.k	40	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	fa9ac92c8ecd837d	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
K0820	reference-semantics/semantics/str.k	48	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e6a79420c495be30	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
K0821	reference-semantics/semantics/str.k	49	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d9faa5615105aeee	rule strLt(.IntSeq, .IntSeq) => false
K0822	reference-semantics/semantics/str.k	50	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1d055a6c97d452de	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
K0823	reference-semantics/semantics/str.k	51	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d1e1c922c4b206ef	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0824	reference-semantics/semantics/str.k	52	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a15116dcda039e8b	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
K0825	reference-semantics/semantics/str.k	53	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7c98b79b0e03f303	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
K0826	reference-semantics/semantics/str.k	54	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d72e4a9c68cd264b	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K0827	reference-semantics/semantics/str.k	56	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3f16844c8a96e226	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
K0828	reference-semantics/semantics/str.k	57	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d14e65d751c2eb72	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K0829	reference-semantics/semantics/str.k	58	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	fd8254e2aad6ddc7	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K0830	reference-semantics/semantics/str.k	59	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0bb37c9e5117e140	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K0831	reference-semantics/semantics/subscript.k	11	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	92dd5a3cbdae9956	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0832	reference-semantics/semantics/subscript.k	12	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	5efae5e636659046	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
K0833	reference-semantics/semantics/subscript.k	13	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c1d75e273607629d	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
K0834	reference-semantics/semantics/subscript.k	16	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d573fee413952638	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0835	reference-semantics/semantics/subscript.k	17	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8eb9da7cc0451baf	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
K0836	reference-semantics/semantics/subscript.k	18	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	dbeac13879f9348f	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
K0837	reference-semantics/semantics/subscript.k	21	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8d0629ddf60abdd8	syntax Int ::= normIdx(Int, Int) [function, total]
K0838	reference-semantics/semantics/subscript.k	22	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0398dfbaabb1dbe0	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0839	reference-semantics/semantics/subscript.k	23	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7ba2c056b69d0dee	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
K0840	reference-semantics/semantics/subscript.k	27	CONTEXT	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e235a553cf7939b2	context Subscript(HOLE, _)
K0841	reference-semantics/semantics/subscript.k	28	CONTEXT	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0ea5351709e9231f	context Subscript(_:Val, HOLE:Expr)
K0842	reference-semantics/semantics/subscript.k	31	RULE_PRIORITY	priority	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ba2015156656f7c6	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0843	reference-semantics/semantics/subscript.k	35	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e2cbe99533f0bbd2	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0844	reference-semantics/semantics/subscript.k	37	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	83aa86951e423ee6	syntax Val ::= applyIndex(Val, Int) [function]
K0845	reference-semantics/semantics/subscript.k	38	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c494188c31ef997e	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0846	reference-semantics/semantics/subscript.k	39	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	52ab84557b24a72b	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0847	reference-semantics/semantics/subscript.k	40	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	bc2eddc3f7ce8f77	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0848	reference-semantics/semantics/subscript.k	44	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3586c0bf2e67a9c1	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0849	reference-semantics/semantics/subscript.k	49	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	560ebb71a2e12f9a	syntax OptInt ::= "noB" | someB(Int)
K0850	reference-semantics/semantics/subscript.k	50	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	260093ac1ada7ada	rule <k> #evalB(NoBound) => noB ... </k>
K0851	reference-semantics/semantics/subscript.k	51	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c05e824ec7d02b0f	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0852	reference-semantics/semantics/subscript.k	52	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	55c49487ba782130	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0853	reference-semantics/semantics/subscript.k	54	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b39cd50c6c413a35	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K0854	reference-semantics/semantics/subscript.k	55	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ba8162a4d94407c4	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K0855	reference-semantics/semantics/subscript.k	56	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	9ab3eb142d12d980	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K0856	reference-semantics/semantics/subscript.k	58	RULE_PRIORITY	priority	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8d45174aef8739b2	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K0857	reference-semantics/semantics/subscript.k	61	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4b6c937f1b27b309	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K0858	reference-semantics/semantics/subscript.k	63	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	35803b4f4140c587	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K0859	reference-semantics/semantics/subscript.k	64	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f98c4d73aaf26503	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0860	reference-semantics/semantics/subscript.k	66	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6e8f59ed2ecb112d	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0861	reference-semantics/semantics/subscript.k	68	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0b5e5f8da08f08d4	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
