id	file	line	kind	classification	attributes	sha12	declaration
858	/reference/reference-semantics/semantics/methods.k	169	rule	supplied_fixed_semantics_rule	-	f614c41450bd	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
859	/reference/reference-semantics/semantics/methods.k	170	endmodule	supplied_structure	-	4c5df27adc71	endmodule
860	/reference/reference-semantics/semantics/operators.k	6	module	supplied_structure	-	45e2448ad0cc	module MPY-OPERATORS
861	/reference/reference-semantics/semantics/operators.k	7	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
862	/reference/reference-semantics/semantics/operators.k	8	imports	supplied_structure	-	36245a6e2a01	imports MPY-ITER
863	/reference/reference-semantics/semantics/operators.k	10	rule	supplied_fixed_semantics_rule	-	e651fd726d8b	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
864	/reference/reference-semantics/semantics/operators.k	12	rule	supplied_fixed_semantics_rule	-	f9ba9ee172c1	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
865	/reference/reference-semantics/semantics/operators.k	15	context	supplied_evaluation_context	-	19d036b28e08	context Compare(HOLE, _)
866	/reference/reference-semantics/semantics/operators.k	16	context	supplied_evaluation_context	-	7e900a3b850d	context Compare(_:Val, CmpOp(_, HOLE))
867	/reference/reference-semantics/semantics/operators.k	17	rule	supplied_fixed_semantics_rule	owise	da9d23846f79	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
868	/reference/reference-semantics/semantics/operators.k	19	rule	supplied_fixed_semantics_rule	-	8f1168d60739	rule applyCmp("is", V:Val, noneV) => V ==K noneV
869	/reference/reference-semantics/semantics/operators.k	20	rule	supplied_fixed_semantics_rule	priority	b4392c1eb169	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref.
870	/reference/reference-semantics/semantics/operators.k	25	rule	supplied_fixed_semantics_rule	priority	392da318c68c	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
871	/reference/reference-semantics/semantics/operators.k	28	rule	supplied_fixed_semantics_rule	priority	ba28d5b35a5b	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
872	/reference/reference-semantics/semantics/operators.k	34	rule	supplied_fixed_semantics_rule	priority	af30ea290ed8	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
873	/reference/reference-semantics/semantics/operators.k	38	rule	supplied_fixed_semantics_rule	priority	7a59e33e981a	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
874	/reference/reference-semantics/semantics/operators.k	44	rule	supplied_fixed_semantics_rule	priority	4661c14f644f	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
875	/reference/reference-semantics/semantics/operators.k	47	endmodule	supplied_structure	-	4c5df27adc71	endmodule
876	/reference/reference-semantics/semantics/range.k	5	module	supplied_structure	-	3245f59acaa6	module MPY-RANGE
877	/reference/reference-semantics/semantics/range.k	6	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
878	/reference/reference-semantics/semantics/range.k	7	imports	supplied_structure	-	36245a6e2a01	imports MPY-ITER
879	/reference/reference-semantics/semantics/range.k	9	syntax	supplied_function_declaration	function,total	c587b6ad9400	syntax Bool ::= inRange(Int, Int, Int) [function, total]
880	/reference/reference-semantics/semantics/range.k	10	rule	supplied_fixed_semantics_rule	-	c2f32136fae6	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
881	/reference/reference-semantics/semantics/range.k	12	syntax	supplied_function_declaration	function	5595cfe8e666	syntax Int ::= rangeLen(Int, Int, Int) [function]
882	/reference/reference-semantics/semantics/range.k	13	rule	supplied_fixed_semantics_rule	-	a130a12bf371	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
883	/reference/reference-semantics/semantics/range.k	15	rule	supplied_fixed_semantics_rule	-	a09fa3454e49	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
884	/reference/reference-semantics/semantics/range.k	17	rule	supplied_fixed_semantics_rule	-	052ff09993f0	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
885	/reference/reference-semantics/semantics/range.k	20	rule	supplied_fixed_semantics_rule	-	9b41f252b61e	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
886	/reference/reference-semantics/semantics/range.k	23	rule	supplied_fixed_semantics_rule	-	3ff7f491d38e	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
887	/reference/reference-semantics/semantics/range.k	25	endmodule	supplied_structure	-	4c5df27adc71	endmodule
888	/reference/reference-semantics/semantics/set.k	3	module	supplied_structure	-	a61579bc570f	module MPY-SET
889	/reference/reference-semantics/semantics/set.k	4	imports	supplied_structure	-	a62aac4260aa	imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).
890	/reference/reference-semantics/semantics/set.k	8	syntax	supplied_syntax_declaration	-	7e8d61cf9360	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
891	/reference/reference-semantics/semantics/set.k	11	syntax	supplied_function_declaration	function,total	cc8ca06fa891	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
892	/reference/reference-semantics/semantics/set.k	12	rule	supplied_fixed_semantics_rule	-	c3ec225602a7	rule codeIn(_:Int, .IntSeq) => false
893	/reference/reference-semantics/semantics/set.k	13	rule	supplied_fixed_semantics_rule	-	153f4f811627	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
894	/reference/reference-semantics/semantics/set.k	16	syntax	supplied_function_declaration	function,total	a72a3376dfca	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
895	/reference/reference-semantics/semantics/set.k	18	rule	supplied_fixed_semantics_rule	-	27c963f40f4d	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
896	/reference/reference-semantics/semantics/set.k	19	rule	supplied_fixed_semantics_rule	-	3af836e2ea45	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
897	/reference/reference-semantics/semantics/set.k	20	rule	supplied_fixed_semantics_rule	-	c3c7978557bf	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
898	/reference/reference-semantics/semantics/set.k	22	rule	supplied_fixed_semantics_rule	-	6fd067c552f6	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
899	/reference/reference-semantics/semantics/set.k	25	syntax	supplied_function_declaration	function,total	4ff1eaa68d70	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
900	/reference/reference-semantics/semantics/set.k	26	rule	supplied_fixed_semantics_rule	-	5cbb559aa9bc	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
901	/reference/reference-semantics/semantics/set.k	27	rule	supplied_fixed_semantics_rule	-	9f5426f447a7	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
902	/reference/reference-semantics/semantics/set.k	31	syntax	supplied_function_declaration	function,total	9edc7fe08487	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
903	/reference/reference-semantics/semantics/set.k	32	rule	supplied_fixed_semantics_rule	-	aeeaccd9712e	rule subsetCodes(.IntSeq, _:IntSeq) => true
904	/reference/reference-semantics/semantics/set.k	33	rule	supplied_fixed_semantics_rule	-	df3cf01eb2e8	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
905	/reference/reference-semantics/semantics/set.k	35	syntax	supplied_function_declaration	function,total	e5a2ff2895d0	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
906	/reference/reference-semantics/semantics/set.k	36	rule	supplied_fixed_semantics_rule	-	f8bb7ca9527e	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
907	/reference/reference-semantics/semantics/set.k	39	rule	supplied_fixed_semantics_rule	-	e2a29489d71d	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
908	/reference/reference-semantics/semantics/set.k	40	endmodule	supplied_structure	-	4c5df27adc71	endmodule
909	/reference/reference-semantics/semantics/sort.k	10	module	supplied_structure	-	2324159bdf28	module MPY-SORT
910	/reference/reference-semantics/semantics/sort.k	11	imports	supplied_structure	-	500c56793acb	imports MPY-BUILTINS
911	/reference/reference-semantics/semantics/sort.k	12	imports	supplied_structure	concrete,no-evaluators	5f3697394da6	imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.
912	/reference/reference-semantics/semantics/sort.k	18	syntax	supplied_function_declaration	function,no-evaluators,total	816514bfeb84	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
913	/reference/reference-semantics/semantics/sort.k	19	syntax	supplied_function_declaration	function	f377703d2c2b	syntax ValSeq ::= insVS(Int, ValSeq) [function]
914	/reference/reference-semantics/semantics/sort.k	20	rule	supplied_fixed_semantics_rule	concrete	7e44998a79cf	rule sortVS(.ValSeq) => .ValSeq [concrete]
915	/reference/reference-semantics/semantics/sort.k	21	rule	supplied_fixed_semantics_rule	concrete	4db35c730d8b	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
916	/reference/reference-semantics/semantics/sort.k	22	rule	supplied_fixed_semantics_rule	concrete	51348c650168	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
917	/reference/reference-semantics/semantics/sort.k	23	rule	supplied_fixed_semantics_rule	concrete	4c8072b9cf7c	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
918	/reference/reference-semantics/semantics/sort.k	24	rule	supplied_fixed_semantics_rule	concrete	2df0132b1c8b	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
919	/reference/reference-semantics/semantics/sort.k	26	syntax	supplied_function_declaration	function	225ee19ee53a	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
920	/reference/reference-semantics/semantics/sort.k	27	rule	supplied_fixed_semantics_rule	concrete	5fc9948d0c4a	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
921	/reference/reference-semantics/semantics/sort.k	28	rule	supplied_fixed_semantics_rule	concrete	6fc7fcc3c2a6	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
922	/reference/reference-semantics/semantics/sort.k	29	rule	supplied_fixed_semantics_rule	concrete	9135181688e7	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
923	/reference/reference-semantics/semantics/sort.k	31	rule	supplied_fixed_semantics_rule	concrete,owise	8678f843df31	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
924	/reference/reference-semantics/semantics/sort.k	36	rule	supplied_fixed_semantics_rule	-	cca08ade454e	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
925	/reference/reference-semantics/semantics/sort.k	40	rule	supplied_fixed_semantics_rule	concrete,priority	8593446c0009	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
926	/reference/reference-semantics/semantics/sort.k	49	syntax	supplied_function_declaration	function,no-evaluators,total	b2798a9f0421	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
927	/reference/reference-semantics/semantics/sort.k	51	syntax	supplied_function_declaration	function,total	63b5a1e1267d	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
928	/reference/reference-semantics/semantics/sort.k	53	rule	supplied_fixed_semantics_rule	-	11faf7f864f4	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
929	/reference/reference-semantics/semantics/sort.k	54	rule	supplied_fixed_semantics_rule	-	007148e35ff4	rule revVSAcc(.ValSeq, A:ValSeq) => A
930	/reference/reference-semantics/semantics/sort.k	55	rule	supplied_fixed_semantics_rule	-	117da4765c65	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
931	/reference/reference-semantics/semantics/sort.k	57	syntax	supplied_function_declaration	function,total	ea573fcf9949	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
932	/reference/reference-semantics/semantics/sort.k	58	rule	supplied_fixed_semantics_rule	-	4c09d4151204	rule condRev(S:ValSeq, false) => S
933	/reference/reference-semantics/semantics/sort.k	59	rule	supplied_fixed_semantics_rule	-	bea9fadf9f6c	rule condRev(S:ValSeq, true) => revVS(S)
934	/reference/reference-semantics/semantics/sort.k	61	rule	supplied_fixed_semantics_rule	-	1e0db83eec5b	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
935	/reference/reference-semantics/semantics/sort.k	63	rule	supplied_fixed_semantics_rule	-	64d6755b098a	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
936	/reference/reference-semantics/semantics/sort.k	65	rule	supplied_fixed_semantics_rule	concrete,total	bf0b8c2bb498	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
937	/reference/reference-semantics/semantics/sort.k	72	endmodule	supplied_structure	-	4c5df27adc71	endmodule
938	/reference/reference-semantics/semantics/str.k	3	module	supplied_structure	-	6e503b11331c	module MPY-STR
939	/reference/reference-semantics/semantics/str.k	4	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
940	/reference/reference-semantics/semantics/str.k	5	imports	supplied_structure	-	ec249f8c6ab3	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
941	/reference/reference-semantics/semantics/str.k	8	rule	supplied_fixed_semantics_rule	-	c5a74a05e41e	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
942	/reference/reference-semantics/semantics/str.k	9	rule	supplied_fixed_semantics_rule	-	af5070b2b606	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
943	/reference/reference-semantics/semantics/str.k	13	syntax	supplied_function_declaration	function	52acd8443878	syntax IntSeq ::= strToCodes(String) [function]
944	/reference/reference-semantics/semantics/str.k	14	rule	supplied_fixed_semantics_rule	-	1240c46590c2	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945	/reference/reference-semantics/semantics/str.k	15	rule	supplied_fixed_semantics_rule	-	d49e83e0ddbb	rule strToCodes("") => .IntSeq
946	/reference/reference-semantics/semantics/str.k	16	rule	supplied_fixed_semantics_rule	-	c36a3a692d26	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in =========================================
947	/reference/reference-semantics/semantics/str.k	20	syntax	supplied_function_declaration	function,total	03dfed95b359	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
948	/reference/reference-semantics/semantics/str.k	21	rule	supplied_fixed_semantics_rule	-	aa4b17a2361f	rule seqConcat(.IntSeq, T:IntSeq) => T
949	/reference/reference-semantics/semantics/str.k	22	rule	supplied_fixed_semantics_rule	-	6878455924ee	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
950	/reference/reference-semantics/semantics/str.k	24	rule	supplied_fixed_semantics_rule	-	0973b8121d4b	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
951	/reference/reference-semantics/semantics/str.k	25	rule	supplied_fixed_semantics_rule	-	505768aa98b7	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
952	/reference/reference-semantics/semantics/str.k	26	rule	supplied_fixed_semantics_rule	-	4e9a6b7e8e72	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
953	/reference/reference-semantics/semantics/str.k	29	rule	supplied_fixed_semantics_rule	-	19722b396d92	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
954	/reference/reference-semantics/semantics/str.k	30	rule	supplied_fixed_semantics_rule	-	ffe64291640c	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
955	/reference/reference-semantics/semantics/str.k	32	syntax	supplied_function_declaration	function,total	20ca5b0f0930	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
956	/reference/reference-semantics/semantics/str.k	33	rule	supplied_fixed_semantics_rule	-	79d527bf88c0	rule strPrefix(.IntSeq, _:IntSeq) => true
957	/reference/reference-semantics/semantics/str.k	34	rule	supplied_fixed_semantics_rule	-	525a4cc4caf6	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
958	/reference/reference-semantics/semantics/str.k	35	rule	supplied_fixed_semantics_rule	-	7a4bd94ac8f9	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
959	/reference/reference-semantics/semantics/str.k	37	syntax	supplied_function_declaration	function,total	bd9a8cef3da3	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
960	/reference/reference-semantics/semantics/str.k	38	rule	supplied_fixed_semantics_rule	-	20f78c6af932	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
961	/reference/reference-semantics/semantics/str.k	39	rule	supplied_fixed_semantics_rule	-	5ad91d5e5287	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
962	/reference/reference-semantics/semantics/str.k	40	rule	supplied_fixed_semantics_rule	-	79af5db5bccf	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
963	/reference/reference-semantics/semantics/str.k	48	syntax	supplied_function_declaration	function,total	733bd2de69c6	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
964	/reference/reference-semantics/semantics/str.k	49	rule	supplied_fixed_semantics_rule	-	2461169cbdbc	rule strLt(.IntSeq, .IntSeq) => false
965	/reference/reference-semantics/semantics/str.k	50	rule	supplied_fixed_semantics_rule	-	38790170ab7d	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
966	/reference/reference-semantics/semantics/str.k	51	rule	supplied_fixed_semantics_rule	-	08c0671cf03a	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
967	/reference/reference-semantics/semantics/str.k	52	rule	supplied_fixed_semantics_rule	-	c22a18856641	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
968	/reference/reference-semantics/semantics/str.k	53	rule	supplied_fixed_semantics_rule	-	9efd9b70f54b	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
969	/reference/reference-semantics/semantics/str.k	54	rule	supplied_fixed_semantics_rule	-	aff2cafee1cf	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	/reference/reference-semantics/semantics/str.k	56	rule	supplied_fixed_semantics_rule	-	80fe6ec15f9c	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
971	/reference/reference-semantics/semantics/str.k	57	rule	supplied_fixed_semantics_rule	-	c708488cf749	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
972	/reference/reference-semantics/semantics/str.k	58	rule	supplied_fixed_semantics_rule	-	f7cd75241a5d	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
973	/reference/reference-semantics/semantics/str.k	59	rule	supplied_fixed_semantics_rule	-	4af81cb3fa36	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
974	/reference/reference-semantics/semantics/str.k	60	endmodule	supplied_structure	-	4c5df27adc71	endmodule
975	/reference/reference-semantics/semantics/subscript.k	3	module	supplied_structure	-	a6d1f94e4e77	module MPY-SUBSCRIPT
976	/reference/reference-semantics/semantics/subscript.k	4	imports	supplied_structure	total	63e1b1fbc0da	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
977	/reference/reference-semantics/semantics/subscript.k	11	syntax	supplied_function_declaration	function,total	e119418433e2	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	/reference/reference-semantics/semantics/subscript.k	12	rule	supplied_fixed_semantics_rule	-	747991ec5542	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
979	/reference/reference-semantics/semantics/subscript.k	13	rule	supplied_fixed_semantics_rule	-	37ad09d4e355	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	/reference/reference-semantics/semantics/subscript.k	16	syntax	supplied_function_declaration	function	6934c60b0248	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	/reference/reference-semantics/semantics/subscript.k	17	rule	supplied_fixed_semantics_rule	-	35603efd15e1	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
982	/reference/reference-semantics/semantics/subscript.k	18	rule	supplied_fixed_semantics_rule	-	c33ad88abb83	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	/reference/reference-semantics/semantics/subscript.k	21	syntax	supplied_function_declaration	function,total	72211dd061ba	syntax Int ::= normIdx(Int, Int) [function, total]
984	/reference/reference-semantics/semantics/subscript.k	22	rule	supplied_fixed_semantics_rule	-	944e78555840	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
985	/reference/reference-semantics/semantics/subscript.k	23	rule	supplied_fixed_semantics_rule	-	15f9ff527905	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
986	/reference/reference-semantics/semantics/subscript.k	27	context	supplied_evaluation_context	-	7693286a22b1	context Subscript(HOLE, _)
987	/reference/reference-semantics/semantics/subscript.k	28	context	supplied_evaluation_context	-	420be08ca449	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
988	/reference/reference-semantics/semantics/subscript.k	31	rule	supplied_fixed_semantics_rule	priority	8bcf15ca375c	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
989	/reference/reference-semantics/semantics/subscript.k	35	rule	supplied_fixed_semantics_rule	-	bb7f6a4c0828	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
990	/reference/reference-semantics/semantics/subscript.k	37	syntax	supplied_function_declaration	function	2cb23979fd65	syntax Val ::= applyIndex(Val, Int) [function]
991	/reference/reference-semantics/semantics/subscript.k	38	rule	supplied_fixed_semantics_rule	-	ea7622b403e1	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
992	/reference/reference-semantics/semantics/subscript.k	39	rule	supplied_fixed_semantics_rule	-	db9109b9b591	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
993	/reference/reference-semantics/semantics/subscript.k	40	rule	supplied_fixed_semantics_rule	-	87b04c224c34	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
