id	file	line	kind	attributes	classification	text	reachability	decision	audit_reason
704	reference-semantics/semantics/methods.k	129	rule		semantic-rule	  rule hasLower(.IntSeq) => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
705	reference-semantics/semantics/methods.k	130	rule		semantic-rule	  rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
706	reference-semantics/semantics/methods.k	132	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= allAlpha(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
707	reference-semantics/semantics/methods.k	133	rule		semantic-rule	  rule allAlpha(.IntSeq) => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
708	reference-semantics/semantics/methods.k	134	rule		semantic-rule	  rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
709	reference-semantics/semantics/methods.k	136	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= allDigit(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
710	reference-semantics/semantics/methods.k	137	rule		semantic-rule	  rule allDigit(.IntSeq) => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
711	reference-semantics/semantics/methods.k	138	rule		semantic-rule	  rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
712	reference-semantics/semantics/methods.k	140	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= lowerC(Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
713	reference-semantics/semantics/methods.k	142	rule		semantic-rule	  rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
714	reference-semantics/semantics/methods.k	143	rule	owise	semantic-rule,owise-rule	  rule lowerC(C:Int) => C         [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
715	reference-semantics/semantics/methods.k	145	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= upperC(Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
716	reference-semantics/semantics/methods.k	146	rule		semantic-rule	  rule upperC(C:Int) => C -Int 32 requires isLowerC(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
717	reference-semantics/semantics/methods.k	147	rule	owise	semantic-rule,owise-rule	  rule upperC(C:Int) => C         [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
718	reference-semantics/semantics/methods.k	149	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= swapC(Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
719	reference-semantics/semantics/methods.k	150	rule		semantic-rule	  rule swapC(C:Int) => C +Int 32 requires isUpperC(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
720	reference-semantics/semantics/methods.k	151	rule		semantic-rule	  rule swapC(C:Int) => C -Int 32 requires isLowerC(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
721	reference-semantics/semantics/methods.k	152	rule	owise	semantic-rule,owise-rule	  rule swapC(C:Int) => C         [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
722	reference-semantics/semantics/methods.k	154	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= mapLower(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
723	reference-semantics/semantics/methods.k	155	rule		semantic-rule	  rule mapLower(.IntSeq) => .IntSeq	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
724	reference-semantics/semantics/methods.k	156	rule		semantic-rule	  rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
725	reference-semantics/semantics/methods.k	158	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= mapUpper(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
726	reference-semantics/semantics/methods.k	159	rule		semantic-rule	  rule mapUpper(.IntSeq) => .IntSeq	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
727	reference-semantics/semantics/methods.k	160	rule		semantic-rule	  rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
728	reference-semantics/semantics/methods.k	162	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= mapSwap(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
729	reference-semantics/semantics/methods.k	163	rule		semantic-rule	  rule mapSwap(.IntSeq) => .IntSeq	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
730	reference-semantics/semantics/methods.k	164	rule		semantic-rule	  rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
731	reference-semantics/semantics/methods.k	166	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
732	reference-semantics/semantics/methods.k	167	rule		semantic-rule	  rule startsWith(.IntSeq, _:IntSeq)               => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
733	reference-semantics/semantics/methods.k	168	rule		semantic-rule	  rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
734	reference-semantics/semantics/methods.k	169	rule		semantic-rule	  rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
735	reference-semantics/semantics/operators.k	10	rule		semantic-rule	  rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
736	reference-semantics/semantics/operators.k	12	rule		semantic-rule	  rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
737	reference-semantics/semantics/operators.k	15	context		evaluation-context	  context Compare(HOLE, _)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
738	reference-semantics/semantics/operators.k	16	context		evaluation-context	  context Compare(_:Val, CmpOp(_, HOLE))	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
739	reference-semantics/semantics/operators.k	17	rule	owise	semantic-rule,owise-rule	  rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
740	reference-semantics/semantics/operators.k	19	rule		semantic-rule	"  rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
741	reference-semantics/semantics/operators.k	20	rule		semantic-rule	"  rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
742	reference-semantics/semantics/operators.k	25	rule	priority(40)	semantic-rule,priority-rule	  rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
743	reference-semantics/semantics/operators.k	28	rule		semantic-rule	  rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
744	reference-semantics/semantics/operators.k	34	rule		semantic-rule	  rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k>\n       <heap> ... H |-> V:Val ... </heap>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
745	reference-semantics/semantics/operators.k	38	rule		semantic-rule	  rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k>\n       <heap> ... H |-> V:Val ... </heap>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
746	reference-semantics/semantics/operators.k	44	rule	priority(40)	semantic-rule,priority-rule	  rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
747	reference-semantics/semantics/range.k	9	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= inRange(Int, Int, Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
748	reference-semantics/semantics/range.k	10	rule		semantic-rule	  rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
749	reference-semantics/semantics/range.k	12	syntax	function	syntax-declaration,function-declaration	  syntax Int ::= rangeLen(Int, Int, Int) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
750	reference-semantics/semantics/range.k	13	rule		semantic-rule	  rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
751	reference-semantics/semantics/range.k	15	rule		semantic-rule	  rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
752	reference-semantics/semantics/range.k	17	rule		semantic-rule	  rule rangeLen(LO:Int, HI:Int, ST:Int) => 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
753	reference-semantics/semantics/range.k	20	rule		semantic-rule	  rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int))\n        => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
754	reference-semantics/semantics/range.k	23	rule		semantic-rule	  rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
755	reference-semantics/semantics/set.k	8	syntax		syntax-declaration	  syntax Val ::= setV(IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
756	reference-semantics/semantics/set.k	11	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= codeIn(Int, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
757	reference-semantics/semantics/set.k	12	rule		semantic-rule	  rule codeIn(_:Int, .IntSeq)                => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
758	reference-semantics/semantics/set.k	13	rule		semantic-rule	  rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
759	reference-semantics/semantics/set.k	16	syntax	function, total,function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= dedupCodes(IntSeq)         [function, total]\n                  | dedupFrom(IntSeq, IntSeq)  [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
760	reference-semantics/semantics/set.k	18	rule		semantic-rule	  rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
761	reference-semantics/semantics/set.k	19	rule		semantic-rule	  rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
762	reference-semantics/semantics/set.k	20	rule		semantic-rule	  rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
763	reference-semantics/semantics/set.k	22	rule		semantic-rule	  rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
764	reference-semantics/semantics/set.k	25	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
765	reference-semantics/semantics/set.k	26	rule		semantic-rule	  rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
766	reference-semantics/semantics/set.k	27	rule		semantic-rule	  rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
767	reference-semantics/semantics/set.k	31	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
768	reference-semantics/semantics/set.k	32	rule		semantic-rule	  rule subsetCodes(.IntSeq, _:IntSeq)                => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
769	reference-semantics/semantics/set.k	33	rule		semantic-rule	  rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
770	reference-semantics/semantics/set.k	35	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
771	reference-semantics/semantics/set.k	36	rule		semantic-rule	  rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
772	reference-semantics/semantics/set.k	39	rule		semantic-rule	"  rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
773	reference-semantics/semantics/sort.k	18	syntax	function, total, symbol(sortVS), no-evaluators	syntax-declaration,function-declaration,total-declaration,opaque-symbol	  syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]	unreachable	UNUSED_FIXED_TRUST_BOUNDARY	Opaque fixed-semantics primitive cannot unify with any submitted program operation or postcondition term.
774	reference-semantics/semantics/sort.k	19	syntax	function	syntax-declaration,function-declaration	  syntax ValSeq ::= insVS(Int, ValSeq) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
775	reference-semantics/semantics/sort.k	20	rule	concrete	semantic-rule,concrete-only-rule	  rule sortVS(.ValSeq)                => .ValSeq          [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
776	reference-semantics/semantics/sort.k	21	rule	concrete	semantic-rule,concrete-only-rule	  rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
777	reference-semantics/semantics/sort.k	22	rule	concrete	semantic-rule,concrete-only-rule	  rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
778	reference-semantics/semantics/sort.k	23	rule	concrete	semantic-rule,concrete-only-rule	  rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
779	reference-semantics/semantics/sort.k	24	rule	concrete	semantic-rule,concrete-only-rule	  rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
780	reference-semantics/semantics/sort.k	26	syntax	function	syntax-declaration,function-declaration	  syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
781	reference-semantics/semantics/sort.k	27	rule	concrete	semantic-rule,concrete-only-rule	  rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
782	reference-semantics/semantics/sort.k	28	rule	concrete	semantic-rule,concrete-only-rule	  rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
783	reference-semantics/semantics/sort.k	29	rule		semantic-rule	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
784	reference-semantics/semantics/sort.k	31	rule		semantic-rule	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
785	reference-semantics/semantics/sort.k	36	rule		semantic-rule	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(sortVS(VS))) ... </k>"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
786	reference-semantics/semantics/sort.k	40	rule	priority(40)	semantic-rule,priority-rule	"  rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap>\n       [priority(40)]"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
787	reference-semantics/semantics/sort.k	49	syntax	function, total, symbol(sortKeyVS), no-evaluators	syntax-declaration,function-declaration,total-declaration,opaque-symbol	  syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	unreachable	UNUSED_FIXED_TRUST_BOUNDARY	Opaque fixed-semantics primitive cannot unify with any submitted program operation or postcondition term.
788	reference-semantics/semantics/sort.k	51	syntax	function, total,function, total	syntax-declaration,function-declaration,total-declaration	  syntax ValSeq ::= revVS(ValSeq) [function, total]\n                  | revVSAcc(ValSeq, ValSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
789	reference-semantics/semantics/sort.k	53	rule		semantic-rule	  rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
790	reference-semantics/semantics/sort.k	54	rule		semantic-rule	  rule revVSAcc(.ValSeq, A:ValSeq) => A	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
791	reference-semantics/semantics/sort.k	55	rule		semantic-rule	  rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
792	reference-semantics/semantics/sort.k	57	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
793	reference-semantics/semantics/sort.k	58	rule		semantic-rule	  rule condRev(S:ValSeq, false) => S	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
794	reference-semantics/semantics/sort.k	59	rule		semantic-rule	  rule condRev(S:ValSeq, true)  => revVS(S)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
795	reference-semantics/semantics/sort.k	61	rule		semantic-rule	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals))\n        => #alloc(list(sortKeyVS(VS, KV))) ... </k>"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
796	reference-semantics/semantics/sort.k	63	rule		semantic-rule	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
797	reference-semantics/semantics/sort.k	65	rule		semantic-rule	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
798	reference-semantics/semantics/str.k	8	rule		semantic-rule	  rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
799	reference-semantics/semantics/str.k	9	rule		semantic-rule	  rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))\n        => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
800	reference-semantics/semantics/str.k	13	syntax	function	syntax-declaration,function-declaration	  syntax IntSeq ::= strToCodes(String) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
801	reference-semantics/semantics/str.k	14	rule		semantic-rule	  rule <k> Str(S:String) => str(strToCodes(S)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
802	reference-semantics/semantics/str.k	15	rule		semantic-rule	"  rule strToCodes("""") => .IntSeq"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
803	reference-semantics/semantics/str.k	16	rule		semantic-rule	  rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
