id	file	start	end	kind	attributes	scope	assessment	normalized
semantics/operators.k:15:context:e4932b24484a885d	semantics/operators.k	15	15	context		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	context Compare(HOLE, _)
semantics/operators.k:16:context:ca9e40a2c27b7a23	semantics/operators.k	16	16	context		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	context Compare(_:Val, CmpOp(_, HOLE))
semantics/operators.k:17:rule:262226c0a44f44c7	semantics/operators.k	17	18	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
semantics/operators.k:19:rule:30c0e5930768cffa	semantics/operators.k	19	19	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
semantics/operators.k:20:rule:e6679786edcc1fc5	semantics/operators.k	20	24	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
semantics/operators.k:25:rule:5a6092f742c5bd06	semantics/operators.k	25	27	rule	priority(40)	fixed-material-slice;priority	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/operators.k:28:rule:4e2fac3909ad83c6	semantics/operators.k	28	29	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
semantics/operators.k:34:rule:f659371975adc707	semantics/operators.k	34	35	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
semantics/operators.k:38:rule:018dfb595153b2cd	semantics/operators.k	38	39	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
semantics/operators.k:44:rule:0d606e97b2daea64	semantics/operators.k	44	46	rule	priority(40)	fixed-material-slice;priority	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/range.k:9:syntax:dec39b9740c8dd9d	semantics/range.k	9	9	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= inRange(Int, Int, Int) [function, total]
semantics/range.k:10:rule:f93b1245c72320e5	semantics/range.k	10	11	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
semantics/range.k:12:syntax:9f9f1aaeaee29256	semantics/range.k	12	12	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= rangeLen(Int, Int, Int) [function]
semantics/range.k:13:rule:9a28be9d697f8c24	semantics/range.k	13	13	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
semantics/range.k:15:rule:46d0a0b18c54a2c2	semantics/range.k	15	15	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
semantics/range.k:17:rule:8ec7cce1fbf96112	semantics/range.k	17	17	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
semantics/range.k:20:rule:3b3cc7066bcf6d9d	semantics/range.k	20	21	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
semantics/range.k:23:rule:f44ab25b50796775	semantics/range.k	23	23	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
semantics/set.k:8:syntax:ceff1f1bd25d9a26	semantics/set.k	8	10	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= setV(IntSeq)
semantics/set.k:11:syntax:be0ae2291d5d6df7	semantics/set.k	11	11	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
semantics/set.k:12:rule:be0e691e3c2c66e3	semantics/set.k	12	12	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule codeIn(_:Int, .IntSeq)                => false
semantics/set.k:13:rule:df05d7c47e63fce0	semantics/set.k	13	15	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
semantics/set.k:16:syntax:99b1c0dca5779415	semantics/set.k	16	17	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
semantics/set.k:18:rule:d766b83ec2d86623	semantics/set.k	18	18	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
semantics/set.k:19:rule:43f63938c9877ea6	semantics/set.k	19	19	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
semantics/set.k:20:rule:b7f13feb92930faf	semantics/set.k	20	20	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
semantics/set.k:22:rule:9919524ca9ef7a75	semantics/set.k	22	22	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
semantics/set.k:25:syntax:c59b599a912dfbe7	semantics/set.k	25	25	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
semantics/set.k:26:rule:054d50d68e362161	semantics/set.k	26	26	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
semantics/set.k:27:rule:0caac9972e0456dc	semantics/set.k	27	30	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
semantics/set.k:31:syntax:b1d04ee84fabe3f5	semantics/set.k	31	31	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
semantics/set.k:32:rule:d53c3df008c30d16	semantics/set.k	32	32	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule subsetCodes(.IntSeq, _:IntSeq)                => true
semantics/set.k:33:rule:850be538170a9edb	semantics/set.k	33	34	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
semantics/set.k:35:syntax:6156266fe9d9b07a	semantics/set.k	35	35	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
semantics/set.k:36:rule:973ec0dc7d1dd25b	semantics/set.k	36	38	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
semantics/set.k:39:rule:7a5ed6b4e8d67588	semantics/set.k	39	39	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
semantics/sort.k:18:syntax:c6d761b986e34bb3	semantics/sort.k	18	18	syntax	function,no-evaluators,symbol(sortVS),total	fixed-material-slice;opaque	FIXED_EXTERNAL_SORT_PRIMITIVE_DECLARATION;CONDITIONAL_TRUST	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
semantics/sort.k:19:syntax:0a76cca66b26bec5	semantics/sort.k	19	19	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= insVS(Int, ValSeq) [function]
semantics/sort.k:20:rule:47b723f10a2368e5	semantics/sort.k	20	20	rule	concrete	fixed-material-slice	FIXED_CONCRETE_INSERTION_SORT_VALID_FOR_HOMOGENEOUS_INT_OR_STR	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
semantics/sort.k:21:rule:afe20c3cfa1af6db	semantics/sort.k	21	21	rule	concrete	fixed-material-slice	FIXED_CONCRETE_INSERTION_SORT_VALID_FOR_HOMOGENEOUS_INT_OR_STR	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
semantics/sort.k:22:rule:c51e9071fd271477	semantics/sort.k	22	22	rule	concrete	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
semantics/sort.k:23:rule:e38dbfdea30a930e	semantics/sort.k	23	23	rule	concrete	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
semantics/sort.k:24:rule:a1b9127ca8459442	semantics/sort.k	24	25	rule	concrete	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
semantics/sort.k:26:syntax:f778a322aece3726	semantics/sort.k	26	26	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
semantics/sort.k:27:rule:f56269f2805fdf6e	semantics/sort.k	27	27	rule	concrete	fixed-material-slice	FIXED_CONCRETE_INSERTION_SORT_VALID_FOR_HOMOGENEOUS_INT_OR_STR	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
semantics/sort.k:28:rule:1f2df95775eb2339	semantics/sort.k	28	28	rule	concrete	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
semantics/sort.k:29:rule:668569c27284a60a	semantics/sort.k	29	29	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
semantics/sort.k:31:rule:3ba99b7d0460e94b	semantics/sort.k	31	31	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
semantics/sort.k:36:rule:85de54880bd40fd5	semantics/sort.k	36	39	rule		fixed-material-slice	FIXED_EXTERNAL_SORT_PRIMITIVE;CONDITIONAL_TRUST	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
semantics/sort.k:40:rule:251a2da82e1ab24e	semantics/sort.k	40	48	rule	priority(40)	fixed-material-slice;priority	FIXED_EXTERNAL_SORT_PRIMITIVE;CONDITIONAL_TRUST	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
semantics/sort.k:49:syntax:f2ac55ee34d899f8	semantics/sort.k	49	50	syntax	function,no-evaluators,symbol(sortKeyVS),total	fixed-material-slice;opaque	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
semantics/sort.k:51:syntax:da8fbe9dd99b0d35	semantics/sort.k	51	52	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
semantics/sort.k:53:rule:ce0aa18a53602361	semantics/sort.k	53	53	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
semantics/sort.k:54:rule:726a2866a59e5337	semantics/sort.k	54	54	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule revVSAcc(.ValSeq, A:ValSeq) => A
semantics/sort.k:55:rule:5fd679052347f58f	semantics/sort.k	55	56	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
semantics/sort.k:57:syntax:7e8ff8d017c7edb7	semantics/sort.k	57	57	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
semantics/sort.k:58:rule:a1e37b0851c34a5e	semantics/sort.k	58	58	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule condRev(S:ValSeq, false) => S
semantics/sort.k:59:rule:c4ff333dfa8c4fd7	semantics/sort.k	59	60	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule condRev(S:ValSeq, true)  => revVS(S)
semantics/sort.k:61:rule:72cacce57534e83f	semantics/sort.k	61	62	rule		fixed-material-slice	FIXED_EXTERNAL_SORT_PRIMITIVE;CONDITIONAL_TRUST	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
semantics/sort.k:63:rule:9934b02daf557e7c	semantics/sort.k	63	64	rule		fixed-material-slice	FIXED_EXTERNAL_SORT_PRIMITIVE;CONDITIONAL_TRUST	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
semantics/sort.k:65:rule:70d7393a6bf6ecc8	semantics/sort.k	65	71	rule		fixed-material-slice	FIXED_EXTERNAL_SORT_PRIMITIVE;CONDITIONAL_TRUST	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
semantics/str.k:8:rule:5aea34cb3320cb4c	semantics/str.k	8	8	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
semantics/str.k:9:rule:388678fa55bb1f8b	semantics/str.k	9	12	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
semantics/str.k:13:syntax:4c7f66efcd88665d	semantics/str.k	13	13	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= strToCodes(String) [function]
semantics/str.k:14:rule:70d0a8a9935761ae	semantics/str.k	14	14	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
semantics/str.k:15:rule:c7b4b4fc80bd1dab	semantics/str.k	15	15	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strToCodes("") => .IntSeq
semantics/str.k:16:rule:520b7356a67df04b	semantics/str.k	16	16	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
semantics/str.k:20:syntax:4dcfe32d71db24ec	semantics/str.k	20	20	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
semantics/str.k:21:rule:91549ced59459162	semantics/str.k	21	21	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule seqConcat(.IntSeq, T:IntSeq)                => T
semantics/str.k:22:rule:b8aaa07a8414960a	semantics/str.k	22	23	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
semantics/str.k:24:rule:8fc5d2cd4bed1bab	semantics/str.k	24	24	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
semantics/str.k:25:rule:8039b62069c1e722	semantics/str.k	25	25	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
semantics/str.k:26:rule:efca9467c64ccf47	semantics/str.k	26	28	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
semantics/str.k:29:rule:96acbdc1af108810	semantics/str.k	29	29	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
semantics/str.k:30:rule:b646f3d3387b9d15	semantics/str.k	30	31	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
semantics/str.k:32:syntax:0c2a240d2f883945	semantics/str.k	32	32	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
semantics/str.k:33:rule:4144b55882343b7d	semantics/str.k	33	33	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strPrefix(.IntSeq, _:IntSeq)               => true
semantics/str.k:34:rule:0e758c7b129dc20e	semantics/str.k	34	34	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
semantics/str.k:35:rule:d6816398ab1624e9	semantics/str.k	35	36	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
semantics/str.k:37:syntax:e5d82a70ec2aaeff	semantics/str.k	37	37	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
semantics/str.k:38:rule:34700463fbce7309	semantics/str.k	38	38	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
semantics/str.k:39:rule:af56f94634817e26	semantics/str.k	39	39	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
semantics/str.k:40:rule:fa9ac92c8ecd837d	semantics/str.k	40	40	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
semantics/str.k:48:syntax:e6a79420c495be30	semantics/str.k	48	48	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
semantics/str.k:49:rule:3dbb3480331f6b64	semantics/str.k	49	49	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(.IntSeq, .IntSeq)                => false
semantics/str.k:50:rule:1d055a6c97d452de	semantics/str.k	50	50	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
semantics/str.k:51:rule:d1e1c922c4b206ef	semantics/str.k	51	51	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
semantics/str.k:52:rule:1af5632197a6faa2	semantics/str.k	52	52	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
semantics/str.k:53:rule:66583c4efcfdd0d9	semantics/str.k	53	53	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
semantics/str.k:54:rule:d72e4a9c68cd264b	semantics/str.k	54	55	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
semantics/str.k:56:rule:eca13b5d654378cc	semantics/str.k	56	56	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
semantics/str.k:57:rule:8d9e17848541f393	semantics/str.k	57	57	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
semantics/str.k:58:rule:fd8254e2aad6ddc7	semantics/str.k	58	58	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
semantics/str.k:59:rule:0bb37c9e5117e140	semantics/str.k	59	59	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
semantics/subscript.k:11:syntax:92dd5a3cbdae9956	semantics/subscript.k	11	11	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
semantics/subscript.k:12:rule:be09883d26ef7a16	semantics/subscript.k	12	12	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
semantics/subscript.k:13:rule:c1d75e273607629d	semantics/subscript.k	13	13	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
semantics/subscript.k:16:syntax:d573fee413952638	semantics/subscript.k	16	16	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= intSeqAt(IntSeq, Int) [function]
semantics/subscript.k:17:rule:df3c3702e26dec79	semantics/subscript.k	17	17	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
semantics/subscript.k:18:rule:dbeac13879f9348f	semantics/subscript.k	18	18	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
