id	source	start_line	end_line	kind	function	total	functional	opaque_symbol	priority	simplification	macro	disposition	summary
882	trusted:semantics/sort.k	58	58	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule condRev(S:ValSeq, false) => S
883	trusted:semantics/sort.k	59	60	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule condRev(S:ValSeq, true) => revVS(S)
884	trusted:semantics/sort.k	61	62	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
885	trusted:semantics/sort.k	63	64	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
886	trusted:semantics/sort.k	65	66	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
887	trusted:semantics/sort.k	72	72	endmodule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	endmodule
888	trusted:semantics/str.k	3	3	module	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	module MPY-STR
889	trusted:semantics/str.k	4	4	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MPY-CORE
890	trusted:semantics/str.k	5	5	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MPY-ITER
891	trusted:semantics/str.k	8	8	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
892	trusted:semantics/str.k	9	10	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
893	trusted:semantics/str.k	13	13	syntax	true	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax IntSeq ::= strToCodes(String) [function]
894	trusted:semantics/str.k	14	14	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
895	trusted:semantics/str.k	15	15	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strToCodes("") => .IntSeq
896	trusted:semantics/str.k	16	17	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
897	trusted:semantics/str.k	20	20	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
898	trusted:semantics/str.k	21	21	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule seqConcat(.IntSeq, T:IntSeq) => T
899	trusted:semantics/str.k	22	23	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
900	trusted:semantics/str.k	24	24	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
901	trusted:semantics/str.k	25	25	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
902	trusted:semantics/str.k	26	26	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
903	trusted:semantics/str.k	29	29	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
904	trusted:semantics/str.k	30	31	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
905	trusted:semantics/str.k	32	32	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
906	trusted:semantics/str.k	33	33	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strPrefix(.IntSeq, _:IntSeq) => true
907	trusted:semantics/str.k	34	34	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
908	trusted:semantics/str.k	35	36	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
909	trusted:semantics/str.k	37	37	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
910	trusted:semantics/str.k	38	38	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
911	trusted:semantics/str.k	39	39	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
912	trusted:semantics/str.k	40	41	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
913	trusted:semantics/str.k	48	48	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
914	trusted:semantics/str.k	49	49	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(.IntSeq, .IntSeq) => false
915	trusted:semantics/str.k	50	50	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
916	trusted:semantics/str.k	51	51	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
917	trusted:semantics/str.k	52	52	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
918	trusted:semantics/str.k	53	53	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
919	trusted:semantics/str.k	54	55	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
920	trusted:semantics/str.k	56	56	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
921	trusted:semantics/str.k	57	57	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
922	trusted:semantics/str.k	58	58	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
923	trusted:semantics/str.k	59	59	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
924	trusted:semantics/str.k	60	60	endmodule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	endmodule
925	trusted:semantics/subscript.k	3	3	module	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	module MPY-SUBSCRIPT
926	trusted:semantics/subscript.k	4	4	imports	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MPY-CORE
927	trusted:semantics/subscript.k	11	11	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
928	trusted:semantics/subscript.k	12	12	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
929	trusted:semantics/subscript.k	13	15	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
930	trusted:semantics/subscript.k	16	16	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= intSeqAt(IntSeq, Int) [function]
931	trusted:semantics/subscript.k	17	17	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
932	trusted:semantics/subscript.k	18	20	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
933	trusted:semantics/subscript.k	21	21	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= normIdx(Int, Int) [function, total]
934	trusted:semantics/subscript.k	22	22	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
935	trusted:semantics/subscript.k	23	23	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
936	trusted:semantics/subscript.k	27	27	context	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	context Subscript(HOLE, _)
937	trusted:semantics/subscript.k	28	28	context	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	context Subscript(_:Val, HOLE:Expr)
938	trusted:semantics/subscript.k	31	34	rule	false	false	false	false	true	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
939	trusted:semantics/subscript.k	35	36	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
940	trusted:semantics/subscript.k	37	37	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= applyIndex(Val, Int) [function]
941	trusted:semantics/subscript.k	38	38	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
942	trusted:semantics/subscript.k	39	39	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
943	trusted:semantics/subscript.k	40	41	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
944	trusted:semantics/subscript.k	44	48	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
945	trusted:semantics/subscript.k	49	49	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax OptInt ::= "noB" | someB(Int)
946	trusted:semantics/subscript.k	50	50	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #evalB(NoBound) => noB ... </k>
947	trusted:semantics/subscript.k	51	51	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
948	trusted:semantics/subscript.k	52	53	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> I:Int ~> #toSome => someB(I) ... </k>
949	trusted:semantics/subscript.k	54	54	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
950	trusted:semantics/subscript.k	55	55	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
951	trusted:semantics/subscript.k	56	56	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
952	trusted:semantics/subscript.k	58	60	rule	false	false	false	false	true	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
953	trusted:semantics/subscript.k	61	62	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
954	trusted:semantics/subscript.k	63	63	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
955	trusted:semantics/subscript.k	64	65	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
956	trusted:semantics/subscript.k	66	67	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
957	trusted:semantics/subscript.k	68	69	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
958	trusted:semantics/subscript.k	72	72	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= slStep(OptInt) [function, total]
959	trusted:semantics/subscript.k	73	73	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStep(noB) => 1
960	trusted:semantics/subscript.k	74	75	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStep(someB(S:Int)) => S
961	trusted:semantics/subscript.k	76	76	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
962	trusted:semantics/subscript.k	77	78	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
963	trusted:semantics/subscript.k	79	80	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
964	trusted:semantics/subscript.k	81	82	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
965	trusted:semantics/subscript.k	83	83	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
966	trusted:semantics/subscript.k	84	85	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
967	trusted:semantics/subscript.k	86	87	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
968	trusted:semantics/subscript.k	88	89	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
969	trusted:semantics/subscript.k	90	90	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
970	trusted:semantics/subscript.k	91	92	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
971	trusted:semantics/subscript.k	93	95	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
972	trusted:semantics/subscript.k	96	96	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= clampLo(Int, Int) [function, total]
973	trusted:semantics/subscript.k	97	98	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
974	trusted:semantics/subscript.k	99	101	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
975	trusted:semantics/subscript.k	102	102	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= clampHi(Int, Int, Int) [function, total]
976	trusted:semantics/subscript.k	103	104	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
977	trusted:semantics/subscript.k	105	106	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
978	trusted:semantics/subscript.k	109	109	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
979	trusted:semantics/subscript.k	110	112	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
980	trusted:semantics/subscript.k	113	115	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
981	trusted:semantics/subscript.k	116	116	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
982	trusted:semantics/subscript.k	117	119	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
983	trusted:semantics/subscript.k	120	121	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
984	trusted:semantics/subscript.k	122	122	endmodule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	endmodule
985	trusted:semantics/syntax.k	3	3	module	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	module MPY-SYNTAX
986	trusted:semantics/syntax.k	4	4	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports INT-SYNTAX
987	trusted:semantics/syntax.k	5	5	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports FLOAT-SYNTAX
988	trusted:semantics/syntax.k	6	6	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports BOOL-SYNTAX
989	trusted:semantics/syntax.k	7	8	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports STRING-SYNTAX
