id	file	start_line	end_line	kind	attributes	reachable_path	disposition	first_line_json
K0842	/reference/reference-semantics/semantics/methods.k	149	149	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= swapC(Int) [function, total]"""
K0843	/reference/reference-semantics/semantics/methods.k	150	150	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule swapC(C:Int) => C +Int 32 requires isUpperC(C)"""
K0844	/reference/reference-semantics/semantics/methods.k	151	151	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule swapC(C:Int) => C -Int 32 requires isLowerC(C)"""
K0845	/reference/reference-semantics/semantics/methods.k	152	152	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule swapC(C:Int) => C         [owise]"""
K0846	/reference/reference-semantics/semantics/methods.k	154	154	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= mapLower(IntSeq) [function, total]"""
K0847	/reference/reference-semantics/semantics/methods.k	155	155	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapLower(.IntSeq) => .IntSeq"""
K0848	/reference/reference-semantics/semantics/methods.k	156	156	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))"""
K0849	/reference/reference-semantics/semantics/methods.k	158	158	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= mapUpper(IntSeq) [function, total]"""
K0850	/reference/reference-semantics/semantics/methods.k	159	159	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapUpper(.IntSeq) => .IntSeq"""
K0851	/reference/reference-semantics/semantics/methods.k	160	160	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))"""
K0852	/reference/reference-semantics/semantics/methods.k	162	162	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= mapSwap(IntSeq) [function, total]"""
K0853	/reference/reference-semantics/semantics/methods.k	163	163	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapSwap(.IntSeq) => .IntSeq"""
K0854	/reference/reference-semantics/semantics/methods.k	164	164	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))"""
K0855	/reference/reference-semantics/semantics/methods.k	166	166	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]"""
K0856	/reference/reference-semantics/semantics/methods.k	167	167	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule startsWith(.IntSeq, _:IntSeq)               => true"""
K0857	/reference/reference-semantics/semantics/methods.k	168	168	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false"""
K0858	/reference/reference-semantics/semantics/methods.k	169	169	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)"""
K0859	/reference/reference-semantics/semantics/methods.k	170	170	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0860	/reference/reference-semantics/semantics/operators.k	6	6	module	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""module MPY-OPERATORS"""
K0861	/reference/reference-semantics/semantics/operators.k	7	7	imports	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""imports MPY-CORE"""
K0862	/reference/reference-semantics/semantics/operators.k	8	8	imports	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""imports MPY-ITER"""
K0863	/reference/reference-semantics/semantics/operators.k	10	10	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>"""
K0864	/reference/reference-semantics/semantics/operators.k	12	12	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>"""
K0865	/reference/reference-semantics/semantics/operators.k	15	15	context	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""context Compare(HOLE, _)"""
K0866	/reference/reference-semantics/semantics/operators.k	16	16	context	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""context Compare(_:Val, CmpOp(_, HOLE))"""
K0867	/reference/reference-semantics/semantics/operators.k	17	17	rule	owise	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]"""
K0868	/reference/reference-semantics/semantics/operators.k	19	19	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule applyCmp(\""is\"",     V:Val, noneV) => V ==K noneV"""
K0869	/reference/reference-semantics/semantics/operators.k	20	20	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule applyCmp(\""is not\"", V:Val, noneV) => notBool (V ==K noneV)"""
K0870	/reference/reference-semantics/semantics/operators.k	25	27	rule	priority	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k>"""
K0871	/reference/reference-semantics/semantics/operators.k	28	31	rule	priority	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k>"""
K0872	/reference/reference-semantics/semantics/operators.k	34	37	rule	priority	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k>"""
K0873	/reference/reference-semantics/semantics/operators.k	38	42	rule	priority	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k>"""
K0874	/reference/reference-semantics/semantics/operators.k	44	46	rule	priority	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k>"""
K0875	/reference/reference-semantics/semantics/operators.k	47	47	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0876	/reference/reference-semantics/semantics/range.k	5	5	module	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""module MPY-RANGE"""
K0877	/reference/reference-semantics/semantics/range.k	6	6	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-CORE"""
K0878	/reference/reference-semantics/semantics/range.k	7	7	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-ITER"""
K0879	/reference/reference-semantics/semantics/range.k	9	9	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= inRange(Int, Int, Int) [function, total]"""
K0880	/reference/reference-semantics/semantics/range.k	10	10	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)"""
K0881	/reference/reference-semantics/semantics/range.k	12	12	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= rangeLen(Int, Int, Int) [function]"""
K0882	/reference/reference-semantics/semantics/range.k	13	14	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST"""
K0883	/reference/reference-semantics/semantics/range.k	15	16	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)"""
K0884	/reference/reference-semantics/semantics/range.k	17	18	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule rangeLen(LO:Int, HI:Int, ST:Int) => 0"""
K0885	/reference/reference-semantics/semantics/range.k	20	22	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int))"""
K0886	/reference/reference-semantics/semantics/range.k	23	24	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>"""
K0887	/reference/reference-semantics/semantics/range.k	25	25	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0888	/reference/reference-semantics/semantics/set.k	3	3	module	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""module MPY-SET"""
K0889	/reference/reference-semantics/semantics/set.k	4	4	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-CORE"""
K0890	/reference/reference-semantics/semantics/set.k	8	8	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= setV(IntSeq)"""
K0891	/reference/reference-semantics/semantics/set.k	11	11	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= codeIn(Int, IntSeq) [function, total]"""
K0892	/reference/reference-semantics/semantics/set.k	12	12	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule codeIn(_:Int, .IntSeq)                => false"""
K0893	/reference/reference-semantics/semantics/set.k	13	13	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)"""
K0894	/reference/reference-semantics/semantics/set.k	16	17	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= dedupCodes(IntSeq)         [function, total]"""
K0895	/reference/reference-semantics/semantics/set.k	18	18	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)"""
K0896	/reference/reference-semantics/semantics/set.k	19	19	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC"""
K0897	/reference/reference-semantics/semantics/set.k	20	21	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)"""
K0898	/reference/reference-semantics/semantics/set.k	22	23	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))"""
K0899	/reference/reference-semantics/semantics/set.k	25	25	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]"""
K0900	/reference/reference-semantics/semantics/set.k	26	26	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)"""
K0901	/reference/reference-semantics/semantics/set.k	27	27	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))"""
K0902	/reference/reference-semantics/semantics/set.k	31	31	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]"""
K0903	/reference/reference-semantics/semantics/set.k	32	32	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule subsetCodes(.IntSeq, _:IntSeq)                => true"""
K0904	/reference/reference-semantics/semantics/set.k	33	33	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)"""
K0905	/reference/reference-semantics/semantics/set.k	35	35	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]"""
K0906	/reference/reference-semantics/semantics/set.k	36	36	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)"""
K0907	/reference/reference-semantics/semantics/set.k	39	39	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""==\"", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"""
K0908	/reference/reference-semantics/semantics/set.k	40	40	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0909	/reference/reference-semantics/semantics/sort.k	10	10	module	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""module MPY-SORT"""
K0910	/reference/reference-semantics/semantics/sort.k	11	11	imports	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""imports MPY-BUILTINS"""
K0911	/reference/reference-semantics/semantics/sort.k	12	12	imports	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""imports MPY-SUBSCRIPT"""
K0912	/reference/reference-semantics/semantics/sort.k	18	18	syntax	function,total,symbol,no-evaluators	yes	USED_EXTERNAL_TRUST_BOUNDARY_SORTVS	"""syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]"""
K0913	/reference/reference-semantics/semantics/sort.k	19	19	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax ValSeq ::= insVS(Int, ValSeq) [function]"""
K0914	/reference/reference-semantics/semantics/sort.k	20	20	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule sortVS(.ValSeq)                => .ValSeq          [concrete]"""
K0915	/reference/reference-semantics/semantics/sort.k	21	21	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]"""
K0916	/reference/reference-semantics/semantics/sort.k	22	22	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]"""
K0917	/reference/reference-semantics/semantics/sort.k	23	23	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]"""
K0918	/reference/reference-semantics/semantics/sort.k	24	24	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]"""
K0919	/reference/reference-semantics/semantics/sort.k	26	26	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]"""
K0920	/reference/reference-semantics/semantics/sort.k	27	27	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]"""
K0921	/reference/reference-semantics/semantics/sort.k	28	28	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]"""
K0922	/reference/reference-semantics/semantics/sort.k	29	30	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))"""
K0923	/reference/reference-semantics/semantics/sort.k	31	32	rule	concrete	yes	CONCRETE_VALIDATION_RULE_USED_FOR_GROUND_INT_SORT	"""rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))"""
K0924	/reference/reference-semantics/semantics/sort.k	36	37	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #applyK(toCall(builtinV(\""sorted\"")), (list(VS:ValSeq), .Vals))"""
K0925	/reference/reference-semantics/semantics/sort.k	40	42	rule	priority	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(boundMethodV(ref(H:Int), \""sort\"")), .Vals) => noneV ... </k>"""
K0926	/reference/reference-semantics/semantics/sort.k	49	49	syntax	function,total,symbol,no-evaluators	no	UNUSED_EXTERNAL_TRUST_BOUNDARY_INERT_FOR_THIS_PROGRAM	"""syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]"""
K0927	/reference/reference-semantics/semantics/sort.k	51	52	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= revVS(ValSeq) [function, total]"""
K0928	/reference/reference-semantics/semantics/sort.k	53	53	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)"""
K0929	/reference/reference-semantics/semantics/sort.k	54	54	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule revVSAcc(.ValSeq, A:ValSeq) => A"""
K0930	/reference/reference-semantics/semantics/sort.k	55	55	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))"""
K0931	/reference/reference-semantics/semantics/sort.k	57	57	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]"""
K0932	/reference/reference-semantics/semantics/sort.k	58	58	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule condRev(S:ValSeq, false) => S"""
K0933	/reference/reference-semantics/semantics/sort.k	59	59	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule condRev(S:ValSeq, true)  => revVS(S)"""
K0934	/reference/reference-semantics/semantics/sort.k	61	62	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(builtinV(\""sorted\"")), (list(VS:ValSeq), kwV(\""key\"", KV:Val), .Vals))"""
K0935	/reference/reference-semantics/semantics/sort.k	63	64	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(builtinV(\""sorted\"")), (list(VS:ValSeq), kwV(\""key\"", KV:Val), kwV(\""reverse\"", RB:Bool), .Vals))"""
K0936	/reference/reference-semantics/semantics/sort.k	65	66	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(builtinV(\""sorted\"")), (list(VS:ValSeq), kwV(\""reverse\"", RB:Bool), .Vals))"""
K0937	/reference/reference-semantics/semantics/sort.k	72	72	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0938	/reference/reference-semantics/semantics/str.k	3	3	module	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""module MPY-STR"""
K0939	/reference/reference-semantics/semantics/str.k	4	4	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-CORE"""
K0940	/reference/reference-semantics/semantics/str.k	5	5	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-ITER"""
K0941	/reference/reference-semantics/semantics/str.k	8	8	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>"""
K0942	/reference/reference-semantics/semantics/str.k	9	10	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))"""
K0943	/reference/reference-semantics/semantics/str.k	13	13	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= strToCodes(String) [function]"""
K0944	/reference/reference-semantics/semantics/str.k	14	14	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> Str(S:String) => str(strToCodes(S)) ... </k>"""
K0945	/reference/reference-semantics/semantics/str.k	15	15	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule strToCodes(\""\"") => .IntSeq"""
K0946	/reference/reference-semantics/semantics/str.k	16	17	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))"""
K0947	/reference/reference-semantics/semantics/str.k	20	20	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]"""
K0948	/reference/reference-semantics/semantics/str.k	21	21	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule seqConcat(.IntSeq, T:IntSeq)                => T"""
K0949	/reference/reference-semantics/semantics/str.k	22	22	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))"""
K0950	/reference/reference-semantics/semantics/str.k	24	24	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBin(\""+\"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"""
K0951	/reference/reference-semantics/semantics/str.k	25	25	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""==\"", str(A:IntSeq), str(B:IntSeq)) => A ==K B"""
K0952	/reference/reference-semantics/semantics/str.k	26	26	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""!=\"", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"""
K0953	/reference/reference-semantics/semantics/str.k	29	29	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""in\"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"""
K0954	/reference/reference-semantics/semantics/str.k	30	30	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""not in\"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"""
K0955	/reference/reference-semantics/semantics/str.k	32	32	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]"""
K0956	/reference/reference-semantics/semantics/str.k	33	33	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule strPrefix(.IntSeq, _:IntSeq)               => true"""
