COMMAND: python3 /audit-output/evidence/inventory_k.py
0526	reference-semantics/semantics/float.k:24	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
0527	reference-semantics/semantics/float.k:25	MPY-FLOAT	rule	flags=concrete	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
0528	reference-semantics/semantics/float.k:27	MPY-FLOAT	rule	flags=-	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
0529	reference-semantics/semantics/float.k:30	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
0530	reference-semantics/semantics/float.k:31	MPY-FLOAT	rule	flags=concrete	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
0531	reference-semantics/semantics/float.k:32	MPY-FLOAT	rule	flags=-	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
0532	reference-semantics/semantics/float.k:37	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
0533	reference-semantics/semantics/float.k:38	MPY-FLOAT	rule	flags=concrete	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
0534	reference-semantics/semantics/float.k:39	MPY-FLOAT	rule	flags=-	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
0535	reference-semantics/semantics/float.k:43	MPY-FLOAT	rule	flags=-	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
0536	reference-semantics/semantics/float.k:44	MPY-FLOAT	rule	flags=-	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
0537	reference-semantics/semantics/float.k:50	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
0538	reference-semantics/semantics/float.k:51	MPY-FLOAT	rule	flags=concrete	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
0539	reference-semantics/semantics/float.k:52	MPY-FLOAT	rule	flags=-	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
0540	reference-semantics/semantics/float.k:54	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
0541	reference-semantics/semantics/float.k:55	MPY-FLOAT	rule	flags=concrete	rule absF(F:Float) => absFloat(F) [concrete]
0542	reference-semantics/semantics/float.k:56	MPY-FLOAT	rule	flags=-	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
0543	reference-semantics/semantics/float.k:61	MPY-FLOAT	rule	flags=-	rule <k> Import(_:String) => .K ... </k>
0544	reference-semantics/semantics/float.k:65	MPY-FLOAT	syntax	flags=-	syntax KItem ::= "#mathCeil"
0545	reference-semantics/semantics/float.k:66	MPY-FLOAT	rule	flags=priority	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
0546	reference-semantics/semantics/float.k:67	MPY-FLOAT	rule	flags=-	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
0547	reference-semantics/semantics/float.k:70	MPY-FLOAT	syntax	flags=-	syntax KItem ::= "#mathFloor"
0548	reference-semantics/semantics/float.k:71	MPY-FLOAT	rule	flags=priority	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
0549	reference-semantics/semantics/float.k:72	MPY-FLOAT	rule	flags=-	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
0550	reference-semantics/semantics/float.k:73	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
0551	reference-semantics/semantics/float.k:74	MPY-FLOAT	rule	flags=concrete	rule floorFI(I:Int)   => I                        [concrete]
0552	reference-semantics/semantics/float.k:75	MPY-FLOAT	rule	flags=concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
0553	reference-semantics/semantics/float.k:78	MPY-FLOAT	rule	flags=-	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
0554	reference-semantics/semantics/float.k:79	MPY-FLOAT	rule	flags=-	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
0555	reference-semantics/semantics/float.k:82	MPY-FLOAT	syntax	flags=-	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
0556	reference-semantics/semantics/float.k:83	MPY-FLOAT	rule	flags=priority	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
0557	reference-semantics/semantics/float.k:84	MPY-FLOAT	rule	flags=-	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
0558	reference-semantics/semantics/float.k:85	MPY-FLOAT	rule	flags=-	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
0559	reference-semantics/semantics/float.k:86	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= toF(Val) [function, total, symbol(toF)]
0560	reference-semantics/semantics/float.k:87	MPY-FLOAT	rule	flags=concrete	rule toF(F:Float) => F        [concrete]
0561	reference-semantics/semantics/float.k:88	MPY-FLOAT	rule	flags=concrete	rule toF(I:Int)   => intToF(I) [concrete]
0562	reference-semantics/semantics/float.k:93	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
0563	reference-semantics/semantics/float.k:94	MPY-FLOAT	rule	flags=concrete	rule ceilF(I:Int)   => I                       [concrete]
0564	reference-semantics/semantics/float.k:95	MPY-FLOAT	rule	flags=concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
0565	reference-semantics/semantics/float.k:99	MPY-FLOAT	rule	flags=-	rule applyUn("-", F:Float) => 0.0 -Float F
0566	reference-semantics/semantics/float.k:103	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
0567	reference-semantics/semantics/float.k:104	MPY-FLOAT	rule	flags=concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
0568	reference-semantics/semantics/float.k:105	MPY-FLOAT	rule	flags=-	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
0569	reference-semantics/semantics/float.k:107	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
0570	reference-semantics/semantics/float.k:108	MPY-FLOAT	rule	flags=concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
0571	reference-semantics/semantics/float.k:109	MPY-FLOAT	rule	flags=-	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
0572	reference-semantics/semantics/float.k:111	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
0573	reference-semantics/semantics/float.k:112	MPY-FLOAT	rule	flags=concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
0574	reference-semantics/semantics/float.k:113	MPY-FLOAT	rule	flags=-	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
0575	reference-semantics/semantics/float.k:115	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
0576	reference-semantics/semantics/float.k:116	MPY-FLOAT	rule	flags=concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
0577	reference-semantics/semantics/float.k:117	MPY-FLOAT	rule	flags=-	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
0578	reference-semantics/semantics/float.k:119	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
0579	reference-semantics/semantics/float.k:120	MPY-FLOAT	rule	flags=concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
0580	reference-semantics/semantics/float.k:121	MPY-FLOAT	rule	flags=-	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
0581	reference-semantics/semantics/float.k:125	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
0582	reference-semantics/semantics/float.k:126	MPY-FLOAT	rule	flags=concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
0583	reference-semantics/semantics/float.k:127	MPY-FLOAT	rule	flags=-	rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
0584	reference-semantics/semantics/float.k:128	MPY-FLOAT	rule	flags=-	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
0585	reference-semantics/semantics/float.k:129	MPY-FLOAT	rule	flags=-	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
0586	reference-semantics/semantics/float.k:132	MPY-FLOAT	rule	flags=-	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
0587	reference-semantics/semantics/float.k:133	MPY-FLOAT	rule	flags=-	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
0588	reference-semantics/semantics/float.k:134	MPY-FLOAT	rule	flags=-	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
0589	reference-semantics/semantics/float.k:135	MPY-FLOAT	rule	flags=-	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
0590	reference-semantics/semantics/float.k:136	MPY-FLOAT	rule	flags=-	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
0591	reference-semantics/semantics/float.k:137	MPY-FLOAT	rule	flags=-	rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
0592	reference-semantics/semantics/float.k:138	MPY-FLOAT	rule	flags=-	rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
0593	reference-semantics/semantics/float.k:139	MPY-FLOAT	rule	flags=-	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
0594	reference-semantics/semantics/float.k:142	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
0595	reference-semantics/semantics/float.k:143	MPY-FLOAT	rule	flags=concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
0596	reference-semantics/semantics/float.k:144	MPY-FLOAT	rule	flags=-	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
0597	reference-semantics/semantics/float.k:145	MPY-FLOAT	rule	flags=-	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
0598	reference-semantics/semantics/float.k:146	MPY-FLOAT	rule	flags=-	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
0599	reference-semantics/semantics/float.k:147	MPY-FLOAT	rule	flags=-	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
0600	reference-semantics/semantics/float.k:148	MPY-FLOAT	rule	flags=-	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
0601	reference-semantics/semantics/float.k:149	MPY-FLOAT	rule	flags=-	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
0602	reference-semantics/semantics/float.k:150	MPY-FLOAT	rule	flags=-	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
0603	reference-semantics/semantics/float.k:151	MPY-FLOAT	rule	flags=-	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
0604	reference-semantics/semantics/float.k:154	MPY-FLOAT	rule	flags=-	rule applyCmp("==", V:Val, noneV) => V ==K noneV
0605	reference-semantics/semantics/float.k:155	MPY-FLOAT	rule	flags=-	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
0606	reference-semantics/semantics/float.k:160	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
0607	reference-semantics/semantics/float.k:161	MPY-FLOAT	rule	flags=concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
0608	reference-semantics/semantics/float.k:162	MPY-FLOAT	rule	flags=-	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))
0609	reference-semantics/semantics/float.k:164	MPY-FLOAT	requires	flags=concrete	requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
0610	reference-semantics/semantics/float.k:165	MPY-FLOAT	syntax	flags=function	syntax Int ::= headIS(IntSeq) [function]
0611	reference-semantics/semantics/float.k:166	MPY-FLOAT	rule	flags=-	rule headIS(iCons(C:Int, _:IntSeq)) => C
0612	reference-semantics/semantics/float.k:167	MPY-FLOAT	syntax	flags=function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
0613	reference-semantics/semantics/float.k:168	MPY-FLOAT	rule	flags=-	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
0614	reference-semantics/semantics/float.k:169	MPY-FLOAT	rule	flags=-	rule intPartAcc(.IntSeq, A:Int) => A
0615	reference-semantics/semantics/float.k:170	MPY-FLOAT	rule	flags=-	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
0616	reference-semantics/semantics/float.k:171	MPY-FLOAT	rule	flags=-	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))
0617	reference-semantics/semantics/float.k:172	MPY-FLOAT	requires	flags=-	requires C =/=Int 46
0618	reference-semantics/semantics/float.k:173	MPY-FLOAT	syntax	flags=function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
0619	reference-semantics/semantics/float.k:174	MPY-FLOAT	rule	flags=-	rule fracPart(.IntSeq) => 0
0620	reference-semantics/semantics/float.k:175	MPY-FLOAT	rule	flags=-	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
0621	reference-semantics/semantics/float.k:176	MPY-FLOAT	rule	flags=-	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
0622	reference-semantics/semantics/float.k:177	MPY-FLOAT	rule	flags=-	rule fracAcc(.IntSeq, A:Int) => A
0623	reference-semantics/semantics/float.k:178	MPY-FLOAT	rule	flags=-	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
0624	reference-semantics/semantics/float.k:179	MPY-FLOAT	syntax	flags=function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
0625	reference-semantics/semantics/float.k:180	MPY-FLOAT	rule	flags=-	rule fracScale(.IntSeq) => 1
0626	reference-semantics/semantics/float.k:181	MPY-FLOAT	rule	flags=-	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
0627	reference-semantics/semantics/float.k:182	MPY-FLOAT	rule	flags=-	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
0628	reference-semantics/semantics/float.k:183	MPY-FLOAT	rule	flags=-	rule fscAcc(.IntSeq, A:Int) => A
0629	reference-semantics/semantics/float.k:184	MPY-FLOAT	rule	flags=-	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
0630	reference-semantics/semantics/float.k:185	MPY-FLOAT	rule	flags=-	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
0631	reference-semantics/semantics/float.k:186	MPY-FLOAT	rule	flags=-	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
0632	reference-semantics/semantics/float.k:187	MPY-FLOAT	rule	flags=-	rule applyBuiltin("float", F:Float, .Vals)        => F
0633	reference-semantics/semantics/float.k:190	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
0634	reference-semantics/semantics/float.k:191	MPY-FLOAT	rule	flags=concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
0635	reference-semantics/semantics/float.k:192	MPY-FLOAT	rule	flags=-	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
0636	reference-semantics/semantics/float.k:195	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
0637	reference-semantics/semantics/float.k:196	MPY-FLOAT	rule	flags=concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
0638	reference-semantics/semantics/float.k:197	MPY-FLOAT	rule	flags=-	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
0639	reference-semantics/semantics/float.k:198	MPY-FLOAT	rule	flags=-	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
0640	reference-semantics/semantics/float.k:199	MPY-FLOAT	rule	flags=-	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
0641	reference-semantics/semantics/float.k:200	MPY-FLOAT	rule	flags=-	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
0642	reference-semantics/semantics/float.k:201	MPY-FLOAT	rule	flags=-	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
0643	reference-semantics/semantics/float.k:202	MPY-FLOAT	rule	flags=-	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
0644	reference-semantics/semantics/float.k:203	MPY-FLOAT	rule	flags=-	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
0645	reference-semantics/semantics/float.k:204	MPY-FLOAT	rule	flags=-	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
0646	reference-semantics/semantics/float.k:205	MPY-FLOAT	rule	flags=-	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
0647	reference-semantics/semantics/float.k:206	MPY-FLOAT	rule	flags=-	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
0648	reference-semantics/semantics/float.k:209	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
0649	reference-semantics/semantics/float.k:210	MPY-FLOAT	rule	flags=concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
0650	reference-semantics/semantics/float.k:211	MPY-FLOAT	rule	flags=-	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
0651	reference-semantics/semantics/float.k:213	MPY-FLOAT	rule	flags=-	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
0652	reference-semantics/semantics/float.k:214	MPY-FLOAT	rule	flags=-	rule applyBuiltin("float", F:Float, .Vals) => F
0653	reference-semantics/semantics/float.k:217	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
0654	reference-semantics/semantics/float.k:218	MPY-FLOAT	rule	flags=concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
0655	reference-semantics/semantics/float.k:223	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
0656	reference-semantics/semantics/float.k:224	MPY-FLOAT	rule	flags=concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
0657	reference-semantics/semantics/float.k:227	MPY-FLOAT	rule	flags=-	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
0658	reference-semantics/semantics/float.k:228	MPY-FLOAT	rule	flags=-	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
0659	reference-semantics/semantics/float.k:230	MPY-FLOAT	syntax	flags=function,total,symbol	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
0660	reference-semantics/semantics/float.k:231	MPY-FLOAT	rule	flags=concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
0661	reference-semantics/semantics/float.k:232	MPY-FLOAT	syntax	flags=-	syntax KItem ::= "#mathSqrt"
0662	reference-semantics/semantics/float.k:233	MPY-FLOAT	rule	flags=priority	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
0663	reference-semantics/semantics/float.k:234	MPY-FLOAT	rule	flags=-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
0664	reference-semantics/semantics/float.k:235	MPY-FLOAT	rule	flags=-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
0665	reference-semantics/semantics/float.k:243	MPY-FLOAT	syntax	flags=-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
0666	reference-semantics/semantics/float.k:244	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0667	reference-semantics/semantics/float.k:245	MPY-FLOAT	rule	flags=-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
0668	reference-semantics/semantics/float.k:246	MPY-FLOAT	rule	flags=-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
0669	reference-semantics/semantics/float.k:247	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
0670	reference-semantics/semantics/float.k:248	MPY-FLOAT	requires	flags=-	requires isFloat(V)
0671	reference-semantics/semantics/float.k:250	MPY-FLOAT	syntax	flags=-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
0672	reference-semantics/semantics/float.k:251	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0673	reference-semantics/semantics/float.k:252	MPY-FLOAT	rule	flags=-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
0674	reference-semantics/semantics/float.k:253	MPY-FLOAT	rule	flags=-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
0675	reference-semantics/semantics/float.k:254	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
0676	reference-semantics/semantics/float.k:255	MPY-FLOAT	requires	flags=-	requires isFloat(V)
0677	reference-semantics/semantics/float.k:261	MPY-FLOAT	syntax	flags=-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
0678	reference-semantics/semantics/float.k:262	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
0679	reference-semantics/semantics/float.k:264	MPY-FLOAT	requires	flags=-	requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
0680	reference-semantics/semantics/float.k:265	MPY-FLOAT	rule	flags=-	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
0681	reference-semantics/semantics/float.k:266	MPY-FLOAT	rule	flags=-	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
0682	reference-semantics/semantics/float.k:267	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
0683	reference-semantics/semantics/float.k:269	MPY-FLOAT	requires	flags=-	requires isFloat(V)
0684	reference-semantics/semantics/float.k:270	MPY-FLOAT	rule	flags=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
0685	reference-semantics/semantics/float.k:272	MPY-FLOAT	requires	flags=-	requires isInt(V) orBool isBool(V)
0686	reference-semantics/semantics/float.k:273	MPY-FLOAT	endmodule	flags=-	endmodule
0687	reference-semantics/semantics/functions.k:3	MPY-FUNCTIONS	module	flags=-	module MPY-FUNCTIONS
0688	reference-semantics/semantics/functions.k:4	MPY-FUNCTIONS	imports	flags=-	imports MPY-CORE
0689	reference-semantics/semantics/functions.k:8	MPY-FUNCTIONS	syntax	flags=-	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
0690	reference-semantics/semantics/functions.k:14	MPY-FUNCTIONS	rule	flags=-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
0691	reference-semantics/semantics/functions.k:18	MPY-FUNCTIONS	syntax	flags=-	syntax Expr ::= closureExpr(ParamNames, Stmts)
0692	reference-semantics/semantics/functions.k:19	MPY-FUNCTIONS	rule	flags=-	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
0693	reference-semantics/semantics/functions.k:27	MPY-FUNCTIONS	syntax	flags=-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
0694	reference-semantics/semantics/functions.k:31	MPY-FUNCTIONS	syntax	flags=-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
0695	reference-semantics/semantics/functions.k:33	MPY-FUNCTIONS	rule	flags=-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
0696	reference-semantics/semantics/functions.k:36	MPY-FUNCTIONS	rule	flags=-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
0697	reference-semantics/semantics/functions.k:41	MPY-FUNCTIONS	requires	flags=-	requires FV in_keys(M)
0698	reference-semantics/semantics/functions.k:42	MPY-FUNCTIONS	rule	flags=-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
0699	reference-semantics/semantics/functions.k:47	MPY-FUNCTIONS	rule	flags=-	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
