file	module	start	end	kind	subtype	attributes	proof_role	decision	text
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	19	19	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("is", V:Val, noneV) => V ==K noneV
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	20	20	rule	equational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	25	27	rule	operational-rule	priority	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	28	31	rule	operational-rule	priority	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	34	37	rule	operational-rule	priority	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	38	42	rule	operational-rule	priority	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
/candidate/reference-semantics/semantics/operators.k	MPY-OPERATORS	44	46	rule	operational-rule	priority	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	9	9	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= inRange(Int, Int, Int) [function, total]
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	10	10	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	12	12	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= rangeLen(Int, Int, Int) [function]
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	13	14	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	15	16	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	17	18	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	20	22	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
/candidate/reference-semantics/semantics/range.k	MPY-RANGE	23	24	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
/candidate/reference-semantics/semantics/set.k	MPY-SET	8	8	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Val ::= setV(IntSeq)
/candidate/reference-semantics/semantics/set.k	MPY-SET	11	11	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	MPY-SET	12	12	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule codeIn(_:Int, .IntSeq) => false
/candidate/reference-semantics/semantics/set.k	MPY-SET	13	13	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
/candidate/reference-semantics/semantics/set.k	MPY-SET	16	17	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	MPY-SET	18	18	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
/candidate/reference-semantics/semantics/set.k	MPY-SET	19	19	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
/candidate/reference-semantics/semantics/set.k	MPY-SET	20	21	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
/candidate/reference-semantics/semantics/set.k	MPY-SET	22	23	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
/candidate/reference-semantics/semantics/set.k	MPY-SET	25	25	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/set.k	MPY-SET	26	26	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
/candidate/reference-semantics/semantics/set.k	MPY-SET	27	27	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
/candidate/reference-semantics/semantics/set.k	MPY-SET	31	31	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	MPY-SET	32	32	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule subsetCodes(.IntSeq, _:IntSeq) => true
/candidate/reference-semantics/semantics/set.k	MPY-SET	33	33	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/candidate/reference-semantics/semantics/set.k	MPY-SET	35	35	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	MPY-SET	36	36	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
/candidate/reference-semantics/semantics/set.k	MPY-SET	39	39	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	18	18	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	19	19	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	20	20	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule sortVS(.ValSeq) => .ValSeq [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	21	21	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	22	22	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	23	23	rule	operational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	24	24	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	26	26	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	27	27	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	28	28	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	29	30	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	31	32	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	36	37	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	40	42	rule	operational-rule	priority	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	49	49	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	51	52	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	53	53	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	54	54	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule revVSAcc(.ValSeq, A:ValSeq) => A
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	55	55	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	57	57	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	58	58	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule condRev(S:ValSeq, false) => S
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	59	59	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule condRev(S:ValSeq, true) => revVS(S)
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	61	62	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	63	64	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
/candidate/reference-semantics/semantics/sort.k	MPY-SORT	65	66	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
/candidate/reference-semantics/semantics/str.k	MPY-STR	8	8	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
/candidate/reference-semantics/semantics/str.k	MPY-STR	9	10	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
/candidate/reference-semantics/semantics/str.k	MPY-STR	13	13	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= strToCodes(String) [function]
/candidate/reference-semantics/semantics/str.k	MPY-STR	14	14	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/candidate/reference-semantics/semantics/str.k	MPY-STR	15	15	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strToCodes("") => .IntSeq
/candidate/reference-semantics/semantics/str.k	MPY-STR	16	17	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
/candidate/reference-semantics/semantics/str.k	MPY-STR	20	20	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/str.k	MPY-STR	21	21	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule seqConcat(.IntSeq, T:IntSeq) => T
/candidate/reference-semantics/semantics/str.k	MPY-STR	22	22	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/candidate/reference-semantics/semantics/str.k	MPY-STR	24	24	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
/candidate/reference-semantics/semantics/str.k	MPY-STR	25	25	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
/candidate/reference-semantics/semantics/str.k	MPY-STR	26	26	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
/candidate/reference-semantics/semantics/str.k	MPY-STR	29	29	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
/candidate/reference-semantics/semantics/str.k	MPY-STR	30	30	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
/candidate/reference-semantics/semantics/str.k	MPY-STR	32	32	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/str.k	MPY-STR	33	33	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strPrefix(.IntSeq, _:IntSeq) => true
/candidate/reference-semantics/semantics/str.k	MPY-STR	34	34	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/candidate/reference-semantics/semantics/str.k	MPY-STR	35	35	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/candidate/reference-semantics/semantics/str.k	MPY-STR	37	37	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/str.k	MPY-STR	38	38	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
/candidate/reference-semantics/semantics/str.k	MPY-STR	39	39	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
/candidate/reference-semantics/semantics/str.k	MPY-STR	40	41	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
/candidate/reference-semantics/semantics/str.k	MPY-STR	48	48	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/str.k	MPY-STR	49	49	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(.IntSeq, .IntSeq) => false
/candidate/reference-semantics/semantics/str.k	MPY-STR	50	50	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/candidate/reference-semantics/semantics/str.k	MPY-STR	51	51	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/candidate/reference-semantics/semantics/str.k	MPY-STR	52	52	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
/candidate/reference-semantics/semantics/str.k	MPY-STR	53	53	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
/candidate/reference-semantics/semantics/str.k	MPY-STR	54	54	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
/candidate/reference-semantics/semantics/str.k	MPY-STR	56	56	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
/candidate/reference-semantics/semantics/str.k	MPY-STR	57	57	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
/candidate/reference-semantics/semantics/str.k	MPY-STR	58	58	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
/candidate/reference-semantics/semantics/str.k	MPY-STR	59	59	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	11	11	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	12	12	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	13	14	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	16	16	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= intSeqAt(IntSeq, Int) [function]
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	17	17	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	18	19	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
/candidate/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	21	21	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= normIdx(Int, Int) [function, total]
