cwd: /tmp/audit-work
command: /audit-output/evidence/k_rule_inventory.py /tmp/audit-work/reference-semantics /tmp/audit-work/verification.k /tmp/audit-work/spec.k
captured_lines: 950
captured_bytes: 155144
--- output ---
file	line	kind	attributes	declaration
/tmp/audit-work/reference-semantics/semantics/subscript.k	28	context	-	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
/tmp/audit-work/reference-semantics/semantics/subscript.k	31	rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/subscript.k	35	rule	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	37	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	38	rule	-	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	39	rule	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	40	rule	-	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
/tmp/audit-work/reference-semantics/semantics/subscript.k	44	syntax	-	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
/tmp/audit-work/reference-semantics/semantics/subscript.k	49	syntax	-	syntax OptInt ::= "noB" | someB(Int)
/tmp/audit-work/reference-semantics/semantics/subscript.k	50	rule	-	rule <k> #evalB(NoBound) => noB ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	51	rule	-	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	52	rule	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	54	rule	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	55	rule	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	56	rule	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
/tmp/audit-work/reference-semantics/semantics/subscript.k	58	rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
/tmp/audit-work/reference-semantics/semantics/subscript.k	61	rule	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	63	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	64	rule	-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	66	rule	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	68	rule	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
/tmp/audit-work/reference-semantics/semantics/subscript.k	72	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	73	rule	-	rule slStep(noB) => 1
/tmp/audit-work/reference-semantics/semantics/subscript.k	74	rule	-	rule slStep(someB(S:Int)) => S
/tmp/audit-work/reference-semantics/semantics/subscript.k	76	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	77	rule	-	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
/tmp/audit-work/reference-semantics/semantics/subscript.k	79	rule	-	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
/tmp/audit-work/reference-semantics/semantics/subscript.k	81	rule	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reference-semantics/semantics/subscript.k	83	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	84	rule	-	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
/tmp/audit-work/reference-semantics/semantics/subscript.k	86	rule	-	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
/tmp/audit-work/reference-semantics/semantics/subscript.k	88	rule	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reference-semantics/semantics/subscript.k	90	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	91	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
/tmp/audit-work/reference-semantics/semantics/subscript.k	93	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
/tmp/audit-work/reference-semantics/semantics/subscript.k	96	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	97	rule	-	rule clampLo(J:Int, _STEP:Int) => J
/tmp/audit-work/reference-semantics/semantics/subscript.k	99	rule	-	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
/tmp/audit-work/reference-semantics/semantics/subscript.k	102	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	103	rule	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
/tmp/audit-work/reference-semantics/semantics/subscript.k	105	rule	-	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
/tmp/audit-work/reference-semantics/semantics/subscript.k	109	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	110	rule	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
/tmp/audit-work/reference-semantics/semantics/subscript.k	113	rule	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
/tmp/audit-work/reference-semantics/semantics/subscript.k	116	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	117	rule	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
/tmp/audit-work/reference-semantics/semantics/subscript.k	120	rule	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/syntax.k	9	syntax	strict,seqstrict,macro	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	32	syntax	-	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	33	syntax	-	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	34	syntax	-	syntax Entries ::= List{Entry, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	35	syntax	-	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	36	syntax	-	syntax CompFors ::= List{CompFor, ""}
/tmp/audit-work/reference-semantics/semantics/syntax.k	37	syntax	-	syntax Exprs ::= List{Expr, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	38	syntax	-	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	39	syntax	-	syntax Bound ::= Expr | "NoBound"
/tmp/audit-work/reference-semantics/semantics/syntax.k	41	syntax	strict	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	56	syntax	-	syntax Stmts ::= List{Stmt, ""}
/tmp/audit-work/reference-semantics/semantics/syntax.k	57	syntax	-	syntax Params ::= "Params" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	58	syntax	-	syntax CellVars ::= "CellVars" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	59	syntax	-	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	60	syntax	-	syntax ParamNames ::= List{String, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	61	syntax	-	syntax Module ::= "Module" "(" Stmts ")"
/tmp/audit-work/reference-semantics/semantics/tuple.k	10	rule	-	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	11	rule	-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
/tmp/audit-work/reference-semantics/semantics/tuple.k	14	syntax	-	syntax ApplyK ::= "toTuple"
/tmp/audit-work/reference-semantics/semantics/tuple.k	15	rule	-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	16	rule	-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	18	rule	-	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
/tmp/audit-work/reference-semantics/semantics/tuple.k	20	rule	-	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	21	rule	-	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
/tmp/audit-work/reference-semantics/semantics/tuple.k	23	rule	-	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
/tmp/audit-work/reference-semantics/semantics/tuple.k	24	syntax	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
/tmp/audit-work/reference-semantics/semantics/tuple.k	25	rule	-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
/tmp/audit-work/reference-semantics/semantics/tuple.k	26	rule	-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
/tmp/audit-work/reference-semantics/semantics/tuple.k	28	rule	-	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
/tmp/audit-work/reference-semantics/semantics/tuple.k	31	syntax	-	syntax KItem ::= #bindTgt(Expr, Val)
/tmp/audit-work/reference-semantics/semantics/tuple.k	32	rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
/tmp/audit-work/reference-semantics/semantics/tuple.k	35	rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
/tmp/audit-work/reference-semantics/semantics/tuple.k	42	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	43	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	44	rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
/tmp/audit-work/reference-semantics/semantics/tuple.k	49	syntax	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
/tmp/audit-work/reference-semantics/semantics/tuple.k	50	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	51	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	52	rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/tuple.k	55	rule	-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
/tmp/audit-work/reference-semantics/semantics/tuple.k	57	rule	-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
/tmp/audit-work/spec.k	10	claim	-	claim [loop-invariant]: <k> #loop(list(intVals(XS:IntList)), Name("number"), Assign(Name("total"), BinOp("+", Name("total"), Name("number"))) Assign(Name("product"), BinOp("*", Name("product"), Name("number"))) .Stmts) ~> (Return(TupleExpr(Name("total"), Name("product"), .Exprs)) .Stmts) ~> #endcall => tuple(vCons(sumFrom(SUM:Int, XS), vCons(productFrom(PRODUCT:Int, XS), .ValSeq))) ~> CONT:K </k> <env> LOCAL:Int => CALLER:Int </env> <scopes> LOCAL |-> scope("numbers" |-> list(intVals(INPUT:IntList)) "total" |-> SUM "product" |-> PRODUCT "number" |-> LAST:Val, parent(0)) STORE:Map => ?FINALSCOPES:Map </scopes> <scopeLoc> NEXT:Int => LOCAL </scopeLoc> <heap> HEAP:Map </heap> <heapLoc> HEAPLOC:Int </heapLoc> <stack> ListItem(frame(CONT, CALLER, LOCAL)) RESTSTACK:List => RESTSTACK </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> // Whole-program entry claim: load the exact translated module, resolve the // named entry point through the module scope, bind numbers, and execute it.
/tmp/audit-work/spec.k	47	claim	-	claim [sum-product]: <k> #loadAll(Module( ImportFrom("typing", "List", "Tuple") FuncDef("sum_product", Params("numbers"), Assign(Name("total"), Int(0)) Assign(Name("product"), Int(1)) Assign(Name("number"), Int(0)) For(Name("number"), Name("numbers"), Assign(Name("total"), BinOp("+", Name("total"), Name("number"))) Assign(Name("product"), BinOp("*", Name("product"), Name("number"))) .Stmts) Return(TupleExpr(Name("total"), Name("product"), .Exprs)) .Stmts) .Stmts)) ~> Call(Name("sum_product"), (list(intVals(XS:IntList)), .Exprs)) => tuple(vCons(sumFrom(0, XS), vCons(productFrom(1, XS), .ValSeq))) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => ?FINALSCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
/tmp/audit-work/verification.k	9	syntax	-	syntax IntList ::= ".IntList" | iList(Int, IntList)
/tmp/audit-work/verification.k	11	syntax	-	syntax ValSeq ::= intVals(IntList)
/tmp/audit-work/verification.k	12	rule	-	rule intVals(.IntList) => .ValSeq
/tmp/audit-work/verification.k	13	rule	-	rule intVals(iList(I:Int, REST:IntList)) => vCons(I, intVals(REST)) // Exact symbolic accelerators: intVals equation followed by the matching // supplied MPY-LIST #iterNext equation. They alter only the <k> redex.
/tmp/audit-work/verification.k	18	rule	priority	rule <k> #iterNext(list(intVals(.IntList))) => #iterDone ... </k> [priority(40)]
/tmp/audit-work/verification.k	21	rule	priority	rule <k> #iterNext(list(intVals(iList(I:Int, REST:IntList)))) => #iterYield(I, list(intVals(REST))) ... </k> [priority(40)] // The Haskell backend does not cool a symbolic tuple(Int, Int) out of the // generated Return strictness freezer. This exact bridge is the composition // of the two pure local Name lookups, TupleExpr construction, and MPY's // Return rule. The real #pop rule still performs all frame/state cleanup.
/tmp/audit-work/verification.k	29	rule	priority	rule <k> Return(TupleExpr(Name("total"), Name("product"), .Exprs)) ~> _ => #pop </k> <env> LOCAL:Int </env> <scopes> ... LOCAL |-> scope("numbers" |-> NUMBERS:Val "total" |-> SUM:Int "product" |-> PRODUCT:Int "number" |-> LAST:Val, parent(0)) ... </scopes> <ret> noRet => retV(tuple(vCons(SUM, vCons(PRODUCT, .ValSeq)))) </ret> [priority(40)] // Likewise, symbolic list values do not cool out of For's generated // strictness freezer. This bridge composes the pure local lookup of // numbers with MPY-CONTROLS' For-to-#loop rule.
/tmp/audit-work/verification.k	46	rule	priority	rule <k> For(Name("number"), Name("numbers"), Assign(Name("total"), BinOp("+", Name("total"), Name("number"))) Assign(Name("product"), BinOp("*", Name("product"), Name("number"))) .Stmts) => #loop(list(intVals(XS:IntList)), Name("number"), Assign(Name("total"), BinOp("+", Name("total"), Name("number"))) Assign(Name("product"), BinOp("*", Name("product"), Name("number"))) .Stmts) ... </k> <env> LOCAL:Int </env> <scopes> ... LOCAL |-> scope("numbers" |-> list(intVals(XS)) "total" |-> SUM:Int "product" |-> PRODUCT:Int "number" |-> LAST:Val, parent(0)) ... </scopes> [priority(40)] // Left folds matching the two accumulator assignments in solution.py.
/tmp/audit-work/verification.k	69	syntax	function,total	syntax Int ::= sumFrom(Int, IntList) [function, total] | productFrom(Int, IntList) [function, total]
/tmp/audit-work/verification.k	72	rule	-	rule sumFrom(ACC:Int, .IntList) => ACC
/tmp/audit-work/verification.k	73	rule	-	rule sumFrom(ACC:Int, iList(I:Int, REST:IntList)) => sumFrom(ACC +Int I, REST)
/tmp/audit-work/verification.k	76	rule	-	rule productFrom(ACC:Int, .IntList) => ACC
/tmp/audit-work/verification.k	77	rule	-	rule productFrom(ACC:Int, iList(I:Int, REST:IntList)) => productFrom(ACC *Int I, REST)
TOTAL	943
COUNT_CLAIM	2
COUNT_CONFIGURATION	1
COUNT_CONTEXT	5
COUNT_RULE	705
COUNT_SYNTAX	230
--- status ---
exit_status: 0
