file	line	kind	attributes	scope	decision	rationale	declaration
/tmp/audit-work/reference-semantics/semantics/set.k	33	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/tmp/audit-work/reference-semantics/semantics/set.k	35	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	36	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
/tmp/audit-work/reference-semantics/semantics/set.k	39	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
/tmp/audit-work/reference-semantics/semantics/sort.k	18	syntax	function,total,symbol	supplied-unused	UNUSED_TRUSTED_PRIMITIVE	Opaque supplied-semantics symbol is unreachable from this integer-list program and cannot affect either claim.	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/tmp/audit-work/reference-semantics/semantics/sort.k	19	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/tmp/audit-work/reference-semantics/semantics/sort.k	20	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule sortVS(.ValSeq) => .ValSeq [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	21	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	22	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	23	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	24	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
/tmp/audit-work/reference-semantics/semantics/sort.k	26	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/tmp/audit-work/reference-semantics/semantics/sort.k	27	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	28	rule	concrete	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	29	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
/tmp/audit-work/reference-semantics/semantics/sort.k	31	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
/tmp/audit-work/reference-semantics/semantics/sort.k	36	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
/tmp/audit-work/reference-semantics/semantics/sort.k	40	rule	priority	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
/tmp/audit-work/reference-semantics/semantics/sort.k	49	syntax	function,total,symbol	supplied-unused	UNUSED_TRUSTED_PRIMITIVE	Opaque supplied-semantics symbol is unreachable from this integer-list program and cannot affect either claim.	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/tmp/audit-work/reference-semantics/semantics/sort.k	51	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/sort.k	53	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/tmp/audit-work/reference-semantics/semantics/sort.k	54	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule revVSAcc(.ValSeq, A:ValSeq) => A
/tmp/audit-work/reference-semantics/semantics/sort.k	55	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/tmp/audit-work/reference-semantics/semantics/sort.k	57	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/tmp/audit-work/reference-semantics/semantics/sort.k	58	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule condRev(S:ValSeq, false) => S
/tmp/audit-work/reference-semantics/semantics/sort.k	59	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule condRev(S:ValSeq, true) => revVS(S)
/tmp/audit-work/reference-semantics/semantics/sort.k	61	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
/tmp/audit-work/reference-semantics/semantics/sort.k	63	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
/tmp/audit-work/reference-semantics/semantics/sort.k	65	rule	total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
/tmp/audit-work/reference-semantics/semantics/str.k	8	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
/tmp/audit-work/reference-semantics/semantics/str.k	9	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
/tmp/audit-work/reference-semantics/semantics/str.k	13	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax IntSeq ::= strToCodes(String) [function]
/tmp/audit-work/reference-semantics/semantics/str.k	14	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/tmp/audit-work/reference-semantics/semantics/str.k	15	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strToCodes("") => .IntSeq
/tmp/audit-work/reference-semantics/semantics/str.k	16	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
/tmp/audit-work/reference-semantics/semantics/str.k	20	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	21	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule seqConcat(.IntSeq, T:IntSeq) => T
/tmp/audit-work/reference-semantics/semantics/str.k	22	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/tmp/audit-work/reference-semantics/semantics/str.k	24	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
/tmp/audit-work/reference-semantics/semantics/str.k	25	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
/tmp/audit-work/reference-semantics/semantics/str.k	26	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
/tmp/audit-work/reference-semantics/semantics/str.k	29	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	30	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	32	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	33	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strPrefix(.IntSeq, _:IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/str.k	34	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	35	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/tmp/audit-work/reference-semantics/semantics/str.k	37	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	38	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	39	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
/tmp/audit-work/reference-semantics/semantics/str.k	40	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
/tmp/audit-work/reference-semantics/semantics/str.k	48	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	49	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(.IntSeq, .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	50	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/tmp/audit-work/reference-semantics/semantics/str.k	51	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	52	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
/tmp/audit-work/reference-semantics/semantics/str.k	53	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
/tmp/audit-work/reference-semantics/semantics/str.k	54	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
/tmp/audit-work/reference-semantics/semantics/str.k	56	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
/tmp/audit-work/reference-semantics/semantics/str.k	57	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
/tmp/audit-work/reference-semantics/semantics/str.k	58	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
/tmp/audit-work/reference-semantics/semantics/str.k	59	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
/tmp/audit-work/reference-semantics/semantics/subscript.k	11	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	12	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
/tmp/audit-work/reference-semantics/semantics/subscript.k	13	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
/tmp/audit-work/reference-semantics/semantics/subscript.k	16	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	17	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
/tmp/audit-work/reference-semantics/semantics/subscript.k	18	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
/tmp/audit-work/reference-semantics/semantics/subscript.k	21	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= normIdx(Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	22	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
/tmp/audit-work/reference-semantics/semantics/subscript.k	23	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
/tmp/audit-work/reference-semantics/semantics/subscript.k	27	context	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	context Subscript(HOLE, _)
/tmp/audit-work/reference-semantics/semantics/subscript.k	28	context	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
/tmp/audit-work/reference-semantics/semantics/subscript.k	31	rule	priority	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/subscript.k	35	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	37	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Val ::= applyIndex(Val, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	38	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	39	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	40	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
/tmp/audit-work/reference-semantics/semantics/subscript.k	44	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
/tmp/audit-work/reference-semantics/semantics/subscript.k	49	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax OptInt ::= "noB" | someB(Int)
/tmp/audit-work/reference-semantics/semantics/subscript.k	50	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #evalB(NoBound) => noB ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	51	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	52	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> I:Int ~> #toSome => someB(I) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	54	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	55	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	56	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
