record_id,file,start_line,end_line,kind,tags,disposition,justification
813,reference-semantics/semantics/methods.k,101,102,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
814,reference-semantics/semantics/methods.k,104,105,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
815,reference-semantics/semantics/methods.k,106,106,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
816,reference-semantics/semantics/methods.k,107,107,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
817,reference-semantics/semantics/methods.k,108,108,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
818,reference-semantics/semantics/methods.k,109,109,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
819,reference-semantics/semantics/methods.k,112,112,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
820,reference-semantics/semantics/methods.k,113,113,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
821,reference-semantics/semantics/methods.k,115,115,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
822,reference-semantics/semantics/methods.k,116,116,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
823,reference-semantics/semantics/methods.k,118,118,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
824,reference-semantics/semantics/methods.k,119,119,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
825,reference-semantics/semantics/methods.k,121,121,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
826,reference-semantics/semantics/methods.k,122,122,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
827,reference-semantics/semantics/methods.k,124,124,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
828,reference-semantics/semantics/methods.k,125,125,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
829,reference-semantics/semantics/methods.k,126,126,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
830,reference-semantics/semantics/methods.k,128,128,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
831,reference-semantics/semantics/methods.k,129,129,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
832,reference-semantics/semantics/methods.k,130,130,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
833,reference-semantics/semantics/methods.k,132,132,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
834,reference-semantics/semantics/methods.k,133,133,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
835,reference-semantics/semantics/methods.k,134,134,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
836,reference-semantics/semantics/methods.k,136,136,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
837,reference-semantics/semantics/methods.k,137,137,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
838,reference-semantics/semantics/methods.k,138,138,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
839,reference-semantics/semantics/methods.k,140,140,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
840,reference-semantics/semantics/methods.k,142,142,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
841,reference-semantics/semantics/methods.k,143,143,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
842,reference-semantics/semantics/methods.k,145,145,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
843,reference-semantics/semantics/methods.k,146,146,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
844,reference-semantics/semantics/methods.k,147,147,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
845,reference-semantics/semantics/methods.k,149,149,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
846,reference-semantics/semantics/methods.k,150,150,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
847,reference-semantics/semantics/methods.k,151,151,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
848,reference-semantics/semantics/methods.k,152,152,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
849,reference-semantics/semantics/methods.k,154,154,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
850,reference-semantics/semantics/methods.k,155,155,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
851,reference-semantics/semantics/methods.k,156,156,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
852,reference-semantics/semantics/methods.k,158,158,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
853,reference-semantics/semantics/methods.k,159,159,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
854,reference-semantics/semantics/methods.k,160,160,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
855,reference-semantics/semantics/methods.k,162,162,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
856,reference-semantics/semantics/methods.k,163,163,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
857,reference-semantics/semantics/methods.k,164,164,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
858,reference-semantics/semantics/methods.k,166,166,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
859,reference-semantics/semantics/methods.k,167,167,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
860,reference-semantics/semantics/methods.k,168,168,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
861,reference-semantics/semantics/methods.k,169,169,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
862,reference-semantics/semantics/methods.k,170,170,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
863,reference-semantics/semantics/operators.k,6,6,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
864,reference-semantics/semantics/operators.k,7,7,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
865,reference-semantics/semantics/operators.k,8,8,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
866,reference-semantics/semantics/operators.k,10,10,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
867,reference-semantics/semantics/operators.k,12,12,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
868,reference-semantics/semantics/operators.k,15,15,context,,FIXED_SEMANTICS_REVIEWED_STRUCTURE,Configuration/cooling context is consistent with the supplied cell model and evaluation order.
869,reference-semantics/semantics/operators.k,16,16,context,,FIXED_SEMANTICS_REVIEWED_STRUCTURE,Configuration/cooling context is consistent with the supplied cell model and evaluation order.
870,reference-semantics/semantics/operators.k,17,17,rule,"k-cell-operational,owise",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
871,reference-semantics/semantics/operators.k,19,19,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
872,reference-semantics/semantics/operators.k,20,20,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
873,reference-semantics/semantics/operators.k,25,27,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
874,reference-semantics/semantics/operators.k,28,31,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
875,reference-semantics/semantics/operators.k,34,37,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
876,reference-semantics/semantics/operators.k,38,42,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
877,reference-semantics/semantics/operators.k,44,46,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
878,reference-semantics/semantics/operators.k,47,47,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
879,reference-semantics/semantics/range.k,5,5,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
880,reference-semantics/semantics/range.k,6,6,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
881,reference-semantics/semantics/range.k,7,7,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
882,reference-semantics/semantics/range.k,9,9,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
883,reference-semantics/semantics/range.k,10,10,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
884,reference-semantics/semantics/range.k,12,12,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
885,reference-semantics/semantics/range.k,13,14,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
886,reference-semantics/semantics/range.k,15,16,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
887,reference-semantics/semantics/range.k,17,18,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
888,reference-semantics/semantics/range.k,20,22,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
889,reference-semantics/semantics/range.k,23,24,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
890,reference-semantics/semantics/range.k,25,25,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
891,reference-semantics/semantics/set.k,3,3,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
892,reference-semantics/semantics/set.k,4,4,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
893,reference-semantics/semantics/set.k,8,8,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
894,reference-semantics/semantics/set.k,11,11,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
895,reference-semantics/semantics/set.k,12,12,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
896,reference-semantics/semantics/set.k,13,13,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
897,reference-semantics/semantics/set.k,16,17,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
898,reference-semantics/semantics/set.k,18,18,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
899,reference-semantics/semantics/set.k,19,19,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
900,reference-semantics/semantics/set.k,20,21,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
901,reference-semantics/semantics/set.k,22,23,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
902,reference-semantics/semantics/set.k,25,25,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
903,reference-semantics/semantics/set.k,26,26,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
904,reference-semantics/semantics/set.k,27,27,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
905,reference-semantics/semantics/set.k,31,31,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
906,reference-semantics/semantics/set.k,32,32,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
907,reference-semantics/semantics/set.k,33,33,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
908,reference-semantics/semantics/set.k,35,35,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
909,reference-semantics/semantics/set.k,36,36,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
910,reference-semantics/semantics/set.k,39,39,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
911,reference-semantics/semantics/set.k,40,40,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
912,reference-semantics/semantics/sort.k,10,10,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
913,reference-semantics/semantics/sort.k,11,11,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
914,reference-semantics/semantics/sort.k,12,12,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
915,reference-semantics/semantics/sort.k,18,18,syntax,"function,no-evaluators,symbol,total",UNUSED_OPAQUE_TRUST_BOUNDARY,Supplied opaque proof-domain primitive; no source construct or submitted claim reaches it.
916,reference-semantics/semantics/sort.k,19,19,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
917,reference-semantics/semantics/sort.k,20,20,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
918,reference-semantics/semantics/sort.k,21,21,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
919,reference-semantics/semantics/sort.k,22,22,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
920,reference-semantics/semantics/sort.k,23,23,rule,"cell-rewrite,concrete",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
921,reference-semantics/semantics/sort.k,24,24,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
922,reference-semantics/semantics/sort.k,26,26,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
923,reference-semantics/semantics/sort.k,27,27,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
924,reference-semantics/semantics/sort.k,28,28,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
925,reference-semantics/semantics/sort.k,29,30,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
926,reference-semantics/semantics/sort.k,31,32,rule,"concrete,equational-or-term-rewrite",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
927,reference-semantics/semantics/sort.k,36,37,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
928,reference-semantics/semantics/sort.k,40,42,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
929,reference-semantics/semantics/sort.k,49,49,syntax,"function,no-evaluators,symbol,total",UNUSED_OPAQUE_TRUST_BOUNDARY,Supplied opaque proof-domain primitive; no source construct or submitted claim reaches it.
930,reference-semantics/semantics/sort.k,51,52,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
931,reference-semantics/semantics/sort.k,53,53,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
932,reference-semantics/semantics/sort.k,54,54,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
933,reference-semantics/semantics/sort.k,55,55,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
934,reference-semantics/semantics/sort.k,57,57,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
935,reference-semantics/semantics/sort.k,58,58,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
936,reference-semantics/semantics/sort.k,59,59,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
937,reference-semantics/semantics/sort.k,61,62,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
938,reference-semantics/semantics/sort.k,63,64,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
939,reference-semantics/semantics/sort.k,65,66,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
940,reference-semantics/semantics/sort.k,72,72,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
941,reference-semantics/semantics/str.k,3,3,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
942,reference-semantics/semantics/str.k,4,4,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
943,reference-semantics/semantics/str.k,5,5,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
944,reference-semantics/semantics/str.k,8,8,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
945,reference-semantics/semantics/str.k,9,10,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
946,reference-semantics/semantics/str.k,13,13,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
947,reference-semantics/semantics/str.k,14,14,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
948,reference-semantics/semantics/str.k,15,15,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
949,reference-semantics/semantics/str.k,16,17,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
950,reference-semantics/semantics/str.k,20,20,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
