id	file	line	kind	attributes	relevance	decision	rationale	declaration
761	semantics/set.k	19	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	semantics/set.k	20	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)\n       requires codeIn(C, ACC)
763	semantics/set.k	22	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))\n       requires notBool codeIn(C, ACC)
764	semantics/set.k	25	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	semantics/set.k	26	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
766	semantics/set.k	27	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	semantics/set.k	31	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	semantics/set.k	32	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule subsetCodes(.IntSeq, _:IntSeq)                => true
769	semantics/set.k	33	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	semantics/set.k	35	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	semantics/set.k	36	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	semantics/set.k	39	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
773	semantics/sort.k	18	syntax	function,total,symbol(sortVS),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	semantics/sort.k	19	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	semantics/sort.k	20	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
776	semantics/sort.k	21	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	semantics/sort.k	22	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
778	semantics/sort.k	23	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	semantics/sort.k	24	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
780	semantics/sort.k	26	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	semantics/sort.k	27	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	semantics/sort.k	28	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	semantics/sort.k	29	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))\n       requires strLt(A, B) orBool A ==K B [concrete]
784	semantics/sort.k	31	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))\n       requires notBool (strLt(A, B) orBool A ==K B) [concrete]
785	semantics/sort.k	36	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(sortVS(VS))) ... </k>
786	semantics/sort.k	40	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap>\n       [priority(40)]
787	semantics/sort.k	49	syntax	function,total,symbol(sortKeyVS),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	semantics/sort.k	51	syntax	function,total,function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= revVS(ValSeq) [function, total]\n                  | revVSAcc(ValSeq, ValSeq) [function, total]
789	semantics/sort.k	53	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	semantics/sort.k	54	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	semantics/sort.k	55	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	semantics/sort.k	57	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	semantics/sort.k	58	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule condRev(S:ValSeq, false) => S
794	semantics/sort.k	59	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule condRev(S:ValSeq, true)  => revVS(S)
795	semantics/sort.k	61	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals))\n        => #alloc(list(sortKeyVS(VS, KV))) ... </k>
796	semantics/sort.k	63	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
797	semantics/sort.k	65	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
798	semantics/str.k	8	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
799	semantics/str.k	9	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))\n        => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	semantics/str.k	13	syntax	function	FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	syntax IntSeq ::= strToCodes(String) [function]
801	semantics/str.k	14	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	semantics/str.k	15	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule strToCodes("") => .IntSeq
803	semantics/str.k	16	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))\n    requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
804	semantics/str.k	20	syntax	function,total	FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	semantics/str.k	21	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule seqConcat(.IntSeq, T:IntSeq)                => T
806	semantics/str.k	22	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	semantics/str.k	24	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
808	semantics/str.k	25	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
809	semantics/str.k	26	rule		FIXED_USED	ACCEPT	ASCII string literal, concatenation and equality	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
810	semantics/str.k	29	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
811	semantics/str.k	30	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
812	semantics/str.k	32	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	semantics/str.k	33	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strPrefix(.IntSeq, _:IntSeq)               => true
814	semantics/str.k	34	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	semantics/str.k	35	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	semantics/str.k	37	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	semantics/str.k	38	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
818	semantics/str.k	39	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
819	semantics/str.k	40	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)\n       requires notBool strPrefix(P, iCons(C, Xs))
820	semantics/str.k	48	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	semantics/str.k	49	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(.IntSeq, .IntSeq)                => false
822	semantics/str.k	50	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	semantics/str.k	51	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	semantics/str.k	52	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
825	semantics/str.k	53	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
826	semantics/str.k	54	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	semantics/str.k	56	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
828	semantics/str.k	57	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
829	semantics/str.k	58	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
830	semantics/str.k	59	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
831	semantics/subscript.k	11	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	semantics/subscript.k	12	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
833	semantics/subscript.k	13	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)\n       requires I >Int 0
834	semantics/subscript.k	16	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	semantics/subscript.k	17	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
836	semantics/subscript.k	18	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)\n       requires I >Int 0
837	semantics/subscript.k	21	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= normIdx(Int, Int) [function, total]
838	semantics/subscript.k	22	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
839	semantics/subscript.k	23	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
840	semantics/subscript.k	27	context		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	context Subscript(HOLE, _)
841	semantics/subscript.k	28	context		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	context Subscript(_:Val, HOLE:Expr)
842	semantics/subscript.k	31	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
843	semantics/subscript.k	35	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	semantics/subscript.k	37	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= applyIndex(Val, Int) [function]
845	semantics/subscript.k	38	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	semantics/subscript.k	39	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	semantics/subscript.k	40	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyIndex(str(IS:IntSeq),   I:Int)\n    => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	semantics/subscript.k	44	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #evalB(Bound) | "#toSome"\n                 | #slLo(Val, Bound, Bound)\n                 | #slHi(Val, OptInt, Bound)\n                 | #slStep(Val, OptInt, OptInt)
849	semantics/subscript.k	49	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax OptInt ::= "noB" | someB(Int)
850	semantics/subscript.k	50	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #evalB(NoBound)  => noB ... </k>
851	semantics/subscript.k	51	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
852	semantics/subscript.k	52	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	semantics/subscript.k	54	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	semantics/subscript.k	55	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	semantics/subscript.k	56	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	semantics/subscript.k	58	rule	priority(45)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt)\n        => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k>\n       [priority(45)]
857	semantics/subscript.k	61	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	semantics/subscript.k	63	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	semantics/subscript.k	64	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	semantics/subscript.k	66	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	semantics/subscript.k	68	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	semantics/subscript.k	72	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= slStep(OptInt) [function, total]
863	semantics/subscript.k	73	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStep(noB)          => 1
864	semantics/subscript.k	74	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStep(someB(S:Int)) => S
865	semantics/subscript.k	76	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	semantics/subscript.k	77	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0\n       requires slStep(ST) >Int 0
867	semantics/subscript.k	79	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1\n       requires slStep(ST) <Int 0
868	semantics/subscript.k	81	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
869	semantics/subscript.k	83	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	semantics/subscript.k	84	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN\n       requires slStep(ST) >Int 0
871	semantics/subscript.k	86	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0
872	semantics/subscript.k	88	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
873	semantics/subscript.k	90	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	semantics/subscript.k	91	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0
875	semantics/subscript.k	93	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0
876	semantics/subscript.k	96	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= clampLo(Int, Int) [function, total]
877	semantics/subscript.k	97	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0
878	semantics/subscript.k	99	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0
879	semantics/subscript.k	102	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	semantics/subscript.k	103	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN
