id	file	line	kind	origin	flags	statement
435	reference-semantics/semantics/dict.k	77	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
436	reference-semantics/semantics/dict.k	78	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
437	reference-semantics/semantics/dict.k	82	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
438	reference-semantics/semantics/dict.k	86	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #dsetV(Val, Val, Val)
439	reference-semantics/semantics/dict.k	87	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
440	reference-semantics/semantics/dict.k	90	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= normIdxD(Int, Int) [function, total]
441	reference-semantics/semantics/dict.k	91	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
442	reference-semantics/semantics/dict.k	92	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
443	reference-semantics/semantics/dict.k	95	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
444	reference-semantics/semantics/dict.k	97	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
445	reference-semantics/semantics/dict.k	98	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
446	reference-semantics/semantics/dict.k	99	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
447	reference-semantics/semantics/dict.k	101	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
448	reference-semantics/semantics/dict.k	102	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
449	reference-semantics/semantics/dict.k	103	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K) endmodule
450	reference-semantics/semantics/float.k	14	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-FLOAT
451	reference-semantics/semantics/float.k	15	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-OPERATORS
452	reference-semantics/semantics/float.k	16	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-BUILTINS
453	reference-semantics/semantics/float.k	17	imports	SUPPLIED_FIXED_SEMANTICS	-	imports FLOAT
454	reference-semantics/semantics/float.k	20	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Val ::= Float
455	reference-semantics/semantics/float.k	21	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Float(F:Float) => F ... </k>
456	reference-semantics/semantics/float.k	24	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
457	reference-semantics/semantics/float.k	25	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
458	reference-semantics/semantics/float.k	27	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
459	reference-semantics/semantics/float.k	30	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
460	reference-semantics/semantics/float.k	31	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
461	reference-semantics/semantics/float.k	32	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
462	reference-semantics/semantics/float.k	37	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
463	reference-semantics/semantics/float.k	38	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
464	reference-semantics/semantics/float.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
465	reference-semantics/semantics/float.k	43	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
466	reference-semantics/semantics/float.k	44	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
467	reference-semantics/semantics/float.k	50	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
468	reference-semantics/semantics/float.k	51	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
469	reference-semantics/semantics/float.k	52	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
470	reference-semantics/semantics/float.k	54	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
471	reference-semantics/semantics/float.k	55	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule absF(F:Float) => absFloat(F) [concrete]
472	reference-semantics/semantics/float.k	56	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
473	reference-semantics/semantics/float.k	61	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Import(_:String) => .K ... </k>
474	reference-semantics/semantics/float.k	65	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= "#mathCeil"
475	reference-semantics/semantics/float.k	66	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
476	reference-semantics/semantics/float.k	67	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
477	reference-semantics/semantics/float.k	70	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= "#mathFloor"
478	reference-semantics/semantics/float.k	71	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
479	reference-semantics/semantics/float.k	72	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
480	reference-semantics/semantics/float.k	73	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
481	reference-semantics/semantics/float.k	74	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule floorFI(I:Int) => I [concrete]
482	reference-semantics/semantics/float.k	75	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
483	reference-semantics/semantics/float.k	78	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
484	reference-semantics/semantics/float.k	79	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V)
485	reference-semantics/semantics/float.k	82	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
486	reference-semantics/semantics/float.k	83	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
487	reference-semantics/semantics/float.k	84	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
488	reference-semantics/semantics/float.k	85	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
489	reference-semantics/semantics/float.k	86	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol	syntax Float ::= toF(Val) [function, total, symbol(toF)]
490	reference-semantics/semantics/float.k	87	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule toF(F:Float) => F [concrete]
491	reference-semantics/semantics/float.k	88	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule toF(I:Int) => intToF(I) [concrete]
492	reference-semantics/semantics/float.k	93	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
493	reference-semantics/semantics/float.k	94	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule ceilF(I:Int) => I [concrete]
494	reference-semantics/semantics/float.k	95	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
495	reference-semantics/semantics/float.k	99	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyUn("-", F:Float) => 0.0 -Float F
496	reference-semantics/semantics/float.k	103	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
497	reference-semantics/semantics/float.k	104	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
498	reference-semantics/semantics/float.k	105	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
499	reference-semantics/semantics/float.k	107	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
500	reference-semantics/semantics/float.k	108	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
501	reference-semantics/semantics/float.k	109	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
502	reference-semantics/semantics/float.k	111	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
503	reference-semantics/semantics/float.k	112	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
504	reference-semantics/semantics/float.k	113	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
505	reference-semantics/semantics/float.k	115	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
506	reference-semantics/semantics/float.k	116	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
507	reference-semantics/semantics/float.k	117	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
508	reference-semantics/semantics/float.k	119	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
509	reference-semantics/semantics/float.k	120	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
510	reference-semantics/semantics/float.k	121	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
511	reference-semantics/semantics/float.k	125	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
512	reference-semantics/semantics/float.k	126	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
513	reference-semantics/semantics/float.k	127	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", F1:Float, F2:Float) => gtF(F1, F2)
514	reference-semantics/semantics/float.k	128	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
515	reference-semantics/semantics/float.k	129	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
516	reference-semantics/semantics/float.k	132	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
517	reference-semantics/semantics/float.k	133	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
518	reference-semantics/semantics/float.k	134	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
519	reference-semantics/semantics/float.k	135	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
520	reference-semantics/semantics/float.k	136	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
521	reference-semantics/semantics/float.k	137	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
522	reference-semantics/semantics/float.k	138	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
523	reference-semantics/semantics/float.k	139	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
524	reference-semantics/semantics/float.k	142	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
525	reference-semantics/semantics/float.k	143	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
526	reference-semantics/semantics/float.k	144	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
527	reference-semantics/semantics/float.k	145	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
528	reference-semantics/semantics/float.k	146	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
529	reference-semantics/semantics/float.k	147	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
530	reference-semantics/semantics/float.k	148	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
531	reference-semantics/semantics/float.k	149	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
532	reference-semantics/semantics/float.k	150	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
533	reference-semantics/semantics/float.k	151	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
534	reference-semantics/semantics/float.k	154	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", V:Val, noneV) => V ==K noneV
535	reference-semantics/semantics/float.k	155	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
536	reference-semantics/semantics/float.k	160	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
537	reference-semantics/semantics/float.k	161	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
538	reference-semantics/semantics/float.k	162	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
539	reference-semantics/semantics/float.k	165	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= headIS(IntSeq) [function]
540	reference-semantics/semantics/float.k	166	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule headIS(iCons(C:Int, _:IntSeq)) => C
541	reference-semantics/semantics/float.k	167	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
542	reference-semantics/semantics/float.k	168	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
543	reference-semantics/semantics/float.k	169	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intPartAcc(.IntSeq, A:Int) => A
544	reference-semantics/semantics/float.k	170	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
545	reference-semantics/semantics/float.k	171	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
546	reference-semantics/semantics/float.k	173	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
547	reference-semantics/semantics/float.k	174	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracPart(.IntSeq) => 0
548	reference-semantics/semantics/float.k	175	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
549	reference-semantics/semantics/float.k	176	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
550	reference-semantics/semantics/float.k	177	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracAcc(.IntSeq, A:Int) => A
551	reference-semantics/semantics/float.k	178	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
552	reference-semantics/semantics/float.k	179	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
553	reference-semantics/semantics/float.k	180	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracScale(.IntSeq) => 1
554	reference-semantics/semantics/float.k	181	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
555	reference-semantics/semantics/float.k	182	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
556	reference-semantics/semantics/float.k	183	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fscAcc(.IntSeq, A:Int) => A
557	reference-semantics/semantics/float.k	184	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
558	reference-semantics/semantics/float.k	185	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
559	reference-semantics/semantics/float.k	186	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
560	reference-semantics/semantics/float.k	187	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("float", F:Float, .Vals) => F
561	reference-semantics/semantics/float.k	190	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
562	reference-semantics/semantics/float.k	191	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
563	reference-semantics/semantics/float.k	192	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
564	reference-semantics/semantics/float.k	195	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
565	reference-semantics/semantics/float.k	196	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
566	reference-semantics/semantics/float.k	197	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
567	reference-semantics/semantics/float.k	198	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
568	reference-semantics/semantics/float.k	199	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
569	reference-semantics/semantics/float.k	200	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
570	reference-semantics/semantics/float.k	201	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
571	reference-semantics/semantics/float.k	202	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
572	reference-semantics/semantics/float.k	203	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
573	reference-semantics/semantics/float.k	204	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
574	reference-semantics/semantics/float.k	205	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
575	reference-semantics/semantics/float.k	206	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
576	reference-semantics/semantics/float.k	209	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
577	reference-semantics/semantics/float.k	210	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
578	reference-semantics/semantics/float.k	211	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
579	reference-semantics/semantics/float.k	213	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
580	reference-semantics/semantics/float.k	214	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("float", F:Float, .Vals) => F
581	reference-semantics/semantics/float.k	217	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
582	reference-semantics/semantics/float.k	218	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
583	reference-semantics/semantics/float.k	223	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
584	reference-semantics/semantics/float.k	224	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
585	reference-semantics/semantics/float.k	227	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
586	reference-semantics/semantics/float.k	228	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
