file	start_line	end_line	kind	class	attributes	relevance	decision	rationale	source
reference-semantics/semantics/set.k	12	12	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule codeIn(_:Int, .IntSeq)                => false
reference-semantics/semantics/set.k	13	13	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
reference-semantics/semantics/set.k	16	17	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total]\n                  | dedupFrom(IntSeq, IntSeq)  [function, total]
reference-semantics/semantics/set.k	18	18	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	19	19	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	20	21	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)\n       requires codeIn(C, ACC)
reference-semantics/semantics/set.k	22	23	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))\n       requires notBool codeIn(C, ACC)
reference-semantics/semantics/set.k	25	25	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
reference-semantics/semantics/set.k	26	26	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	27	27	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
reference-semantics/semantics/set.k	31	31	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	32	32	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule subsetCodes(.IntSeq, _:IntSeq)                => true
reference-semantics/semantics/set.k	33	33	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	35	35	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	36	36	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
reference-semantics/semantics/set.k	39	39	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
reference-semantics/semantics/sort.k	18	18	syntax	function-declaration	function,total,symbol,no-evaluators	NOT_REACHED_BY_SOLUTION	ACCEPT_UNUSED_FIXED_OPAQUE	Opaque primitive belongs to byte-identical supplied semantics; its symbol and dispatch constructors are absent from solution.mpy and from both target claims.	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
reference-semantics/semantics/sort.k	19	19	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax ValSeq ::= insVS(Int, ValSeq) [function]
reference-semantics/semantics/sort.k	20	20	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
reference-semantics/semantics/sort.k	21	21	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	22	22	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	23	23	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	24	25	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]\n  // str elements insert by the shared lexicographic strLt (methods.k)
reference-semantics/semantics/sort.k	26	26	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
reference-semantics/semantics/sort.k	27	27	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	28	28	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	29	30	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))\n       requires strLt(A, B) orBool A ==K B [concrete]
reference-semantics/semantics/sort.k	31	32	rule	equational-rule	concrete	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))\n       requires notBool (strLt(A, B) orBool A ==K B) [concrete]
reference-semantics/semantics/sort.k	36	37	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(sortVS(VS))) ... </k>
reference-semantics/semantics/sort.k	40	42	rule	operational-rule	priority	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap>\n       [priority(40)]
reference-semantics/semantics/sort.k	49	49	syntax	function-declaration	function,total,symbol,no-evaluators	NOT_REACHED_BY_SOLUTION	ACCEPT_UNUSED_FIXED_OPAQUE	Opaque primitive belongs to byte-identical supplied semantics; its symbol and dispatch constructors are absent from solution.mpy and from both target claims.	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
reference-semantics/semantics/sort.k	51	52	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax ValSeq ::= revVS(ValSeq) [function, total]\n                  | revVSAcc(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/sort.k	53	53	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	54	54	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	55	55	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	57	57	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
reference-semantics/semantics/sort.k	58	58	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	59	59	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule condRev(S:ValSeq, true)  => revVS(S)
reference-semantics/semantics/sort.k	61	62	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals))\n        => #alloc(list(sortKeyVS(VS, KV))) ... </k>
reference-semantics/semantics/sort.k	63	64	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
reference-semantics/semantics/sort.k	65	66	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
reference-semantics/semantics/str.k	8	8	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
reference-semantics/semantics/str.k	9	10	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))\n        => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
reference-semantics/semantics/str.k	13	13	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax IntSeq ::= strToCodes(String) [function]
reference-semantics/semantics/str.k	14	14	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k	15	15	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strToCodes("") => .IntSeq
reference-semantics/semantics/str.k	16	17	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))\n    requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
reference-semantics/semantics/str.k	20	20	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	21	21	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule seqConcat(.IntSeq, T:IntSeq)                => T
reference-semantics/semantics/str.k	22	22	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k	24	24	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
reference-semantics/semantics/str.k	25	25	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
reference-semantics/semantics/str.k	26	26	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
reference-semantics/semantics/str.k	29	29	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
reference-semantics/semantics/str.k	30	30	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
reference-semantics/semantics/str.k	32	32	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	33	33	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strPrefix(.IntSeq, _:IntSeq)               => true
reference-semantics/semantics/str.k	34	34	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	35	35	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k	37	37	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	38	38	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
reference-semantics/semantics/str.k	39	39	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k	40	41	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)\n       requires notBool strPrefix(P, iCons(C, Xs))
reference-semantics/semantics/str.k	48	48	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	49	49	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(.IntSeq, .IntSeq)                => false
reference-semantics/semantics/str.k	50	50	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k	51	51	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	52	52	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
reference-semantics/semantics/str.k	53	53	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
reference-semantics/semantics/str.k	54	54	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k	56	56	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
reference-semantics/semantics/str.k	57	57	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
reference-semantics/semantics/str.k	58	58	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
reference-semantics/semantics/str.k	59	59	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
reference-semantics/semantics/subscript.k	11	11	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
reference-semantics/semantics/subscript.k	12	12	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
reference-semantics/semantics/subscript.k	13	14	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)\n       requires I >Int 0
reference-semantics/semantics/subscript.k	16	16	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
reference-semantics/semantics/subscript.k	17	17	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
reference-semantics/semantics/subscript.k	18	19	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)\n       requires I >Int 0
reference-semantics/semantics/subscript.k	21	21	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= normIdx(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	22	22	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/subscript.k	23	23	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
