id	file	module	lines	kind	classification	attributes	program_relevance	assessment	source
760	reference-semantics/semantics/set.k	MPY-SET	18-18	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	reference-semantics/semantics/set.k	MPY-SET	19-19	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	reference-semantics/semantics/set.k	MPY-SET	20-21	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	reference-semantics/semantics/set.k	MPY-SET	22-23	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	reference-semantics/semantics/set.k	MPY-SET	25-25	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	reference-semantics/semantics/set.k	MPY-SET	26-26	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
766	reference-semantics/semantics/set.k	MPY-SET	27-27	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	reference-semantics/semantics/set.k	MPY-SET	31-31	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	reference-semantics/semantics/set.k	MPY-SET	32-32	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule subsetCodes(.IntSeq, _:IntSeq) => true
769	reference-semantics/semantics/set.k	MPY-SET	33-33	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	reference-semantics/semantics/set.k	MPY-SET	35-35	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	reference-semantics/semantics/set.k	MPY-SET	36-36	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	reference-semantics/semantics/set.k	MPY-SET	39-39	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	reference-semantics/semantics/sort.k	MPY-SORT	18-18	syntax	syntax:function,total,opaque-or-symbolic	function;no-evaluators;symbol(sortVS);total	unused-by-program	UNUSED_SUPPLIED_TRUSTED_PRIMITIVE: outside the program path; cannot contribute through a simplification rule and is retained as part of the fixed supplied semantics.	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	reference-semantics/semantics/sort.k	MPY-SORT	19-19	syntax	syntax:function	function	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	reference-semantics/semantics/sort.k	MPY-SORT	20-20	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule sortVS(.ValSeq) => .ValSeq [concrete]
776	reference-semantics/semantics/sort.k	MPY-SORT	21-21	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	reference-semantics/semantics/sort.k	MPY-SORT	22-22	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
778	reference-semantics/semantics/sort.k	MPY-SORT	23-23	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	reference-semantics/semantics/sort.k	MPY-SORT	24-24	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
780	reference-semantics/semantics/sort.k	MPY-SORT	26-26	syntax	syntax:function	function	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	reference-semantics/semantics/sort.k	MPY-SORT	27-27	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	reference-semantics/semantics/sort.k	MPY-SORT	28-28	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	reference-semantics/semantics/sort.k	MPY-SORT	29-30	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	reference-semantics/semantics/sort.k	MPY-SORT	31-32	rule	concrete-rule	concrete	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
785	reference-semantics/semantics/sort.k	MPY-SORT	36-37	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
786	reference-semantics/semantics/sort.k	MPY-SORT	40-42	rule	priority-semantic-rule	priority(40)	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
787	reference-semantics/semantics/sort.k	MPY-SORT	49-49	syntax	syntax:function,total,opaque-or-symbolic	function;no-evaluators;symbol(sortKeyVS);total	used-or-proof-path	ACCEPTABLE_TRUST_BOUNDARY_WITH_CONCERN: supplied opaque keyed-sort primitive; fixed proof semantics defines the program result through it but does not prove ordering/permutation or key-call behavior. Concrete MPY-CONCRETE execution and differential evidence are finite bridges.	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	reference-semantics/semantics/sort.k	MPY-SORT	51-52	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	reference-semantics/semantics/sort.k	MPY-SORT	53-53	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	reference-semantics/semantics/sort.k	MPY-SORT	54-54	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	reference-semantics/semantics/sort.k	MPY-SORT	55-55	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	reference-semantics/semantics/sort.k	MPY-SORT	57-57	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	reference-semantics/semantics/sort.k	MPY-SORT	58-58	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule condRev(S:ValSeq, false) => S
794	reference-semantics/semantics/sort.k	MPY-SORT	59-59	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule condRev(S:ValSeq, true) => revVS(S)
795	reference-semantics/semantics/sort.k	MPY-SORT	61-62	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	reference-semantics/semantics/sort.k	MPY-SORT	63-64	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	reference-semantics/semantics/sort.k	MPY-SORT	65-66	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
798	reference-semantics/semantics/str.k	MPY-STR	8-8	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
799	reference-semantics/semantics/str.k	MPY-STR	9-10	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	reference-semantics/semantics/str.k	MPY-STR	13-13	syntax	syntax:function	function	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax IntSeq ::= strToCodes(String) [function]
801	reference-semantics/semantics/str.k	MPY-STR	14-14	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	reference-semantics/semantics/str.k	MPY-STR	15-15	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	"rule strToCodes("""") => .IntSeq"
803	reference-semantics/semantics/str.k	MPY-STR	16-17	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
804	reference-semantics/semantics/str.k	MPY-STR	20-20	syntax	syntax:function,total	function;total	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	reference-semantics/semantics/str.k	MPY-STR	21-21	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule seqConcat(.IntSeq, T:IntSeq) => T
806	reference-semantics/semantics/str.k	MPY-STR	22-22	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	reference-semantics/semantics/str.k	MPY-STR	24-24	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	reference-semantics/semantics/str.k	MPY-STR	25-25	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	reference-semantics/semantics/str.k	MPY-STR	26-26	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
810	reference-semantics/semantics/str.k	MPY-STR	29-29	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	reference-semantics/semantics/str.k	MPY-STR	30-30	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	reference-semantics/semantics/str.k	MPY-STR	32-32	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	reference-semantics/semantics/str.k	MPY-STR	33-33	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strPrefix(.IntSeq, _:IntSeq) => true
814	reference-semantics/semantics/str.k	MPY-STR	34-34	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	reference-semantics/semantics/str.k	MPY-STR	35-35	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	reference-semantics/semantics/str.k	MPY-STR	37-37	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	reference-semantics/semantics/str.k	MPY-STR	38-38	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	reference-semantics/semantics/str.k	MPY-STR	39-39	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	reference-semantics/semantics/str.k	MPY-STR	40-41	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
820	reference-semantics/semantics/str.k	MPY-STR	48-48	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	reference-semantics/semantics/str.k	MPY-STR	49-49	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(.IntSeq, .IntSeq) => false
822	reference-semantics/semantics/str.k	MPY-STR	50-50	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	reference-semantics/semantics/str.k	MPY-STR	51-51	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	reference-semantics/semantics/str.k	MPY-STR	52-52	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	reference-semantics/semantics/str.k	MPY-STR	53-53	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	reference-semantics/semantics/str.k	MPY-STR	54-54	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	reference-semantics/semantics/str.k	MPY-STR	56-56	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	reference-semantics/semantics/str.k	MPY-STR	57-57	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	reference-semantics/semantics/str.k	MPY-STR	58-58	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	reference-semantics/semantics/str.k	MPY-STR	59-59	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	11-11	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	12-12	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
