file	start_line	end_line	kind	source_class	attributes	has_function	has_functional	has_total	has_no_evaluators	has_priority	has_simplification	has_owise	text
/reference/reference-semantics/semantics/set.k	32	32	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule subsetCodes(.IntSeq, _:IntSeq) => true
/reference/reference-semantics/semantics/set.k	33	34	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/reference/reference-semantics/semantics/set.k	35	35	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/set.k	36	38	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
/reference/reference-semantics/semantics/set.k	39	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
/reference/reference-semantics/semantics/sort.k	18	18	syntax	trusted-fixed-semantics	function,total,symbol(sortVS),no-evaluators	True	False	True	True	False	False	False	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/reference/reference-semantics/semantics/sort.k	19	19	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/reference/reference-semantics/semantics/sort.k	20	20	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule sortVS(.ValSeq) => .ValSeq [concrete]
/reference/reference-semantics/semantics/sort.k	21	21	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/reference/reference-semantics/semantics/sort.k	22	22	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
/reference/reference-semantics/semantics/sort.k	23	23	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/reference/reference-semantics/semantics/sort.k	24	25	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
/reference/reference-semantics/semantics/sort.k	26	26	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/reference/reference-semantics/semantics/sort.k	27	27	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/reference/reference-semantics/semantics/sort.k	28	28	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/reference/reference-semantics/semantics/sort.k	29	30	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
/reference/reference-semantics/semantics/sort.k	31	35	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
/reference/reference-semantics/semantics/sort.k	36	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
/reference/reference-semantics/semantics/sort.k	40	48	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
/reference/reference-semantics/semantics/sort.k	49	50	syntax	trusted-fixed-semantics	function,total,symbol(sortKeyVS),no-evaluators	True	False	True	True	False	False	False	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/reference/reference-semantics/semantics/sort.k	51	52	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/reference/reference-semantics/semantics/sort.k	53	53	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/reference/reference-semantics/semantics/sort.k	54	54	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule revVSAcc(.ValSeq, A:ValSeq) => A
/reference/reference-semantics/semantics/sort.k	55	56	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/reference/reference-semantics/semantics/sort.k	57	57	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/reference/reference-semantics/semantics/sort.k	58	58	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule condRev(S:ValSeq, false) => S
/reference/reference-semantics/semantics/sort.k	59	60	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule condRev(S:ValSeq, true) => revVS(S)
/reference/reference-semantics/semantics/sort.k	61	62	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
/reference/reference-semantics/semantics/sort.k	63	64	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
/reference/reference-semantics/semantics/sort.k	65	71	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
/reference/reference-semantics/semantics/str.k	8	8	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
/reference/reference-semantics/semantics/str.k	9	12	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
/reference/reference-semantics/semantics/str.k	13	13	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax IntSeq ::= strToCodes(String) [function]
/reference/reference-semantics/semantics/str.k	14	14	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/reference/reference-semantics/semantics/str.k	15	15	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule strToCodes("""") => .IntSeq"
/reference/reference-semantics/semantics/str.k	16	19	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="
/reference/reference-semantics/semantics/str.k	20	20	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	21	21	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule seqConcat(.IntSeq, T:IntSeq) => T
/reference/reference-semantics/semantics/str.k	22	23	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/reference/reference-semantics/semantics/str.k	24	24	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
/reference/reference-semantics/semantics/str.k	25	25	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
/reference/reference-semantics/semantics/str.k	26	28	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
/reference/reference-semantics/semantics/str.k	29	29	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
/reference/reference-semantics/semantics/str.k	30	31	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
/reference/reference-semantics/semantics/str.k	32	32	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	33	33	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strPrefix(.IntSeq, _:IntSeq) => true
/reference/reference-semantics/semantics/str.k	34	34	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/reference/reference-semantics/semantics/str.k	35	36	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/reference/reference-semantics/semantics/str.k	37	37	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	38	38	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
/reference/reference-semantics/semantics/str.k	39	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
/reference/reference-semantics/semantics/str.k	40	47	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
/reference/reference-semantics/semantics/str.k	48	48	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	49	49	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(.IntSeq, .IntSeq) => false
/reference/reference-semantics/semantics/str.k	50	50	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/reference/reference-semantics/semantics/str.k	51	51	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/reference/reference-semantics/semantics/str.k	52	52	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
/reference/reference-semantics/semantics/str.k	53	53	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
/reference/reference-semantics/semantics/str.k	54	55	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
/reference/reference-semantics/semantics/str.k	56	56	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
/reference/reference-semantics/semantics/str.k	57	57	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
/reference/reference-semantics/semantics/str.k	58	58	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
/reference/reference-semantics/semantics/str.k	59	59	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
/reference/reference-semantics/semantics/subscript.k	11	11	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	12	12	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
/reference/reference-semantics/semantics/subscript.k	13	15	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
/reference/reference-semantics/semantics/subscript.k	16	16	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Int ::= intSeqAt(IntSeq, Int) [function]
/reference/reference-semantics/semantics/subscript.k	17	17	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
/reference/reference-semantics/semantics/subscript.k	18	20	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
/reference/reference-semantics/semantics/subscript.k	21	21	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= normIdx(Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	22	22	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
/reference/reference-semantics/semantics/subscript.k	23	26	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
/reference/reference-semantics/semantics/subscript.k	27	27	context	trusted-fixed-semantics		False	False	False	False	False	False	False	context Subscript(HOLE, _)
/reference/reference-semantics/semantics/subscript.k	28	30	context	trusted-fixed-semantics		False	False	False	False	False	False	False	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
/reference/reference-semantics/semantics/subscript.k	31	34	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/reference/reference-semantics/semantics/subscript.k	35	36	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
/reference/reference-semantics/semantics/subscript.k	37	37	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= applyIndex(Val, Int) [function]
/reference/reference-semantics/semantics/subscript.k	38	38	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/reference/reference-semantics/semantics/subscript.k	39	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/reference/reference-semantics/semantics/subscript.k	40	43	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
/reference/reference-semantics/semantics/subscript.k	44	48	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
/reference/reference-semantics/semantics/subscript.k	49	49	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax OptInt ::= ""noB"" | someB(Int)"
/reference/reference-semantics/semantics/subscript.k	50	50	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #evalB(NoBound) => noB ... </k>
/reference/reference-semantics/semantics/subscript.k	51	51	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
/reference/reference-semantics/semantics/subscript.k	52	53	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> I:Int ~> #toSome => someB(I) ... </k>
/reference/reference-semantics/semantics/subscript.k	54	54	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
/reference/reference-semantics/semantics/subscript.k	55	55	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
/reference/reference-semantics/semantics/subscript.k	56	57	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
/reference/reference-semantics/semantics/subscript.k	58	60	rule	trusted-fixed-semantics	priority(45)	False	False	False	False	True	False	False	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
/reference/reference-semantics/semantics/subscript.k	61	62	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
/reference/reference-semantics/semantics/subscript.k	63	63	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
/reference/reference-semantics/semantics/subscript.k	64	65	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/reference/reference-semantics/semantics/subscript.k	66	67	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/reference/reference-semantics/semantics/subscript.k	68	71	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
/reference/reference-semantics/semantics/subscript.k	72	72	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= slStep(OptInt) [function, total]
/reference/reference-semantics/semantics/subscript.k	73	73	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStep(noB) => 1
/reference/reference-semantics/semantics/subscript.k	74	75	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStep(someB(S:Int)) => S
/reference/reference-semantics/semantics/subscript.k	76	76	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
/reference/reference-semantics/semantics/subscript.k	77	78	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
/reference/reference-semantics/semantics/subscript.k	79	80	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
/reference/reference-semantics/semantics/subscript.k	81	82	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/reference/reference-semantics/semantics/subscript.k	83	83	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
/reference/reference-semantics/semantics/subscript.k	84	85	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
/reference/reference-semantics/semantics/subscript.k	86	87	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
/reference/reference-semantics/semantics/subscript.k	88	89	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/reference/reference-semantics/semantics/subscript.k	90	90	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	91	92	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
/reference/reference-semantics/semantics/subscript.k	93	95	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
/reference/reference-semantics/semantics/subscript.k	96	96	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= clampLo(Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	97	98	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
/reference/reference-semantics/semantics/subscript.k	99	101	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
/reference/reference-semantics/semantics/subscript.k	102	102	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= clampHi(Int, Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	103	104	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
/reference/reference-semantics/semantics/subscript.k	105	108	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====
/reference/reference-semantics/semantics/subscript.k	109	109	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
/reference/reference-semantics/semantics/subscript.k	110	112	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
/reference/reference-semantics/semantics/subscript.k	113	115	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
/reference/reference-semantics/semantics/subscript.k	116	116	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
/reference/reference-semantics/semantics/subscript.k	117	119	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
/reference/reference-semantics/semantics/subscript.k	120	121	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
/reference/reference-semantics/semantics/syntax.k	9	31	syntax	trusted-fixed-semantics	strict(2),seqstrict(2,3),macro,macro,strict(1),strict(1)	False	False	False	False	False	False	False	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
