file	start_line	end_line	kind	flags	decision	rationale	source
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	59	59	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule condRev(S:ValSeq, true) => revVS(S)
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	61	62	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	63	64	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	65	66	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	8	8	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	9	10	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	13	13	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax IntSeq ::= strToCodes(String) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	14	14	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	15	15	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule strToCodes("""") => .IntSeq"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	16	17	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	20	20	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	21	21	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule seqConcat(.IntSeq, T:IntSeq) => T
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	22	22	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	24	24	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	25	25	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	26	26	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	29	29	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	30	30	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	32	32	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	33	33	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strPrefix(.IntSeq, _:IntSeq) => true
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	34	34	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	35	35	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	37	37	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	38	38	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	39	39	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	40	41	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	48	48	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	49	49	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(.IntSeq, .IntSeq) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	50	50	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	51	51	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	52	52	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	53	53	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	54	54	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	56	56	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	57	57	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	58	58	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	59	59	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	11	11	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	12	12	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	13	14	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	16	16	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	17	17	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	18	19	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	21	21	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= normIdx(Int, Int) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	22	22	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	23	23	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	27	27	context	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	context Subscript(HOLE, _)
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	28	28	context	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	context Subscript(_:Val, HOLE:Expr)
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	31	33	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	35	35	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	37	37	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Val ::= applyIndex(Val, Int) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	38	38	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	39	39	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	40	41	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	44	47	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	49	49	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax OptInt ::= ""noB"" | someB(Int)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	50	50	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #evalB(NoBound) => noB ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	51	51	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	52	52	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> I:Int ~> #toSome => someB(I) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	54	54	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	55	55	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	56	56	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	58	60	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	61	61	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	63	63	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	64	65	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	66	67	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	68	69	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	72	72	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= slStep(OptInt) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	73	73	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStep(noB) => 1
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	74	74	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStep(someB(S:Int)) => S
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	76	76	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	77	78	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	79	80	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	81	81	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	83	83	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	84	85	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	86	87	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	88	88	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	90	90	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	91	92	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
