file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/str.k	27	52	52	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c22a18856641e24966ab4cbe3130d2fac0869d00714c9ef43b0ba163afcd5e18	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	28	53	53	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	9efd9b70f54b6d0bc4184ff6d07ebeaa54ef69bded3a80720dfb353ac49e6caa	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	29	54	54	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	aff2cafee1cf7aa050aed037b2e6bd0eb209894eee85c5fc638c80dd8e7c9717	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	30	56	56	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	80fe6ec15f9ca5f464ee340a60a1e9fd9a9f218714e63c5d5188bd4ba101450a	"  rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	31	57	57	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c708488cf749a44954a9fcaf703732c26764736a2dc19bfe48da4afd3dc0bdc0	"  rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	32	58	58	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	f7cd75241a5d8bccd5b87fe76268bebd8580bccf1cbd13c9d29a7e1669b66752	"  rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/str.k	33	59	59	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4af81cb3fa36819d98758f11d958984a0c7cfedbd96f7561549f0e72059598fd	"  rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	1	11	11	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	e119418433e265c4612bbb895728debe22258b96cb5059dbb57188bfc09b7205	  syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	2	12	12	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	747991ec55421a7e9dc1c6c142820e01df32fe53fbc4e3dc83df18290a5eec8c	  rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	3	13	14	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	37ad09d4e355b8b7b62ba2ba5a7c2dbfd40e8cdf90bf4b2abcf2c176b987e44e	  rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)\n       requires I >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	4	16	16	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	6934c60b0248c12e03b6779991f173f12149775ef04b94d3e70512cff46a924c	  syntax Int ::= intSeqAt(IntSeq, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	5	17	17	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	35603efd15e1783549ef4bf839040e608525948fe14d4312ebc0f9c16dfd35f5	  rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	6	18	19	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c33ad88abb8318c4fc6b299ae964ae73b2ed59b48b039e1020a1fb91a341ee8e	  rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)\n       requires I >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	7	21	21	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	72211dd061ba73f11f96dd4d200172ed0aa90e80b9d6ffbb5870eb486d4ddfb7	  syntax Int ::= normIdx(Int, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	8	22	22	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	944e785558408efa1d6101c483af2843b25172d535aa6b69cf9453820f480443	  rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	9	23	23	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	6eb4d90220891c91aab8ab606d2e6ce54c1fcbc70d1c903b5c2db5756731bbf9	  rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	10	27	27	context	context		False	False	False	False	False	False	False	False	False	False	False	False	7693286a22b1b7c4c6eb7ef4dde4f848b536e7004b90920bc2b895c0a1a43294	  context Subscript(HOLE, _)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	11	28	28	context	context		False	False	False	False	False	False	False	False	False	False	False	False	b2512d098f3e71baf5f715b0259ea582879723c4c77e6da5fbf7cfee9f4a8c11	  context Subscript(_:Val, HOLE:Expr)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	12	31	33	rule	operational-rule	priority(40)	False	False	False	False	False	True	False	False	False	False	False	False	8bcf15ca375c1bd607de24b5776589debce0d606defd2380f3f4944a58f9ab42	  rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	13	35	35	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	bb7f6a4c0828245828965ff92c399f0fa5f93cfa69e123ff27d97ca9452ca7b6	  rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	14	37	37	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	2cb23979fd65ac39755d6b381d59100ebda05a6ccbba15603ccca427f1caa11e	  syntax Val ::= applyIndex(Val, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	15	38	38	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ea7622b403e107e03b8f39f6b44df46cc7ad7dadfa87f17a24f0f18172a31e20	  rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	16	39	39	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	db9109b9b5917bec4b95a482dd05d6be783644270b8fcbcd4939c9215105adb7	  rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	17	40	41	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	0c8be342227462834f97486ea174b9971ea54e116191036910b0a816e920cb62	  rule applyIndex(str(IS:IntSeq),   I:Int)\n    => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	18	44	47	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	631be6594e973f2867cfdc0fde714b303171e6d142c1a4f555561c95856665aa	"  syntax KItem ::= #evalB(Bound) | ""#toSome""\n                 | #slLo(Val, Bound, Bound)\n                 | #slHi(Val, OptInt, Bound)\n                 | #slStep(Val, OptInt, OptInt)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	19	49	49	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	83c51c10151b988f04bd2dcc7e8a8cea4a31f85efe6ef6a9eeab0bdd8bbdd9f6	"  syntax OptInt ::= ""noB"" | someB(Int)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	20	50	50	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2e07a674638ac83af7caa26b5594b90bdc4927c56ef93a1d1ddbaa213361cbbc	  rule <k> #evalB(NoBound)  => noB ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	21	51	51	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c610490e97e3e8f03ece7984e181fcf8fe2d69259cf28068340920bef9fa9c16	  rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	22	52	52	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	71df8dbfc0fc86707f3c06c4f1f698f4a324aafd5e70d32a54b089181d5afb3f	  rule <k> I:Int ~> #toSome => someB(I) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	23	54	54	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	12cde3936cd6a7890b0c6265920de7758f78c37e56cafded4492ae9fc05f0283	  rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	24	55	55	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	a7f5cc5b7201408cd084e8220d936444ad16ba6e4afdabe672ba47825192db87	  rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	25	56	56	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	dcbfa16720350bf207b8e0235b2cf4e17e8c8a57f0fd66efef311f1d64c77823	  rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	26	58	60	rule	operational-rule	priority(45)	False	False	False	False	False	True	False	False	False	False	False	False	fc8b5c6f17ec68500d40f8a0cb1f1c007c12a9f44cd2677ab420c0167c0263e2	  rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt)\n        => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k>\n       [priority(45)]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	27	61	61	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	07ded21d4b4d1f50fbfd01cf257a78e62f987211259ae294df656ed0114edaa2	  rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	28	63	63	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	ebe714da01b0694ea231b0819457ff77d335f43cee08f124d9645d57fd141b94	  syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	29	64	65	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	1ea0c356d9ed80cf76aadf34f4c6a6420911708a2ad368c9df868cb4ae9da18c	  rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	30	66	67	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	9d2f1328fcc7a01bc7eefc0f2525c07676d4e669e7bf4680b5844a7aa3b4a48a	  rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	31	68	69	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	6e1da2a46f34289e2ee9b2fa2b4b9500b263a1b7cceb31f378803a1475e6fa02	  rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	32	72	72	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	e82d4e2298b819d3f40bb2c5d8e5d247d41145163060acf00a1438d53c988ccd	  syntax Int ::= slStep(OptInt) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	33	73	73	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	628ab6caa794b270d0e39fe4086b52e63f7de2d4aea1f31a556e306c7faa1727	  rule slStep(noB)          => 1	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	34	74	74	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	b36948bbe886fe16145c7e8b54147848cfd18928438cddcc13ad2814a43fff6f	  rule slStep(someB(S:Int)) => S	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	35	76	76	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	88ee52a00f9f47bf4ce9b9a6d46e431ec64d56061f7df2662e9e287ac2af5a58	  syntax Int ::= slStart(OptInt, OptInt, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	36	77	78	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	87ed5ed2c0b8498ec1024e1b65f17216fff831b67ca047b01bf739427da16518	  rule slStart(noB,          ST:OptInt, _LEN:Int) => 0\n       requires slStep(ST) >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	37	79	80	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4014a56af00da7c7180584397fb68e66d4225460a95a77c7bc83ee6d97c5d1ea	  rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1\n       requires slStep(ST) <Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	38	81	81	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	0031568fede8b3cca78317098c72d5a0a727e6a88d0f450887d0c92f32b2e5bb	  rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	39	83	83	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	85b655a59d0715ac94c5364d83895ff36f2de8e9e3fd7279d8b93f9485347180	  syntax Int ::= slStop(OptInt, OptInt, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	40	84	85	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	5959dcc83a09799bb108d4908f41720b25efac5a292689370e5ff893f85ae335	  rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN\n       requires slStep(ST) >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	41	86	87	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	922293635fbe9f7311391ddd09db45187b33a67ab6c66675fcfecfe1bf4856f4	  rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	42	88	88	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	88267f1047bac5c31aa1f7a33997b1071abbb75045e3b2cac8cb93b7027225a2	  rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	43	90	90	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	4b4dcc3685bee4a71053b9625d6a53bb4cb4e01303afd7d2d6905b653ad7a610	  syntax Int ::= slAdjust(Int, Int, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	44	91	92	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	506d38b4c86f59719bd0fa1312ca5c215793329c27f265fe40dfd6f653b18945	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	45	93	94	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	dbc47a594769c9ef8a51d5e162ac94123d9b78aafc3365510e74c22663aa443b	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	46	96	96	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	ef63143a302c366c552cadab28a22a6d9d07013bf0e5e57120c42ae81187617a	  syntax Int ::= clampLo(Int, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	47	97	98	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	e8ba6eea8d3ec8d83c4fb10d8f37107c05439b08960ef5fbc9289e2fd937475b	  rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	48	99	100	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2bd99938b7502350da595453509aae771a247e2079219a36a0b860509ac937d1	  rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	49	102	102	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	389947c0d9fb9c5add99bf00974d2bbb61c1dd242bc8188ebb33e738cf440eb2	  syntax Int ::= clampHi(Int, Int, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
