id	origin	file	line	source_kind	category	attributes	target_path	decision	reason	statement
803	supplied	semantics/range.k	13	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
804	supplied	semantics/range.k	15	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
805	supplied	semantics/range.k	17	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
806	supplied	semantics/range.k	20	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
807	supplied	semantics/range.k	23	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
808	supplied	semantics/set.k	8	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= setV(IntSeq)
809	supplied	semantics/set.k	11	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
810	supplied	semantics/set.k	12	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule codeIn(_:Int, .IntSeq) => false
811	supplied	semantics/set.k	13	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
812	supplied	semantics/set.k	16	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
813	supplied	semantics/set.k	18	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
814	supplied	semantics/set.k	19	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
815	supplied	semantics/set.k	20	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
816	supplied	semantics/set.k	22	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
817	supplied	semantics/set.k	25	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
818	supplied	semantics/set.k	26	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
819	supplied	semantics/set.k	27	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
820	supplied	semantics/set.k	31	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
821	supplied	semantics/set.k	32	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule subsetCodes(.IntSeq, _:IntSeq) => true
822	supplied	semantics/set.k	33	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
823	supplied	semantics/set.k	35	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
824	supplied	semantics/set.k	36	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
825	supplied	semantics/set.k	39	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
826	supplied	semantics/sort.k	18	syntax	opaque_function_declaration	function,total,no-evaluators,symbol	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
827	supplied	semantics/sort.k	19	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
828	supplied	semantics/sort.k	20	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule sortVS(.ValSeq) => .ValSeq [concrete]
829	supplied	semantics/sort.k	21	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
830	supplied	semantics/sort.k	22	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
831	supplied	semantics/sort.k	23	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
832	supplied	semantics/sort.k	24	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
833	supplied	semantics/sort.k	26	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
834	supplied	semantics/sort.k	27	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
835	supplied	semantics/sort.k	28	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
836	supplied	semantics/sort.k	29	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
837	supplied	semantics/sort.k	31	rule	equational_rule	concrete	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
838	supplied	semantics/sort.k	36	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
839	supplied	semantics/sort.k	40	rule	operational_rule	priority	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
840	supplied	semantics/sort.k	49	syntax	opaque_function_declaration	function,total,no-evaluators,symbol	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
841	supplied	semantics/sort.k	51	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
842	supplied	semantics/sort.k	53	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
843	supplied	semantics/sort.k	54	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule revVSAcc(.ValSeq, A:ValSeq) => A
844	supplied	semantics/sort.k	55	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
845	supplied	semantics/sort.k	57	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
846	supplied	semantics/sort.k	58	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule condRev(S:ValSeq, false) => S
847	supplied	semantics/sort.k	59	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule condRev(S:ValSeq, true) => revVS(S)
848	supplied	semantics/sort.k	61	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
849	supplied	semantics/sort.k	63	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
850	supplied	semantics/sort.k	65	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
851	supplied	semantics/str.k	8	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
852	supplied	semantics/str.k	9	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
853	supplied	semantics/str.k	13	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax IntSeq ::= strToCodes(String) [function]
854	supplied	semantics/str.k	14	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
855	supplied	semantics/str.k	15	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strToCodes("") => .IntSeq
856	supplied	semantics/str.k	16	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
857	supplied	semantics/str.k	20	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
858	supplied	semantics/str.k	21	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule seqConcat(.IntSeq, T:IntSeq) => T
859	supplied	semantics/str.k	22	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
860	supplied	semantics/str.k	24	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
861	supplied	semantics/str.k	25	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
862	supplied	semantics/str.k	26	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
863	supplied	semantics/str.k	29	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
864	supplied	semantics/str.k	30	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
865	supplied	semantics/str.k	32	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
866	supplied	semantics/str.k	33	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strPrefix(.IntSeq, _:IntSeq) => true
867	supplied	semantics/str.k	34	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
868	supplied	semantics/str.k	35	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
869	supplied	semantics/str.k	37	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
870	supplied	semantics/str.k	38	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
871	supplied	semantics/str.k	39	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
872	supplied	semantics/str.k	40	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
873	supplied	semantics/str.k	48	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
874	supplied	semantics/str.k	49	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(.IntSeq, .IntSeq) => false
875	supplied	semantics/str.k	50	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
876	supplied	semantics/str.k	51	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
877	supplied	semantics/str.k	52	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
878	supplied	semantics/str.k	53	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
879	supplied	semantics/str.k	54	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
880	supplied	semantics/str.k	56	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
881	supplied	semantics/str.k	57	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
882	supplied	semantics/str.k	58	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
883	supplied	semantics/str.k	59	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
884	supplied	semantics/subscript.k	11	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
885	supplied	semantics/subscript.k	12	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
886	supplied	semantics/subscript.k	13	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
887	supplied	semantics/subscript.k	16	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
888	supplied	semantics/subscript.k	17	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
889	supplied	semantics/subscript.k	18	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
890	supplied	semantics/subscript.k	21	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= normIdx(Int, Int) [function, total]
891	supplied	semantics/subscript.k	22	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
892	supplied	semantics/subscript.k	23	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
893	supplied	semantics/subscript.k	27	context	context	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	context Subscript(HOLE, _)
894	supplied	semantics/subscript.k	28	context	context	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	context Subscript(_:Val, HOLE:Expr)
895	supplied	semantics/subscript.k	31	rule	operational_rule	priority	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
896	supplied	semantics/subscript.k	35	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
897	supplied	semantics/subscript.k	37	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= applyIndex(Val, Int) [function]
898	supplied	semantics/subscript.k	38	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
899	supplied	semantics/subscript.k	39	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
900	supplied	semantics/subscript.k	40	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
901	supplied	semantics/subscript.k	44	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
902	supplied	semantics/subscript.k	49	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax OptInt ::= "noB" | someB(Int)
