id	source	line	kind	tags	assessment	rationale	text
779	semantics/sort.k	24	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]\n  // str elements insert by the shared lexicographic strLt (methods.k)
780	semantics/sort.k	26	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	semantics/sort.k	27	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	semantics/sort.k	28	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	semantics/sort.k	29	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))\n       requires strLt(A, B) orBool A ==K B [concrete]
784	semantics/sort.k	31	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))\n       requires notBool (strLt(A, B) orBool A ==K B) [concrete]\n\n  // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise]\n  // applyBuiltin routing in call.k) so the result allocates.
785	semantics/sort.k	36	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(sortVS(VS))) ... </k>\n\n  // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
786	semantics/sort.k	40	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap>\n       [priority(40)]\n\n  // ==== keyed / reversed sorted() (WP2) =====================================\n  // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV\n  // (a closure/builtin/type — anything callable). OPAQUE here; the concrete\n  // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable-\n  // inserts, at priority(40) over these."
787	semantics/sort.k	49	syntax	function,total,no-evaluators,symbol	SUPPLIED_FIXED_OPAQUE_UNUSED	named supplied abstraction is unreachable from this program and cannot influence these claims	  syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	semantics/sort.k	51	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= revVS(ValSeq) [function, total]\n                  | revVSAcc(ValSeq, ValSeq) [function, total]
789	semantics/sort.k	53	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	semantics/sort.k	54	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule revVSAcc(.ValSeq, A:ValSeq) => A
791	semantics/sort.k	55	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	semantics/sort.k	57	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	semantics/sort.k	58	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule condRev(S:ValSeq, false) => S
794	semantics/sort.k	59	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule condRev(S:ValSeq, true)  => revVS(S)
795	semantics/sort.k	61	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals))\n        => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	semantics/sort.k	63	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	semantics/sort.k	65	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortVS(VS), RB))) ... </k>\n\n  // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is\n  // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces\n  // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write\n  // their postcondition directly as valSeqAt(sortVS(VS), …)."
798	semantics/str.k	8	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
799	semantics/str.k	9	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))\n        => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>\n\n  // ==== str literal (ASCII-only) ============================================
800	semantics/str.k	13	syntax	function	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  syntax IntSeq ::= strToCodes(String) [function]
801	semantics/str.k	14	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	semantics/str.k	15	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  rule strToCodes("""") => .IntSeq"
803	semantics/str.k	16	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))\n    requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128\n\n  // ==== operators: + / == / != / in ========================================="
804	semantics/str.k	20	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	semantics/str.k	21	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule seqConcat(.IntSeq, T:IntSeq)                => T
806	semantics/str.k	22	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	semantics/str.k	24	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	semantics/str.k	25	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	semantics/str.k	26	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)\n\n  // substring membership: `P in X` iff the code-seq P occurs contiguously in X"
810	semantics/str.k	29	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	semantics/str.k	30	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	semantics/str.k	32	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	semantics/str.k	33	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strPrefix(.IntSeq, _:IntSeq)               => true
814	semantics/str.k	34	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	semantics/str.k	35	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	semantics/str.k	37	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	semantics/str.k	38	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
818	semantics/str.k	39	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
819	semantics/str.k	40	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)\n       requires notBool strPrefix(P, iCons(C, Xs))\n\n  // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code\n  // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones\n  // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic\n  // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on\n  // str </<=/>/>= comparisons.
820	semantics/str.k	48	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	semantics/str.k	49	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(.IntSeq, .IntSeq)                => false
822	semantics/str.k	50	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	semantics/str.k	51	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	semantics/str.k	52	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
825	semantics/str.k	53	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
826	semantics/str.k	54	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	semantics/str.k	56	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	semantics/str.k	57	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	semantics/str.k	58	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	semantics/str.k	59	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	semantics/subscript.k	11	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	semantics/subscript.k	12	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
833	semantics/subscript.k	13	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)\n       requires I >Int 0
834	semantics/subscript.k	16	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	semantics/subscript.k	17	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
836	semantics/subscript.k	18	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)\n       requires I >Int 0
837	semantics/subscript.k	21	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= normIdx(Int, Int) [function, total]
838	semantics/subscript.k	22	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
839	semantics/subscript.k	23	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0\n\n  // ==== Subscript: indexing obj[i] (list / tuple / str) =====================\n  // contexts (not strict attrs): the Index slot's Slice alternative must never heat
840	semantics/subscript.k	27	context		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  context Subscript(HOLE, _)
841	semantics/subscript.k	28	context		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  context Subscript(_:Val, HOLE:Expr)\n\n  // heap-object deref (covers both the index and slice forms via the Index slot)
842	semantics/subscript.k	31	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
843	semantics/subscript.k	35	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	semantics/subscript.k	37	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= applyIndex(Val, Int) [function]
845	semantics/subscript.k	38	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	semantics/subscript.k	39	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	semantics/subscript.k	40	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule applyIndex(str(IS:IntSeq),   I:Int)\n    => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))\n\n  // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
848	semantics/subscript.k	44	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax KItem ::= #evalB(Bound) | ""#toSome""\n                 | #slLo(Val, Bound, Bound)\n                 | #slHi(Val, OptInt, Bound)\n                 | #slStep(Val, OptInt, OptInt)"
849	semantics/subscript.k	49	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax OptInt ::= ""noB"" | someB(Int)"
850	semantics/subscript.k	50	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #evalB(NoBound)  => noB ... </k>
851	semantics/subscript.k	51	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
852	semantics/subscript.k	52	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	semantics/subscript.k	54	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	semantics/subscript.k	55	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	semantics/subscript.k	56	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>\n  // a list slice constructs a NEW object; a str slice stays a value
856	semantics/subscript.k	58	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt)\n        => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k>\n       [priority(45)]
857	semantics/subscript.k	61	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	semantics/subscript.k	63	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	semantics/subscript.k	64	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	semantics/subscript.k	66	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	semantics/subscript.k	68	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))\n\n  // ==== slice.indices: step / start / stop / clamp ==========================
862	semantics/subscript.k	72	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= slStep(OptInt) [function, total]
863	semantics/subscript.k	73	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStep(noB)          => 1
864	semantics/subscript.k	74	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStep(someB(S:Int)) => S
865	semantics/subscript.k	76	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	semantics/subscript.k	77	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStart(noB,          ST:OptInt, _LEN:Int) => 0\n       requires slStep(ST) >Int 0
867	semantics/subscript.k	79	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1\n       requires slStep(ST) <Int 0
868	semantics/subscript.k	81	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
869	semantics/subscript.k	83	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	semantics/subscript.k	84	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN\n       requires slStep(ST) >Int 0
871	semantics/subscript.k	86	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0
872	semantics/subscript.k	88	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
873	semantics/subscript.k	90	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	semantics/subscript.k	91	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0
875	semantics/subscript.k	93	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0
876	semantics/subscript.k	96	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= clampLo(Int, Int) [function, total]
877	semantics/subscript.k	97	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0
878	semantics/subscript.k	99	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0
879	semantics/subscript.k	102	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	semantics/subscript.k	103	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN
881	semantics/subscript.k	105	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN\n\n  // ==== build the strided sub-sequence (indices in range by construction) ====
882	semantics/subscript.k	109	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
