id	origin	file	line	kind	attributes	review_disposition	normalized
743	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/operators.k	28	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
744	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/operators.k	34	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
745	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/operators.k	38	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
746	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/operators.k	44	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
747	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	9	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= inRange(Int, Int, Int) [function, total]
748	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	10	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
749	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	12	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= rangeLen(Int, Int, Int) [function]
750	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	13	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
751	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	15	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
752	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	17	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
753	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	20	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
754	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/range.k	23	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
755	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	8	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax Val ::= setV(IntSeq)
756	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	11	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
757	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	12	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule codeIn(_:Int, .IntSeq)                => false
758	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	13	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
759	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	16	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
760	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	18	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	19	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	20	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	22	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	25	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	26	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
766	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	27	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	31	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	32	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule subsetCodes(.IntSeq, _:IntSeq)                => true
769	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	33	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	35	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	36	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/set.k	39	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	18	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	19	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	20	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
776	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	21	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	22	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
778	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	23	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	24	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
780	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	26	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	27	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	28	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	29	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	31	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
785	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	36	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
786	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	40	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
787	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	49	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	51	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	53	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	54	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	55	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	57	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	58	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule condRev(S:ValSeq, false) => S
794	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	59	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule condRev(S:ValSeq, true)  => revVS(S)
795	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	61	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	63	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/sort.k	65	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
798	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	8	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
799	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	9	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	13	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax IntSeq ::= strToCodes(String) [function]
801	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	14	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	15	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule strToCodes("""") => .IntSeq"
803	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	16	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
804	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	20	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	21	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule seqConcat(.IntSeq, T:IntSeq)                => T
806	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	22	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	24	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	25	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	26	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
810	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	29	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	30	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	32	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	33	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strPrefix(.IntSeq, _:IntSeq)               => true
814	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	34	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	35	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	37	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	38	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
818	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	39	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
819	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	40	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
820	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	48	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	49	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(.IntSeq, .IntSeq)                => false
822	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	50	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	51	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	52	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
825	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	53	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
826	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	54	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	56	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	57	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	58	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/str.k	59	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	11	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	12	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
833	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	13	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	16	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	17	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
836	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	18	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	21	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= normIdx(Int, Int) [function, total]
838	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	22	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
839	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	23	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
840	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	27	context		fixed supplied semantics: integrity-verified; inspect relevance	context Subscript(HOLE, _)
841	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	28	context		fixed supplied semantics: integrity-verified; inspect relevance	context Subscript(_:Val, HOLE:Expr)
842	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	31	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	35	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/subscript.k	37	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Val ::= applyIndex(Val, Int) [function]
