source	start_line	end_line	keyword	class	attributes	function	total	functional	simplification	priority	opaque_symbol	used_by_solution	normalized_sha256	assessment	sentence
reference-semantics/semantics/methods.k	169	169	rule	equational		False	False	False	False		False	False	4e5497c6f435ecbdd36b9d4489a31b6d6ebcdc34f56c48531301b97a31b0ff0a	fixed supplied-semantics item not reached by this program; no candidate extension	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
reference-semantics/semantics/methods.k	170	170	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/operators.k	6	6	module	module		False	False	False	False		False	False	45e2448ad0cc46cb22870ee06d94f85e37bb4b1d5cd0a61f153e870e11385a1e	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-OPERATORS
reference-semantics/semantics/operators.k	7	7	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/operators.k	8	9	imports	imports		False	False	False	False		False	False	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-ITER
reference-semantics/semantics/operators.k	10	11	rule	operational		False	False	False	False		False	True	ec04b29e2d1b46254cb3f8a70fed7bc53b6920095b428522d967063442fc073b	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
reference-semantics/semantics/operators.k	12	14	rule	operational		False	False	False	False		False	True	c21855ae2fbb53fc2f5fc8b57becda2cb553be95a87ded15f5520515d3d2b5a5	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
reference-semantics/semantics/operators.k	15	15	context	context		False	False	False	False		False	True	e4932b24484a885d34b3f53705eeeb1fed84fc516b3ed52d0654f78929b823f1	fixed supplied-semantics execution slice; manually reviewed for this program	context Compare(HOLE, _)
reference-semantics/semantics/operators.k	16	16	context	context		False	False	False	False		False	True	ca9e40a2c27b7a232b7510b580b93e5ae8114c5866de16dfeea069acb5d453d0	fixed supplied-semantics execution slice; manually reviewed for this program	context Compare(_:Val, CmpOp(_, HOLE))
reference-semantics/semantics/operators.k	17	18	rule	operational	owise	False	False	False	False		False	True	262226c0a44f44c7a4f1da356324355babc5b5d4fb8f040deb3476d6fcd78288	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
reference-semantics/semantics/operators.k	19	19	rule	equational		False	False	False	False		False	True	8ccf167a4ebcff08513286fa040a242f6d1106362b2089afb114a4f4098ad409	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"
reference-semantics/semantics/operators.k	20	24	rule	equational		False	False	False	False		False	True	0d4c09c2599c480a43490e33bbab4969d118c5e5ee88318d88723cb3993bca3f	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref."
reference-semantics/semantics/operators.k	25	27	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	5a6092f742c5bd0605c3a52addd5182891cc94460efd44cdc226d58664d70230	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	28	33	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	75d0a7af5c820b2bdf260038fbf16f4dd27438a96906980f76bf5a6cb59f93d3	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
reference-semantics/semantics/operators.k	34	37	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	d56481fd1327961bcc7dfabad56a78e9d80287e9bb4b71e8ed42450c3069408b	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
reference-semantics/semantics/operators.k	38	43	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	575d5da0be9c5a705af46eb426acc0945a7e57c4f8dd33f85024a9f42c205773	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
reference-semantics/semantics/operators.k	44	46	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	0d606e97b2daea643faef6251047b6cd1f4acd6b86eb37b1102069ab9e66d79d	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	47	47	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/range.k	5	5	module	module		False	False	False	False		False	False	3245f59acaa6746804c8828bc1367c52002d920809be287b0ba05af1d0e0aabf	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-RANGE
reference-semantics/semantics/range.k	6	6	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/range.k	7	8	imports	imports		False	False	False	False		False	False	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-ITER
reference-semantics/semantics/range.k	9	9	syntax	function-declaration	function;total	True	True	False	False		False	False	dec39b9740c8dd9d0236a292381d109809f8767a4531aef24a40002ccc2123ea	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Bool ::= inRange(Int, Int, Int) [function, total]
reference-semantics/semantics/range.k	10	11	rule	operational		False	False	False	False		False	False	f93b1245c72320e5aa7cbc51256b44d4efb5755c048893f6ba2f6d35d191c295	fixed supplied-semantics item not reached by this program; no candidate extension	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
reference-semantics/semantics/range.k	12	12	syntax	function-declaration	function	True	False	False	False		False	False	9f9f1aaeaee29256645f794ab24ac2a68d22b03a0716b38717979c26620d48f6	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Int ::= rangeLen(Int, Int, Int) [function]
reference-semantics/semantics/range.k	13	14	rule	equational		False	False	False	False		False	False	9af49b302485c841cd923ccba6b67e7d286f4b61b934bf2401585a37d520a5c7	fixed supplied-semantics item not reached by this program; no candidate extension	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
reference-semantics/semantics/range.k	15	16	rule	equational		False	False	False	False		False	False	d5350a65a2baba91f97b52d175ef4ca5dd5b2f8d7bf75a90ffec26e884280e69	fixed supplied-semantics item not reached by this program; no candidate extension	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
reference-semantics/semantics/range.k	17	19	rule	operational		False	False	False	False		False	False	80ff51ad02417a4598d4431b9f0ddf671f442ade49c6a07519d95c3064f1f290	fixed supplied-semantics item not reached by this program; no candidate extension	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
reference-semantics/semantics/range.k	20	22	rule	operational		False	False	False	False		False	False	55e600477e369ffe6f7e93603b422c0207a0d4dbab23094a49d82b531277c8a4	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
reference-semantics/semantics/range.k	23	24	rule	operational		False	False	False	False		False	False	c4b7668164923fa9a010dec9a8bb69d36f63e776e24deb0c489f3901f90b1f65	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
reference-semantics/semantics/range.k	25	25	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/set.k	3	3	module	module		False	False	False	False		False	False	a61579bc570f8ff47f9955153b49516c35a9ec599610a638f928f0e7cc5ea32b	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-SET
reference-semantics/semantics/set.k	4	7	imports	imports		False	False	False	False		False	False	5dfb625da36c2cfbd1a76c7a075e1dbd76d1c708245ccc6eab0259511a340fac	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here).
reference-semantics/semantics/set.k	8	10	syntax	syntax		False	False	False	False		False	False	288e97fc1a4c830a93f1e22af31302744d87dce7500cdb544d14ca6bd7d1968c	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
reference-semantics/semantics/set.k	11	11	syntax	function-declaration	function;total	True	True	False	False		False	False	be0ae2291d5d6df7e27aeb082308a7eef47f89db683207f1bf0a156860e1c128	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
reference-semantics/semantics/set.k	12	12	rule	equational		False	False	False	False		False	False	f60a5083116078439f260e8947e8e121be108610461db1e62e5dde42edec6d9f	fixed supplied-semantics item not reached by this program; no candidate extension	rule codeIn(_:Int, .IntSeq) => false
reference-semantics/semantics/set.k	13	15	rule	equational		False	False	False	False		False	False	908740ede17c8928e812a18aaf147fbab25cbe053f3c54202ccfab4bfd8dd079	fixed supplied-semantics item not reached by this program; no candidate extension	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
reference-semantics/semantics/set.k	16	17	syntax	function-declaration	function;total;function;total	True	True	False	False		False	False	dae5291dcfaa5bfe81733d0e0c7161c7d4784f6ef84f0ae162e6ef6e915130ba	fixed supplied-semantics item not reached by this program; no candidate extension	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	18	18	rule	equational		False	False	False	False		False	False	d766b83ec2d86623c34078fd5baac96439ef9df58e2905582ef9572bf4141f92	fixed supplied-semantics item not reached by this program; no candidate extension	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	19	19	rule	equational		False	False	False	False		False	False	43f63938c9877ea6964a01be9a0975520ad7bcd1547963caf64819fb8899825e	fixed supplied-semantics item not reached by this program; no candidate extension	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	20	21	rule	equational		False	False	False	False		False	False	045bd0dd1ac5c844b07bb281dcaf17d59728efd2d9558f6845debf02614419a9	fixed supplied-semantics item not reached by this program; no candidate extension	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
reference-semantics/semantics/set.k	22	24	rule	equational		False	False	False	False		False	False	af80178bc6f52f381da6ad70967e436e533c9e0328e8253018f434fa2dbbc055	fixed supplied-semantics item not reached by this program; no candidate extension	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
reference-semantics/semantics/set.k	25	25	syntax	function-declaration	function;total	True	True	False	False		False	False	c59b599a912dfbe757f346db515843be1349471c0c709ed66b796ec08ec1cdd1	fixed supplied-semantics item not reached by this program; no candidate extension	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
reference-semantics/semantics/set.k	26	26	rule	equational		False	False	False	False		False	False	c906946c4c7df0578465aadaa39fda1399e11d26a08b9c1d9157e1052febcf72	fixed supplied-semantics item not reached by this program; no candidate extension	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	27	30	rule	equational		False	False	False	False		False	False	a4561635907cc02777866a1af805091f45648b953e23ac573b2b4b145552a3a0	fixed supplied-semantics item not reached by this program; no candidate extension	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
reference-semantics/semantics/set.k	31	31	syntax	function-declaration	function;total	True	True	False	False		False	False	b1d04ee84fabe3f58ed28b05901d2634c5c530b5391f4673cdf9b2dedafdacc7	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	32	32	rule	equational		False	False	False	False		False	False	fb4a56d463fb7ae7e7343b070a815f4e3f405282ea8c247dd34df6c5ace2051a	fixed supplied-semantics item not reached by this program; no candidate extension	rule subsetCodes(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/set.k	33	34	rule	equational		False	False	False	False		False	False	850be538170a9edb22a44a4ce2568f35b29fa79f58888e09984a4033d6aebbaf	fixed supplied-semantics item not reached by this program; no candidate extension	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	35	35	syntax	function-declaration	function;total	True	True	False	False		False	False	6156266fe9d9b07a383778418b8a8a6b768dca1807dfad3ee0498cff0ecc75f7	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	36	38	rule	equational		False	False	False	False		False	False	aa7872fffe94bf239532627e84da19a690d3913da9aa053e9ee7681386b57b1c	fixed supplied-semantics item not reached by this program; no candidate extension	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
reference-semantics/semantics/set.k	39	39	rule	equational		False	False	False	False		False	False	7a5ed6b4e8d675889fbd0c888e0097b0f319b6b1c37872ccf6716c2f2afc0565	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
reference-semantics/semantics/set.k	40	40	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/sort.k	10	10	module	module		False	False	False	False		False	False	2324159bdf28df653f286067082feb187a9e02a44c740456dae31b27022b595d	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-SORT
reference-semantics/semantics/sort.k	11	11	imports	imports		False	False	False	False		False	False	513b07985ad1b60ab1fc94f4a08021dd25a5b0aa218c3a975ce281a00395ddfa	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-BUILTINS
reference-semantics/semantics/sort.k	12	17	imports	imports		False	False	False	False		False	False	3b7d30bdfb44c51a3fe7dfd288272fd23ad1f5574f436460d5929317b4efc529	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists.
reference-semantics/semantics/sort.k	18	18	syntax	function-declaration	function;total;symbol(sortVS);no-evaluators	True	True	False	False		True	False	c6d761b986e34bb35057126ad5885215fea615a238764749865f535e470fa43b	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
reference-semantics/semantics/sort.k	19	19	syntax	function-declaration	function	True	False	False	False		False	False	0a76cca66b26bec5620b0fa0900cfbae5de0d5c61ed2c375e74ec5aed8aacf19	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= insVS(Int, ValSeq) [function]
reference-semantics/semantics/sort.k	20	20	rule	equational	concrete	False	False	False	False		False	False	6bd401e364fe74eb4cae6d3763a8f7e2d4d3982191aa427f54e6b11a4b4c2475	fixed supplied-semantics item not reached by this program; no candidate extension	rule sortVS(.ValSeq) => .ValSeq [concrete]
reference-semantics/semantics/sort.k	21	21	rule	equational	concrete	False	False	False	False		False	False	afe20c3cfa1af6db4fd20a8050faf019552807fa0b01572e504e92491be14b63	fixed supplied-semantics item not reached by this program; no candidate extension	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	22	22	rule	equational	concrete	False	False	False	False		False	False	0e61d8cbcf2421314bfb6e247679e9540c25158a77c3032126b86ab622ffe70c	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	23	23	rule	equational	concrete	False	False	False	False		False	False	e38dbfdea30a930ec41dc76e1fc86def100bfbfcfd88853d63d1fd9597a78ee5	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	24	25	rule	equational	concrete	False	False	False	False		False	False	ecd0fc7b5c1fd5548e7e19cadcf9a364d476d2ab80c7a5a4d3a462ae4695a2fe	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
reference-semantics/semantics/sort.k	26	26	syntax	function-declaration	function	True	False	False	False		False	False	f778a322aece37266d282b5757dcb47aa66fbd6bcd3cb99133579990e1ea7411	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
reference-semantics/semantics/sort.k	27	27	rule	equational	concrete	False	False	False	False		False	False	f56269f2805fdf6e8a4ee27fc629bc2b5ad70b59c74649375bb93f7ddd171898	fixed supplied-semantics item not reached by this program; no candidate extension	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	28	28	rule	equational	concrete	False	False	False	False		False	False	1f2df95775eb233969123f430eb5df8ccfc8e3c063894b7b20733a158307ff84	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	29	30	rule	equational	concrete	False	False	False	False		False	False	302f445859987e6c1b7aeafc49449d0e468c659b7c6d3b14ba52a771f210f519	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
reference-semantics/semantics/sort.k	31	35	rule	equational	concrete;owise	False	False	False	False		False	False	417317762dc3e15286f1b017e39e10b4f385f915f6f314cfec4eeb260d3b3246	fixed supplied-semantics item not reached by this program; no candidate extension	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
reference-semantics/semantics/sort.k	36	39	rule	operational		False	False	False	False		False	False	b80d34d1b4d653d384c61ef35080c26894c402e805945d47700765c9ab26ca28	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"
reference-semantics/semantics/sort.k	40	48	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	2f7f7ea23353bc14c0d721cc28bd5b7813dc98f52db95c5946fe84267e6b0003	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."
reference-semantics/semantics/sort.k	49	50	syntax	function-declaration	function;total;symbol(sortKeyVS);no-evaluators	True	True	False	False		True	False	f2ac55ee34d899f8dea02d048fbe04c31e9380eb65b24fe7a665a4c459a47fce	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
reference-semantics/semantics/sort.k	51	52	syntax	function-declaration	function;total;function;total	True	True	False	False		False	False	da8fbe9dd99b0d35fe225182a9017408c9cbe8a36110d0f6205ae6896c20bb27	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/sort.k	53	53	rule	equational		False	False	False	False		False	False	ce0aa18a536023617b5fa012c4896693902eb851d32017e9e0add330616fdfbd	fixed supplied-semantics item not reached by this program; no candidate extension	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	54	54	rule	equational		False	False	False	False		False	False	726a2866a59e53374aab2b1bed31946a74b1866463d1adc19b016a7017ae08fd	fixed supplied-semantics item not reached by this program; no candidate extension	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	55	56	rule	equational		False	False	False	False		False	False	5fd679052347f58f5e3637566616cd1304da061a3232edc871028bc59707c5f3	fixed supplied-semantics item not reached by this program; no candidate extension	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	57	57	syntax	function-declaration	function;total	True	True	False	False		False	False	7e8ff8d017c7edb7bd2d8f72a2de7fb5fcf8c1afde10e1aa97a2656fb519c6d3	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
reference-semantics/semantics/sort.k	58	58	rule	equational		False	False	False	False		False	False	a1e37b0851c34a5eb84ec7d35cfb0b013cf9a4c94a656167b6fbc8fbe0204cea	fixed supplied-semantics item not reached by this program; no candidate extension	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	59	60	rule	equational		False	False	False	False		False	False	b59c3f4a824c81f6f9f14886f3458aa04d45bfce3feccec9077e43f9707b9305	fixed supplied-semantics item not reached by this program; no candidate extension	rule condRev(S:ValSeq, true) => revVS(S)
reference-semantics/semantics/sort.k	61	62	rule	operational		False	False	False	False		False	False	72cacce57534e83f92e153d66b43090b202234e875e5d0f24f69fcc6d4b6709e	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
reference-semantics/semantics/sort.k	63	64	rule	operational		False	False	False	False		False	False	9934b02daf557e7c112bf5a5b8e9e08b538570f16ce23b53fc1fb4df695dec9c	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
reference-semantics/semantics/sort.k	65	71	rule	operational	total	False	True	False	False		False	False	1ce051984ec6a6daa0db14d45b48945349867865c066710498c6e59305295bd0	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."
reference-semantics/semantics/sort.k	72	72	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/str.k	3	3	module	module		False	False	False	False		False	False	6e503b11331c16b57328e9bf82938cba732cd5f1a51afa54ca44810b505a770a	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-STR
reference-semantics/semantics/str.k	4	4	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/str.k	5	7	imports	imports		False	False	False	False		False	False	4c55a93b575a74fa3602560feab9963049314ede396467cdf15e92e8ee30b9a6	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==
reference-semantics/semantics/str.k	8	8	rule	operational		False	False	False	False		False	False	c96529154572047b7a2cf28199875992fd3580e240d1dfcd1ce795c5d718fa31	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
reference-semantics/semantics/str.k	9	12	rule	operational		False	False	False	False		False	False	d785d2163878f36e810ddac94e50560681fea05771cb4098b54ed19b3650f32d	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
reference-semantics/semantics/str.k	13	13	syntax	function-declaration	function	True	False	False	False		False	False	4c7f66efcd88665dff4c35a17dc03b67c9783ab5b67b51e3f1f429be8c12c225	fixed supplied-semantics item not reached by this program; no candidate extension	syntax IntSeq ::= strToCodes(String) [function]
