id	file	line	kind	target_relevance	review_decision	declaration
975	reference-semantics/semantics/subscript.k	3	module	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	module MPY-SUBSCRIPT
976	reference-semantics/semantics/subscript.k	4	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-CORE
977	reference-semantics/semantics/subscript.k	11	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	reference-semantics/semantics/subscript.k	12	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
979	reference-semantics/semantics/subscript.k	13	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	reference-semantics/semantics/subscript.k	16	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	reference-semantics/semantics/subscript.k	17	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
982	reference-semantics/semantics/subscript.k	18	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	reference-semantics/semantics/subscript.k	21	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= normIdx(Int, Int) [function, total]
984	reference-semantics/semantics/subscript.k	22	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
985	reference-semantics/semantics/subscript.k	23	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
986	reference-semantics/semantics/subscript.k	27	context	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	context Subscript(HOLE, _)
987	reference-semantics/semantics/subscript.k	28	context	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	context Subscript(_:Val, HOLE:Expr)
988	reference-semantics/semantics/subscript.k	31	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
989	reference-semantics/semantics/subscript.k	35	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
990	reference-semantics/semantics/subscript.k	37	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Val ::= applyIndex(Val, Int) [function]
991	reference-semantics/semantics/subscript.k	38	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
992	reference-semantics/semantics/subscript.k	39	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
993	reference-semantics/semantics/subscript.k	40	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
994	reference-semantics/semantics/subscript.k	44	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
995	reference-semantics/semantics/subscript.k	49	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax OptInt ::= ""noB"" | someB(Int)"
996	reference-semantics/semantics/subscript.k	50	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #evalB(NoBound)  => noB ... </k>
997	reference-semantics/semantics/subscript.k	51	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
998	reference-semantics/semantics/subscript.k	52	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
999	reference-semantics/semantics/subscript.k	54	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1000	reference-semantics/semantics/subscript.k	55	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
1001	reference-semantics/semantics/subscript.k	56	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
1002	reference-semantics/semantics/subscript.k	58	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1003	reference-semantics/semantics/subscript.k	61	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1004	reference-semantics/semantics/subscript.k	63	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1005	reference-semantics/semantics/subscript.k	64	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1006	reference-semantics/semantics/subscript.k	66	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1007	reference-semantics/semantics/subscript.k	68	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
1008	reference-semantics/semantics/subscript.k	72	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= slStep(OptInt) [function, total]
1009	reference-semantics/semantics/subscript.k	73	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStep(noB)          => 1
1010	reference-semantics/semantics/subscript.k	74	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStep(someB(S:Int)) => S
1011	reference-semantics/semantics/subscript.k	76	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1012	reference-semantics/semantics/subscript.k	77	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
1013	reference-semantics/semantics/subscript.k	79	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
1014	reference-semantics/semantics/subscript.k	81	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1015	reference-semantics/semantics/subscript.k	83	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1016	reference-semantics/semantics/subscript.k	84	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
1017	reference-semantics/semantics/subscript.k	86	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
1018	reference-semantics/semantics/subscript.k	88	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1019	reference-semantics/semantics/subscript.k	90	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1020	reference-semantics/semantics/subscript.k	91	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
1021	reference-semantics/semantics/subscript.k	93	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
1022	reference-semantics/semantics/subscript.k	96	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= clampLo(Int, Int) [function, total]
1023	reference-semantics/semantics/subscript.k	97	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
1024	reference-semantics/semantics/subscript.k	99	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
1025	reference-semantics/semantics/subscript.k	102	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
1026	reference-semantics/semantics/subscript.k	103	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
1027	reference-semantics/semantics/subscript.k	105	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
1028	reference-semantics/semantics/subscript.k	109	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
1029	reference-semantics/semantics/subscript.k	110	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1030	reference-semantics/semantics/subscript.k	113	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1031	reference-semantics/semantics/subscript.k	116	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
1032	reference-semantics/semantics/subscript.k	117	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1033	reference-semantics/semantics/subscript.k	120	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1034	reference-semantics/semantics/subscript.k	122	endmodule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	endmodule
1035	reference-semantics/semantics/syntax.k	3	module	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	module MPY-SYNTAX
1036	reference-semantics/semantics/syntax.k	4	imports	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	imports INT-SYNTAX
1037	reference-semantics/semantics/syntax.k	5	imports	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	imports FLOAT-SYNTAX
1038	reference-semantics/semantics/syntax.k	6	imports	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	imports BOOL-SYNTAX
1039	reference-semantics/semantics/syntax.k	7	imports	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	imports STRING-SYNTAX
1040	reference-semantics/semantics/syntax.k	9	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=macro	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
1041	reference-semantics/semantics/syntax.k	32	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
1042	reference-semantics/semantics/syntax.k	33	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
1043	reference-semantics/semantics/syntax.k	34	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Entries  ::= List{Entry, "",""}"
1044	reference-semantics/semantics/syntax.k	35	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
1045	reference-semantics/semantics/syntax.k	36	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax CompFors ::= List{CompFor, """"}"
1046	reference-semantics/semantics/syntax.k	37	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Exprs    ::= List{Expr, "",""}"
1047	reference-semantics/semantics/syntax.k	38	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
1048	reference-semantics/semantics/syntax.k	39	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Bound    ::= Expr | ""NoBound"""
1049	reference-semantics/semantics/syntax.k	41	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
1050	reference-semantics/semantics/syntax.k	56	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Stmts      ::= List{Stmt, """"}"
1051	reference-semantics/semantics/syntax.k	57	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
1052	reference-semantics/semantics/syntax.k	58	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
1053	reference-semantics/semantics/syntax.k	59	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
1054	reference-semantics/semantics/syntax.k	60	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax ParamNames ::= List{String, "",""}"
1055	reference-semantics/semantics/syntax.k	61	syntax	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
1056	reference-semantics/semantics/syntax.k	62	endmodule	TARGET_SYNTAX_MIXED	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	endmodule
1057	reference-semantics/semantics/tuple.k	3	module	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	module MPY-TUPLE
1058	reference-semantics/semantics/tuple.k	4	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-CORE
1059	reference-semantics/semantics/tuple.k	5	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-ITER
1060	reference-semantics/semantics/tuple.k	6	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-LIST
1061	reference-semantics/semantics/tuple.k	7	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-METHODS
1062	reference-semantics/semantics/tuple.k	10	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
1063	reference-semantics/semantics/tuple.k	11	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
1064	reference-semantics/semantics/tuple.k	14	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax ApplyK ::= ""toTuple"""
1065	reference-semantics/semantics/tuple.k	15	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
1066	reference-semantics/semantics/tuple.k	16	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
