id,source,module,keyword,classification,disposition,judgment,sentence_sha256
reference-semantics/semantics/sort.k:49-50,reference-semantics/semantics/sort.k,MPY-SORT,syntax,syntax|function|total|no-evaluators,OPAQUE_TRUST_DECLARATION,Conditional supplied-semantics boundary; symbol is absent from task execution.,b2798a9f0421ef83f9296c36f46db3a565122895db349c9fbeb6214f7fc18c1b
reference-semantics/semantics/sort.k:51-52,reference-semantics/semantics/sort.k,MPY-SORT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,63b5a1e1267d076251fb163c5308fe7d6ab81cbe4e84126520dd3dce00e05d77
reference-semantics/semantics/sort.k:53-53,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,11faf7f864f40d7df614f67ff400ae8693785ea7d1d3fe8df2ea91425acaab45
reference-semantics/semantics/sort.k:54-54,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,007148e35ff4b37b8a41cbbb341f399e371eb8d978aa08cf2f3950802b231a7b
reference-semantics/semantics/sort.k:55-56,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,117da4765c657ab81eceda0cb6335cf1d8d8c7c5b9821071c94c151e5dc96953
reference-semantics/semantics/sort.k:57-57,reference-semantics/semantics/sort.k,MPY-SORT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ea573fcf99491b1638cf0f4b7875e991967ad4388b23bbc40fab06acb855c556
reference-semantics/semantics/sort.k:58-58,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4c09d415120447db22bec898399aa4a0d2a481f3acf986c281ec883034b1f926
reference-semantics/semantics/sort.k:59-60,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,bea9fadf9f6c932bd2d1ba74ce67ecfa44e833aa97b2757690b2ea9e891b60ad
reference-semantics/semantics/sort.k:61-62,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1e0db83eec5bec5ff8e1cbfe177a243f0722e167f91d035b43003dd9206b567c
reference-semantics/semantics/sort.k:63-64,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,64d6755b098ae94413af5565a936f0481ed9bef59e0a194db2a37b6bbb4f4bd1
reference-semantics/semantics/sort.k:65-71,reference-semantics/semantics/sort.k,MPY-SORT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,bf0b8c2bb4988c90261f84897b0e775d545bb9e844adcf9fac17917269c7316c
reference-semantics/semantics/str.k:4-4,reference-semantics/semantics/str.k,MPY-STR,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,3f50aa9686f46b12bc0245cf0bb26236f25ed1b1ee14f4a29688bf26f127c3f8
reference-semantics/semantics/str.k:5-7,reference-semantics/semantics/str.k,MPY-STR,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ec249f8c6ab37be6615dda4a8ed8acb42cb072af19d032fec3adb6671a37ebca
reference-semantics/semantics/str.k:8-8,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c5a74a05e41e3fefcda28d075c8aafb7f1542c29a36fc9c25e72976388a35b04
reference-semantics/semantics/str.k:9-12,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,af5070b2b606f80e27994b2ae42f608117a78be5d457edf24c6ee6526c1a01e8
reference-semantics/semantics/str.k:13-13,reference-semantics/semantics/str.k,MPY-STR,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,52acd844387866ef35bbc47efe1096fc2d30a05d9b4520db31ed22e92d924dfa
reference-semantics/semantics/str.k:14-14,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1240c46590c2e39c22668cddd3de5b9ece0e33e7ca0c7607ee9f2b52bd9a3ecf
reference-semantics/semantics/str.k:15-15,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,d49e83e0ddbbd1fa55425c595c4380b01deb4d57556083158c42b923f0246ff9
reference-semantics/semantics/str.k:16-19,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c36a3a692d26e0b85f8652bfb8fbadcbb49c481fdf77cb31f45351dc9e0a0080
reference-semantics/semantics/str.k:20-20,reference-semantics/semantics/str.k,MPY-STR,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,03dfed95b359645ef017756a17390379278e6cdf6a2cd228ff85c67a3cd8a502
reference-semantics/semantics/str.k:21-21,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,aa4b17a2361f9f346f29dced90c4529fb7dcc0002e9cc3d53e8b22158f6337f9
reference-semantics/semantics/str.k:22-23,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6878455924eef2c3ffc1fbbd0b3b4b33b8e48639526d52858a2a9a80dfcd0466
reference-semantics/semantics/str.k:24-24,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,0973b8121d4baf685547ba128ed70064aa79253bb73969ef4c6e649045c1b360
reference-semantics/semantics/str.k:25-25,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,505768aa98b73f9474aeb32605352f0b40b45f34e4e5217cdd5ffd53ad3a9e82
reference-semantics/semantics/str.k:26-28,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4e9a6b7e8e728aca2defb9e1e84dd54548afd8f1e8b6ca32cb9b6a47902019c5
reference-semantics/semantics/str.k:29-29,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,19722b396d92990bc33c32f09fd4f791c668f6883558dfc75482498ad7ae7be6
reference-semantics/semantics/str.k:30-31,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ffe64291640c215523cb5d344fb9112b5f5cd444a06ac14b888f76d4aaa65c02
reference-semantics/semantics/str.k:32-32,reference-semantics/semantics/str.k,MPY-STR,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,20ca5b0f09308bbbf016adc9f2eb460cdba2fc4e4535e8768b444c25f0661133
reference-semantics/semantics/str.k:33-33,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,79d527bf88c0d45d3b39e5891cd0dd71076640dde02a37d68c010ccd6d8efe91
reference-semantics/semantics/str.k:34-34,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,525a4cc4caf64d8be104f74c9078a31ed060bab51fcb99c06b94cd1c0cc6ebce
reference-semantics/semantics/str.k:35-36,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,7a4bd94ac8f90a0603ecd8fc9ada4134272702efaa877a9a9038976b6ec6bf53
reference-semantics/semantics/str.k:37-37,reference-semantics/semantics/str.k,MPY-STR,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,bd9a8cef3da3cf2a2b3ac24a9e8148ed61a18a247f89502b320aa04870080e06
reference-semantics/semantics/str.k:38-38,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,20f78c6af932618c59eee4651b8bf90b520afa8279b9cdfb6f1a692228667d2d
reference-semantics/semantics/str.k:39-39,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5ad91d5e52875f34e7ec94c410e351030d68d0af92ec128097d88360a8488dee
reference-semantics/semantics/str.k:40-47,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,79af5db5bccf625bc9dbebedcdd8023ae7ee72c1b990dcd93076d1d0e25fa230
reference-semantics/semantics/str.k:48-48,reference-semantics/semantics/str.k,MPY-STR,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,733bd2de69c613de10dfe5a5948c166ec3b7bf348fa258d4363cedc5af13a4fb
reference-semantics/semantics/str.k:49-49,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2461169cbdbc94eb739882359a6f2cad999c3f8213ac869fba5a16810ad4968b
reference-semantics/semantics/str.k:50-50,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,38790170ab7d058adc3b13c219bef00b221c32fba23901a5dcf582fac5a5ff44
reference-semantics/semantics/str.k:51-51,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,08c0671cf03a0f5f1f6b74cb4e0970176ef7d919e8a134e53affae7e22087e99
reference-semantics/semantics/str.k:52-52,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c22a18856641e24966ab4cbe3130d2fac0869d00714c9ef43b0ba163afcd5e18
reference-semantics/semantics/str.k:53-53,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,9efd9b70f54b6d0bc4184ff6d07ebeaa54ef69bded3a80720dfb353ac49e6caa
reference-semantics/semantics/str.k:54-55,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,aff2cafee1cf7aa050aed037b2e6bd0eb209894eee85c5fc638c80dd8e7c9717
reference-semantics/semantics/str.k:56-56,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,80fe6ec15f9ca5f464ee340a60a1e9fd9a9f218714e63c5d5188bd4ba101450a
reference-semantics/semantics/str.k:57-57,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c708488cf749a44954a9fcaf703732c26764736a2dc19bfe48da4afd3dc0bdc0
reference-semantics/semantics/str.k:58-58,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,f7cd75241a5d8bccd5b87fe76268bebd8580bccf1cbd13c9d29a7e1669b66752
reference-semantics/semantics/str.k:59-59,reference-semantics/semantics/str.k,MPY-STR,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4af81cb3fa36819d98758f11d958984a0c7cfedbd96f7561549f0e72059598fd
reference-semantics/semantics/subscript.k:4-10,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,63e1b1fbc0da9e63ef7941fc5e03dcd6521e12492bcc53eb63dcb158617901fa
reference-semantics/semantics/subscript.k:11-11,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,e119418433e265c4612bbb895728debe22258b96cb5059dbb57188bfc09b7205
reference-semantics/semantics/subscript.k:12-12,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,747991ec55421a7e9dc1c6c142820e01df32fe53fbc4e3dc83df18290a5eec8c
reference-semantics/semantics/subscript.k:13-15,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,37ad09d4e355b8b7b62ba2ba5a7c2dbfd40e8cdf90bf4b2abcf2c176b987e44e
reference-semantics/semantics/subscript.k:16-16,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,6934c60b0248c12e03b6779991f173f12149775ef04b94d3e70512cff46a924c
reference-semantics/semantics/subscript.k:17-17,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,35603efd15e1783549ef4bf839040e608525948fe14d4312ebc0f9c16dfd35f5
reference-semantics/semantics/subscript.k:18-20,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c33ad88abb8318c4fc6b299ae964ae73b2ed59b48b039e1020a1fb91a341ee8e
reference-semantics/semantics/subscript.k:21-21,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,72211dd061ba73f11f96dd4d200172ed0aa90e80b9d6ffbb5870eb486d4ddfb7
reference-semantics/semantics/subscript.k:22-22,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,944e785558408efa1d6101c483af2843b25172d535aa6b69cf9453820f480443
reference-semantics/semantics/subscript.k:23-26,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,15f9ff527905462b3850387529b59024eca4d6773b910fcfac1364b914d77a45
reference-semantics/semantics/subscript.k:27-27,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,context,context,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,7693286a22b1b7c4c6eb7ef4dde4f848b536e7004b90920bc2b895c0a1a43294
reference-semantics/semantics/subscript.k:28-30,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,context,context,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,420be08ca449a3b2198289f6aa8b1af466ff24f2e18b3e04771916668ed98288
reference-semantics/semantics/subscript.k:31-34,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,8bcf15ca375c1bd607de24b5776589debce0d606defd2380f3f4944a58f9ab42
reference-semantics/semantics/subscript.k:35-36,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,bb7f6a4c0828245828965ff92c399f0fa5f93cfa69e123ff27d97ca9452ca7b6
reference-semantics/semantics/subscript.k:37-37,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,2cb23979fd65ac39755d6b381d59100ebda05a6ccbba15603ccca427f1caa11e
reference-semantics/semantics/subscript.k:38-38,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ea7622b403e107e03b8f39f6b44df46cc7ad7dadfa87f17a24f0f18172a31e20
reference-semantics/semantics/subscript.k:39-39,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,db9109b9b5917bec4b95a482dd05d6be783644270b8fcbcd4939c9215105adb7
reference-semantics/semantics/subscript.k:40-43,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,87b04c224c3402a7577ba729394526ab1217586c684e17be165ab27ae3f3a413
reference-semantics/semantics/subscript.k:44-48,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,631be6594e973f2867cfdc0fde714b303171e6d142c1a4f555561c95856665aa
reference-semantics/semantics/subscript.k:49-49,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,83c51c10151b988f04bd2dcc7e8a8cea4a31f85efe6ef6a9eeab0bdd8bbdd9f6
reference-semantics/semantics/subscript.k:50-50,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2e07a674638ac83af7caa26b5594b90bdc4927c56ef93a1d1ddbaa213361cbbc
reference-semantics/semantics/subscript.k:51-51,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c610490e97e3e8f03ece7984e181fcf8fe2d69259cf28068340920bef9fa9c16
reference-semantics/semantics/subscript.k:52-53,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,71df8dbfc0fc86707f3c06c4f1f698f4a324aafd5e70d32a54b089181d5afb3f
reference-semantics/semantics/subscript.k:54-54,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,12cde3936cd6a7890b0c6265920de7758f78c37e56cafded4492ae9fc05f0283
reference-semantics/semantics/subscript.k:55-55,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,a7f5cc5b7201408cd084e8220d936444ad16ba6e4afdabe672ba47825192db87
reference-semantics/semantics/subscript.k:56-57,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6a1303afbb9f8c5d88e30cc2721223d4c8eee4b994af6b223cc85688bcc0c737
reference-semantics/semantics/subscript.k:58-60,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,fc8b5c6f17ec68500d40f8a0cb1f1c007c12a9f44cd2677ab420c0167c0263e2
reference-semantics/semantics/subscript.k:61-62,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,07ded21d4b4d1f50fbfd01cf257a78e62f987211259ae294df656ed0114edaa2
reference-semantics/semantics/subscript.k:63-63,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ebe714da01b0694ea231b0819457ff77d335f43cee08f124d9645d57fd141b94
reference-semantics/semantics/subscript.k:64-65,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1ea0c356d9ed80cf76aadf34f4c6a6420911708a2ad368c9df868cb4ae9da18c
reference-semantics/semantics/subscript.k:66-67,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,9d2f1328fcc7a01bc7eefc0f2525c07676d4e669e7bf4680b5844a7aa3b4a48a
reference-semantics/semantics/subscript.k:68-71,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,7400b98dc7b8cb3651254e8ddd2ea8ec68e849095c0339891d57b300b988ba0b
reference-semantics/semantics/subscript.k:72-72,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,e82d4e2298b819d3f40bb2c5d8e5d247d41145163060acf00a1438d53c988ccd
reference-semantics/semantics/subscript.k:73-73,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,628ab6caa794b270d0e39fe4086b52e63f7de2d4aea1f31a556e306c7faa1727
reference-semantics/semantics/subscript.k:74-75,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,b36948bbe886fe16145c7e8b54147848cfd18928438cddcc13ad2814a43fff6f
reference-semantics/semantics/subscript.k:76-76,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,88ee52a00f9f47bf4ce9b9a6d46e431ec64d56061f7df2662e9e287ac2af5a58
reference-semantics/semantics/subscript.k:77-78,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,87ed5ed2c0b8498ec1024e1b65f17216fff831b67ca047b01bf739427da16518
reference-semantics/semantics/subscript.k:79-80,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4014a56af00da7c7180584397fb68e66d4225460a95a77c7bc83ee6d97c5d1ea
reference-semantics/semantics/subscript.k:81-82,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,0031568fede8b3cca78317098c72d5a0a727e6a88d0f450887d0c92f32b2e5bb
reference-semantics/semantics/subscript.k:83-83,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,85b655a59d0715ac94c5364d83895ff36f2de8e9e3fd7279d8b93f9485347180
reference-semantics/semantics/subscript.k:84-85,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5959dcc83a09799bb108d4908f41720b25efac5a292689370e5ff893f85ae335
reference-semantics/semantics/subscript.k:86-87,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,922293635fbe9f7311391ddd09db45187b33a67ab6c66675fcfecfe1bf4856f4
reference-semantics/semantics/subscript.k:88-89,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,88267f1047bac5c31aa1f7a33997b1071abbb75045e3b2cac8cb93b7027225a2
