id,file,start_line,end_line,kind,attributes,decision,rationale
710,reference-semantics/semantics/methods.k,137,137,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
711,reference-semantics/semantics/methods.k,138,138,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
712,reference-semantics/semantics/methods.k,140,140,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
713,reference-semantics/semantics/methods.k,142,142,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
714,reference-semantics/semantics/methods.k,143,143,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
715,reference-semantics/semantics/methods.k,145,145,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
716,reference-semantics/semantics/methods.k,146,146,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
717,reference-semantics/semantics/methods.k,147,147,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
718,reference-semantics/semantics/methods.k,149,149,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
719,reference-semantics/semantics/methods.k,150,150,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
720,reference-semantics/semantics/methods.k,151,151,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
721,reference-semantics/semantics/methods.k,152,152,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
722,reference-semantics/semantics/methods.k,154,154,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
723,reference-semantics/semantics/methods.k,155,155,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
724,reference-semantics/semantics/methods.k,156,156,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
725,reference-semantics/semantics/methods.k,158,158,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
726,reference-semantics/semantics/methods.k,159,159,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
727,reference-semantics/semantics/methods.k,160,160,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
728,reference-semantics/semantics/methods.k,162,162,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
729,reference-semantics/semantics/methods.k,163,163,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
730,reference-semantics/semantics/methods.k,164,164,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
731,reference-semantics/semantics/methods.k,166,166,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
732,reference-semantics/semantics/methods.k,167,167,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
733,reference-semantics/semantics/methods.k,168,168,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
734,reference-semantics/semantics/methods.k,169,169,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
735,reference-semantics/semantics/operators.k,10,10,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
736,reference-semantics/semantics/operators.k,12,12,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
737,reference-semantics/semantics/operators.k,15,15,context,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
738,reference-semantics/semantics/operators.k,16,16,context,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
739,reference-semantics/semantics/operators.k,17,17,rule,owise,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
740,reference-semantics/semantics/operators.k,19,19,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
741,reference-semantics/semantics/operators.k,20,20,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for comparison evaluation contexts and dispatch; inspected for this path
742,reference-semantics/semantics/operators.k,25,27,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
743,reference-semantics/semantics/operators.k,28,31,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
744,reference-semantics/semantics/operators.k,34,37,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
745,reference-semantics/semantics/operators.k,38,42,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
746,reference-semantics/semantics/operators.k,44,46,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
747,reference-semantics/semantics/range.k,9,9,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
748,reference-semantics/semantics/range.k,10,10,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
749,reference-semantics/semantics/range.k,12,12,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
750,reference-semantics/semantics/range.k,13,14,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
751,reference-semantics/semantics/range.k,15,16,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
752,reference-semantics/semantics/range.k,17,18,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
753,reference-semantics/semantics/range.k,20,22,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
754,reference-semantics/semantics/range.k,23,24,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
755,reference-semantics/semantics/set.k,8,8,syntax,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
756,reference-semantics/semantics/set.k,11,11,syntax,"function,total",ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
757,reference-semantics/semantics/set.k,12,12,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
758,reference-semantics/semantics/set.k,13,13,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
759,reference-semantics/semantics/set.k,16,17,syntax,"function,total",ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
760,reference-semantics/semantics/set.k,18,18,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
761,reference-semantics/semantics/set.k,19,19,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
762,reference-semantics/semantics/set.k,20,21,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
763,reference-semantics/semantics/set.k,22,23,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
764,reference-semantics/semantics/set.k,25,25,syntax,"function,total",ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
765,reference-semantics/semantics/set.k,26,26,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
766,reference-semantics/semantics/set.k,27,27,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for set(str) representation and duplicate removal; inspected for this path
767,reference-semantics/semantics/set.k,31,31,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
768,reference-semantics/semantics/set.k,32,32,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
769,reference-semantics/semantics/set.k,33,33,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
770,reference-semantics/semantics/set.k,35,35,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
771,reference-semantics/semantics/set.k,36,36,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
772,reference-semantics/semantics/set.k,39,39,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
773,reference-semantics/semantics/sort.k,18,18,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
774,reference-semantics/semantics/sort.k,19,19,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
775,reference-semantics/semantics/sort.k,20,20,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
776,reference-semantics/semantics/sort.k,21,21,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
777,reference-semantics/semantics/sort.k,22,22,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
778,reference-semantics/semantics/sort.k,23,23,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
779,reference-semantics/semantics/sort.k,24,24,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
780,reference-semantics/semantics/sort.k,26,26,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
781,reference-semantics/semantics/sort.k,27,27,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
782,reference-semantics/semantics/sort.k,28,28,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
783,reference-semantics/semantics/sort.k,29,30,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
784,reference-semantics/semantics/sort.k,31,32,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
785,reference-semantics/semantics/sort.k,36,37,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
786,reference-semantics/semantics/sort.k,40,42,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
787,reference-semantics/semantics/sort.k,49,49,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
788,reference-semantics/semantics/sort.k,51,52,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
789,reference-semantics/semantics/sort.k,53,53,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
790,reference-semantics/semantics/sort.k,54,54,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
791,reference-semantics/semantics/sort.k,55,55,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
792,reference-semantics/semantics/sort.k,57,57,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
793,reference-semantics/semantics/sort.k,58,58,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
794,reference-semantics/semantics/sort.k,59,59,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
795,reference-semantics/semantics/sort.k,61,62,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
796,reference-semantics/semantics/sort.k,63,64,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
797,reference-semantics/semantics/sort.k,65,66,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
798,reference-semantics/semantics/str.k,8,8,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
799,reference-semantics/semantics/str.k,9,10,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
800,reference-semantics/semantics/str.k,13,13,syntax,function,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
801,reference-semantics/semantics/str.k,14,14,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
802,reference-semantics/semantics/str.k,15,15,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
803,reference-semantics/semantics/str.k,16,17,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for string iteration/literal representation; inspected for this path
804,reference-semantics/semantics/str.k,20,20,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
805,reference-semantics/semantics/str.k,21,21,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
806,reference-semantics/semantics/str.k,22,22,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
807,reference-semantics/semantics/str.k,24,24,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
808,reference-semantics/semantics/str.k,25,25,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
809,reference-semantics/semantics/str.k,26,26,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
810,reference-semantics/semantics/str.k,29,29,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
811,reference-semantics/semantics/str.k,30,30,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
812,reference-semantics/semantics/str.k,32,32,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
813,reference-semantics/semantics/str.k,33,33,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
814,reference-semantics/semantics/str.k,34,34,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
815,reference-semantics/semantics/str.k,35,35,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
816,reference-semantics/semantics/str.k,37,37,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
817,reference-semantics/semantics/str.k,38,38,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
818,reference-semantics/semantics/str.k,39,39,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
819,reference-semantics/semantics/str.k,40,41,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
820,reference-semantics/semantics/str.k,48,48,syntax,"function,total",ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
821,reference-semantics/semantics/str.k,49,49,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
822,reference-semantics/semantics/str.k,50,50,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
823,reference-semantics/semantics/str.k,51,51,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
824,reference-semantics/semantics/str.k,52,52,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
825,reference-semantics/semantics/str.k,53,53,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
826,reference-semantics/semantics/str.k,54,54,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
827,reference-semantics/semantics/str.k,56,56,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
828,reference-semantics/semantics/str.k,57,57,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
829,reference-semantics/semantics/str.k,58,58,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
830,reference-semantics/semantics/str.k,59,59,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for lexicographic comparison; inspected for this path
831,reference-semantics/semantics/subscript.k,11,11,syntax,"function,total",EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
832,reference-semantics/semantics/subscript.k,12,12,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
833,reference-semantics/semantics/subscript.k,13,14,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
834,reference-semantics/semantics/subscript.k,16,16,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
835,reference-semantics/semantics/subscript.k,17,17,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
836,reference-semantics/semantics/subscript.k,18,19,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
837,reference-semantics/semantics/subscript.k,21,21,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
838,reference-semantics/semantics/subscript.k,22,22,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
839,reference-semantics/semantics/subscript.k,23,23,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
840,reference-semantics/semantics/subscript.k,27,27,context,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
841,reference-semantics/semantics/subscript.k,28,28,context,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
842,reference-semantics/semantics/subscript.k,31,33,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
843,reference-semantics/semantics/subscript.k,35,35,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
844,reference-semantics/semantics/subscript.k,37,37,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
845,reference-semantics/semantics/subscript.k,38,38,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
846,reference-semantics/semantics/subscript.k,39,39,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
847,reference-semantics/semantics/subscript.k,40,41,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
848,reference-semantics/semantics/subscript.k,44,47,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
849,reference-semantics/semantics/subscript.k,49,49,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
850,reference-semantics/semantics/subscript.k,50,50,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
851,reference-semantics/semantics/subscript.k,51,51,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
852,reference-semantics/semantics/subscript.k,52,52,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
853,reference-semantics/semantics/subscript.k,54,54,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
854,reference-semantics/semantics/subscript.k,55,55,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
855,reference-semantics/semantics/subscript.k,56,56,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
856,reference-semantics/semantics/subscript.k,58,60,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
857,reference-semantics/semantics/subscript.k,61,61,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
858,reference-semantics/semantics/subscript.k,63,63,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
859,reference-semantics/semantics/subscript.k,64,65,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
860,reference-semantics/semantics/subscript.k,66,67,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
861,reference-semantics/semantics/subscript.k,68,69,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
862,reference-semantics/semantics/subscript.k,72,72,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
863,reference-semantics/semantics/subscript.k,73,73,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
864,reference-semantics/semantics/subscript.k,74,74,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
865,reference-semantics/semantics/subscript.k,76,76,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
866,reference-semantics/semantics/subscript.k,77,78,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
867,reference-semantics/semantics/subscript.k,79,80,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
868,reference-semantics/semantics/subscript.k,81,81,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
869,reference-semantics/semantics/subscript.k,83,83,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
870,reference-semantics/semantics/subscript.k,84,85,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
871,reference-semantics/semantics/subscript.k,86,87,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
872,reference-semantics/semantics/subscript.k,88,88,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
873,reference-semantics/semantics/subscript.k,90,90,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
874,reference-semantics/semantics/subscript.k,91,92,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
875,reference-semantics/semantics/subscript.k,93,94,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
876,reference-semantics/semantics/subscript.k,96,96,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
877,reference-semantics/semantics/subscript.k,97,98,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
878,reference-semantics/semantics/subscript.k,99,100,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
879,reference-semantics/semantics/subscript.k,102,102,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
880,reference-semantics/semantics/subscript.k,103,104,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
881,reference-semantics/semantics/subscript.k,105,106,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
882,reference-semantics/semantics/subscript.k,109,109,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
