file	line	kind	attributes	decision	rationale	statement
/reference/reference-semantics/semantics/methods.k	142	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
/reference/reference-semantics/semantics/methods.k	143	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule lowerC(C:Int) => C         [owise]
/reference/reference-semantics/semantics/methods.k	145	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= upperC(Int) [function, total]
/reference/reference-semantics/semantics/methods.k	146	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
/reference/reference-semantics/semantics/methods.k	147	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule upperC(C:Int) => C         [owise]
/reference/reference-semantics/semantics/methods.k	149	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= swapC(Int) [function, total]
/reference/reference-semantics/semantics/methods.k	150	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
/reference/reference-semantics/semantics/methods.k	151	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
/reference/reference-semantics/semantics/methods.k	152	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule swapC(C:Int) => C         [owise]
/reference/reference-semantics/semantics/methods.k	154	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= mapLower(IntSeq) [function, total]
/reference/reference-semantics/semantics/methods.k	155	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapLower(.IntSeq) => .IntSeq
/reference/reference-semantics/semantics/methods.k	156	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
/reference/reference-semantics/semantics/methods.k	158	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
/reference/reference-semantics/semantics/methods.k	159	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapUpper(.IntSeq) => .IntSeq
/reference/reference-semantics/semantics/methods.k	160	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
/reference/reference-semantics/semantics/methods.k	162	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
/reference/reference-semantics/semantics/methods.k	163	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapSwap(.IntSeq) => .IntSeq
/reference/reference-semantics/semantics/methods.k	164	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
/reference/reference-semantics/semantics/methods.k	166	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/methods.k	167	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule startsWith(.IntSeq, _:IntSeq)               => true
/reference/reference-semantics/semantics/methods.k	168	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
/reference/reference-semantics/semantics/methods.k	169	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
/reference/reference-semantics/semantics/operators.k	10	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
/reference/reference-semantics/semantics/operators.k	12	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
/reference/reference-semantics/semantics/operators.k	15	context		FIXED_DECLARATION_USED	Byte-identical supplied-semantics declaration; needed on the submitted path.	context Compare(HOLE, _)
/reference/reference-semantics/semantics/operators.k	16	context		FIXED_DECLARATION_USED	Byte-identical supplied-semantics declaration; needed on the submitted path.	context Compare(_:Val, CmpOp(_, HOLE))
/reference/reference-semantics/semantics/operators.k	17	rule	owise	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
/reference/reference-semantics/semantics/operators.k	19	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"
/reference/reference-semantics/semantics/operators.k	20	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
/reference/reference-semantics/semantics/operators.k	25	rule	priority(40)	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/reference/reference-semantics/semantics/operators.k	28	rule	priority(40)	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
/reference/reference-semantics/semantics/operators.k	34	rule	priority(40)	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
/reference/reference-semantics/semantics/operators.k	38	rule	priority(40)	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
/reference/reference-semantics/semantics/operators.k	44	rule	priority(40)	FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/reference/reference-semantics/semantics/range.k	9	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= inRange(Int, Int, Int) [function, total]
/reference/reference-semantics/semantics/range.k	10	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
/reference/reference-semantics/semantics/range.k	12	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= rangeLen(Int, Int, Int) [function]
/reference/reference-semantics/semantics/range.k	13	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
/reference/reference-semantics/semantics/range.k	15	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
/reference/reference-semantics/semantics/range.k	17	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
/reference/reference-semantics/semantics/range.k	20	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
/reference/reference-semantics/semantics/range.k	23	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
/reference/reference-semantics/semantics/set.k	8	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Val ::= setV(IntSeq)
/reference/reference-semantics/semantics/set.k	11	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
/reference/reference-semantics/semantics/set.k	12	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule codeIn(_:Int, .IntSeq)                => false
/reference/reference-semantics/semantics/set.k	13	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
/reference/reference-semantics/semantics/set.k	16	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
/reference/reference-semantics/semantics/set.k	18	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
/reference/reference-semantics/semantics/set.k	19	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
/reference/reference-semantics/semantics/set.k	20	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
/reference/reference-semantics/semantics/set.k	22	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
/reference/reference-semantics/semantics/set.k	25	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/set.k	26	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
/reference/reference-semantics/semantics/set.k	27	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
/reference/reference-semantics/semantics/set.k	31	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/set.k	32	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule subsetCodes(.IntSeq, _:IntSeq)                => true
/reference/reference-semantics/semantics/set.k	33	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/reference/reference-semantics/semantics/set.k	35	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/set.k	36	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
/reference/reference-semantics/semantics/set.k	39	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
/reference/reference-semantics/semantics/sort.k	18	syntax	function, total, symbol(sortVS), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/reference/reference-semantics/semantics/sort.k	19	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/reference/reference-semantics/semantics/sort.k	20	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
/reference/reference-semantics/semantics/sort.k	21	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/reference/reference-semantics/semantics/sort.k	22	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
/reference/reference-semantics/semantics/sort.k	23	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/reference/reference-semantics/semantics/sort.k	24	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
/reference/reference-semantics/semantics/sort.k	26	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/reference/reference-semantics/semantics/sort.k	27	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/reference/reference-semantics/semantics/sort.k	28	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/reference/reference-semantics/semantics/sort.k	29	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
/reference/reference-semantics/semantics/sort.k	31	rule	concrete;owise	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
/reference/reference-semantics/semantics/sort.k	36	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
/reference/reference-semantics/semantics/sort.k	40	rule	priority(40)	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
/reference/reference-semantics/semantics/sort.k	49	syntax	function, total, symbol(sortKeyVS), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/reference/reference-semantics/semantics/sort.k	51	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/reference/reference-semantics/semantics/sort.k	53	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/reference/reference-semantics/semantics/sort.k	54	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule revVSAcc(.ValSeq, A:ValSeq) => A
/reference/reference-semantics/semantics/sort.k	55	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/reference/reference-semantics/semantics/sort.k	57	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/reference/reference-semantics/semantics/sort.k	58	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule condRev(S:ValSeq, false) => S
/reference/reference-semantics/semantics/sort.k	59	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule condRev(S:ValSeq, true)  => revVS(S)
/reference/reference-semantics/semantics/sort.k	61	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
/reference/reference-semantics/semantics/sort.k	63	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
/reference/reference-semantics/semantics/sort.k	65	rule	total	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
/reference/reference-semantics/semantics/str.k	8	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
/reference/reference-semantics/semantics/str.k	9	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
/reference/reference-semantics/semantics/str.k	13	syntax	function	FIXED_DECLARATION_USED	Byte-identical supplied-semantics declaration; needed on the submitted path.	syntax IntSeq ::= strToCodes(String) [function]
/reference/reference-semantics/semantics/str.k	14	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/reference/reference-semantics/semantics/str.k	15	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule strToCodes("""") => .IntSeq"
/reference/reference-semantics/semantics/str.k	16	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
/reference/reference-semantics/semantics/str.k	20	syntax	function, total	FIXED_DECLARATION_USED	Byte-identical supplied-semantics declaration; needed on the submitted path.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	21	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule seqConcat(.IntSeq, T:IntSeq)                => T
/reference/reference-semantics/semantics/str.k	22	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/reference/reference-semantics/semantics/str.k	24	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
/reference/reference-semantics/semantics/str.k	25	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
/reference/reference-semantics/semantics/str.k	26	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
/reference/reference-semantics/semantics/str.k	29	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
/reference/reference-semantics/semantics/str.k	30	rule		FIXED_USED_REVIEWED_VALID	Operational/equational rule on the submitted path; guards, control, and state footprint agree with the supplied subset.	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
/reference/reference-semantics/semantics/str.k	32	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	33	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strPrefix(.IntSeq, _:IntSeq)               => true
/reference/reference-semantics/semantics/str.k	34	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/reference/reference-semantics/semantics/str.k	35	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/reference/reference-semantics/semantics/str.k	37	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	38	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
/reference/reference-semantics/semantics/str.k	39	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
/reference/reference-semantics/semantics/str.k	40	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
/reference/reference-semantics/semantics/str.k	48	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/str.k	49	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strLt(.IntSeq, .IntSeq)                => false
/reference/reference-semantics/semantics/str.k	50	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/reference/reference-semantics/semantics/str.k	51	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/reference/reference-semantics/semantics/str.k	52	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
