id	file	line	kind	flags	classification	disposition	statement
857	reference-semantics/semantics/methods.k	168	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
858	reference-semantics/semantics/methods.k	169	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
859	reference-semantics/semantics/methods.k	170	endmodule		module/import plumbing	STRUCTURAL	endmodule
860	reference-semantics/semantics/operators.k	6	module		module/import plumbing	STRUCTURAL	module MPY-OPERATORS
861	reference-semantics/semantics/operators.k	7	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
862	reference-semantics/semantics/operators.k	8	imports		module/import plumbing	STRUCTURAL	imports MPY-ITER
863	reference-semantics/semantics/operators.k	10	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
864	reference-semantics/semantics/operators.k	12	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
865	reference-semantics/semantics/operators.k	15	context		supplied evaluation context	SELECTED_SEMANTICS_BOUNDARY	context Compare(HOLE, _)
866	reference-semantics/semantics/operators.k	16	context		supplied evaluation context	SELECTED_SEMANTICS_BOUNDARY	context Compare(_:Val, CmpOp(_, HOLE))
867	reference-semantics/semantics/operators.k	17	rule	owise	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
868	reference-semantics/semantics/operators.k	19	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
869	reference-semantics/semantics/operators.k	20	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
870	reference-semantics/semantics/operators.k	25	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
871	reference-semantics/semantics/operators.k	28	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
872	reference-semantics/semantics/operators.k	34	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
873	reference-semantics/semantics/operators.k	38	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
874	reference-semantics/semantics/operators.k	44	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
875	reference-semantics/semantics/operators.k	47	endmodule		module/import plumbing	STRUCTURAL	endmodule
876	reference-semantics/semantics/range.k	5	module		module/import plumbing	STRUCTURAL	module MPY-RANGE
877	reference-semantics/semantics/range.k	6	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
878	reference-semantics/semantics/range.k	7	imports		module/import plumbing	STRUCTURAL	imports MPY-ITER
879	reference-semantics/semantics/range.k	9	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= inRange(Int, Int, Int) [function, total]
880	reference-semantics/semantics/range.k	10	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
881	reference-semantics/semantics/range.k	12	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= rangeLen(Int, Int, Int) [function]
882	reference-semantics/semantics/range.k	13	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
883	reference-semantics/semantics/range.k	15	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
884	reference-semantics/semantics/range.k	17	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
885	reference-semantics/semantics/range.k	20	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
886	reference-semantics/semantics/range.k	23	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
887	reference-semantics/semantics/range.k	25	endmodule		module/import plumbing	STRUCTURAL	endmodule
888	reference-semantics/semantics/set.k	3	module		module/import plumbing	STRUCTURAL	module MPY-SET
889	reference-semantics/semantics/set.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
890	reference-semantics/semantics/set.k	8	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= setV(IntSeq)
891	reference-semantics/semantics/set.k	11	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
892	reference-semantics/semantics/set.k	12	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule codeIn(_:Int, .IntSeq)                => false
893	reference-semantics/semantics/set.k	13	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
894	reference-semantics/semantics/set.k	16	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
895	reference-semantics/semantics/set.k	18	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
896	reference-semantics/semantics/set.k	19	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
897	reference-semantics/semantics/set.k	20	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
898	reference-semantics/semantics/set.k	22	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
899	reference-semantics/semantics/set.k	25	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
900	reference-semantics/semantics/set.k	26	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
901	reference-semantics/semantics/set.k	27	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
902	reference-semantics/semantics/set.k	31	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
903	reference-semantics/semantics/set.k	32	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule subsetCodes(.IntSeq, _:IntSeq)                => true
904	reference-semantics/semantics/set.k	33	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
905	reference-semantics/semantics/set.k	35	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
906	reference-semantics/semantics/set.k	36	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
907	reference-semantics/semantics/set.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
908	reference-semantics/semantics/set.k	40	endmodule		module/import plumbing	STRUCTURAL	endmodule
909	reference-semantics/semantics/sort.k	10	module		module/import plumbing	STRUCTURAL	module MPY-SORT
910	reference-semantics/semantics/sort.k	11	imports		module/import plumbing	STRUCTURAL	imports MPY-BUILTINS
911	reference-semantics/semantics/sort.k	12	imports		module/import plumbing	STRUCTURAL	imports MPY-SUBSCRIPT
912	reference-semantics/semantics/sort.k	18	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
913	reference-semantics/semantics/sort.k	19	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= insVS(Int, ValSeq) [function]
914	reference-semantics/semantics/sort.k	20	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
915	reference-semantics/semantics/sort.k	21	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
916	reference-semantics/semantics/sort.k	22	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
917	reference-semantics/semantics/sort.k	23	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
918	reference-semantics/semantics/sort.k	24	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
919	reference-semantics/semantics/sort.k	26	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
920	reference-semantics/semantics/sort.k	27	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
921	reference-semantics/semantics/sort.k	28	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
922	reference-semantics/semantics/sort.k	29	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
923	reference-semantics/semantics/sort.k	31	rule	concrete	supplied concrete primitive rule	SELECTED_SEMANTICS_BOUNDARY	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
924	reference-semantics/semantics/sort.k	36	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
925	reference-semantics/semantics/sort.k	40	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
926	reference-semantics/semantics/sort.k	49	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
927	reference-semantics/semantics/sort.k	51	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
928	reference-semantics/semantics/sort.k	53	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
929	reference-semantics/semantics/sort.k	54	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revVSAcc(.ValSeq, A:ValSeq) => A
930	reference-semantics/semantics/sort.k	55	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
931	reference-semantics/semantics/sort.k	57	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
932	reference-semantics/semantics/sort.k	58	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule condRev(S:ValSeq, false) => S
933	reference-semantics/semantics/sort.k	59	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule condRev(S:ValSeq, true)  => revVS(S)
934	reference-semantics/semantics/sort.k	61	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
935	reference-semantics/semantics/sort.k	63	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
936	reference-semantics/semantics/sort.k	65	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
937	reference-semantics/semantics/sort.k	72	endmodule		module/import plumbing	STRUCTURAL	endmodule
938	reference-semantics/semantics/str.k	3	module		module/import plumbing	STRUCTURAL	module MPY-STR
939	reference-semantics/semantics/str.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
940	reference-semantics/semantics/str.k	5	imports		module/import plumbing	STRUCTURAL	imports MPY-ITER
941	reference-semantics/semantics/str.k	8	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
942	reference-semantics/semantics/str.k	9	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
943	reference-semantics/semantics/str.k	13	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= strToCodes(String) [function]
944	reference-semantics/semantics/str.k	14	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945	reference-semantics/semantics/str.k	15	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strToCodes("") => .IntSeq
946	reference-semantics/semantics/str.k	16	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
947	reference-semantics/semantics/str.k	20	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
948	reference-semantics/semantics/str.k	21	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule seqConcat(.IntSeq, T:IntSeq)                => T
949	reference-semantics/semantics/str.k	22	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
950	reference-semantics/semantics/str.k	24	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
951	reference-semantics/semantics/str.k	25	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
952	reference-semantics/semantics/str.k	26	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
953	reference-semantics/semantics/str.k	29	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
954	reference-semantics/semantics/str.k	30	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
955	reference-semantics/semantics/str.k	32	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
956	reference-semantics/semantics/str.k	33	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strPrefix(.IntSeq, _:IntSeq)               => true
957	reference-semantics/semantics/str.k	34	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
958	reference-semantics/semantics/str.k	35	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
959	reference-semantics/semantics/str.k	37	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
960	reference-semantics/semantics/str.k	38	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
961	reference-semantics/semantics/str.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
962	reference-semantics/semantics/str.k	40	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
963	reference-semantics/semantics/str.k	48	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
964	reference-semantics/semantics/str.k	49	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(.IntSeq, .IntSeq)                => false
965	reference-semantics/semantics/str.k	50	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
966	reference-semantics/semantics/str.k	51	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
967	reference-semantics/semantics/str.k	52	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
968	reference-semantics/semantics/str.k	53	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
969	reference-semantics/semantics/str.k	54	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	reference-semantics/semantics/str.k	56	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
971	reference-semantics/semantics/str.k	57	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
972	reference-semantics/semantics/str.k	58	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
973	reference-semantics/semantics/str.k	59	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
974	reference-semantics/semantics/str.k	60	endmodule		module/import plumbing	STRUCTURAL	endmodule
975	reference-semantics/semantics/subscript.k	3	module		module/import plumbing	STRUCTURAL	module MPY-SUBSCRIPT
976	reference-semantics/semantics/subscript.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
977	reference-semantics/semantics/subscript.k	11	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	reference-semantics/semantics/subscript.k	12	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
979	reference-semantics/semantics/subscript.k	13	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	reference-semantics/semantics/subscript.k	16	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	reference-semantics/semantics/subscript.k	17	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
982	reference-semantics/semantics/subscript.k	18	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	reference-semantics/semantics/subscript.k	21	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= normIdx(Int, Int) [function, total]
984	reference-semantics/semantics/subscript.k	22	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
985	reference-semantics/semantics/subscript.k	23	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
986	reference-semantics/semantics/subscript.k	27	context		supplied evaluation context	SELECTED_SEMANTICS_BOUNDARY	context Subscript(HOLE, _)
987	reference-semantics/semantics/subscript.k	28	context		supplied evaluation context	SELECTED_SEMANTICS_BOUNDARY	context Subscript(_:Val, HOLE:Expr)
988	reference-semantics/semantics/subscript.k	31	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
989	reference-semantics/semantics/subscript.k	35	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
990	reference-semantics/semantics/subscript.k	37	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= applyIndex(Val, Int) [function]
991	reference-semantics/semantics/subscript.k	38	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
992	reference-semantics/semantics/subscript.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
993	reference-semantics/semantics/subscript.k	40	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
994	reference-semantics/semantics/subscript.k	44	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
995	reference-semantics/semantics/subscript.k	49	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax OptInt ::= "noB" | someB(Int)
996	reference-semantics/semantics/subscript.k	50	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #evalB(NoBound)  => noB ... </k>
997	reference-semantics/semantics/subscript.k	51	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
998	reference-semantics/semantics/subscript.k	52	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> I:Int ~> #toSome => someB(I) ... </k>
999	reference-semantics/semantics/subscript.k	54	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1000	reference-semantics/semantics/subscript.k	55	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
