COMMAND: python3 /audit-output/evidence/classify_k_inventory.py /tmp/audit-work/candidate/reference-semantics/semantics.k /tmp/audit-work/candidate/reference-semantics/semantics /tmp/audit-work/candidate/verification.k /tmp/audit-work/candidate/spec.k
DECISION_COUNTS
ACCEPT_EXACT_PROGRAM_MACRO	8
ACCEPT_ITERATOR_ABSTRACTION	2
ACCEPT_PROOF_LOCAL_DECLARATION	7
ACCEPT_RESULT_SUMMARY	1
ACCEPT_RESULT_SUMMARY_EQUATION	8
ACCEPT_SUPPLIED_DISJOINT	601
ACCEPT_SUPPLIED_OPAQUE_INERT	25
ACCEPT_SUPPLIED_RELEVANT	281
ACCEPT_SUPPLIED_RUNTIME_ONLY	21
ACCEPT_VALIDATED_OPERATIONAL_LEMMA	1
ACCEPT_WITH_INERT_UNDERDEFINITION	2
TARGET_CLAIM	2
TOTAL_DECIDED	959

ID	SOURCE	KIND	ATTRS	DECISION	RATIONALE	DECLARATION
0714	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:143	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule lowerC(C:Int) => C         [owise]
0715	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:145	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= upperC(Int) [function, total]
0716	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:146	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
0717	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:147	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule upperC(C:Int) => C         [owise]
0718	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:149	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= swapC(Int) [function, total]
0719	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:150	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
0720	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:151	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
0721	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:152	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule swapC(C:Int) => C         [owise]
0722	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:154	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= mapLower(IntSeq) [function, total]
0723	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:155	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapLower(.IntSeq) => .IntSeq
0724	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:156	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
0725	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:158	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
0726	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:159	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapUpper(.IntSeq) => .IntSeq
0727	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:160	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
0728	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:162	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
0729	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:163	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapSwap(.IntSeq) => .IntSeq
0730	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:164	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
0731	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:166	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
0732	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:167	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule startsWith(.IntSeq, _:IntSeq)               => true
0733	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:168	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
0734	/tmp/audit-work/candidate/reference-semantics/semantics/methods.k:169	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
0735	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:10	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
0736	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:12	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
0737	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:15	context	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	context Compare(HOLE, _)
0738	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:16	context	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	context Compare(_:Val, CmpOp(_, HOLE))
0739	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:17	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
0740	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:19	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
0741	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:20	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
0742	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:25	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k>
0743	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:28	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k>
0744	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:34	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k>
0745	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:38	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k>
0746	/tmp/audit-work/candidate/reference-semantics/semantics/operators.k:44	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k>
0747	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:9	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= inRange(Int, Int, Int) [function, total]
0748	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:10	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
0749	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:12	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= rangeLen(Int, Int, Int) [function]
0750	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:13	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
0751	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:15	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
0752	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:17	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
0753	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:20	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int))
0754	/tmp/audit-work/candidate/reference-semantics/semantics/range.k:23	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
0755	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:8	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Val ::= setV(IntSeq)
0756	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:11	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
0757	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:12	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule codeIn(_:Int, .IntSeq)                => false
0758	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:13	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
0759	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:16	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total]
0760	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:18	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
0761	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:19	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
0762	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:20	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
0763	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:22	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
0764	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:25	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
0765	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:26	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
0766	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:27	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
0767	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:31	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
0768	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:32	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule subsetCodes(.IntSeq, _:IntSeq)                => true
0769	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:33	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
0770	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:35	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
0771	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:36	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
0772	/tmp/audit-work/candidate/reference-semantics/semantics/set.k:39	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
0773	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:18	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
0774	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:19	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= insVS(Int, ValSeq) [function]
0775	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:20	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
0776	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:21	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
0777	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:22	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
0778	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:23	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
0779	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:24	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
0780	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:26	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
0781	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:27	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
0782	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:28	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
0783	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:29	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
0784	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:31	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
0785	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:36	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals))
0786	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:40	rule	priority,operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k>
0787	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:49	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
0788	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:51	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= revVS(ValSeq) [function, total]
0789	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:53	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
0790	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:54	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule revVSAcc(.ValSeq, A:ValSeq) => A
0791	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:55	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
0792	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:57	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
0793	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:58	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule condRev(S:ValSeq, false) => S
0794	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:59	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule condRev(S:ValSeq, true)  => revVS(S)
0795	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:61	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals))
0796	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:63	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals))
0797	/tmp/audit-work/candidate/reference-semantics/semantics/sort.k:65	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals))
0798	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:8	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
0799	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:9	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))
0800	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:13	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= strToCodes(String) [function]
0801	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:14	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
0802	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:15	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule strToCodes("") => .IntSeq
0803	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:16	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
0804	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:20	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
0805	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:21	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule seqConcat(.IntSeq, T:IntSeq)                => T
0806	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:22	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
0807	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:24	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
0808	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:25	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
0809	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:26	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
0810	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:29	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
0811	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:30	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
0812	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:32	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
0813	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:33	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule strPrefix(.IntSeq, _:IntSeq)               => true
0814	/tmp/audit-work/candidate/reference-semantics/semantics/str.k:34	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
