source	line	module	category	flags	used_term_hits	code	text	decision	reason
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	36	MPY-SORT	ordinary-rule		<k>,Call	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	40	MPY-SORT	ordinary-rule	priority	<k>,Call,Int	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these."	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	49	MPY-SORT	syntax-declaration	function,total,symbol		syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	51	MPY-SORT	syntax-declaration	function,total		syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	53	MPY-SORT	ordinary-rule			rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	54	MPY-SORT	ordinary-rule			rule revVSAcc(.ValSeq, A:ValSeq) => A	rule revVSAcc(.ValSeq, A:ValSeq) => A	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	55	MPY-SORT	ordinary-rule			rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	57	MPY-SORT	syntax-declaration	function,total		syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	58	MPY-SORT	ordinary-rule			rule condRev(S:ValSeq, false) => S	rule condRev(S:ValSeq, false) => S	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	59	MPY-SORT	ordinary-rule			rule condRev(S:ValSeq, true) => revVS(S)	rule condRev(S:ValSeq, true) => revVS(S)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	61	MPY-SORT	ordinary-rule		<k>,Call	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	63	MPY-SORT	ordinary-rule		<k>,Call	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	65	MPY-SORT	ordinary-rule		<k>,Call	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …)."	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	72	MPY-SORT	endmodule			endmodule	endmodule	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	3	MPY-STR	module			module MPY-STR	module MPY-STR	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	4	MPY-STR	imports			imports MPY-CORE	imports MPY-CORE	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	5	MPY-STR	imports			imports MPY-ITER	imports MPY-ITER // ==== iteration (the iterator protocol's str case; yields 1-char strings) ==	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	8	MPY-STR	ordinary-rule		<k>,Int,IntSeq,str(	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>	USED_FIXED_MODEL_SOUND	matches the selected model's binding/evaluation/control/value transition on the submitted program path; no result oracle or bypass
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	9	MPY-STR	ordinary-rule		<k>,Int,IntSeq,str(	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================	USED_FIXED_MODEL_SOUND	matches the selected model's binding/evaluation/control/value transition on the submitted program path; no result oracle or bypass
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	13	MPY-STR	syntax-declaration	function	Int,IntSeq,Str	syntax IntSeq ::= strToCodes(String) [function]	syntax IntSeq ::= strToCodes(String) [function]	USED_FIXED_MODEL_REPRESENTATION_GAP	sound for the supplied ASCII model but not full CPython Unicode; the fixed model/literal bridge cannot represent the witnessed À case
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	14	MPY-STR	ordinary-rule		<k>,Str,str(	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>	USED_FIXED_MODEL_REPRESENTATION_GAP	sound for the supplied ASCII model but not full CPython Unicode; the fixed model/literal bridge cannot represent the witnessed À case
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	15	MPY-STR	ordinary-rule		Int,IntSeq	"rule strToCodes("""") => .IntSeq"	"rule strToCodes("""") => .IntSeq"	USED_FIXED_MODEL_REPRESENTATION_GAP	sound for the supplied ASCII model but not full CPython Unicode; the fixed model/literal bridge cannot represent the witnessed À case
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	16	MPY-STR	ordinary-rule		Str,ord	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))	USED_FIXED_MODEL_REPRESENTATION_GAP	sound for the supplied ASCII model but not full CPython Unicode; the fixed model/literal bridge cannot represent the witnessed À case
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	17	MPY-STR	requires		Int,Str,ord	"requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"	"requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in ========================================="	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	20	MPY-STR	syntax-declaration	function,total	Int,IntSeq	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	21	MPY-STR	ordinary-rule		Int,IntSeq	rule seqConcat(.IntSeq, T:IntSeq) => T	rule seqConcat(.IntSeq, T:IntSeq) => T	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	22	MPY-STR	ordinary-rule		Int,IntSeq	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	24	MPY-STR	ordinary-rule		Int,IntSeq,applyBin,str(	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	25	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	26	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	29	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	30	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	32	MPY-STR	syntax-declaration	function,total	Int,IntSeq	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	33	MPY-STR	ordinary-rule		Int,IntSeq	rule strPrefix(.IntSeq, _:IntSeq) => true	rule strPrefix(.IntSeq, _:IntSeq) => true	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	34	MPY-STR	ordinary-rule		Int,IntSeq	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	35	MPY-STR	ordinary-rule		Int,IntSeq	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	37	MPY-STR	syntax-declaration	function,total	Int,IntSeq	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	38	MPY-STR	ordinary-rule		Int,IntSeq	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	39	MPY-STR	ordinary-rule		Int,IntSeq	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	40	MPY-STR	ordinary-rule		Int,IntSeq	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	41	MPY-STR	requires			requires notBool strPrefix(P, iCons(C, Xs))	requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	48	MPY-STR	syntax-declaration	function,total	Int,IntSeq	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	49	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(.IntSeq, .IntSeq) => false	rule strLt(.IntSeq, .IntSeq) => false	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	50	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	51	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	52	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	53	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	54	MPY-STR	ordinary-rule		Int,IntSeq	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	56	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	57	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	58	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	59	MPY-STR	ordinary-rule		Int,IntSeq,str(	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/str.k	60	MPY-STR	endmodule			endmodule	endmodule	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	3	MPY-SUBSCRIPT	module			module MPY-SUBSCRIPT	module MPY-SUBSCRIPT	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	4	MPY-SUBSCRIPT	imports			imports MPY-CORE	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	11	MPY-SUBSCRIPT	syntax-declaration	function,total	Int	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	12	MPY-SUBSCRIPT	ordinary-rule			rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	13	MPY-SUBSCRIPT	ordinary-rule		Int	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	14	MPY-SUBSCRIPT	requires		Int	requires I >Int 0	requires I >Int 0	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	16	MPY-SUBSCRIPT	syntax-declaration	function	Int,IntSeq	syntax Int ::= intSeqAt(IntSeq, Int) [function]	syntax Int ::= intSeqAt(IntSeq, Int) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	17	MPY-SUBSCRIPT	ordinary-rule		Int,IntSeq	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	18	MPY-SUBSCRIPT	ordinary-rule		Int,IntSeq	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	19	MPY-SUBSCRIPT	requires		Int	requires I >Int 0	requires I >Int 0	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	21	MPY-SUBSCRIPT	syntax-declaration	function,total	Int	syntax Int ::= normIdx(Int, Int) [function, total]	syntax Int ::= normIdx(Int, Int) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	22	MPY-SUBSCRIPT	ordinary-rule		Int	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	23	MPY-SUBSCRIPT	ordinary-rule		Int	rule normIdx(I:Int, _:Int) => I requires I >=Int 0	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	27	MPY-SUBSCRIPT	context			context Subscript(HOLE, _)	context Subscript(HOLE, _)	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	28	MPY-SUBSCRIPT	context			context Subscript(_:Val, HOLE:Expr)	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/subscript.k	31	MPY-SUBSCRIPT	ordinary-rule	priority	<k>,Int	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
