id	source_class	file	start_line	end_line	kind	role	attributes	text	target_relevance	decision	audit_rationale
771	supplied_semantics	reference-semantics/semantics/methods.k	149	149	syntax	function_declaration	function,total	syntax Int ::= swapC(Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
772	supplied_semantics	reference-semantics/semantics/methods.k	150	150	rule	ordinary_rule	-	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
773	supplied_semantics	reference-semantics/semantics/methods.k	151	151	rule	ordinary_rule	-	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
774	supplied_semantics	reference-semantics/semantics/methods.k	152	153	rule	owise_rule	owise	rule swapC(C:Int) => C [owise]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
775	supplied_semantics	reference-semantics/semantics/methods.k	154	154	syntax	function_declaration	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
776	supplied_semantics	reference-semantics/semantics/methods.k	155	155	rule	ordinary_rule	-	rule mapLower(.IntSeq) => .IntSeq	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
777	supplied_semantics	reference-semantics/semantics/methods.k	156	157	rule	ordinary_rule	-	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
778	supplied_semantics	reference-semantics/semantics/methods.k	158	158	syntax	function_declaration	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
779	supplied_semantics	reference-semantics/semantics/methods.k	159	159	rule	ordinary_rule	-	rule mapUpper(.IntSeq) => .IntSeq	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
780	supplied_semantics	reference-semantics/semantics/methods.k	160	161	rule	ordinary_rule	-	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
781	supplied_semantics	reference-semantics/semantics/methods.k	162	162	syntax	function_declaration	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
782	supplied_semantics	reference-semantics/semantics/methods.k	163	163	rule	ordinary_rule	-	rule mapSwap(.IntSeq) => .IntSeq	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
783	supplied_semantics	reference-semantics/semantics/methods.k	164	165	rule	ordinary_rule	-	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
784	supplied_semantics	reference-semantics/semantics/methods.k	166	166	syntax	function_declaration	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
785	supplied_semantics	reference-semantics/semantics/methods.k	167	167	rule	ordinary_rule	-	rule startsWith(.IntSeq, _:IntSeq) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
786	supplied_semantics	reference-semantics/semantics/methods.k	168	168	rule	ordinary_rule	-	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
787	supplied_semantics	reference-semantics/semantics/methods.k	169	169	rule	ordinary_rule	-	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
788	supplied_semantics	reference-semantics/semantics/operators.k	10	11	rule	ordinary_rule	-	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
789	supplied_semantics	reference-semantics/semantics/operators.k	12	14	rule	ordinary_rule	-	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
790	supplied_semantics	reference-semantics/semantics/operators.k	15	15	context	context	-	context Compare(HOLE, _)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
791	supplied_semantics	reference-semantics/semantics/operators.k	16	16	context	context	-	context Compare(_:Val, CmpOp(_, HOLE))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
792	supplied_semantics	reference-semantics/semantics/operators.k	17	18	rule	owise_rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
793	supplied_semantics	reference-semantics/semantics/operators.k	19	19	rule	ordinary_rule	-	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
794	supplied_semantics	reference-semantics/semantics/operators.k	20	24	rule	ordinary_rule	-	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
795	supplied_semantics	reference-semantics/semantics/operators.k	25	27	rule	priority_rule	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
796	supplied_semantics	reference-semantics/semantics/operators.k	28	29	rule	ordinary_rule	-	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
797	supplied_semantics	reference-semantics/semantics/operators.k	34	35	rule	ordinary_rule	-	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
798	supplied_semantics	reference-semantics/semantics/operators.k	38	39	rule	ordinary_rule	-	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
799	supplied_semantics	reference-semantics/semantics/operators.k	44	46	rule	priority_rule	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
800	supplied_semantics	reference-semantics/semantics/range.k	9	9	syntax	function_declaration	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
801	supplied_semantics	reference-semantics/semantics/range.k	10	11	rule	ordinary_rule	-	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
802	supplied_semantics	reference-semantics/semantics/range.k	12	12	syntax	function_declaration	function	syntax Int ::= rangeLen(Int, Int, Int) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
803	supplied_semantics	reference-semantics/semantics/range.k	13	13	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
804	supplied_semantics	reference-semantics/semantics/range.k	15	15	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
805	supplied_semantics	reference-semantics/semantics/range.k	17	17	rule	ordinary_rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
806	supplied_semantics	reference-semantics/semantics/range.k	20	21	rule	ordinary_rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
807	supplied_semantics	reference-semantics/semantics/range.k	23	23	rule	ordinary_rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
808	supplied_semantics	reference-semantics/semantics/set.k	8	10	syntax	syntax_declaration	-	syntax Val ::= setV(IntSeq)	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
809	supplied_semantics	reference-semantics/semantics/set.k	11	11	syntax	function_declaration	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
810	supplied_semantics	reference-semantics/semantics/set.k	12	12	rule	ordinary_rule	-	rule codeIn(_:Int, .IntSeq) => false	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
811	supplied_semantics	reference-semantics/semantics/set.k	13	15	rule	ordinary_rule	-	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
812	supplied_semantics	reference-semantics/semantics/set.k	16	17	syntax	function_declaration	function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
813	supplied_semantics	reference-semantics/semantics/set.k	18	18	rule	ordinary_rule	-	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
814	supplied_semantics	reference-semantics/semantics/set.k	19	19	rule	ordinary_rule	-	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
815	supplied_semantics	reference-semantics/semantics/set.k	20	20	rule	ordinary_rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
816	supplied_semantics	reference-semantics/semantics/set.k	22	22	rule	ordinary_rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
817	supplied_semantics	reference-semantics/semantics/set.k	25	25	syntax	function_declaration	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
818	supplied_semantics	reference-semantics/semantics/set.k	26	26	rule	ordinary_rule	-	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
819	supplied_semantics	reference-semantics/semantics/set.k	27	30	rule	ordinary_rule	-	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
820	supplied_semantics	reference-semantics/semantics/set.k	31	31	syntax	function_declaration	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
821	supplied_semantics	reference-semantics/semantics/set.k	32	32	rule	ordinary_rule	-	rule subsetCodes(.IntSeq, _:IntSeq) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
822	supplied_semantics	reference-semantics/semantics/set.k	33	34	rule	ordinary_rule	-	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
823	supplied_semantics	reference-semantics/semantics/set.k	35	35	syntax	function_declaration	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
824	supplied_semantics	reference-semantics/semantics/set.k	36	38	rule	ordinary_rule	-	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
825	supplied_semantics	reference-semantics/semantics/set.k	39	39	rule	ordinary_rule	-	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
826	supplied_semantics	reference-semantics/semantics/sort.k	18	18	syntax	function_declaration	function,total,symbol,no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
827	supplied_semantics	reference-semantics/semantics/sort.k	19	19	syntax	function_declaration	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
828	supplied_semantics	reference-semantics/semantics/sort.k	20	20	rule	ordinary_rule	concrete	rule sortVS(.ValSeq) => .ValSeq [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
829	supplied_semantics	reference-semantics/semantics/sort.k	21	21	rule	ordinary_rule	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
830	supplied_semantics	reference-semantics/semantics/sort.k	22	22	rule	ordinary_rule	concrete	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
831	supplied_semantics	reference-semantics/semantics/sort.k	23	23	rule	ordinary_rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
832	supplied_semantics	reference-semantics/semantics/sort.k	24	25	rule	ordinary_rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
833	supplied_semantics	reference-semantics/semantics/sort.k	26	26	syntax	function_declaration	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
834	supplied_semantics	reference-semantics/semantics/sort.k	27	27	rule	ordinary_rule	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
835	supplied_semantics	reference-semantics/semantics/sort.k	28	28	rule	ordinary_rule	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
836	supplied_semantics	reference-semantics/semantics/sort.k	29	29	rule	ordinary_rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
837	supplied_semantics	reference-semantics/semantics/sort.k	31	31	rule	ordinary_rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
838	supplied_semantics	reference-semantics/semantics/sort.k	36	39	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
839	supplied_semantics	reference-semantics/semantics/sort.k	40	48	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
840	supplied_semantics	reference-semantics/semantics/sort.k	49	50	syntax	function_declaration	function,total,symbol,no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
841	supplied_semantics	reference-semantics/semantics/sort.k	51	52	syntax	function_declaration	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
842	supplied_semantics	reference-semantics/semantics/sort.k	53	53	rule	ordinary_rule	-	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
843	supplied_semantics	reference-semantics/semantics/sort.k	54	54	rule	ordinary_rule	-	rule revVSAcc(.ValSeq, A:ValSeq) => A	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
844	supplied_semantics	reference-semantics/semantics/sort.k	55	56	rule	ordinary_rule	-	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
845	supplied_semantics	reference-semantics/semantics/sort.k	57	57	syntax	function_declaration	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
846	supplied_semantics	reference-semantics/semantics/sort.k	58	58	rule	ordinary_rule	-	rule condRev(S:ValSeq, false) => S	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
847	supplied_semantics	reference-semantics/semantics/sort.k	59	60	rule	ordinary_rule	-	rule condRev(S:ValSeq, true) => revVS(S)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
848	supplied_semantics	reference-semantics/semantics/sort.k	61	62	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
849	supplied_semantics	reference-semantics/semantics/sort.k	63	64	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
850	supplied_semantics	reference-semantics/semantics/sort.k	65	71	rule	ordinary_rule	-	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
851	supplied_semantics	reference-semantics/semantics/str.k	8	8	rule	ordinary_rule	-	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
852	supplied_semantics	reference-semantics/semantics/str.k	9	12	rule	ordinary_rule	-	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
853	supplied_semantics	reference-semantics/semantics/str.k	13	13	syntax	function_declaration	function	syntax IntSeq ::= strToCodes(String) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
854	supplied_semantics	reference-semantics/semantics/str.k	14	14	rule	ordinary_rule	-	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
855	supplied_semantics	reference-semantics/semantics/str.k	15	15	rule	ordinary_rule	-	"rule strToCodes("""") => .IntSeq"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
856	supplied_semantics	reference-semantics/semantics/str.k	16	16	rule	ordinary_rule	-	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
857	supplied_semantics	reference-semantics/semantics/str.k	20	20	syntax	function_declaration	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
858	supplied_semantics	reference-semantics/semantics/str.k	21	21	rule	ordinary_rule	-	rule seqConcat(.IntSeq, T:IntSeq) => T	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
859	supplied_semantics	reference-semantics/semantics/str.k	22	23	rule	ordinary_rule	-	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
860	supplied_semantics	reference-semantics/semantics/str.k	24	24	rule	ordinary_rule	-	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
861	supplied_semantics	reference-semantics/semantics/str.k	25	25	rule	ordinary_rule	-	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
862	supplied_semantics	reference-semantics/semantics/str.k	26	28	rule	ordinary_rule	-	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
863	supplied_semantics	reference-semantics/semantics/str.k	29	29	rule	ordinary_rule	-	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
864	supplied_semantics	reference-semantics/semantics/str.k	30	31	rule	ordinary_rule	-	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
