id	source_class	file	start_line	end_line	kind	role	attributes	text
464	supplied_semantics	reference-semantics/semantics/float.k	88	92	rule	ordinary_rule	concrete	rule toF(I:Int) => intToF(I) [concrete]
465	supplied_semantics	reference-semantics/semantics/float.k	93	93	syntax	function_declaration	function,total,symbol	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
466	supplied_semantics	reference-semantics/semantics/float.k	94	94	rule	ordinary_rule	concrete	rule ceilF(I:Int) => I [concrete]
467	supplied_semantics	reference-semantics/semantics/float.k	95	98	rule	ordinary_rule	concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
468	supplied_semantics	reference-semantics/semantics/float.k	99	102	rule	ordinary_rule	-	"rule applyUn(""-"", F:Float) => 0.0 -Float F"
469	supplied_semantics	reference-semantics/semantics/float.k	103	103	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
470	supplied_semantics	reference-semantics/semantics/float.k	104	104	rule	ordinary_rule	concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
471	supplied_semantics	reference-semantics/semantics/float.k	105	106	rule	ordinary_rule	-	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
472	supplied_semantics	reference-semantics/semantics/float.k	107	107	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
473	supplied_semantics	reference-semantics/semantics/float.k	108	108	rule	ordinary_rule	concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
474	supplied_semantics	reference-semantics/semantics/float.k	109	110	rule	ordinary_rule	-	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
475	supplied_semantics	reference-semantics/semantics/float.k	111	111	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
476	supplied_semantics	reference-semantics/semantics/float.k	112	112	rule	ordinary_rule	concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
477	supplied_semantics	reference-semantics/semantics/float.k	113	114	rule	ordinary_rule	-	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
478	supplied_semantics	reference-semantics/semantics/float.k	115	115	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
479	supplied_semantics	reference-semantics/semantics/float.k	116	116	rule	ordinary_rule	concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
480	supplied_semantics	reference-semantics/semantics/float.k	117	118	rule	ordinary_rule	-	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
481	supplied_semantics	reference-semantics/semantics/float.k	119	119	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
482	supplied_semantics	reference-semantics/semantics/float.k	120	120	rule	ordinary_rule	concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
483	supplied_semantics	reference-semantics/semantics/float.k	121	124	rule	ordinary_rule	-	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
484	supplied_semantics	reference-semantics/semantics/float.k	125	125	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
485	supplied_semantics	reference-semantics/semantics/float.k	126	126	rule	ordinary_rule	concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
486	supplied_semantics	reference-semantics/semantics/float.k	127	127	rule	ordinary_rule	-	"rule applyCmp("">"", F1:Float, F2:Float) => gtF(F1, F2)"
487	supplied_semantics	reference-semantics/semantics/float.k	128	128	rule	ordinary_rule	-	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
488	supplied_semantics	reference-semantics/semantics/float.k	129	131	rule	ordinary_rule	-	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
489	supplied_semantics	reference-semantics/semantics/float.k	132	132	rule	ordinary_rule	-	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
490	supplied_semantics	reference-semantics/semantics/float.k	133	133	rule	ordinary_rule	-	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
491	supplied_semantics	reference-semantics/semantics/float.k	134	134	rule	ordinary_rule	-	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
492	supplied_semantics	reference-semantics/semantics/float.k	135	135	rule	ordinary_rule	-	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
493	supplied_semantics	reference-semantics/semantics/float.k	136	136	rule	ordinary_rule	-	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
494	supplied_semantics	reference-semantics/semantics/float.k	137	137	rule	ordinary_rule	-	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
495	supplied_semantics	reference-semantics/semantics/float.k	138	138	rule	ordinary_rule	-	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
496	supplied_semantics	reference-semantics/semantics/float.k	139	151	rule	ordinary_rule	-	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
497	supplied_semantics	reference-semantics/semantics/float.k	152	152	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
498	supplied_semantics	reference-semantics/semantics/float.k	153	154	rule	ordinary_rule	concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
499	supplied_semantics	reference-semantics/semantics/float.k	155	155	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Bool ::= floatFinite(Float) [function, total, symbol(floatFinite), no-evaluators]
500	supplied_semantics	reference-semantics/semantics/float.k	156	157	rule	ordinary_rule	concrete	rule floatFinite(F:Float) => notBool isNaN(F) andBool notBool isInfinite(F) [concrete]
501	supplied_semantics	reference-semantics/semantics/float.k	158	160	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Bool ::= ltFI(Float, Int) [function, total, symbol(ltFI), no-evaluators] | ltIF(Int, Float) [function, total, symbol(ltIF), no-evaluators] | eqIF(Int, Float) [function, total, symbol(eqIF), no-evaluators]
502	supplied_semantics	reference-semantics/semantics/float.k	161	161	rule	ordinary_rule	concrete	rule ltFI(F:Float, I:Int) => Float2Int(floorFloat(F)) <Int I requires floatFinite(F) [concrete]
503	supplied_semantics	reference-semantics/semantics/float.k	162	162	rule	ordinary_rule	concrete	rule ltFI(F:Float, I:Int) => floatLt(F, intToF(I)) requires notBool floatFinite(F) [concrete]
504	supplied_semantics	reference-semantics/semantics/float.k	163	163	rule	ordinary_rule	concrete	rule ltIF(I:Int, F:Float) => Float2Int(ceilFloat(F)) >Int I requires floatFinite(F) [concrete]
505	supplied_semantics	reference-semantics/semantics/float.k	164	164	rule	ordinary_rule	concrete	rule ltIF(I:Int, F:Float) => floatLt(intToF(I), F) requires notBool floatFinite(F) [concrete]
506	supplied_semantics	reference-semantics/semantics/float.k	165	166	rule	ordinary_rule	-	rule eqIF(I:Int, F:Float) => (floorFloat(F) ==Float ceilFloat(F)) andBool (Float2Int(floorFloat(F)) ==Int I)
507	supplied_semantics	reference-semantics/semantics/float.k	168	169	rule	ordinary_rule	concrete	rule eqIF(I:Int, F:Float) => eqF(intToF(I), F) requires notBool floatFinite(F) [concrete]
508	supplied_semantics	reference-semantics/semantics/float.k	170	170	rule	ordinary_rule	-	"rule applyCmp(""=="", I:Int, F:Float) => eqIF(I, F)"
509	supplied_semantics	reference-semantics/semantics/float.k	171	171	rule	ordinary_rule	-	"rule applyCmp(""=="", F:Float, I:Int) => eqIF(I, F)"
510	supplied_semantics	reference-semantics/semantics/float.k	172	172	rule	ordinary_rule	-	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqIF(I, F)"
511	supplied_semantics	reference-semantics/semantics/float.k	173	173	rule	ordinary_rule	-	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqIF(I, F)"
512	supplied_semantics	reference-semantics/semantics/float.k	174	174	rule	ordinary_rule	-	"rule applyCmp(""<"", I:Int, F:Float) => ltIF(I, F)"
513	supplied_semantics	reference-semantics/semantics/float.k	175	175	rule	ordinary_rule	-	"rule applyCmp(""<"", F:Float, I:Int) => ltFI(F, I)"
514	supplied_semantics	reference-semantics/semantics/float.k	176	176	rule	ordinary_rule	-	"rule applyCmp("">"", I:Int, F:Float) => ltFI(F, I)"
515	supplied_semantics	reference-semantics/semantics/float.k	177	177	rule	ordinary_rule	-	"rule applyCmp("">"", F:Float, I:Int) => ltIF(I, F)"
516	supplied_semantics	reference-semantics/semantics/float.k	178	178	rule	ordinary_rule	-	"rule applyCmp(""<="", I:Int, F:Float) => notBool ltFI(F, I)"
517	supplied_semantics	reference-semantics/semantics/float.k	179	179	rule	ordinary_rule	-	"rule applyCmp(""<="", F:Float, I:Int) => notBool ltIF(I, F)"
518	supplied_semantics	reference-semantics/semantics/float.k	180	180	rule	ordinary_rule	-	"rule applyCmp("">="", I:Int, F:Float) => notBool ltIF(I, F)"
519	supplied_semantics	reference-semantics/semantics/float.k	181	183	rule	ordinary_rule	-	"rule applyCmp("">="", F:Float, I:Int) => notBool ltFI(F, I)"
520	supplied_semantics	reference-semantics/semantics/float.k	184	184	rule	ordinary_rule	-	rule applyBin(OP:String, B:Bool, F:Float) => applyBin(OP, boolAsInt(B), F) requires isArithOp(OP)
521	supplied_semantics	reference-semantics/semantics/float.k	185	185	rule	ordinary_rule	-	rule applyBin(OP:String, F:Float, B:Bool) => applyBin(OP, F, boolAsInt(B)) requires isArithOp(OP)
522	supplied_semantics	reference-semantics/semantics/float.k	186	186	rule	ordinary_rule	-	rule applyCmp(OP:String, B:Bool, F:Float) => applyCmp(OP, boolAsInt(B), F) requires isEqOrdOp(OP)
523	supplied_semantics	reference-semantics/semantics/float.k	187	189	rule	ordinary_rule	-	rule applyCmp(OP:String, F:Float, B:Bool) => applyCmp(OP, F, boolAsInt(B)) requires isEqOrdOp(OP)
524	supplied_semantics	reference-semantics/semantics/float.k	190	190	rule	ordinary_rule	-	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
525	supplied_semantics	reference-semantics/semantics/float.k	191	195	rule	ordinary_rule	-	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
526	supplied_semantics	reference-semantics/semantics/float.k	196	196	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
527	supplied_semantics	reference-semantics/semantics/float.k	197	197	rule	ordinary_rule	concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
528	supplied_semantics	reference-semantics/semantics/float.k	198	199	rule	ordinary_rule	-	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))
529	supplied_semantics	reference-semantics/semantics/float.k	201	201	syntax	function_declaration	function	syntax Int ::= headIS(IntSeq) [function]
530	supplied_semantics	reference-semantics/semantics/float.k	202	202	rule	ordinary_rule	-	rule headIS(iCons(C:Int, _:IntSeq)) => C
531	supplied_semantics	reference-semantics/semantics/float.k	203	203	syntax	function_declaration	function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
532	supplied_semantics	reference-semantics/semantics/float.k	204	204	rule	ordinary_rule	-	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
533	supplied_semantics	reference-semantics/semantics/float.k	205	205	rule	ordinary_rule	-	rule intPartAcc(.IntSeq, A:Int) => A
534	supplied_semantics	reference-semantics/semantics/float.k	206	206	rule	ordinary_rule	-	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
535	supplied_semantics	reference-semantics/semantics/float.k	207	207	rule	ordinary_rule	-	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))
536	supplied_semantics	reference-semantics/semantics/float.k	209	209	syntax	function_declaration	function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
537	supplied_semantics	reference-semantics/semantics/float.k	210	210	rule	ordinary_rule	-	rule fracPart(.IntSeq) => 0
538	supplied_semantics	reference-semantics/semantics/float.k	211	211	rule	ordinary_rule	-	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
539	supplied_semantics	reference-semantics/semantics/float.k	212	212	rule	ordinary_rule	-	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
540	supplied_semantics	reference-semantics/semantics/float.k	213	213	rule	ordinary_rule	-	rule fracAcc(.IntSeq, A:Int) => A
541	supplied_semantics	reference-semantics/semantics/float.k	214	214	rule	ordinary_rule	-	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
542	supplied_semantics	reference-semantics/semantics/float.k	215	215	syntax	function_declaration	function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
543	supplied_semantics	reference-semantics/semantics/float.k	216	216	rule	ordinary_rule	-	rule fracScale(.IntSeq) => 1
544	supplied_semantics	reference-semantics/semantics/float.k	217	217	rule	ordinary_rule	-	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
545	supplied_semantics	reference-semantics/semantics/float.k	218	218	rule	ordinary_rule	-	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
546	supplied_semantics	reference-semantics/semantics/float.k	219	219	rule	ordinary_rule	-	rule fscAcc(.IntSeq, A:Int) => A
547	supplied_semantics	reference-semantics/semantics/float.k	220	220	rule	ordinary_rule	-	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
548	supplied_semantics	reference-semantics/semantics/float.k	221	221	rule	ordinary_rule	-	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
549	supplied_semantics	reference-semantics/semantics/float.k	222	222	rule	ordinary_rule	-	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
550	supplied_semantics	reference-semantics/semantics/float.k	223	225	rule	ordinary_rule	-	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
551	supplied_semantics	reference-semantics/semantics/float.k	226	226	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
552	supplied_semantics	reference-semantics/semantics/float.k	227	227	rule	ordinary_rule	concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
553	supplied_semantics	reference-semantics/semantics/float.k	228	230	rule	ordinary_rule	-	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
554	supplied_semantics	reference-semantics/semantics/float.k	231	231	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
555	supplied_semantics	reference-semantics/semantics/float.k	232	232	rule	ordinary_rule	concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
556	supplied_semantics	reference-semantics/semantics/float.k	233	233	rule	ordinary_rule	-	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
557	supplied_semantics	reference-semantics/semantics/float.k	234	234	rule	ordinary_rule	-	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
558	supplied_semantics	reference-semantics/semantics/float.k	235	235	rule	ordinary_rule	-	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
559	supplied_semantics	reference-semantics/semantics/float.k	236	236	rule	ordinary_rule	-	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
560	supplied_semantics	reference-semantics/semantics/float.k	237	237	rule	ordinary_rule	-	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
561	supplied_semantics	reference-semantics/semantics/float.k	238	242	rule	ordinary_rule	-	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
562	supplied_semantics	reference-semantics/semantics/float.k	243	243	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
563	supplied_semantics	reference-semantics/semantics/float.k	244	244	rule	ordinary_rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
564	supplied_semantics	reference-semantics/semantics/float.k	245	246	rule	ordinary_rule	-	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
565	supplied_semantics	reference-semantics/semantics/float.k	247	247	rule	ordinary_rule	-	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
566	supplied_semantics	reference-semantics/semantics/float.k	248	250	rule	ordinary_rule	-	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
567	supplied_semantics	reference-semantics/semantics/float.k	251	251	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
568	supplied_semantics	reference-semantics/semantics/float.k	252	270	rule	ordinary_rule	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
569	supplied_semantics	reference-semantics/semantics/float.k	271	271	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
570	supplied_semantics	reference-semantics/semantics/float.k	272	272	rule	ordinary_rule	-	rule roundFN(F:Float, N:Int) => roundExactFN(F, N)
571	supplied_semantics	reference-semantics/semantics/float.k	277	280	rule	owise_rule	owise,concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]
572	supplied_semantics	reference-semantics/semantics/float.k	281	281	syntax	function_declaration	function	syntax Float ::= roundExactFN(Float, Int) [function]
573	supplied_semantics	reference-semantics/semantics/float.k	282	286	rule	ordinary_rule	concrete	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete]
574	supplied_semantics	reference-semantics/semantics/float.k	287	287	syntax	function_declaration	function	syntax Int ::= rExK(Float) [function]
575	supplied_semantics	reference-semantics/semantics/float.k	288	288	rule	ordinary_rule	concrete	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]
576	supplied_semantics	reference-semantics/semantics/float.k	289	289	syntax	function_declaration	function	syntax Int ::= rExNumer(Float) [function]
577	supplied_semantics	reference-semantics/semantics/float.k	290	290	rule	ordinary_rule	concrete	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]
578	supplied_semantics	reference-semantics/semantics/float.k	291	291	syntax	function_declaration	function	syntax Int ::= rExDenom(Float) [function]
579	supplied_semantics	reference-semantics/semantics/float.k	292	295	rule	ordinary_rule	concrete	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete]
580	supplied_semantics	reference-semantics/semantics/float.k	296	296	syntax	function_declaration	function	syntax Int ::= rndHalfEven(Int, Int) [function]
581	supplied_semantics	reference-semantics/semantics/float.k	297	297	rule	ordinary_rule	concrete	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]
582	supplied_semantics	reference-semantics/semantics/float.k	298	298	syntax	function_declaration	function	syntax Int ::= rndHE(Int, Int, Int) [function]
583	supplied_semantics	reference-semantics/semantics/float.k	299	299	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]
584	supplied_semantics	reference-semantics/semantics/float.k	300	300	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]
585	supplied_semantics	reference-semantics/semantics/float.k	301	301	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]
586	supplied_semantics	reference-semantics/semantics/float.k	302	304	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete]
587	supplied_semantics	reference-semantics/semantics/float.k	305	305	syntax	function_declaration	function	syntax Float ::= rheToFloat(Int, Int, Float) [function]
588	supplied_semantics	reference-semantics/semantics/float.k	306	306	rule	ordinary_rule	concrete	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]
589	supplied_semantics	reference-semantics/semantics/float.k	307	309	rule	ordinary_rule	concrete	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]
590	supplied_semantics	reference-semantics/semantics/float.k	310	310	rule	ordinary_rule	-	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
591	supplied_semantics	reference-semantics/semantics/float.k	311	312	rule	ordinary_rule	-	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
592	supplied_semantics	reference-semantics/semantics/float.k	313	313	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
593	supplied_semantics	reference-semantics/semantics/float.k	314	314	rule	ordinary_rule	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
594	supplied_semantics	reference-semantics/semantics/float.k	315	315	syntax	syntax_declaration	-	"syntax KItem ::= ""#mathSqrt"""
595	supplied_semantics	reference-semantics/semantics/float.k	316	316	rule	priority_rule	priority	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
596	supplied_semantics	reference-semantics/semantics/float.k	317	317	rule	ordinary_rule	-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
597	supplied_semantics	reference-semantics/semantics/float.k	318	325	rule	ordinary_rule	-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
598	supplied_semantics	reference-semantics/semantics/float.k	326	326	syntax	syntax_declaration	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
599	supplied_semantics	reference-semantics/semantics/float.k	327	327	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
600	supplied_semantics	reference-semantics/semantics/float.k	328	328	rule	ordinary_rule	-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
601	supplied_semantics	reference-semantics/semantics/float.k	329	329	rule	ordinary_rule	-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
602	supplied_semantics	reference-semantics/semantics/float.k	330	330	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
603	supplied_semantics	reference-semantics/semantics/float.k	333	333	syntax	syntax_declaration	-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
604	supplied_semantics	reference-semantics/semantics/float.k	334	334	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
605	supplied_semantics	reference-semantics/semantics/float.k	335	335	rule	ordinary_rule	-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
606	supplied_semantics	reference-semantics/semantics/float.k	336	336	rule	ordinary_rule	-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
607	supplied_semantics	reference-semantics/semantics/float.k	337	337	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
608	supplied_semantics	reference-semantics/semantics/float.k	344	344	syntax	syntax_declaration	-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
609	supplied_semantics	reference-semantics/semantics/float.k	345	346	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
610	supplied_semantics	reference-semantics/semantics/float.k	348	348	rule	ordinary_rule	-	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
611	supplied_semantics	reference-semantics/semantics/float.k	349	349	rule	ordinary_rule	-	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
612	supplied_semantics	reference-semantics/semantics/float.k	350	351	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
613	supplied_semantics	reference-semantics/semantics/float.k	353	354	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
614	supplied_semantics	reference-semantics/semantics/functions.k	8	13	syntax	syntax_declaration	-	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
615	supplied_semantics	reference-semantics/semantics/functions.k	14	17	rule	ordinary_rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
616	supplied_semantics	reference-semantics/semantics/functions.k	18	18	syntax	syntax_declaration	-	syntax Expr ::= closureExpr(ParamNames, Stmts)
617	supplied_semantics	reference-semantics/semantics/functions.k	19	26	rule	ordinary_rule	-	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
618	supplied_semantics	reference-semantics/semantics/functions.k	27	30	syntax	syntax_declaration	-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
619	supplied_semantics	reference-semantics/semantics/functions.k	31	32	syntax	syntax_declaration	-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
620	supplied_semantics	reference-semantics/semantics/functions.k	33	35	rule	ordinary_rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
621	supplied_semantics	reference-semantics/semantics/functions.k	36	40	rule	ordinary_rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
