id	file	line	kind	rule_class	attributes	source_class	audit_decision	path_relevance	normalized_text
712	reference-semantics/semantics/methods.k	140	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= lowerC(Int) [function, total]
713	reference-semantics/semantics/methods.k	142	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
714	reference-semantics/semantics/methods.k	143	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule lowerC(C:Int) => C [owise]
715	reference-semantics/semantics/methods.k	145	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= upperC(Int) [function, total]
716	reference-semantics/semantics/methods.k	146	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
717	reference-semantics/semantics/methods.k	147	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule upperC(C:Int) => C [owise]
718	reference-semantics/semantics/methods.k	149	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= swapC(Int) [function, total]
719	reference-semantics/semantics/methods.k	150	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
720	reference-semantics/semantics/methods.k	151	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
721	reference-semantics/semantics/methods.k	152	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule swapC(C:Int) => C [owise]
722	reference-semantics/semantics/methods.k	154	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= mapLower(IntSeq) [function, total]
723	reference-semantics/semantics/methods.k	155	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapLower(.IntSeq) => .IntSeq
724	reference-semantics/semantics/methods.k	156	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
725	reference-semantics/semantics/methods.k	158	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
726	reference-semantics/semantics/methods.k	159	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapUpper(.IntSeq) => .IntSeq
727	reference-semantics/semantics/methods.k	160	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
728	reference-semantics/semantics/methods.k	162	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
729	reference-semantics/semantics/methods.k	163	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapSwap(.IntSeq) => .IntSeq
730	reference-semantics/semantics/methods.k	164	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
731	reference-semantics/semantics/methods.k	166	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
732	reference-semantics/semantics/methods.k	167	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule startsWith(.IntSeq, _:IntSeq) => true
733	reference-semantics/semantics/methods.k	168	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
734	reference-semantics/semantics/methods.k	169	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
735	reference-semantics/semantics/operators.k	10	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
736	reference-semantics/semantics/operators.k	12	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
737	reference-semantics/semantics/operators.k	15	context	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	context Compare(HOLE, _)
738	reference-semantics/semantics/operators.k	16	context	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	context Compare(_:Val, CmpOp(_, HOLE))
739	reference-semantics/semantics/operators.k	17	rule	operational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
740	reference-semantics/semantics/operators.k	19	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"
741	reference-semantics/semantics/operators.k	20	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
742	reference-semantics/semantics/operators.k	25	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
743	reference-semantics/semantics/operators.k	28	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
744	reference-semantics/semantics/operators.k	34	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
745	reference-semantics/semantics/operators.k	38	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
746	reference-semantics/semantics/operators.k	44	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
747	reference-semantics/semantics/range.k	9	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= inRange(Int, Int, Int) [function, total]
748	reference-semantics/semantics/range.k	10	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
749	reference-semantics/semantics/range.k	12	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= rangeLen(Int, Int, Int) [function]
750	reference-semantics/semantics/range.k	13	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
751	reference-semantics/semantics/range.k	15	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
752	reference-semantics/semantics/range.k	17	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
753	reference-semantics/semantics/range.k	20	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
754	reference-semantics/semantics/range.k	23	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
755	reference-semantics/semantics/set.k	8	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Val ::= setV(IntSeq)
756	reference-semantics/semantics/set.k	11	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
757	reference-semantics/semantics/set.k	12	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule codeIn(_:Int, .IntSeq) => false
758	reference-semantics/semantics/set.k	13	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
759	reference-semantics/semantics/set.k	16	syntax	n/a	function,total,function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
760	reference-semantics/semantics/set.k	18	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	reference-semantics/semantics/set.k	19	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	reference-semantics/semantics/set.k	20	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	reference-semantics/semantics/set.k	22	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	reference-semantics/semantics/set.k	25	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	reference-semantics/semantics/set.k	26	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
766	reference-semantics/semantics/set.k	27	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	reference-semantics/semantics/set.k	31	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	reference-semantics/semantics/set.k	32	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule subsetCodes(.IntSeq, _:IntSeq) => true
769	reference-semantics/semantics/set.k	33	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	reference-semantics/semantics/set.k	35	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	reference-semantics/semantics/set.k	36	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	reference-semantics/semantics/set.k	39	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	reference-semantics/semantics/sort.k	18	syntax	n/a	function,total,symbol(sortVS),no-evaluators	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	reference-semantics/semantics/sort.k	19	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	reference-semantics/semantics/sort.k	20	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule sortVS(.ValSeq) => .ValSeq [concrete]
776	reference-semantics/semantics/sort.k	21	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	reference-semantics/semantics/sort.k	22	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
778	reference-semantics/semantics/sort.k	23	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	reference-semantics/semantics/sort.k	24	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
780	reference-semantics/semantics/sort.k	26	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	reference-semantics/semantics/sort.k	27	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	reference-semantics/semantics/sort.k	28	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	reference-semantics/semantics/sort.k	29	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	reference-semantics/semantics/sort.k	31	rule	equational	concrete	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
785	reference-semantics/semantics/sort.k	36	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
786	reference-semantics/semantics/sort.k	40	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
787	reference-semantics/semantics/sort.k	49	syntax	n/a	function,total,symbol(sortKeyVS),no-evaluators	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	reference-semantics/semantics/sort.k	51	syntax	n/a	function,total,function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	reference-semantics/semantics/sort.k	53	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	reference-semantics/semantics/sort.k	54	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	reference-semantics/semantics/sort.k	55	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	reference-semantics/semantics/sort.k	57	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	reference-semantics/semantics/sort.k	58	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule condRev(S:ValSeq, false) => S
794	reference-semantics/semantics/sort.k	59	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule condRev(S:ValSeq, true) => revVS(S)
795	reference-semantics/semantics/sort.k	61	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	reference-semantics/semantics/sort.k	63	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	reference-semantics/semantics/sort.k	65	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
798	reference-semantics/semantics/str.k	8	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
799	reference-semantics/semantics/str.k	9	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	reference-semantics/semantics/str.k	13	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= strToCodes(String) [function]
801	reference-semantics/semantics/str.k	14	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	reference-semantics/semantics/str.k	15	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule strToCodes("""") => .IntSeq"
803	reference-semantics/semantics/str.k	16	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
804	reference-semantics/semantics/str.k	20	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	reference-semantics/semantics/str.k	21	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule seqConcat(.IntSeq, T:IntSeq) => T
806	reference-semantics/semantics/str.k	22	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	reference-semantics/semantics/str.k	24	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	reference-semantics/semantics/str.k	25	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	reference-semantics/semantics/str.k	26	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
810	reference-semantics/semantics/str.k	29	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	reference-semantics/semantics/str.k	30	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	reference-semantics/semantics/str.k	32	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	reference-semantics/semantics/str.k	33	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strPrefix(.IntSeq, _:IntSeq) => true
814	reference-semantics/semantics/str.k	34	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	reference-semantics/semantics/str.k	35	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	reference-semantics/semantics/str.k	37	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	reference-semantics/semantics/str.k	38	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	reference-semantics/semantics/str.k	39	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	reference-semantics/semantics/str.k	40	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
820	reference-semantics/semantics/str.k	48	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	reference-semantics/semantics/str.k	49	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(.IntSeq, .IntSeq) => false
822	reference-semantics/semantics/str.k	50	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	reference-semantics/semantics/str.k	51	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	reference-semantics/semantics/str.k	52	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	reference-semantics/semantics/str.k	53	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	reference-semantics/semantics/str.k	54	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	reference-semantics/semantics/str.k	56	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	reference-semantics/semantics/str.k	57	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	reference-semantics/semantics/str.k	58	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	reference-semantics/semantics/str.k	59	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
