file	line	kind	attributes	status	rationale
reference-semantics/semantics/methods.k	160	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	162	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	163	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	164	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	166	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	167	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	168	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	169	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/operators.k	10	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	12	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	15	context	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	16	context	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	17	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	19	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	20	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	25	rule	priority	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	28	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	34	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	38	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/operators.k	44	rule	priority	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/range.k	9	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	10	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	12	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	13	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	15	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	17	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	20	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/range.k	23	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	8	syntax	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	11	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	12	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	13	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	16	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	18	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	19	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	20	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	22	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	25	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	26	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	27	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	31	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	32	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	33	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	35	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	36	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/set.k	39	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	18	syntax	function, total, symbol, no-evaluators	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	19	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	20	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	21	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	22	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	23	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	24	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	26	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	27	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	28	rule	concrete	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	29	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	31	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	36	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	40	rule	priority	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	49	syntax	function, total, symbol, no-evaluators	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	51	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	53	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	54	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	55	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	57	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	58	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	59	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	61	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	63	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/sort.k	65	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	8	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	9	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	13	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	14	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	15	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	16	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	20	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	21	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	22	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	24	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	25	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	26	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	29	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	30	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	32	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	33	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	34	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	35	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	37	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	38	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	39	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	40	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	48	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	49	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	50	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	51	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	52	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	53	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	54	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	56	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	57	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	58	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/str.k	59	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	11	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	12	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	13	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	16	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	17	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	18	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	21	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	22	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	23	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	27	context	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	28	context	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	31	rule	priority	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	35	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	37	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	38	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	39	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	40	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	44	syntax	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	49	syntax	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	50	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	51	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	52	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	54	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	55	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	56	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	58	rule	priority	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	61	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	63	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	64	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	66	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	68	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	72	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	73	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	74	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	76	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	77	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	79	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	81	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	83	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	84	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	86	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	88	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	90	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	91	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	93	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	96	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	97	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	99	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/subscript.k	102	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
