id,file,line,kind,flags,decision,declaration
408,reference-semantics/semantics/dict.k,37,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= dHasKey(ValSeq, Val) [function, total]"
409,reference-semantics/semantics/dict.k,38,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dHasKey(.ValSeq, _:Val)                => false"
410,reference-semantics/semantics/dict.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K"
411,reference-semantics/semantics/dict.k,40,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)"
412,reference-semantics/semantics/dict.k,43,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]"
413,reference-semantics/semantics/dict.k,44,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)"
414,reference-semantics/semantics/dict.k,45,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)"
415,reference-semantics/semantics/dict.k,49,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]"
416,reference-semantics/semantics/dict.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K"
417,reference-semantics/semantics/dict.k,52,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)"
418,reference-semantics/semantics/dict.k,54,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]"
419,reference-semantics/semantics/dict.k,58,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
420,reference-semantics/semantics/dict.k,63,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)"
421,reference-semantics/semantics/dict.k,64,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= applyIndexD(Val, Val) [function]"
422,reference-semantics/semantics/dict.k,65,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]"
423,reference-semantics/semantics/dict.k,70,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= dictSet(Val, Val, Val) [function]"
424,reference-semantics/semantics/dict.k,71,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))"
425,reference-semantics/semantics/dict.k,76,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #dsetK(String, Val)"
426,reference-semantics/semantics/dict.k,77,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>"
427,reference-semantics/semantics/dict.k,78,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)"
428,reference-semantics/semantics/dict.k,82,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)"
429,reference-semantics/semantics/dict.k,86,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #dsetV(Val, Val, Val)"
430,reference-semantics/semantics/dict.k,87,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>"
431,reference-semantics/semantics/dict.k,90,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= normIdxD(Int, Int) [function, total]"
432,reference-semantics/semantics/dict.k,91,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"
433,reference-semantics/semantics/dict.k,92,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0"
434,reference-semantics/semantics/dict.k,95,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
435,reference-semantics/semantics/dict.k,97,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]"
436,reference-semantics/semantics/dict.k,98,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true"
437,reference-semantics/semantics/dict.k,99,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)"
438,reference-semantics/semantics/dict.k,101,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]"
439,reference-semantics/semantics/dict.k,102,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K"
440,reference-semantics/semantics/dict.k,103,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K) endmodule"
441,reference-semantics/semantics/float.k,15,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-OPERATORS
442,reference-semantics/semantics/float.k,16,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-BUILTINS
443,reference-semantics/semantics/float.k,17,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports FLOAT
444,reference-semantics/semantics/float.k,20,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,syntax Val ::= Float
445,reference-semantics/semantics/float.k,21,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> Float(F:Float) => F ... </k>
446,reference-semantics/semantics/float.k,24,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]"
447,reference-semantics/semantics/float.k,25,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]"
448,reference-semantics/semantics/float.k,27,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
449,reference-semantics/semantics/float.k,30,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]"
450,reference-semantics/semantics/float.k,31,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]"
451,reference-semantics/semantics/float.k,32,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
452,reference-semantics/semantics/float.k,37,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]"
453,reference-semantics/semantics/float.k,38,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]"
454,reference-semantics/semantics/float.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
455,reference-semantics/semantics/float.k,43,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
456,reference-semantics/semantics/float.k,44,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"
457,reference-semantics/semantics/float.k,50,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]"
458,reference-semantics/semantics/float.k,51,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]"
459,reference-semantics/semantics/float.k,52,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
460,reference-semantics/semantics/float.k,54,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]"
461,reference-semantics/semantics/float.k,55,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule absF(F:Float) => absFloat(F) [concrete]
462,reference-semantics/semantics/float.k,56,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
463,reference-semantics/semantics/float.k,61,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> Import(_:String) => .K ... </k>
464,reference-semantics/semantics/float.k,65,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= ""#mathCeil"""
465,reference-semantics/semantics/float.k,66,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
466,reference-semantics/semantics/float.k,67,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
467,reference-semantics/semantics/float.k,70,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= ""#mathFloor"""
468,reference-semantics/semantics/float.k,71,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
469,reference-semantics/semantics/float.k,72,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
470,reference-semantics/semantics/float.k,73,syntax,"function,total,symbol",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]"
471,reference-semantics/semantics/float.k,74,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule floorFI(I:Int)   => I                        [concrete]
472,reference-semantics/semantics/float.k,75,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
473,reference-semantics/semantics/float.k,78,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
474,reference-semantics/semantics/float.k,79,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"
475,reference-semantics/semantics/float.k,82,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
476,reference-semantics/semantics/float.k,83,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
477,reference-semantics/semantics/float.k,84,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
478,reference-semantics/semantics/float.k,85,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>"
479,reference-semantics/semantics/float.k,86,syntax,"function,total,symbol",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Float ::= toF(Val) [function, total, symbol(toF)]"
480,reference-semantics/semantics/float.k,87,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule toF(F:Float) => F        [concrete]
481,reference-semantics/semantics/float.k,88,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule toF(I:Int)   => intToF(I) [concrete]
482,reference-semantics/semantics/float.k,93,syntax,"function,total,symbol",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]"
483,reference-semantics/semantics/float.k,94,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule ceilF(I:Int)   => I                       [concrete]
484,reference-semantics/semantics/float.k,95,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
485,reference-semantics/semantics/float.k,99,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyUn(""-"", F:Float) => 0.0 -Float F"
486,reference-semantics/semantics/float.k,103,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]"
487,reference-semantics/semantics/float.k,104,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]"
488,reference-semantics/semantics/float.k,105,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
489,reference-semantics/semantics/float.k,107,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]"
490,reference-semantics/semantics/float.k,108,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]"
491,reference-semantics/semantics/float.k,109,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
492,reference-semantics/semantics/float.k,111,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]"
493,reference-semantics/semantics/float.k,112,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]"
494,reference-semantics/semantics/float.k,113,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
495,reference-semantics/semantics/float.k,115,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]"
496,reference-semantics/semantics/float.k,116,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]"
497,reference-semantics/semantics/float.k,117,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
498,reference-semantics/semantics/float.k,119,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]"
499,reference-semantics/semantics/float.k,120,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]"
500,reference-semantics/semantics/float.k,121,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
501,reference-semantics/semantics/float.k,125,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]"
502,reference-semantics/semantics/float.k,126,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]"
503,reference-semantics/semantics/float.k,127,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"
504,reference-semantics/semantics/float.k,128,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
505,reference-semantics/semantics/float.k,129,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
506,reference-semantics/semantics/float.k,132,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
507,reference-semantics/semantics/float.k,133,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
508,reference-semantics/semantics/float.k,134,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
509,reference-semantics/semantics/float.k,135,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
510,reference-semantics/semantics/float.k,136,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
511,reference-semantics/semantics/float.k,137,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
512,reference-semantics/semantics/float.k,138,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
513,reference-semantics/semantics/float.k,139,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"
514,reference-semantics/semantics/float.k,142,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]"
515,reference-semantics/semantics/float.k,143,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]"
516,reference-semantics/semantics/float.k,144,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
517,reference-semantics/semantics/float.k,145,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
518,reference-semantics/semantics/float.k,146,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
519,reference-semantics/semantics/float.k,147,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
520,reference-semantics/semantics/float.k,148,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
521,reference-semantics/semantics/float.k,149,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
522,reference-semantics/semantics/float.k,150,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
523,reference-semantics/semantics/float.k,151,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"
524,reference-semantics/semantics/float.k,154,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
525,reference-semantics/semantics/float.k,155,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
526,reference-semantics/semantics/float.k,160,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]"
527,reference-semantics/semantics/float.k,161,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]"
528,reference-semantics/semantics/float.k,162,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
529,reference-semantics/semantics/float.k,165,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,syntax Int ::= headIS(IntSeq) [function]
530,reference-semantics/semantics/float.k,166,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule headIS(iCons(C:Int, _:IntSeq)) => C"
531,reference-semantics/semantics/float.k,167,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]"
532,reference-semantics/semantics/float.k,168,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intPart(CS:IntSeq) => intPartAcc(CS, 0)"
533,reference-semantics/semantics/float.k,169,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intPartAcc(.IntSeq, A:Int) => A"
534,reference-semantics/semantics/float.k,170,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A"
535,reference-semantics/semantics/float.k,171,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46"
536,reference-semantics/semantics/float.k,173,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]"
537,reference-semantics/semantics/float.k,174,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule fracPart(.IntSeq) => 0
538,reference-semantics/semantics/float.k,175,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)"
539,reference-semantics/semantics/float.k,176,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46"
540,reference-semantics/semantics/float.k,177,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracAcc(.IntSeq, A:Int) => A"
541,reference-semantics/semantics/float.k,178,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))"
542,reference-semantics/semantics/float.k,179,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]"
543,reference-semantics/semantics/float.k,180,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule fracScale(.IntSeq) => 1
544,reference-semantics/semantics/float.k,181,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)"
545,reference-semantics/semantics/float.k,182,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46"
546,reference-semantics/semantics/float.k,183,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fscAcc(.IntSeq, A:Int) => A"
547,reference-semantics/semantics/float.k,184,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)"
548,reference-semantics/semantics/float.k,185,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
549,reference-semantics/semantics/float.k,186,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
